episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,922,92.2,1.0,0.1,1.0,0
1,932,93.2,1.0,0.1,0.9995,100
2,908,90.8,1.0,0.1,0.999,200
3,916,91.6,1.0,0.1,0.9985,300
4,1000,100.0,0,0.0,0.998,400
5,1000,100.0,0,0.0,0.9975,500
6,1000,100.0,0,0.0,0.997,600
7,925,92.5,1.0,0.1,0.9965,700
8,930,93.0,1.0,0.1,0.996,800
9,1000,100.0,0,0.0,0.9955,900
10,974,97.4,1.0,0.1,0.995,1000
11,1000,100.0,0,0.0,0.9945,1100
12,944,94.4,1.0,0.1,0.994,1200
13,981,98.1,1.0,0.1,0.9935,1300
14,1000,100.0,0,0.0,0.993,1400
15,1000,100.0,0,0.0,0.9925,1500
16,1000,100.0,0,0.0,0.992,1600
17,946,94.6,1.0,0.1,0.9915,1700
18,919,91.9,1.0,0.1,0.991,1800
19,976,97.6,1.0,0.1,0.9905,1900
20,980,98.0,1.0,0.1,0.99,2000
21,922,92.2,1.0,0.1,0.9895,2100
22,939,93.9,1.0,0.1,0.989,2200
23,980,98.0,1.0,0.1,0.9885,2300
24,938,93.8,1.0,0.1,0.988,2400
25,1000,100.0,0,0.0,0.9875,2500
26,970,97.0,1.0,0.1,0.987,2600
27,1000,100.0,0,0.0,0.9865,2700
28,917,91.7,1.0,0.1,0.986,2800
29,1000,100.0,0,0.0,0.9855,2900
30,911,91.1,1.0,0.1,0.985,3000
31,977,97.7,1.0,0.1,0.9845,3100
32,1000,100.0,0,0.0,0.984,3200
33,921,92.1,1.0,0.1,0.9835,3300
34,922,92.2,1.0,0.1,0.983,3400
35,1000,100.0,0,0.0,0.9825,3500
36,1000,100.0,0,0.0,0.982,3600
37,922,92.2,1.0,0.1,0.9815,3700
38,950,95.0,1.0,0.1,0.981,3800
39,936,93.6,1.0,0.1,0.9805,3810
40,909,90.9,1.0,0.1,0.98,3910
41,951,95.1,1.0,0.1,0.9795,4010
42,916,91.6,1.0,0.1,0.979,4110
43,927,92.7,1.0,0.1,0.9785,4210
44,920,92.0,1.0,0.1,0.978,4310
45,1000,100.0,0,0.0,0.9775,4410
46,906,90.6,1.0,0.1,0.977,4497
47,909,90.9,1.0,0.1,0.9765,4597
48,941,94.1,1.0,0.1,0.976,4697
49,909,90.9,1.0,0.1,0.9755,4797
50,917,91.7,1.0,0.1,0.975,4897
51,909,90.9,1.0,0.1,0.9745,4997
52,908,90.8,1.0,0.1,0.974,5078
53,906,90.6,1.0,0.1,0.9735,5178
54,861,86.1,2.0,0.2,0.973,5278
55,907,90.7,1.0,0.1,0.9725,5378
56,906,90.6,1.0,0.1,0.972,5478
57,906,90.6,1.0,0.1,0.9715,5578
58,909,90.9,1.0,0.1,0.971,5678
59,906,90.6,1.0,0.1,0.9705,5778
60,906,90.6,1.0,0.1,0.97,5878
61,906,90.6,1.0,0.1,0.9695,5978
62,906,90.6,1.0,0.1,0.969,6078
63,906,90.6,1.0,0.1,0.9685,6178
64,906,90.6,1.0,0.1,0.968,6278
65,906,90.6,1.0,0.1,0.9675,6378
66,907,90.7,1.0,0.1,0.967,6478
67,906,90.6,1.0,0.1,0.9665,6578
68,906,90.6,1.0,0.1,0.966,6678
69,906,90.6,1.0,0.1,0.9655,6778
70,906,90.6,1.0,0.1,0.965,6878
71,908,90.8,1.0,0.1,0.9645,6978
72,906,90.6,1.0,0.1,0.964,7078
