episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,929,92.9,1.0,0.1,1.0
10,976,97.6,1.0,0.1,0.9955
20,934,93.4,1.0,0.1,0.9905
30,916,91.6,1.0,0.1,0.9855
40,905,90.5,1.0,0.1,0.9805
50,906,90.6,1.0,0.1,0.9755
60,915,91.5,1.0,0.1,0.9705
70,904,90.4,1.0,0.1,0.9655
80,904,90.4,1.0,0.1,0.9605
90,837,83.7,2.0,0.2,0.9555
100,904,90.4,1.0,0.1,0.9505
110,854,85.4,2.0,0.2,0.9455
120,904,90.4,1.0,0.1,0.9405
130,853,85.3,2.0,0.2,0.9355
140,904,90.4,1.0,0.1,0.9305
150,904,90.4,1.0,0.1,0.9255
160,905,90.5,1.0,0.1,0.9205
170,905,90.5,1.0,0.1,0.9155
180,903,90.3,1.0,0.1,0.9105
190,701,70.1,4.0,0.4,0.9055
200,804,80.4,3.0,0.3,0.9005
210,819,81.9,2.0,0.2,0.8955
220,653,65.3,7.0,0.7,0.8905
230,584,58.4,5.0,0.5,0.8855
240,598,59.8,6.0,0.6,0.8805
250,590,59.0,5.0,0.5,0.8755
260,591,59.1,5.0,0.5,0.8705
270,525,52.5,6.0,0.6,0.8655
280,511,51.1,7.0,0.7,0.8605
290,515,51.5,6.0,0.6,0.8555
300,377,37.7,8.0,0.8,0.8505
310,419,41.9,9.0,0.9,0.8455
320,436,43.6,8.0,0.8,0.8405
330,354,35.4,8.0,0.8,0.8355
340,318,31.8,9.0,0.9,0.8305
350,281,28.1,9.0,0.9,0.8255
360,270,27.0,9.0,0.9,0.8205
370,277,27.7,9.0,0.9,0.8155
380,270,27.0,9.0,0.9,0.8105
390,278,27.8,9.0,0.9,0.8055
400,265,26.5,9.0,0.9,0.8005
410,275,27.5,9.0,0.9,0.7955
420,276,27.6,9.0,0.9,0.7905
430,261,26.1,9.0,0.9,0.7855
440,220,22.0,10.0,1.0,0.7805
450,265,26.5,9.0,0.9,0.7755
460,268,26.8,9.0,0.9,0.7705
470,264,26.4,9.0,0.9,0.7655
480,268,26.8,9.0,0.9,0.7605
490,276,27.6,9.0,0.9,0.7555
500,212,21.2,10.0,1.0,0.7505
510,269,26.9,9.0,0.9,0.7455
520,244,24.4,10.0,1.0,0.7405
530,222,22.2,10.0,1.0,0.7355
540,210,21.0,10.0,1.0,0.7305
550,204,20.4,10.0,1.0,0.7255
560,199,19.9,10.0,1.0,0.7205
570,196,19.6,10.0,1.0,0.7155
580,208,20.8,10.0,1.0,0.7105
590,201,20.1,10.0,1.0,0.7055
600,200,20.0,10.0,1.0,0.7005
610,207,20.7,10.0,1.0,0.6955
620,194,19.4,10.0,1.0,0.6905
630,208,20.8,10.0,1.0,0.6855
640,207,20.7,10.0,1.0,0.6805
650,205,20.5,10.0,1.0,0.6755
660,207,20.7,10.0,1.0,0.6705
670,204,20.4,10.0,1.0,0.6655
680,196,19.6,10.0,1.0,0.6605
690,199,19.9,10.0,1.0,0.6555
700,203,20.3,10.0,1.0,0.6505
710,199,19.9,10.0,1.0,0.6455
720,210,21.0,10.0,1.0,0.6405
