episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,911,91.1,1.0,0.1,1.0,0
1,905,90.5,1.0,0.1,0.9995,100
2,906,90.6,1.0,0.1,0.999,200
3,911,91.1,1.0,0.1,0.9985,300
4,906,90.6,1.0,0.1,0.998,400
5,912,91.2,1.0,0.1,0.9975,500
6,907,90.7,1.0,0.1,0.997,600
7,903,90.3,1.0,0.1,0.9965,700
8,918,91.8,1.0,0.1,0.996,800
9,916,91.6,1.0,0.1,0.9955,900
10,931,93.1,1.0,0.1,0.995,1000
11,913,91.3,1.0,0.1,0.9945,1100
12,909,90.9,1.0,0.1,0.994,1200
13,920,92.0,1.0,0.1,0.9935,1300
14,973,97.3,1.0,0.1,0.993,1400
15,914,91.4,1.0,0.1,0.9925,1500
16,905,90.5,1.0,0.1,0.992,1600
17,903,90.3,1.0,0.1,0.9915,1700
18,917,91.7,1.0,0.1,0.991,1800
19,914,91.4,1.0,0.1,0.9905,1900
20,903,90.3,1.0,0.1,0.99,2000
21,935,93.5,1.0,0.1,0.9895,2100
22,925,92.5,1.0,0.1,0.989,2200
23,905,90.5,1.0,0.1,0.9885,2300
24,940,94.0,1.0,0.1,0.988,2359
25,912,91.2,1.0,0.1,0.9875,2459
26,921,92.1,1.0,0.1,0.987,2464
27,890,89.0,2.0,0.2,0.9865,2564
28,905,90.5,1.0,0.1,0.986,2664
29,903,90.3,1.0,0.1,0.9855,2764
30,903,90.3,1.0,0.1,0.985,2864
31,904,90.4,1.0,0.1,0.9845,2964
32,903,90.3,1.0,0.1,0.984,3064
33,910,91.0,1.0,0.1,0.9835,3164
34,903,90.3,1.0,0.1,0.983,3264
35,922,92.2,1.0,0.1,0.9825,3364
36,912,91.2,1.0,0.1,0.982,3464
37,909,90.9,1.0,0.1,0.9815,3564
38,904,90.4,1.0,0.1,0.981,3664
39,907,90.7,1.0,0.1,0.9805,3665
40,909,90.9,1.0,0.1,0.98,3765
41,903,90.3,1.0,0.1,0.9795,3865
42,906,90.6,2.0,0.2,0.979,3965
43,904,90.4,1.0,0.1,0.9785,4065
44,909,90.9,1.0,0.1,0.978,4165
45,913,91.3,1.0,0.1,0.9775,4265
46,920,92.0,1.0,0.1,0.977,4365
47,907,90.7,1.0,0.1,0.9765,4465
48,904,90.4,1.0,0.1,0.976,4565
49,904,90.4,1.0,0.1,0.9755,4665
50,914,91.4,1.0,0.1,0.975,4765
51,903,90.3,1.0,0.1,0.9745,4865
52,904,90.4,1.0,0.1,0.974,4965
53,906,90.6,1.0,0.1,0.9735,5065
54,905,90.5,1.0,0.1,0.973,5165
55,890,89.0,2.0,0.2,0.9725,5265
56,927,92.7,1.0,0.1,0.972,5285
57,907,90.7,1.0,0.1,0.9715,5385
58,903,90.3,1.0,0.1,0.971,5485
59,905,90.5,1.0,0.1,0.9705,5585
60,903,90.3,1.0,0.1,0.97,5685
61,904,90.4,1.0,0.1,0.9695,5785
62,904,90.4,1.0,0.1,0.969,5885
63,915,91.5,1.0,0.1,0.9685,5985
64,904,90.4,1.0,0.1,0.968,6085
65,905,90.5,1.0,0.1,0.9675,6185
66,903,90.3,1.0,0.1,0.967,6285
67,913,91.3,1.0,0.1,0.9665,6385
68,929,92.9,1.0,0.1,0.966,6485
