episode,W_mean
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.010784451499123634
23,0.010784451499123634
24,0.010784451499123634
25,0.010784451499123634
26,0.010784451499123634
27,0.010784451499123634
28,0.00898704291593636
29,0.00898704291593636
30,0.00898704291593636
31,0.00898704291593636
32,0.00898704291593636
33,0.00898704291593636
34,0.00898704291593636
35,0.00898704291593636
36,0.00898704291593636
37,0.00898704291593636
38,0.00898704291593636
39,0.00898704291593636
40,0.00898704291593636
41,0.00898704291593636
42,0.007703179642231168
43,0.007703179642231168
44,0.007703179642231168
45,0.007703179642231168
46,0.007703179642231168
47,0.007851563833216982
48,0.007833015809343756
49,0.007833015809343756
50,0.007833015809343756
51,0.007833015809343756
52,0.006870118354064859
53,0.006870118354064859
54,0.006870118354064859
55,0.006870118354064859
56,0.006870118354064859
57,0.006870118354064859
58,0.006870118354064859
59,0.006855692113274571
60,0.006855692113274571
61,0.006343425238331713
62,0.007003572131860605
63,0.0072763297003720015
64,0.007264788707739772
65,0.007255346077404311
66,0.007255346077404311
67,0.007189331388051421
68,0.007189331388051421
69,0.007181462529438538
70,0.007127450510877083
71,0.007120792245896949
72,0.007075782230429071
73,0.01567334820265129
74,0.0156352628049477
75,0.015097914931683812
76,0.022209872077823517
77,0.021366973453095846
78,0.021366973453095846
79,0.02175870897233277
80,0.02175870897233277
81,0.021004536518629064
82,0.02094795249918373
83,0.02094224541491505
84,0.020892734397900386
85,0.02021397918956705
86,0.02021397918956705
87,0.020209033049867525
88,0.019618053697092904
89,0.019003941841934175
90,0.018511459047955325
91,0.018511459047955325
92,0.018511459047955325
93,0.018467772856471797
94,0.018467772856471797
95,0.018428940686264213
96,0.018424612814027127
97,0.0183898682406835
98,0.0183898682406835
99,0.017831584735993746
100,0.018055011669262183
101,0.01763829545897239
102,0.01746789115569736
103,0.01746407244489993
104,0.017460678035302216
105,0.01713866535395538
106,0.01713866535395538
107,0.016856904257776903
108,0.016608291525854715
109,0.016608291525854715
110,0.016608291525854715
111,0.016608291525854715
112,0.016608291525854715
113,0.016608291525854715
114,0.016608291525854715
115,0.016608291525854715
116,0.016387302430812767
117,0.016346881990172115
118,0.015837144877194512
119,0.01563941779215698
120,0.015602671937029118
121,0.015602671937029118
122,0.015599634833704848
123,0.01542168045717107
124,0.015260674116497652
125,0.015166564721148324
126,0.014721760437542008
127,0.018149229170869374
128,0.018115678607491758
129,0.018115678607491758
130,0.020603693112900747
131,0.020603693112900747
132,0.022257317435898243
133,0.022257317435898243
134,0.022257317435898243
135,0.022226562752802093
136,0.022226562752802093
137,0.022226562752802093
138,0.022080193352189897
139,0.0214510757532835
140,0.021422781444835046
141,0.021420048051843197
142,0.02139393022866001
143,0.02139393022866001
144,0.02139393022866001
