episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,990,99.0,1.0,0.1,1.0,0
1,1000,100.0,0,0.0,0.9995,100
2,926,92.6,1.0,0.1,0.999,200
3,925,92.5,1.0,0.1,0.9985,300
4,1000,100.0,0,0.0,0.998,400
5,940,94.0,1.0,0.1,0.9975,500
6,1000,100.0,0,0.0,0.997,600
7,971,97.1,1.0,0.1,0.9965,700
8,911,91.1,1.0,0.1,0.996,800
9,929,92.9,1.0,0.1,0.9955,900
10,914,91.4,1.0,0.1,0.995,1000
11,1000,100.0,0,0.0,0.9945,1100
12,932,93.2,1.0,0.1,0.994,1200
13,944,94.4,1.0,0.1,0.9935,1300
14,909,90.9,1.0,0.1,0.993,1400
15,937,93.7,1.0,0.1,0.9925,1500
16,1000,100.0,0,0.0,0.992,1600
17,943,94.3,1.0,0.1,0.9915,1700
18,967,96.7,1.0,0.1,0.991,1800
19,993,99.3,1.0,0.1,0.9905,1900
20,983,98.3,1.0,0.1,0.99,2000
21,928,92.8,1.0,0.1,0.9895,2100
22,1000,100.0,0,0.0,0.989,2200
23,947,94.7,1.0,0.1,0.9885,2300
24,962,96.2,1.0,0.1,0.988,2400
25,948,94.8,1.0,0.1,0.9875,2500
26,1000,100.0,0,0.0,0.987,2600
27,916,91.6,1.0,0.1,0.9865,2700
28,912,91.2,1.0,0.1,0.986,2800
29,975,97.5,1.0,0.1,0.9855,2900
30,972,97.2,1.0,0.1,0.985,3000
31,954,95.4,1.0,0.1,0.9845,3100
32,965,96.5,1.0,0.1,0.984,3200
33,925,92.5,1.0,0.1,0.9835,3300
34,979,97.9,1.0,0.1,0.983,3400
35,985,98.5,1.0,0.1,0.9825,3500
36,1000,100.0,0,0.0,0.982,3600
37,955,95.5,1.0,0.1,0.9815,3700
38,909,90.9,1.0,0.1,0.981,3800
39,1000,100.0,0,0.0,0.9805,3900
40,1000,100.0,0,0.0,0.98,4000
41,970,97.0,1.0,0.1,0.9795,4100
42,937,93.7,1.0,0.1,0.979,4200
43,950,95.0,1.0,0.1,0.9785,4210
44,916,91.6,1.0,0.1,0.978,4310
45,938,93.8,1.0,0.1,0.9775,4410
46,939,93.9,1.0,0.1,0.977,4510
47,952,95.2,1.0,0.1,0.9765,4610
48,972,97.2,1.0,0.1,0.976,4710
49,946,94.6,1.0,0.1,0.9755,4810
50,949,94.9,1.0,0.1,0.975,4910
51,962,96.2,1.0,0.1,0.9745,5010
52,941,94.1,1.0,0.1,0.974,5110
53,941,94.1,1.0,0.1,0.9735,5210
54,918,91.8,1.0,0.1,0.973,5310
55,954,95.4,1.0,0.1,0.9725,5410
56,917,91.7,1.0,0.1,0.972,5510
57,929,92.9,1.0,0.1,0.9715,5610
58,914,91.4,1.0,0.1,0.971,5710
59,952,95.2,1.0,0.1,0.9705,5810
60,963,96.3,1.0,0.1,0.97,5910
61,949,94.9,1.0,0.1,0.9695,6010
62,915,91.5,1.0,0.1,0.969,6110
63,921,92.1,1.0,0.1,0.9685,6210
64,918,91.8,1.0,0.1,0.968,6310
65,918,91.8,1.0,0.1,0.9675,6410
66,933,93.3,1.0,0.1,0.967,6510
67,1000,100.0,0,0.0,0.9665,6610
68,1000,100.0,0,0.0,0.966,6710
69,936,93.6,1.0,0.1,0.9655,6810
70,924,92.4,1.0,0.1,0.965,6910
71,948,94.8,1.0,0.1,0.9645,7010
72,918,91.8,1.0,0.1,0.964,7110
73,1000,100.0,0,0.0,0.9635,7210
74,909,90.9,1.0,0.1,0.963,7310
75,1000,100.0,0,0.0,0.9625,7410
76,959,95.9,1.0,0.1,0.962,7510
77,918,91.8,1.0,0.1,0.9615,7610
78,979,97.9,1.0,0.1,0.961,7710
79,928,92.8,1.0,0.1,0.9605,7810
80,961,96.1,1.0,0.1,0.96,7910
81,1000,100.0,0,0.0,0.9595,8010
82,1000,100.0,0,0.0,0.959,8110
83,976,97.6,1.0,0.1,0.9585,8210
84,934,93.4,1.0,0.1,0.958,8310
85,1000,100.0,0,0.0,0.9575,8410
86,927,92.7,1.0,0.1,0.957,8510
87,1000,100.0,0,0.0,0.9565,8610
88,932,93.2,1.0,0.1,0.956,8710
89,927,92.7,1.0,0.1,0.9555,8810
90,945,94.5,1.0,0.1,0.955,8910
91,936,93.6,1.0,0.1,0.9545,9010
92,977,97.7,1.0,0.1,0.954,9110
93,996,99.6,1.0,0.1,0.9535,9210
94,966,96.6,1.0,0.1,0.953,9310
95,1000,100.0,0,0.0,0.9525,9410
96,913,91.3,1.0,0.1,0.952,9510
97,913,91.3,1.0,0.1,0.9515,9610
98,962,96.2,1.0,0.1,0.951,9710
99,981,98.1,1.0,0.1,0.9505,9810
100,913,91.3,1.0,0.1,0.95,9910
101,941,94.1,1.0,0.1,0.9495,10010
102,996,99.6,1.0,0.1,0.949,10110
103,956,95.6,1.0,0.1,0.9485,10210
104,960,96.0,1.0,0.1,0.948,10310
105,965,96.5,1.0,0.1,0.9475,10410
106,922,92.2,1.0,0.1,0.947,10510
107,938,93.8,1.0,0.1,0.9465,10610
108,947,94.7,1.0,0.1,0.946,10710
109,956,95.6,1.0,0.1,0.9455,10810
110,936,93.6,1.0,0.1,0.945,10910
111,944,94.4,1.0,0.1,0.9445,11010
112,926,92.6,1.0,0.1,0.944,11011
113,928,92.8,1.0,0.1,0.9435,11111
114,953,95.3,1.0,0.1,0.943,11211
115,1000,100.0,0,0.0,0.9425,11311
116,928,92.8,1.0,0.1,0.942,11411
