episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,1000,100.0,0,0.0,0.9955
20,1000,100.0,0,0.0,0.9905
30,941,94.1,1.0,0.1,0.9855
40,1000,100.0,0,0.0,0.9805
50,1000,100.0,0,0.0,0.9755
60,1000,100.0,0,0.0,0.9705
70,933,93.3,1.0,0.1,0.9655
80,955,95.5,1.0,0.1,0.9605
90,908,90.8,1.0,0.1,0.9555
100,920,92.0,1.0,0.1,0.9505
110,915,91.5,1.0,0.1,0.9455
120,917,91.7,1.0,0.1,0.9405
130,913,91.3,1.0,0.1,0.9355
140,907,90.7,1.0,0.1,0.9305
150,907,90.7,1.0,0.1,0.9255
160,908,90.8,1.0,0.1,0.9205
170,908,90.8,1.0,0.1,0.9155
180,907,90.7,1.0,0.1,0.9105
190,909,90.9,1.0,0.1,0.9055
200,909,90.9,1.0,0.1,0.9005
210,910,91.0,1.0,0.1,0.8955
220,894,89.4,2.0,0.2,0.8905
230,908,90.8,1.0,0.1,0.8855
240,908,90.8,1.0,0.1,0.8805
250,859,85.9,3.0,0.3,0.8755
260,908,90.8,1.0,0.1,0.8705
270,910,91.0,1.0,0.1,0.8655
280,881,88.1,2.0,0.2,0.8605
290,908,90.8,1.0,0.1,0.8555
300,798,79.8,3.0,0.3,0.8505
310,820,82.0,2.0,0.2,0.8455
320,805,80.5,4.0,0.4,0.8405
330,716,71.6,4.0,0.4,0.8355
340,682,68.2,4.0,0.4,0.8305
350,738,73.8,5.0,0.5,0.8255
360,697,69.7,4.0,0.4,0.8205
370,651,65.1,5.0,0.5,0.8155
380,654,65.4,4.0,0.4,0.8105
390,649,64.9,4.0,0.4,0.8055
400,656,65.6,4.0,0.4,0.8005
410,635,63.5,5.0,0.5,0.7955
420,598,59.8,5.0,0.5,0.7905
430,553,55.3,6.0,0.6,0.7855
440,539,53.9,7.0,0.7,0.7805
450,578,57.8,6.0,0.6,0.7755
460,545,54.5,7.0,0.7,0.7705
470,654,65.4,5.0,0.5,0.7655
480,579,57.9,5.0,0.5,0.7605
490,509,50.9,6.0,0.6,0.7555
500,479,47.9,7.0,0.7,0.7505
510,406,40.6,9.0,0.9,0.7455
520,407,40.7,8.0,0.8,0.7405
530,392,39.2,8.0,0.8,0.7355
540,344,34.4,9.0,0.9,0.7305
550,412,41.2,8.0,0.8,0.7255
560,385,38.5,8.0,0.8,0.7205
570,378,37.8,8.0,0.8,0.7155
580,320,32.0,10.0,1.0,0.7105
590,349,34.9,9.0,0.9,0.7055
600,314,31.4,9.0,0.9,0.7005
610,277,27.7,10.0,1.0,0.6955
620,221,22.1,10.0,1.0,0.6905
630,248,24.8,10.0,1.0,0.6855
640,258,25.8,10.0,1.0,0.6805
650,291,29.1,10.0,1.0,0.6755
660,229,22.9,10.0,1.0,0.6705
670,243,24.3,10.0,1.0,0.6655
680,219,21.9,10.0,1.0,0.6605
690,220,22.0,10.0,1.0,0.6555
700,234,23.4,10.0,1.0,0.6505
710,222,22.2,10.0,1.0,0.6455
720,237,23.7,10.0,1.0,0.6405
730,228,22.8,10.0,1.0,0.6355
740,216,21.6,10.0,1.0,0.6305
750,211,21.1,10.0,1.0,0.6255
760,214,21.4,10.0,1.0,0.6205
770,220,22.0,10.0,1.0,0.6155
780,215,21.5,10.0,1.0,0.6105
790,217,21.7,10.0,1.0,0.6055
800,221,22.1,10.0,1.0,0.6005
810,215,21.5,10.0,1.0,0.5955
820,217,21.7,10.0,1.0,0.5905
830,214,21.4,10.0,1.0,0.5855
840,227,22.7,10.0,1.0,0.5805
850,219,21.9,10.0,1.0,0.5755
860,212,21.2,10.0,1.0,0.5705
870,210,21.0,10.0,1.0,0.5655
880,215,21.5,10.0,1.0,0.5605
890,216,21.6,10.0,1.0,0.5555
900,226,22.6,10.0,1.0,0.5505
910,208,20.8,10.0,1.0,0.5455
