episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,934,93.4,1.0,0.1,1.0,0
1,933,93.3,1.0,0.1,0.9995,100
2,928,92.8,1.0,0.1,0.999,200
3,919,91.9,1.0,0.1,0.9985,214
4,942,94.2,1.0,0.1,0.998,314
5,907,90.7,1.0,0.1,0.9975,414
6,940,94.0,1.0,0.1,0.997,514
7,914,91.4,1.0,0.1,0.9965,614
8,942,94.2,1.0,0.1,0.996,676
9,932,93.2,1.0,0.1,0.9955,776
10,912,91.2,1.0,0.1,0.995,876
11,920,92.0,1.0,0.1,0.9945,976
12,952,95.2,1.0,0.1,0.994,1076
13,926,92.6,1.0,0.1,0.9935,1176
14,963,96.3,1.0,0.1,0.993,1276
15,915,91.5,1.0,0.1,0.9925,1376
16,908,90.8,1.0,0.1,0.992,1476
17,921,92.1,1.0,0.1,0.9915,1576
18,921,92.1,1.0,0.1,0.991,1676
19,941,94.1,1.0,0.1,0.9905,1776
20,955,95.5,1.0,0.1,0.99,1876
21,929,92.9,1.0,0.1,0.9895,1976
22,931,93.1,1.0,0.1,0.989,2076
23,912,91.2,1.0,0.1,0.9885,2176
24,931,93.1,1.0,0.1,0.988,2276
25,920,92.0,1.0,0.1,0.9875,2376
26,909,90.9,1.0,0.1,0.987,2476
27,907,90.7,1.0,0.1,0.9865,2576
28,917,91.7,1.0,0.1,0.986,2676
29,923,92.3,1.0,0.1,0.9855,2776
30,911,91.1,1.0,0.1,0.985,2876
31,913,91.3,1.0,0.1,0.9845,2976
32,907,90.7,1.0,0.1,0.984,3076
33,929,92.9,1.0,0.1,0.9835,3176
34,912,91.2,1.0,0.1,0.983,3276
35,920,92.0,1.0,0.1,0.9825,3376
36,908,90.8,1.0,0.1,0.982,3476
37,914,91.4,1.0,0.1,0.9815,3576
38,907,90.7,1.0,0.1,0.981,3676
39,936,93.6,1.0,0.1,0.9805,3776
40,979,97.9,1.0,0.1,0.98,3831
41,935,93.5,1.0,0.1,0.9795,3931
42,934,93.4,1.0,0.1,0.979,4031
43,988,98.8,1.0,0.1,0.9785,4131
44,908,90.8,1.0,0.1,0.978,4231
45,906,90.6,1.0,0.1,0.9775,4331
46,921,92.1,1.0,0.1,0.977,4431
47,932,93.2,1.0,0.1,0.9765,4531
48,931,93.1,1.0,0.1,0.976,4631
49,926,92.6,1.0,0.1,0.9755,4731
50,930,93.0,1.0,0.1,0.975,4831
51,943,94.3,1.0,0.1,0.9745,4931
52,999,99.9,1.0,0.1,0.974,5031
53,909,90.9,1.0,0.1,0.9735,5070
54,907,90.7,1.0,0.1,0.973,5170
55,907,90.7,1.0,0.1,0.9725,5270
56,906,90.6,1.0,0.1,0.972,5370
57,910,91.0,1.0,0.1,0.9715,5470
58,906,90.6,1.0,0.1,0.971,5570
59,907,90.7,1.0,0.1,0.9705,5670
60,909,90.9,1.0,0.1,0.97,5706
61,909,90.9,1.0,0.1,0.9695,5806
62,906,90.6,1.0,0.1,0.969,5906
63,906,90.6,1.0,0.1,0.9685,6006
64,906,90.6,1.0,0.1,0.968,6106
65,906,90.6,1.0,0.1,0.9675,6206
66,906,90.6,1.0,0.1,0.967,6306
67,873,87.3,2.0,0.2,0.9665,6406
68,906,90.6,1.0,0.1,0.966,6506
69,877,87.7,2.0,0.2,0.9655,6606
70,912,91.2,1.0,0.1,0.965,6648
71,908,90.8,1.0,0.1,0.9645,6748
72,908,90.8,1.0,0.1,0.964,6767
73,906,90.6,1.0,0.1,0.9635,6867
74,906,90.6,1.0,0.1,0.963,6967
75,907,90.7,1.0,0.1,0.9625,7067
