episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,975,97.5,1.0,0.1,0.9955
20,958,95.8,1.0,0.1,0.9905
30,949,94.9,1.0,0.1,0.9855
40,966,96.6,1.0,0.1,0.9805
50,925,92.5,1.0,0.1,0.9755
60,928,92.8,1.0,0.1,0.9705
70,914,91.4,1.0,0.1,0.9655
80,911,91.1,1.0,0.1,0.9605
90,909,90.9,1.0,0.1,0.9555
100,899,89.9,2.0,0.2,0.9505
110,908,90.8,1.0,0.1,0.9455
120,900,90.0,2.0,0.2,0.9405
130,908,90.8,1.0,0.1,0.9355
140,909,90.9,1.0,0.1,0.9305
150,907,90.7,1.0,0.1,0.9255
160,910,91.0,1.0,0.1,0.9205
170,908,90.8,1.0,0.1,0.9155
180,907,90.7,1.0,0.1,0.9105
190,908,90.8,1.0,0.1,0.9055
200,908,90.8,1.0,0.1,0.9005
210,907,90.7,1.0,0.1,0.8955
220,905,90.5,2.0,0.2,0.8905
230,907,90.7,1.0,0.1,0.8855
240,907,90.7,1.0,0.1,0.8805
250,800,80.0,3.0,0.3,0.8755
260,908,90.8,1.0,0.1,0.8705
270,909,90.9,1.0,0.1,0.8655
280,790,79.0,3.0,0.3,0.8605
290,762,76.2,3.0,0.3,0.8555
300,709,70.9,4.0,0.4,0.8505
310,678,67.8,4.0,0.4,0.8455
320,584,58.4,6.0,0.6,0.8405
330,614,61.4,6.0,0.6,0.8355
340,536,53.6,6.0,0.6,0.8305
350,506,50.6,6.0,0.6,0.8255
360,504,50.4,6.0,0.6,0.8205
370,439,43.9,8.0,0.8,0.8155
380,490,49.0,8.0,0.8,0.8105
390,384,38.4,8.0,0.8,0.8055
400,450,45.0,7.0,0.7,0.8005
410,379,37.9,9.0,0.9,0.7955
420,431,43.1,7.0,0.7,0.7905
430,326,32.6,10.0,1.0,0.7855
440,361,36.1,9.0,0.9,0.7805
450,307,30.7,9.0,0.9,0.7755
460,240,24.0,10.0,1.0,0.7705
470,227,22.7,10.0,1.0,0.7655
480,265,26.5,10.0,1.0,0.7605
490,234,23.4,10.0,1.0,0.7555
500,213,21.3,10.0,1.0,0.7505
510,224,22.4,10.0,1.0,0.7455
520,210,21.0,10.0,1.0,0.7405
530,211,21.1,10.0,1.0,0.7355
540,209,20.9,10.0,1.0,0.7305
550,215,21.5,10.0,1.0,0.7255
560,216,21.6,10.0,1.0,0.7205
570,217,21.7,10.0,1.0,0.7155
580,247,24.7,10.0,1.0,0.7105
590,221,22.1,10.0,1.0,0.7055
600,216,21.6,10.0,1.0,0.7005
610,211,21.1,10.0,1.0,0.6955
620,211,21.1,10.0,1.0,0.6905
630,214,21.4,10.0,1.0,0.6855
640,216,21.6,10.0,1.0,0.6805
650,210,21.0,10.0,1.0,0.6755
660,216,21.6,10.0,1.0,0.6705
670,214,21.4,10.0,1.0,0.6655
680,202,20.2,10.0,1.0,0.6605
690,205,20.5,10.0,1.0,0.6555
700,210,21.0,10.0,1.0,0.6505
710,218,21.8,10.0,1.0,0.6455
720,210,21.0,10.0,1.0,0.6405
730,212,21.2,10.0,1.0,0.6355
740,212,21.2,10.0,1.0,0.6305
750,218,21.8,10.0,1.0,0.6255
760,210,21.0,10.0,1.0,0.6205
770,209,20.9,10.0,1.0,0.6155
780,208,20.8,10.0,1.0,0.6105
790,214,21.4,10.0,1.0,0.6055
800,213,21.3,10.0,1.0,0.6005
810,208,20.8,10.0,1.0,0.5955
820,209,20.9,10.0,1.0,0.5905
830,206,20.6,10.0,1.0,0.5855
840,212,21.2,10.0,1.0,0.5805
850,218,21.8,10.0,1.0,0.5755
860,208,20.8,10.0,1.0,0.5705
870,220,22.0,10.0,1.0,0.5655
880,215,21.5,10.0,1.0,0.5605
890,207,20.7,10.0,1.0,0.5555
900,213,21.3,10.0,1.0,0.5505
910,217,21.7,10.0,1.0,0.5455
920,214,21.4,10.0,1.0,0.5405
930,225,22.5,10.0,1.0,0.5355
940,219,21.9,10.0,1.0,0.5305
950,213,21.3,10.0,1.0,0.5255
960,209,20.9,10.0,1.0,0.5205
970,223,22.3,10.0,1.0,0.5155
980,209,20.9,10.0,1.0,0.5105
990,209,20.9,10.0,1.0,0.5055
1000,219,21.9,10.0,1.0,0.5005
1010,215,21.5,10.0,1.0,0.4955
1020,221,22.1,10.0,1.0,0.4905
1030,210,21.0,10.0,1.0,0.4855
1040,207,20.7,10.0,1.0,0.4805
1050,214,21.4,10.0,1.0,0.4755
1060,207,20.7,10.0,1.0,0.4705
1070,213,21.3,10.0,1.0,0.4655
1080,205,20.5,10.0,1.0,0.4605
1090,207,20.7,10.0,1.0,0.4555
1100,226,22.6,10.0,1.0,0.4505
1110,215,21.5,10.0,1.0,0.4455
1120,222,22.2,10.0,1.0,0.4405
1130,212,21.2,10.0,1.0,0.4355
1140,212,21.2,10.0,1.0,0.4305
1150,212,21.2,10.0,1.0,0.4255
1160,218,21.8,10.0,1.0,0.4205
1170,218,21.8,10.0,1.0,0.4155
1180,220,22.0,10.0,1.0,0.4105
1190,213,21.3,10.0,1.0,0.4055
1200,212,21.2,10.0,1.0,0.4005
1210,219,21.9,10.0,1.0,0.3955
1220,223,22.3,10.0,1.0,0.3905
1230,206,20.6,10.0,1.0,0.3855
1240,217,21.7,10.0,1.0,0.3805
1250,216,21.6,10.0,1.0,0.3755
1260,230,23.0,10.0,1.0,0.3705
1270,213,21.3,10.0,1.0,0.3655
1280,208,20.8,10.0,1.0,0.3605
1290,213,21.3,10.0,1.0,0.3555
1300,211,21.1,10.0,1.0,0.3505
1310,209,20.9,10.0,1.0,0.3455
1320,212,21.2,10.0,1.0,0.3405
1330,213,21.3,10.0,1.0,0.3355
1340,214,21.4,10.0,1.0,0.3305
1350,214,21.4,10.0,1.0,0.3255
1360,216,21.6,10.0,1.0,0.3205
1370,204,20.4,10.0,1.0,0.3155
1380,209,20.9,10.0,1.0,0.3105
1390,220,22.0,10.0,1.0,0.3055
1400,210,21.0,10.0,1.0,0.3005
1410,214,21.4,10.0,1.0,0.2955
1420,225,22.5,10.0,1.0,0.2905
1430,222,22.2,10.0,1.0,0.2855
1440,219,21.9,10.0,1.0,0.2805
1450,220,22.0,10.0,1.0,0.2755
1460,222,22.2,10.0,1.0,0.2705
1470,215,21.5,10.0,1.0,0.2655
1480,219,21.9,10.0,1.0,0.2605
1490,212,21.2,10.0,1.0,0.2555
1500,209,20.9,10.0,1.0,0.2505
1510,212,21.2,10.0,1.0,0.2455
1520,221,22.1,10.0,1.0,0.2405
1530,211,21.1,10.0,1.0,0.2355
1540,209,20.9,10.0,1.0,0.2305
1550,224,22.4,10.0,1.0,0.2255
1560,222,22.2,10.0,1.0,0.2205
1570,226,22.6,10.0,1.0,0.2155
1580,215,21.5,10.0,1.0,0.2105
1590,214,21.4,10.0,1.0,0.2055
1600,214,21.4,10.0,1.0,0.2005
1610,207,20.7,10.0,1.0,0.1955
1620,211,21.1,10.0,1.0,0.1905
1630,219,21.9,10.0,1.0,0.1855
1640,222,22.2,10.0,1.0,0.1805
1650,213,21.3,10.0,1.0,0.1755
1660,214,21.4,10.0,1.0,0.1705
1670,211,21.1,10.0,1.0,0.1655
1680,219,21.9,10.0,1.0,0.1605
1690,217,21.7,10.0,1.0,0.1555
1700,218,21.8,10.0,1.0,0.1505
1710,220,22.0,10.0,1.0,0.1455
1720,224,22.4,10.0,1.0,0.1405
1730,218,21.8,10.0,1.0,0.1355
1740,209,20.9,10.0,1.0,0.1305
1750,221,22.1,10.0,1.0,0.1255
1760,222,22.2,10.0,1.0,0.1205
1770,217,21.7,10.0,1.0,0.1155
1780,211,21.1,10.0,1.0,0.1105
1790,220,22.0,10.0,1.0,0.1055
1800,219,21.9,10.0,1.0,0.1005
1810,212,21.2,10.0,1.0,0.0955
1820,214,21.4,10.0,1.0,0.0905
1830,209,20.9,10.0,1.0,0.0855
1840,207,20.7,10.0,1.0,0.0805
1850,222,22.2,10.0,1.0,0.0755
1860,221,22.1,10.0,1.0,0.0705
1870,211,21.1,10.0,1.0,0.0655
1880,209,20.9,10.0,1.0,0.0605
1890,206,20.6,10.0,1.0,0.0555
1900,213,21.3,10.0,1.0,0.0505
1910,210,21.0,10.0,1.0,0.0455
1920,212,21.2,10.0,1.0,0.0405
1930,213,21.3,10.0,1.0,0.0355
1940,217,21.7,10.0,1.0,0.0305
1950,209,20.9,10.0,1.0,0.0255
1960,210,21.0,10.0,1.0,0.0205
1970,207,20.7,10.0,1.0,0.0155
1980,220,22.0,10.0,1.0,0.0105
1990,212,21.2,10.0,1.0,0.0055
2000,224,22.4,10.0,1.0,0.0005
