episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,905,90.5,1.0,0.1,1.0
10,909,90.9,1.0,0.1,0.9955
20,903,90.3,1.0,0.1,0.9905
30,908,90.8,1.0,0.1,0.9855
40,906,90.6,1.0,0.1,0.9805
50,904,90.4,1.0,0.1,0.9755
60,904,90.4,1.0,0.1,0.9705
70,906,90.6,1.0,0.1,0.9655
80,904,90.4,1.0,0.1,0.9605
90,907,90.7,1.0,0.1,0.9555
100,909,90.9,1.0,0.1,0.9505
110,902,90.2,1.0,0.1,0.9455
120,906,90.6,1.0,0.1,0.9405
130,903,90.3,1.0,0.1,0.9355
140,903,90.3,1.0,0.1,0.9305
150,903,90.3,1.0,0.1,0.9255
160,905,90.5,1.0,0.1,0.9205
170,903,90.3,1.0,0.1,0.9155
180,903,90.3,1.0,0.1,0.9105
190,910,91.0,1.0,0.1,0.9055
200,908,90.8,1.0,0.1,0.9005
210,905,90.5,1.0,0.1,0.8955
220,903,90.3,1.0,0.1,0.8905
230,904,90.4,1.0,0.1,0.8855
240,904,90.4,1.0,0.1,0.8805
250,909,90.9,1.0,0.1,0.8755
260,903,90.3,1.0,0.1,0.8705
270,903,90.3,1.0,0.1,0.8655
280,902,90.2,1.0,0.1,0.8605
290,903,90.3,1.0,0.1,0.8555
300,904,90.4,1.0,0.1,0.8505
310,904,90.4,1.0,0.1,0.8455
320,903,90.3,1.0,0.1,0.8405
330,903,90.3,1.0,0.1,0.8355
340,905,90.5,1.0,0.1,0.8305
350,902,90.2,1.0,0.1,0.8255
360,904,90.4,1.0,0.1,0.8205
370,903,90.3,1.0,0.1,0.8155
380,797,79.7,3.0,0.3,0.8105
390,851,85.1,2.0,0.2,0.8055
400,767,76.7,3.0,0.3,0.8005
410,759,75.9,4.0,0.4,0.7955
420,788,78.8,3.0,0.3,0.7905
430,765,76.5,3.0,0.3,0.7855
440,662,66.2,5.0,0.5,0.7805
450,674,67.4,4.0,0.4,0.7755
460,622,62.2,5.0,0.5,0.7705
470,667,66.7,4.0,0.4,0.7655
480,613,61.3,6.0,0.6,0.7605
490,566,56.6,6.0,0.6,0.7555
500,480,48.0,7.0,0.7,0.7505
510,497,49.7,7.0,0.7,0.7455
520,549,54.9,6.0,0.6,0.7405
530,534,53.4,6.0,0.6,0.7355
540,572,57.2,6.0,0.6,0.7305
550,547,54.7,7.0,0.7,0.7255
560,454,45.4,9.0,0.9,0.7205
570,463,46.3,8.0,0.8,0.7155
580,434,43.4,8.0,0.8,0.7105
590,465,46.5,8.0,0.8,0.7055
600,421,42.1,9.0,0.9,0.7005
610,419,41.9,8.0,0.8,0.6955
620,365,36.5,9.0,0.9,0.6905
630,392,39.2,9.0,0.9,0.6855
640,385,38.5,9.0,0.9,0.6805
650,399,39.9,8.0,0.8,0.6755
660,380,38.0,9.0,0.9,0.6705
670,337,33.7,9.0,0.9,0.6655
680,351,35.1,10.0,1.0,0.6605
690,336,33.6,10.0,1.0,0.6555
700,329,32.9,9.0,0.9,0.6505
710,314,31.4,10.0,1.0,0.6455
720,335,33.5,9.0,0.9,0.6405
730,334,33.4,9.0,0.9,0.6355
740,330,33.0,9.0,0.9,0.6305
750,333,33.3,9.0,0.9,0.6255
760,328,32.8,9.0,0.9,0.6205
770,306,30.6,10.0,1.0,0.6155
780,325,32.5,9.0,0.9,0.6105
790,325,32.5,9.0,0.9,0.6055
800,304,30.4,10.0,1.0,0.6005
810,266,26.6,10.0,1.0,0.5955
820,280,28.0,10.0,1.0,0.5905
830,268,26.8,10.0,1.0,0.5855
840,262,26.2,10.0,1.0,0.5805
850,260,26.0,10.0,1.0,0.5755
860,268,26.8,10.0,1.0,0.5705
870,262,26.2,10.0,1.0,0.5655
880,264,26.4,10.0,1.0,0.5605
890,251,25.1,10.0,1.0,0.5555
900,259,25.9,10.0,1.0,0.5505
910,264,26.4,10.0,1.0,0.5455
920,266,26.6,10.0,1.0,0.5405
930,267,26.7,10.0,1.0,0.5355
940,261,26.1,10.0,1.0,0.5305
950,269,26.9,10.0,1.0,0.5255
960,277,27.7,10.0,1.0,0.5205
970,267,26.7,10.0,1.0,0.5155
980,263,26.3,10.0,1.0,0.5105
990,250,25.0,10.0,1.0,0.5055
1000,257,25.7,10.0,1.0,0.5005
1010,258,25.8,10.0,1.0,0.4955
1020,259,25.9,10.0,1.0,0.4905
1030,266,26.6,10.0,1.0,0.4855
1040,261,26.1,10.0,1.0,0.4805
1050,261,26.1,10.0,1.0,0.4755
1060,250,25.0,10.0,1.0,0.4705
1070,258,25.8,10.0,1.0,0.4655
1080,258,25.8,10.0,1.0,0.4605
1090,249,24.9,10.0,1.0,0.4555
1100,249,24.9,10.0,1.0,0.4505
1110,259,25.9,10.0,1.0,0.4455
1120,256,25.6,10.0,1.0,0.4405
1130,262,26.2,10.0,1.0,0.4355
1140,258,25.8,10.0,1.0,0.4305
1150,261,26.1,10.0,1.0,0.4255
1160,263,26.3,10.0,1.0,0.4205
1170,257,25.7,10.0,1.0,0.4155
1180,250,25.0,10.0,1.0,0.4105
1190,260,26.0,10.0,1.0,0.4055
1200,258,25.8,10.0,1.0,0.4005
1210,259,25.9,10.0,1.0,0.3955
1220,267,26.7,10.0,1.0,0.3905
1230,253,25.3,10.0,1.0,0.3855
1240,257,25.7,10.0,1.0,0.3805
1250,263,26.3,10.0,1.0,0.3755
1260,263,26.3,10.0,1.0,0.3705
1270,257,25.7,10.0,1.0,0.3655
1280,256,25.6,10.0,1.0,0.3605
1290,259,25.9,10.0,1.0,0.3555
1300,258,25.8,10.0,1.0,0.3505
1310,260,26.0,10.0,1.0,0.3455
1320,268,26.8,10.0,1.0,0.3405
1330,264,26.4,10.0,1.0,0.3355
1340,274,27.4,10.0,1.0,0.3305
1350,255,25.5,10.0,1.0,0.3255
1360,255,25.5,10.0,1.0,0.3205
1370,255,25.5,10.0,1.0,0.3155
1380,266,26.6,10.0,1.0,0.3105
1390,256,25.6,10.0,1.0,0.3055
1400,256,25.6,10.0,1.0,0.3005
1410,255,25.5,10.0,1.0,0.2955
1420,266,26.6,10.0,1.0,0.2905
1430,257,25.7,10.0,1.0,0.2855
1440,257,25.7,10.0,1.0,0.2805
1450,267,26.7,10.0,1.0,0.2755
1460,254,25.4,10.0,1.0,0.2705
1470,265,26.5,10.0,1.0,0.2655
1480,257,25.7,10.0,1.0,0.2605
1490,260,26.0,10.0,1.0,0.2555
1500,256,25.6,10.0,1.0,0.2505
1510,263,26.3,10.0,1.0,0.2455
1520,254,25.4,10.0,1.0,0.2405
1530,249,24.9,10.0,1.0,0.2355
1540,250,25.0,10.0,1.0,0.2305
1550,256,25.6,10.0,1.0,0.2255
1560,268,26.8,10.0,1.0,0.2205
1570,254,25.4,10.0,1.0,0.2155
1580,262,26.2,10.0,1.0,0.2105
1590,259,25.9,10.0,1.0,0.2055
1600,253,25.3,10.0,1.0,0.2005
1610,267,26.7,10.0,1.0,0.1955
1620,255,25.5,10.0,1.0,0.1905
1630,251,25.1,10.0,1.0,0.1855
1640,251,25.1,10.0,1.0,0.1805
1650,264,26.4,10.0,1.0,0.1755
1660,249,24.9,10.0,1.0,0.1705
1670,262,26.2,10.0,1.0,0.1655
1680,261,26.1,10.0,1.0,0.1605
1690,254,25.4,10.0,1.0,0.1555
1700,258,25.8,10.0,1.0,0.1505
1710,242,24.2,10.0,1.0,0.1455
1720,270,27.0,10.0,1.0,0.1405
1730,261,26.1,10.0,1.0,0.1355
1740,268,26.8,10.0,1.0,0.1305
1750,258,25.8,10.0,1.0,0.1255
1760,259,25.9,10.0,1.0,0.1205
1770,258,25.8,10.0,1.0,0.1155
1780,260,26.0,10.0,1.0,0.1105
1790,268,26.8,10.0,1.0,0.1055
1800,260,26.0,10.0,1.0,0.1005
1810,268,26.8,10.0,1.0,0.0955
1820,264,26.4,10.0,1.0,0.0905
1830,264,26.4,10.0,1.0,0.0855
1840,252,25.2,10.0,1.0,0.0805
1850,263,26.3,10.0,1.0,0.0755
1860,263,26.3,10.0,1.0,0.0705
1870,263,26.3,10.0,1.0,0.0655
1880,270,27.0,10.0,1.0,0.0605
1890,251,25.1,10.0,1.0,0.0555
1900,251,25.1,10.0,1.0,0.0505
1910,251,25.1,10.0,1.0,0.0455
1920,259,25.9,10.0,1.0,0.0405
1930,319,31.9,9.0,0.9,0.0355
1940,269,26.9,10.0,1.0,0.0305
1950,254,25.4,10.0,1.0,0.0255
1960,273,27.3,10.0,1.0,0.0205
1970,304,30.4,10.0,1.0,0.0155
1980,290,29.0,10.0,1.0,0.0105
1990,250,25.0,10.0,1.0,0.0055
2000,254,25.4,10.0,1.0,0.0005
