episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,947,94.7,1.0,0.1,0.9955
20,1000,100.0,0,0.0,0.9905
30,955,95.5,1.0,0.1,0.9855
40,1000,100.0,0,0.0,0.9805
50,1000,100.0,0,0.0,0.9755
60,1000,100.0,0,0.0,0.9705
70,945,94.5,1.0,0.1,0.9655
80,1000,100.0,0,0.0,0.9605
90,951,95.1,1.0,0.1,0.9555
100,907,90.7,1.0,0.1,0.9505
110,913,91.3,1.0,0.1,0.9455
120,908,90.8,1.0,0.1,0.9405
130,926,92.6,1.0,0.1,0.9355
140,909,90.9,1.0,0.1,0.9305
150,908,90.8,1.0,0.1,0.9255
160,908,90.8,1.0,0.1,0.9205
170,907,90.7,1.0,0.1,0.9155
180,909,90.9,1.0,0.1,0.9105
190,798,79.8,3.0,0.3,0.9055
200,816,81.6,4.0,0.4,0.9005
210,803,80.3,3.0,0.3,0.8955
220,876,87.6,2.0,0.2,0.8905
230,777,77.7,3.0,0.3,0.8855
240,740,74.0,3.0,0.3,0.8805
250,693,69.3,4.0,0.4,0.8755
260,825,82.5,3.0,0.3,0.8705
270,676,67.6,4.0,0.4,0.8655
280,697,69.7,5.0,0.5,0.8605
290,618,61.8,5.0,0.5,0.8555
300,525,52.5,6.0,0.6,0.8505
310,449,44.9,7.0,0.7,0.8455
320,411,41.1,8.0,0.8,0.8405
330,384,38.4,9.0,0.9,0.8355
340,352,35.2,8.0,0.8,0.8305
350,299,29.9,9.0,0.9,0.8255
360,279,27.9,9.0,0.9,0.8205
370,288,28.8,9.0,0.9,0.8155
380,239,23.9,10.0,1.0,0.8105
390,287,28.7,9.0,0.9,0.8055
400,242,24.2,10.0,1.0,0.8005
410,223,22.3,10.0,1.0,0.7955
420,217,21.7,10.0,1.0,0.7905
430,215,21.5,10.0,1.0,0.7855
440,207,20.7,10.0,1.0,0.7805
450,213,21.3,10.0,1.0,0.7755
460,216,21.6,10.0,1.0,0.7705
470,212,21.2,10.0,1.0,0.7655
480,221,22.1,10.0,1.0,0.7605
490,213,21.3,10.0,1.0,0.7555
500,206,20.6,10.0,1.0,0.7505
510,207,20.7,10.0,1.0,0.7455
520,216,21.6,10.0,1.0,0.7405
530,214,21.4,10.0,1.0,0.7355
540,212,21.2,10.0,1.0,0.7305
550,210,21.0,10.0,1.0,0.7255
560,209,20.9,10.0,1.0,0.7205
570,215,21.5,10.0,1.0,0.7155
580,206,20.6,10.0,1.0,0.7105
590,207,20.7,10.0,1.0,0.7055
600,212,21.2,10.0,1.0,0.7005
610,221,22.1,10.0,1.0,0.6955
620,209,20.9,10.0,1.0,0.6905
