episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,908,90.8,1.0,0.1,1.0
10,905,90.5,1.0,0.1,0.9955
20,904,90.4,1.0,0.1,0.9905
30,908,90.8,1.0,0.1,0.9855
40,908,90.8,1.0,0.1,0.9805
50,903,90.3,1.0,0.1,0.9755
60,907,90.7,1.0,0.1,0.9705
70,904,90.4,1.0,0.1,0.9655
80,903,90.3,1.0,0.1,0.9605
90,903,90.3,1.0,0.1,0.9555
100,912,91.2,1.0,0.1,0.9505
110,902,90.2,1.0,0.1,0.9455
120,904,90.4,1.0,0.1,0.9405
130,903,90.3,1.0,0.1,0.9355
140,903,90.3,1.0,0.1,0.9305
150,903,90.3,1.0,0.1,0.9255
160,903,90.3,1.0,0.1,0.9205
170,859,85.9,2.0,0.2,0.9155
180,903,90.3,1.0,0.1,0.9105
190,903,90.3,1.0,0.1,0.9055
200,904,90.4,1.0,0.1,0.9005
210,904,90.4,1.0,0.1,0.8955
220,905,90.5,1.0,0.1,0.8905
230,904,90.4,1.0,0.1,0.8855
240,903,90.3,1.0,0.1,0.8805
250,902,90.2,1.0,0.1,0.8755
260,902,90.2,1.0,0.1,0.8705
270,904,90.4,1.0,0.1,0.8655
280,904,90.4,1.0,0.1,0.8605
290,905,90.5,1.0,0.1,0.8555
300,902,90.2,1.0,0.1,0.8505
310,906,90.6,1.0,0.1,0.8455
320,902,90.2,1.0,0.1,0.8405
330,881,88.1,2.0,0.2,0.8355
340,905,90.5,1.0,0.1,0.8305
350,902,90.2,1.0,0.1,0.8255
360,902,90.2,1.0,0.1,0.8205
370,903,90.3,1.0,0.1,0.8155
380,904,90.4,1.0,0.1,0.8105
390,847,84.7,2.0,0.2,0.8055
400,778,77.8,3.0,0.3,0.8005
410,738,73.8,3.0,0.3,0.7955
420,735,73.5,3.0,0.3,0.7905
430,682,68.2,4.0,0.4,0.7855
440,634,63.4,5.0,0.5,0.7805
450,601,60.1,5.0,0.5,0.7755
460,653,65.3,5.0,0.5,0.7705
470,657,65.7,4.0,0.4,0.7655
480,584,58.4,5.0,0.5,0.7605
490,530,53.0,7.0,0.7,0.7555
500,555,55.5,6.0,0.6,0.7505
510,450,45.0,7.0,0.7,0.7455
520,466,46.6,7.0,0.7,0.7405
530,524,52.4,7.0,0.7,0.7355
540,478,47.8,7.0,0.7,0.7305
550,408,40.8,8.0,0.8,0.7255
560,346,34.6,9.0,0.9,0.7205
570,323,32.3,9.0,0.9,0.7155
580,332,33.2,9.0,0.9,0.7105
590,381,38.1,8.0,0.8,0.7055
600,381,38.1,8.0,0.8,0.7005
610,337,33.7,10.0,1.0,0.6955
620,271,27.1,10.0,1.0,0.6905
630,331,33.1,9.0,0.9,0.6855
640,294,29.4,10.0,1.0,0.6805
650,325,32.5,9.0,0.9,0.6755
660,366,36.6,9.0,0.9,0.6705
670,261,26.1,10.0,1.0,0.6655
680,266,26.6,10.0,1.0,0.6605
690,262,26.2,10.0,1.0,0.6555
700,264,26.4,10.0,1.0,0.6505
710,254,25.4,10.0,1.0,0.6455
720,254,25.4,10.0,1.0,0.6405
730,252,25.2,10.0,1.0,0.6355
740,256,25.6,10.0,1.0,0.6305
750,252,25.2,10.0,1.0,0.6255
760,257,25.7,10.0,1.0,0.6205
770,258,25.8,10.0,1.0,0.6155
780,249,24.9,10.0,1.0,0.6105
790,252,25.2,10.0,1.0,0.6055
800,253,25.3,10.0,1.0,0.6005
810,254,25.4,10.0,1.0,0.5955
820,246,24.6,10.0,1.0,0.5905
830,266,26.6,10.0,1.0,0.5855
840,255,25.5,10.0,1.0,0.5805
850,253,25.3,10.0,1.0,0.5755
860,254,25.4,10.0,1.0,0.5705
870,256,25.6,10.0,1.0,0.5655
880,263,26.3,10.0,1.0,0.5605
890,252,25.2,10.0,1.0,0.5555
900,255,25.5,10.0,1.0,0.5505
910,257,25.7,10.0,1.0,0.5455
920,252,25.2,10.0,1.0,0.5405
930,255,25.5,10.0,1.0,0.5355
940,253,25.3,10.0,1.0,0.5305
950,253,25.3,10.0,1.0,0.5255
960,257,25.7,10.0,1.0,0.5205
970,252,25.2,10.0,1.0,0.5155
980,259,25.9,10.0,1.0,0.5105
990,246,24.6,10.0,1.0,0.5055
1000,247,24.7,10.0,1.0,0.5005
1010,254,25.4,10.0,1.0,0.4955
1020,251,25.1,10.0,1.0,0.4905
1030,256,25.6,10.0,1.0,0.4855
1040,251,25.1,10.0,1.0,0.4805
1050,259,25.9,10.0,1.0,0.4755
