episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,902,90.2,1.0,0.1,1.0,0
1,927,92.7,1.0,0.1,0.9995,100
2,882,88.2,2.0,0.2,0.999,200
3,906,90.6,1.0,0.1,0.9985,300
4,920,92.0,1.0,0.1,0.998,400
5,904,90.4,1.0,0.1,0.9975,500
6,903,90.3,1.0,0.1,0.997,600
7,917,91.7,1.0,0.1,0.9965,700
8,931,93.1,1.0,0.1,0.996,800
9,947,94.7,1.0,0.1,0.9955,900
10,911,91.1,1.0,0.1,0.995,1000
11,903,90.3,1.0,0.1,0.9945,1100
12,911,91.1,1.0,0.1,0.994,1200
13,997,99.7,1.0,0.1,0.9935,1300
14,930,93.0,1.0,0.1,0.993,1400
15,903,90.3,1.0,0.1,0.9925,1500
16,912,91.2,1.0,0.1,0.992,1600
17,918,91.8,1.0,0.1,0.9915,1700
18,907,90.7,1.0,0.1,0.991,1800
19,907,90.7,1.0,0.1,0.9905,1900
20,953,95.3,1.0,0.1,0.99,2000
21,905,90.5,1.0,0.1,0.9895,2100
22,906,90.6,1.0,0.1,0.989,2200
23,904,90.4,1.0,0.1,0.9885,2300
24,910,91.0,1.0,0.1,0.988,2400
25,903,90.3,1.0,0.1,0.9875,2500
26,916,91.6,1.0,0.1,0.987,2600
27,936,93.6,1.0,0.1,0.9865,2700
28,921,92.1,1.0,0.1,0.986,2713
29,904,90.4,1.0,0.1,0.9855,2813
30,902,90.2,1.0,0.1,0.985,2913
31,904,90.4,1.0,0.1,0.9845,3013
32,1000,100.0,0,0.0,0.984,3113
33,911,91.1,1.0,0.1,0.9835,3213
34,902,90.2,1.0,0.1,0.983,3313
35,902,90.2,1.0,0.1,0.9825,3371
36,904,90.4,1.0,0.1,0.982,3471
37,902,90.2,1.0,0.1,0.9815,3571
38,908,90.8,1.0,0.1,0.981,3671
39,907,90.7,1.0,0.1,0.9805,3771
40,901,90.1,2.0,0.2,0.98,3871
41,911,91.1,1.0,0.1,0.9795,3971
42,906,90.6,1.0,0.1,0.979,4071
43,913,91.3,1.0,0.1,0.9785,4076
44,896,89.6,2.0,0.2,0.978,4176
45,908,90.8,1.0,0.1,0.9775,4276
46,902,90.2,1.0,0.1,0.977,4376
47,915,91.5,1.0,0.1,0.9765,4476
48,903,90.3,1.0,0.1,0.976,4576
49,857,85.7,2.0,0.2,0.9755,4676
50,922,92.2,1.0,0.1,0.975,4776
51,906,90.6,1.0,0.1,0.9745,4876
52,854,85.4,2.0,0.2,0.974,4891
53,922,92.2,1.0,0.1,0.9735,4991
54,904,90.4,1.0,0.1,0.973,5091
55,902,90.2,1.0,0.1,0.9725,5191
56,902,90.2,1.0,0.1,0.972,5291
57,912,91.2,1.0,0.1,0.9715,5391
58,907,90.7,1.0,0.1,0.971,5491
59,914,91.4,1.0,0.1,0.9705,5591
60,902,90.2,1.0,0.1,0.97,5691
61,905,90.5,1.0,0.1,0.9695,5791
62,904,90.4,1.0,0.1,0.969,5891
63,914,91.4,1.0,0.1,0.9685,5991
64,922,92.2,1.0,0.1,0.968,6091
65,902,90.2,1.0,0.1,0.9675,6191
66,905,90.5,1.0,0.1,0.967,6291
67,909,90.9,1.0,0.1,0.9665,6391
68,902,90.2,1.0,0.1,0.966,6491
69,902,90.2,1.0,0.1,0.9655,6591
70,902,90.2,1.0,0.1,0.965,6691
71,903,90.3,1.0,0.1,0.9645,6791
72,918,91.8,1.0,0.1,0.964,6891
73,906,90.6,1.0,0.1,0.9635,6991
74,904,90.4,1.0,0.1,0.963,7091
75,906,90.6,1.0,0.1,0.9625,7191
76,905,90.5,1.0,0.1,0.962,7196
77,904,90.4,1.0,0.1,0.9615,7296
78,902,90.2,1.0,0.1,0.961,7396
79,902,90.2,1.0,0.1,0.9605,7496
80,902,90.2,1.0,0.1,0.96,7596
81,902,90.2,1.0,0.1,0.9595,7696
82,903,90.3,1.0,0.1,0.959,7796
83,904,90.4,1.0,0.1,0.9585,7896
84,902,90.2,1.0,0.1,0.958,7996
85,902,90.2,1.0,0.1,0.9575,8096
86,903,90.3,1.0,0.1,0.957,8196
87,912,91.2,1.0,0.1,0.9565,8296
88,903,90.3,1.0,0.1,0.956,8396
89,909,90.9,1.0,0.1,0.9555,8496
90,902,90.2,1.0,0.1,0.955,8596
91,904,90.4,1.0,0.1,0.9545,8696
92,902,90.2,1.0,0.1,0.954,8796
93,902,90.2,1.0,0.1,0.9535,8896
94,903,90.3,1.0,0.1,0.953,8996
95,903,90.3,1.0,0.1,0.9525,9096
96,904,90.4,1.0,0.1,0.952,9196
97,904,90.4,1.0,0.1,0.9515,9296
98,902,90.2,1.0,0.1,0.951,9396
99,903,90.3,1.0,0.1,0.9505,9496
100,904,90.4,1.0,0.1,0.95,9596
101,909,90.9,1.0,0.1,0.9495,9696
102,903,90.3,1.0,0.1,0.949,9796
103,904,90.4,1.0,0.1,0.9485,9896
104,902,90.2,1.0,0.1,0.948,9996
105,903,90.3,1.0,0.1,0.9475,10096
106,905,90.5,1.0,0.1,0.947,10196
107,903,90.3,1.0,0.1,0.9465,10296
108,902,90.2,1.0,0.1,0.946,10396
109,906,90.6,1.0,0.1,0.9455,10496
110,913,91.3,1.0,0.1,0.945,10596
111,902,90.2,1.0,0.1,0.9445,10696
112,902,90.2,1.0,0.1,0.944,10796
113,889,88.9,2.0,0.2,0.9435,10896
114,904,90.4,1.0,0.1,0.943,10996
115,902,90.2,1.0,0.1,0.9425,11096
116,906,90.6,1.0,0.1,0.942,11196
117,902,90.2,1.0,0.1,0.9415,11296
118,903,90.3,1.0,0.1,0.941,11396
119,902,90.2,1.0,0.1,0.9405,11496
120,902,90.2,1.0,0.1,0.94,11521
121,902,90.2,1.0,0.1,0.9395,11621
122,902,90.2,1.0,0.1,0.939,11627
123,902,90.2,1.0,0.1,0.9385,11727
124,902,90.2,1.0,0.1,0.938,11827
125,902,90.2,1.0,0.1,0.9375,11927
126,902,90.2,1.0,0.1,0.937,12027
127,902,90.2,1.0,0.1,0.9365,12127
128,902,90.2,1.0,0.1,0.936,12227
129,902,90.2,1.0,0.1,0.9355,12327
130,902,90.2,1.0,0.1,0.935,12427
131,902,90.2,1.0,0.1,0.9345,12527
132,902,90.2,1.0,0.1,0.934,12627
133,902,90.2,1.0,0.1,0.9335,12727
134,902,90.2,1.0,0.1,0.933,12827
135,902,90.2,1.0,0.1,0.9325,12927
136,902,90.2,1.0,0.1,0.932,13027
137,902,90.2,1.0,0.1,0.9315,13127
138,902,90.2,1.0,0.1,0.931,13227
139,902,90.2,1.0,0.1,0.9305,13327
140,902,90.2,1.0,0.1,0.93,13427
141,902,90.2,1.0,0.1,0.9295,13527
142,902,90.2,1.0,0.1,0.929,13627
143,902,90.2,1.0,0.1,0.9285,13727
144,902,90.2,1.0,0.1,0.928,13827
145,902,90.2,1.0,0.1,0.9275,13927
146,902,90.2,1.0,0.1,0.927,14027
147,902,90.2,1.0,0.1,0.9265,14127
148,902,90.2,1.0,0.1,0.926,14227
149,902,90.2,1.0,0.1,0.9255,14327
150,902,90.2,1.0,0.1,0.925,14427
151,902,90.2,1.0,0.1,0.9245,14527
152,902,90.2,1.0,0.1,0.924,14627
153,902,90.2,1.0,0.1,0.9235,14727
154,902,90.2,1.0,0.1,0.923,14827
155,902,90.2,1.0,0.1,0.9225,14927
156,902,90.2,1.0,0.1,0.922,15027
157,902,90.2,1.0,0.1,0.9215,15127
158,902,90.2,1.0,0.1,0.921,15227
159,902,90.2,1.0,0.1,0.9205,15327
160,902,90.2,1.0,0.1,0.92,15427
161,902,90.2,1.0,0.1,0.9195,15527
162,902,90.2,1.0,0.1,0.919,15627
163,902,90.2,1.0,0.1,0.9185,15727
164,902,90.2,1.0,0.1,0.918,15827
165,902,90.2,1.0,0.1,0.9175,15927
166,902,90.2,1.0,0.1,0.917,16027
167,902,90.2,1.0,0.1,0.9165,16127
168,902,90.2,1.0,0.1,0.916,16227
169,902,90.2,1.0,0.1,0.9155,16327
170,902,90.2,1.0,0.1,0.915,16427
171,891,89.1,2.0,0.2,0.9145,16527
172,902,90.2,1.0,0.1,0.914,16627
173,902,90.2,1.0,0.1,0.9135,16727
174,902,90.2,1.0,0.1,0.913,16814
175,902,90.2,1.0,0.1,0.9125,16831
176,872,87.2,2.0,0.2,0.912,16931
177,902,90.2,1.0,0.1,0.9115,17031
178,902,90.2,1.0,0.1,0.911,17131
179,902,90.2,1.0,0.1,0.9105,17231
180,902,90.2,1.0,0.1,0.91,17331
181,902,90.2,1.0,0.1,0.9095,17431
182,902,90.2,1.0,0.1,0.909,17531
183,902,90.2,1.0,0.1,0.9085,17631
184,902,90.2,1.0,0.1,0.908,17731
185,902,90.2,1.0,0.1,0.9075,17831
186,902,90.2,1.0,0.1,0.907,17931
187,902,90.2,1.0,0.1,0.9065,18031
188,902,90.2,1.0,0.1,0.906,18131
189,902,90.2,1.0,0.1,0.9055,18231
190,902,90.2,1.0,0.1,0.905,18331
191,902,90.2,1.0,0.1,0.9045,18418
192,855,85.5,2.0,0.2,0.904,18518
193,902,90.2,1.0,0.1,0.9035,18618
194,902,90.2,1.0,0.1,0.903,18718
195,902,90.2,1.0,0.1,0.9025,18818
196,902,90.2,1.0,0.1,0.902,18918
197,822,82.2,2.0,0.2,0.9015,19018
198,902,90.2,1.0,0.1,0.901,19025
199,902,90.2,1.0,0.1,0.9005,19125
200,901,90.1,2.0,0.2,0.9,19225
201,902,90.2,1.0,0.1,0.8995,19325
202,902,90.2,1.0,0.1,0.899,19334
203,902,90.2,1.0,0.1,0.8985,19434
204,902,90.2,1.0,0.1,0.898,19472
205,880,88.0,2.0,0.2,0.8975,19572
206,882,88.2,2.0,0.2,0.897,19672
207,902,90.2,1.0,0.1,0.8965,19772
208,902,90.2,1.0,0.1,0.896,19872
209,835,83.5,2.0,0.2,0.8955,19972
210,902,90.2,1.0,0.1,0.895,20072
211,902,90.2,1.0,0.1,0.8945,20078
212,902,90.2,1.0,0.1,0.894,20178
213,902,90.2,1.0,0.1,0.8935,20278
214,902,90.2,1.0,0.1,0.893,20378
215,902,90.2,1.0,0.1,0.8925,20478
216,902,90.2,1.0,0.1,0.892,20578
217,902,90.2,1.0,0.1,0.8915,20678
218,902,90.2,1.0,0.1,0.891,20778
219,902,90.2,1.0,0.1,0.8905,20878
220,902,90.2,1.0,0.1,0.89,20978
221,902,90.2,1.0,0.1,0.8895,21078
222,902,90.2,1.0,0.1,0.889,21178
223,902,90.2,1.0,0.1,0.8885,21278
224,902,90.2,1.0,0.1,0.888,21378
225,857,85.7,2.0,0.2,0.8875,21423
226,896,89.6,2.0,0.2,0.887,21523
227,902,90.2,1.0,0.1,0.8865,21623
228,824,82.4,2.0,0.2,0.886,21723
229,836,83.6,2.0,0.2,0.8855,21823
230,869,86.9,2.0,0.2,0.885,21923
231,902,90.2,1.0,0.1,0.8845,22023
232,872,87.2,2.0,0.2,0.884,22123
233,853,85.3,2.0,0.2,0.8835,22223
234,902,90.2,1.0,0.1,0.883,22323
235,902,90.2,1.0,0.1,0.8825,22423
236,902,90.2,1.0,0.1,0.882,22523
237,902,90.2,1.0,0.1,0.8815,22623
