episode,omega1,omega2,omega3,omega4,omega5,omega
1,1,0,0,0,0,0
2,1,0,1,0,0,0
3,1,0,1,0,1,0
4,1,0,2,0,1,0
5,1,0,2,0,2,0
6,1,0,2,0,3,0
7,1,0,2,1,3,0
8,1,0,2,1,4,0
9,2,0,2,1,4,0
10,2,0,3,1,4,0
11,2,0,3,2,4,0
12,2,0,3,3,4,0
13,2,1,3,3,4,0
14,2,2,3,3,4,0
15,2,2,4,3,4,0
16,2,2,4,3,5,0
17,2,2,4,3,5,1
18,2,2,4,4,5,1
19,2,3,4,4,5,1
20,2,3,5,4,5,1
21,2,3,5,4,6,1
22,2,4,5,4,6,1
23,2,5,5,4,6,1
24,2,5,5,4,7,1
25,2,5,5,4,8,1
26,2,5,5,4,9,1
27,2,5,5,4,10,1
28,2,5,5,5,10,1
29,2,5,5,5,11,1
30,2,5,6,5,11,1
31,2,5,7,5,11,1
32,2,5,7,6,11,1
33,2,5,7,6,12,1
34,2,5,7,7,12,1
35,2,5,7,8,12,1
36,2,5,7,8,13,1
37,2,5,7,8,14,1
38,2,6,7,8,14,1
39,3,6,7,8,14,1
40,4,6,7,8,14,1
41,4,6,7,8,15,1
42,4,7,7,8,15,1
43,4,7,8,8,15,1
44,4,7,8,9,15,1
45,4,7,8,9,16,1
46,5,7,8,9,16,1
47,5,7,8,9,17,1
48,5,8,8,9,17,1
49,5,8,8,10,17,1
50,6,8,8,10,17,1
51,7,8,8,10,17,1
52,7,8,8,10,17,2
53,7,8,9,10,17,2
54,8,8,9,10,17,2
55,9,8,9,10,17,2
56,9,8,9,11,17,2
57,9,8,9,11,17,3
58,9,8,10,11,17,3
59,9,8,10,11,18,3
60,9,8,10,11,18,4
61,9,8,10,12,18,4
62,10,8,10,12,18,4
63,11,8,10,12,18,4
64,11,8,10,12,18,5
65,11,8,10,13,18,5
66,11,8,10,13,18,6
67,11,8,10,13,18,7
68,11,8,10,13,18,8
69,11,8,10,13,18,9
70,11,8,10,13,18,10
71,11,8,10,13,19,10
72,12,8,10,13,19,10
73,12,8,10,13,20,10
74,12,8,10,13,20,11
75,12,8,10,13,20,12
76,12,9,10,13,20,12
77,12,9,10,13,21,12
78,13,9,10,13,21,12
79,13,10,10,13,21,12
80,14,10,10,13,21,12
81,14,10,10,14,21,12
82,15,10,10,14,21,12
83,16,10,10,14,21,12
84,16,10,10,14,22,12
85,16,10,10,14,23,12
86,17,10,10,14,23,12
87,17,11,10,14,23,12
88,17,11,10,14,23,13
89,17,11,10,14,24,13
90,17,11,10,14,25,13
91,17,11,10,14,25,14
92,17,11,10,15,25,14
93,17,12,10,15,25,14
94,17,12,10,15,26,14
95,17,12,10,15,26,15
96,17,12,10,15,27,15
97,17,13,10,15,27,15
98,17,13,10,15,27,16
99,17,14,10,15,27,16
100,17,14,10,15,27,17
101,18,14,10,15,27,17
102,18,14,11,15,27,17
103,18,14,11,15,27,18
104,18,14,11,15,28,18
105,18,14,11,15,29,18
106,18,14,11,15,29,19
107,18,14,11,15,29,20
108,18,15,11,15,29,20
109,18,15,11,15,30,20
110,18,16,11,15,30,20
111,18,16,11,16,30,20
112,18,17,11,16,30,20
113,18,17,11,16,30,21
114,18,17,12,16,30,21
115,18,18,12,16,30,21
116,18,18,12,16,30,22
117,18,19,12,16,30,22
118,18,19,12,16,31,22
119,18,19,12,16,31,23
120,19,19,12,16,31,23
121,20,19,12,16,31,23
122,20,19,12,16,31,24
123,20,19,12,16,32,24
124,20,20,12,16,32,24
125,20,21,12,16,32,24
126,20,21,12,16,32,25
127,20,21,12,16,32,26
128,20,21,12,16,32,27
129,20,21,13,16,32,27
130,20,21,13,16,32,28
131,20,21,13,16,33,28
132,20,21,13,16,33,29
133,20,22,13,16,33,29
134,20,22,13,16,33,30
135,20,23,13,16,33,30
136,20,23,13,16,33,31
137,20,23,13,16,33,32
138,20,23,13,16,33,33
139,21,23,13,16,33,33
140,21,23,13,16,33,34
141,21,23,13,16,33,35
142,22,23,13,16,33,35
143,23,23,13,16,33,35
144,23,24,13,16,33,35
145,23,24,14,16,33,35
146,23,24,14,16,33,36
147,23,24,14,16,33,37
148,23,25,14,16,33,37
149,23,26,14,16,33,37
150,23,26,14,16,33,38
151,23,26,15,16,33,38
152,23,26,15,16,33,39
153,23,26,15,16,33,40
154,23,26,15,16,33,41
155,23,26,15,16,34,41
156,23,26,15,17,34,41
157,23,26,15,17,34,42
158,23,26,15,17,34,43
159,23,26,15,17,35,43
160,23,26,15,18,35,43
161,23,26,15,18,35,44
162,23,26,15,18,36,44
163,23,26,15,18,37,44
164,23,26,15,18,37,45
165,23,26,16,18,37,45
166,23,26,16,18,37,46
167,23,26,16,18,37,47
168,23,26,17,18,37,47
169,23,27,17,18,37,47
170,23,27,17,18,37,48
171,24,27,17,18,37,48
172,24,27,17,18,37,49
173,24,27,17,18,37,50
174,24,27,17,18,38,50
175,24,27,17,18,39,50
176,24,27,17,18,39,51
177,24,27,17,18,39,52
178,24,27,17,18,39,53
179,24,27,18,18,39,53
180,24,27,18,18,39,54
181,24,27,18,18,39,55
182,24,27,18,18,40,55
183,24,27,18,18,40,56
184,24,27,19,18,40,56
185,24,27,19,18,40,57
186,24,27,19,18,40,58
187,24,28,19,18,40,58
188,24,28,19,18,40,59
189,24,28,19,18,40,60
190,24,28,19,18,41,60
191,24,28,19,18,41,61
192,24,28,19,18,41,62
193,24,28,19,18,41,63
194,24,28,19,18,41,64
195,24,28,19,18,41,65
196,24,28,19,18,41,66
197,24,28,19,18,42,66
198,24,28,19,18,42,67
199,24,28,19,18,42,68
200,24,28,19,19,42,68
201,24,29,19,19,42,68
