episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,907,90.7,1.0,0.1,1.0,0
1,901,90.1,1.0,0.1,0.9995,17
2,913,91.3,1.0,0.1,0.999,117
3,910,91.0,1.0,0.1,0.9985,217
4,910,91.0,1.0,0.1,0.998,317
5,914,91.4,1.0,0.1,0.9975,417
6,911,91.1,1.0,0.1,0.997,517
7,915,91.5,1.0,0.1,0.9965,617
8,901,90.1,1.0,0.1,0.996,717
9,907,90.7,1.0,0.1,0.9955,817
10,923,92.3,1.0,0.1,0.995,917
11,907,90.7,1.0,0.1,0.9945,1017
12,880,88.0,2.0,0.2,0.994,1117
13,919,91.9,1.0,0.1,0.9935,1217
14,903,90.3,1.0,0.1,0.993,1317
15,901,90.1,1.0,0.1,0.9925,1375
16,901,90.1,1.0,0.1,0.992,1475
17,901,90.1,1.0,0.1,0.9915,1575
18,901,90.1,1.0,0.1,0.991,1675
19,901,90.1,1.0,0.1,0.9905,1687
20,901,90.1,1.0,0.1,0.99,1787
21,901,90.1,1.0,0.1,0.9895,1887
22,854,85.4,2.0,0.2,0.989,1987
23,901,90.1,1.0,0.1,0.9885,2087
24,901,90.1,1.0,0.1,0.988,2187
25,901,90.1,1.0,0.1,0.9875,2287
26,901,90.1,1.0,0.1,0.987,2387
27,901,90.1,1.0,0.1,0.9865,2487
28,901,90.1,1.0,0.1,0.986,2587
29,901,90.1,1.0,0.1,0.9855,2687
30,901,90.1,1.0,0.1,0.985,2787
31,901,90.1,1.0,0.1,0.9845,2887
32,901,90.1,1.0,0.1,0.984,2987
33,901,90.1,1.0,0.1,0.9835,3087
34,901,90.1,1.0,0.1,0.983,3187
35,878,87.8,2.0,0.2,0.9825,3287
36,901,90.1,1.0,0.1,0.982,3387
37,901,90.1,1.0,0.1,0.9815,3487
38,901,90.1,1.0,0.1,0.981,3587
39,901,90.1,1.0,0.1,0.9805,3687
40,901,90.1,1.0,0.1,0.98,3787
41,901,90.1,1.0,0.1,0.9795,3887
42,892,89.2,2.0,0.2,0.979,3975
43,901,90.1,1.0,0.1,0.9785,4075
44,901,90.1,1.0,0.1,0.978,4175
45,901,90.1,1.0,0.1,0.9775,4275
46,901,90.1,1.0,0.1,0.977,4375
47,901,90.1,1.0,0.1,0.9765,4475
48,901,90.1,1.0,0.1,0.976,4558
