"episode","mean","lower","upper"
1,0.14,0.0403862078419,0.239613792158
2,0.36,0.20005631921,0.51994368079
3,0.56,0.351712038186,0.768287961814
4,0.76,0.540912846357,0.979087153643
5,0.92,0.698816270801,1.1411837292
6,1.22,0.942909925216,1.49709007478
7,1.5,1.21148598346,1.78851401654
8,1.86,1.54546482288,2.17453517712
9,2.16,1.83338172404,2.48661827596
10,2.4,2.08031881786,2.71968118214
11,2.64,2.316423873,2.963576127
12,2.84,2.48438872287,3.19561127713
13,2.96,2.63036764963,3.28963235037
14,3.2,2.81058278954,3.58941721046
15,3.46,3.05315279546,3.86684720454
16,3.7,3.24699196675,4.15300803325
17,4.0,3.51280539122,4.48719460878
18,4.26,3.73751043903,4.78248956097
19,4.38,3.84788251842,4.91211748158
20,4.62,4.06662350658,5.17337649342
21,4.88,4.30114664632,5.45885335368
22,5.08,4.48099493846,5.67900506154
23,5.46,4.86273106885,6.05726893115
24,5.7,5.09986777371,6.30013222629
25,6.02,5.4056441426,6.6343558574
26,6.26,5.62630876931,6.89369123069
27,6.44,5.78494917859,7.09505082141
28,6.64,5.9784390724,7.3015609276
29,6.88,6.21625011463,7.54374988537
30,7.18,6.49896749567,7.86103250433
31,7.42,6.7284000297,8.1115999703
32,7.66,6.96006091944,8.35993908056
33,7.82,7.10588633223,8.53411366777
34,8.2,7.48286895331,8.91713104669
35,8.4,7.68748077637,9.11251922363
36,8.78,8.03515590206,9.52484409794
37,8.9,8.16191401366,9.63808598634
38,9.08,8.30150427638,9.85849572362
39,9.32,8.55302301359,10.0869769864
40,9.6,8.80856905705,10.3914309429
41,9.8,8.98598153898,10.614018461
42,10.02,9.22133346406,10.8186665359
43,10.32,9.50105563457,11.1389443654
44,10.58,9.74976152255,11.4102384774
45,10.88,10.0606531851,11.6993468149
46,11.1,10.2915692512,11.9084307488
47,11.34,10.5390252936,12.1409747064
48,11.56,10.7436360092,12.3763639908
49,11.86,11.033901396,12.686098604
50,12.1,11.2734226601,12.9265773399
51,12.42,11.5858002496,13.2541997504
52,12.7,11.8268736473,13.5731263527
53,13.06,12.196059113,13.923940887
54,13.38,12.4778308432,14.2821691568
55,13.68,12.7184846878,14.6415153122
56,13.96,12.9941743189,14.9258256811
57,14.12,13.1650212374,15.0749787626
58,14.28,13.3226078427,15.2373921573
59,14.5,13.5150947298,15.4849052702
60,14.78,13.7950277886,15.7649722114
61,15.04,14.0639881515,16.0160118485
62,15.32,14.361919418,16.278080582
63,15.7,14.7319752478,16.6680247522
64,16.02,15.0082807014,17.0317192986
65,16.24,15.2314300171,17.2485699829
66,16.48,15.4752287876,17.4847712124
67,16.76,15.7514300171,17.7685699829
68,16.98,15.9748187472,17.9851812528
69,17.32,16.3149007419,18.3250992581
70,17.54,16.4966468389,18.5833531611
71,17.84,16.7854115281,18.8945884719
72,18.1,17.0393488782,19.1606511218
73,18.36,17.301666972,19.418333028
74,18.62,17.5755731051,19.6644268949
75,18.84,17.797990562,19.882009438
76,19.0,17.9506763554,20.0493236446
77,19.3,18.2502837179,20.3497162821
78,19.5,18.4471478893,20.5528521107
79,19.76,18.7097970513,20.8102029487
80,20.08,19.0106969283,21.1493030717
81,20.32,19.2119371754,21.4280628246
82,20.6,19.5030605444,21.6969394556
83,20.88,19.7746180485,21.9853819515
84,21.06,19.9549610732,22.1650389268
85,21.36,20.2411011307,22.4788988693
86,21.6,20.4925919006,22.7074080994
87,21.8,20.7273724707,22.8726275293
88,22.04,20.9751456834,23.1048543166
89,22.28,21.2259118072,23.3340881928
90,22.5,21.4285256273,23.5714743727
91,22.74,21.6692027238,23.8107972762
92,23.02,21.9268387195,24.1131612805
93,23.24,22.1332470132,24.3467529868
94,23.44,22.3073380196,24.5726619804
95,23.74,22.6299010721,24.8500989279
96,24.08,22.9743198527,25.1856801473
97,24.32,23.1869306186,25.4530693814
98,24.52,23.3556490527,25.6843509473
99,24.74,23.5819374015,25.8980625985
100,24.94,23.7882171493,26.0917828507
101,25.14,23.9859296511,26.2940703489
102,25.4,24.2374057947,26.5625942053
103,25.68,24.4791314473,26.8808685527
104,25.86,24.6597218145,27.0602781855
105,26.12,24.9508457209,27.2891542791
106,26.38,25.2090847438,27.5509152562
107,26.66,25.4727008631,27.8472991369
108,26.96,25.7339742319,28.1860257681
109,27.14,25.9072034833,28.3727965167
110,27.42,26.1685192603,28.6714807397
111,27.6,26.3525957341,28.8474042659
112,27.84,26.5724614795,29.1075385205
113,28.04,26.7742833669,29.3057166331
114,28.28,27.0089811508,29.5510188492
115,28.5,27.1878742757,29.8121257243
116,28.74,27.4296844867,30.0503155133
117,29.06,27.7166394543,30.4033605457
118,29.28,27.9334162716,30.6265837284
119,29.46,28.0913554829,30.8286445171
120,29.72,28.3324216286,31.1075783714
121,29.9,28.5301035342,31.2698964658
122,30.12,28.7800425964,31.4599574036
123,30.3,28.9629858426,31.6370141574
124,30.58,29.2407193395,31.9192806605
125,30.9,29.5409759002,32.2590240998
126,31.04,29.6874072154,32.3925927846
127,31.3,29.9086136504,32.6913863496
128,31.54,30.1617543795,32.9182456205
129,31.84,30.454418761,33.225581239
130,32.12,30.7257851815,33.5142148185
131,32.32,30.9130747183,33.7269252817
132,32.64,31.2163965672,34.0636034328
133,32.92,31.4916803391,34.3483196609
134,33.14,31.7091782858,34.5708217142
135,33.44,32.0113110973,34.8686889027
136,33.68,32.2440839425,35.1159160575
137,33.92,32.4882224353,35.3517775647
138,34.14,32.6965617799,35.5834382201
139,34.42,32.9730488715,35.8669511285
140,34.68,33.2213061099,36.1386938901
141,34.96,33.4805265233,36.4394734767
142,35.22,33.7468571761,36.6931428239
143,35.38,33.9017191215,36.8582808785
144,35.64,34.1798152723,37.1001847277
