episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,942,94.2,1.0,0.1,1.0
10,917,91.7,1.0,0.1,0.9955
20,936,93.6,1.0,0.1,0.9905
30,916,91.6,1.0,0.1,0.9855
40,909,90.9,1.0,0.1,0.9805
50,918,91.8,1.0,0.1,0.9755
60,914,91.4,1.0,0.1,0.9705
70,907,90.7,1.0,0.1,0.9655
80,921,92.1,1.0,0.1,0.9605
90,903,90.3,1.0,0.1,0.9555
100,913,91.3,1.0,0.1,0.9505
110,903,90.3,1.0,0.1,0.9455
120,907,90.7,1.0,0.1,0.9405
130,908,90.8,1.0,0.1,0.9355
140,907,90.7,1.0,0.1,0.9305
150,903,90.3,1.0,0.1,0.9255
160,908,90.8,2.0,0.2,0.9205
170,880,88.0,2.0,0.2,0.9155
180,910,91.0,1.0,0.1,0.9105
190,908,90.8,1.0,0.1,0.9055
200,850,85.0,3.0,0.3,0.9005
210,904,90.4,1.0,0.1,0.8955
220,906,90.6,1.0,0.1,0.8905
230,904,90.4,1.0,0.1,0.8855
240,810,81.0,3.0,0.3,0.8805
250,830,83.0,4.0,0.4,0.8755
260,688,68.8,5.0,0.5,0.8705
270,564,56.4,6.0,0.6,0.8655
280,695,69.5,5.0,0.5,0.8605
290,591,59.1,6.0,0.6,0.8555
300,493,49.3,7.0,0.7,0.8505
310,472,47.2,7.0,0.7,0.8455
320,374,37.4,8.0,0.8,0.8405
330,425,42.5,7.0,0.7,0.8355
340,378,37.8,9.0,0.9,0.8305
350,350,35.0,8.0,0.8,0.8255
360,349,34.9,8.0,0.8,0.8205
370,294,29.4,9.0,0.9,0.8155
380,324,32.4,9.0,0.9,0.8105
390,278,27.8,9.0,0.9,0.8055
400,242,24.2,10.0,1.0,0.8005
410,256,25.6,10.0,1.0,0.7955
420,242,24.2,10.0,1.0,0.7905
430,228,22.8,10.0,1.0,0.7855
440,207,20.7,10.0,1.0,0.7805
450,221,22.1,10.0,1.0,0.7755
460,216,21.6,10.0,1.0,0.7705
470,218,21.8,10.0,1.0,0.7655
480,197,19.7,10.0,1.0,0.7605
490,196,19.6,10.0,1.0,0.7555
500,197,19.7,10.0,1.0,0.7505
510,206,20.6,10.0,1.0,0.7455
520,203,20.3,10.0,1.0,0.7405
530,199,19.9,10.0,1.0,0.7355
540,202,20.2,10.0,1.0,0.7305
550,208,20.8,10.0,1.0,0.7255
560,205,20.5,10.0,1.0,0.7205
570,207,20.7,10.0,1.0,0.7155
580,210,21.0,10.0,1.0,0.7105
590,202,20.2,10.0,1.0,0.7055
600,198,19.8,10.0,1.0,0.7005
610,201,20.1,10.0,1.0,0.6955
620,201,20.1,10.0,1.0,0.6905
630,197,19.7,10.0,1.0,0.6855
640,211,21.1,10.0,1.0,0.6805
650,195,19.5,10.0,1.0,0.6755
660,208,20.8,10.0,1.0,0.6705
670,200,20.0,10.0,1.0,0.6655
680,205,20.5,10.0,1.0,0.6605
690,203,20.3,10.0,1.0,0.6555
700,202,20.2,10.0,1.0,0.6505
710,204,20.4,10.0,1.0,0.6455
720,208,20.8,10.0,1.0,0.6405
730,203,20.3,10.0,1.0,0.6355
740,196,19.6,10.0,1.0,0.6305
750,197,19.7,10.0,1.0,0.6255
760,200,20.0,10.0,1.0,0.6205
770,196,19.6,10.0,1.0,0.6155
780,204,20.4,10.0,1.0,0.6105
790,202,20.2,10.0,1.0,0.6055
800,201,20.1,10.0,1.0,0.6005
810,202,20.2,10.0,1.0,0.5955
820,206,20.6,10.0,1.0,0.5905
830,195,19.5,10.0,1.0,0.5855
840,204,20.4,10.0,1.0,0.5805
850,203,20.3,10.0,1.0,0.5755
860,202,20.2,10.0,1.0,0.5705
870,211,21.1,10.0,1.0,0.5655
880,213,21.3,10.0,1.0,0.5605
890,201,20.1,10.0,1.0,0.5555
900,201,20.1,10.0,1.0,0.5505
910,201,20.1,10.0,1.0,0.5455
920,199,19.9,10.0,1.0,0.5405
930,204,20.4,10.0,1.0,0.5355
940,201,20.1,10.0,1.0,0.5305
950,199,19.9,10.0,1.0,0.5255
960,217,21.7,10.0,1.0,0.5205
970,191,19.1,10.0,1.0,0.5155
980,198,19.8,10.0,1.0,0.5105
990,210,21.0,10.0,1.0,0.5055
1000,208,20.8,10.0,1.0,0.5005
1010,203,20.3,10.0,1.0,0.4955
1020,205,20.5,10.0,1.0,0.4905
1030,201,20.1,10.0,1.0,0.4855
1040,201,20.1,10.0,1.0,0.4805
1050,209,20.9,10.0,1.0,0.4755
1060,201,20.1,10.0,1.0,0.4705
1070,200,20.0,10.0,1.0,0.4655
1080,206,20.6,10.0,1.0,0.4605
1090,199,19.9,10.0,1.0,0.4555
1100,197,19.7,10.0,1.0,0.4505
1110,203,20.3,10.0,1.0,0.4455
1120,202,20.2,10.0,1.0,0.4405
1130,195,19.5,10.0,1.0,0.4355
1140,203,20.3,10.0,1.0,0.4305
1150,199,19.9,10.0,1.0,0.4255
1160,205,20.5,10.0,1.0,0.4205
1170,202,20.2,10.0,1.0,0.4155
1180,204,20.4,10.0,1.0,0.4105
1190,203,20.3,10.0,1.0,0.4055
1200,203,20.3,10.0,1.0,0.4005
1210,206,20.6,10.0,1.0,0.3955
1220,206,20.6,10.0,1.0,0.3905
1230,199,19.9,10.0,1.0,0.3855
1240,205,20.5,10.0,1.0,0.3805
1250,200,20.0,10.0,1.0,0.3755
1260,201,20.1,10.0,1.0,0.3705
1270,203,20.3,10.0,1.0,0.3655
1280,202,20.2,10.0,1.0,0.3605
1290,203,20.3,10.0,1.0,0.3555
