episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,907,90.7,2.0,0.2,0.9955
20,916,91.6,1.0,0.1,0.9905
30,901,90.1,1.0,0.1,0.9855
40,901,90.1,1.0,0.1,0.9805
50,901,90.1,1.0,0.1,0.9755
60,902,90.2,1.0,0.1,0.9705
70,894,89.4,2.0,0.2,0.9655
80,901,90.1,1.0,0.1,0.9605
90,901,90.1,1.0,0.1,0.9555
100,903,90.3,1.0,0.1,0.9505
110,902,90.2,1.0,0.1,0.9455
120,901,90.1,1.0,0.1,0.9405
130,850,85.0,2.0,0.2,0.9355
140,774,77.4,3.0,0.3,0.9305
150,822,82.2,2.0,0.2,0.9255
160,750,75.0,4.0,0.4,0.9205
170,756,75.6,4.0,0.4,0.9155
180,625,62.5,5.0,0.5,0.9105
190,648,64.8,5.0,0.5,0.9055
200,598,59.8,7.0,0.7,0.9005
210,532,53.2,7.0,0.7,0.8955
220,507,50.7,7.0,0.7,0.8905
230,442,44.2,8.0,0.8,0.8855
240,437,43.7,8.0,0.8,0.8805
250,419,41.9,9.0,0.9,0.8755
260,328,32.8,9.0,0.9,0.8705
270,346,34.6,9.0,0.9,0.8655
280,306,30.6,9.0,0.9,0.8605
290,301,30.1,9.0,0.9,0.8555
300,296,29.6,9.0,0.9,0.8505
310,332,33.2,9.0,0.9,0.8455
320,294,29.4,9.0,0.9,0.8405
330,299,29.9,9.0,0.9,0.8355
340,293,29.3,9.0,0.9,0.8305
350,286,28.6,9.0,0.9,0.8255
360,291,29.1,9.0,0.9,0.8205
370,290,29.0,9.0,0.9,0.8155
380,253,25.3,10.0,1.0,0.8105
390,296,29.6,9.0,0.9,0.8055
400,261,26.1,10.0,1.0,0.8005
410,290,29.0,9.0,0.9,0.7955
420,291,29.1,9.0,0.9,0.7905
430,284,28.4,9.0,0.9,0.7855
440,294,29.4,10.0,1.0,0.7805
450,297,29.7,9.0,0.9,0.7755
460,236,23.6,10.0,1.0,0.7705
470,298,29.8,9.0,0.9,0.7655
480,292,29.2,9.0,0.9,0.7605
490,246,24.6,10.0,1.0,0.7555
500,232,23.2,10.0,1.0,0.7505
510,243,24.3,10.0,1.0,0.7455
520,228,22.8,10.0,1.0,0.7405
530,230,23.0,10.0,1.0,0.7355
540,231,23.1,10.0,1.0,0.7305
550,230,23.0,10.0,1.0,0.7255
560,235,23.5,10.0,1.0,0.7205
570,233,23.3,10.0,1.0,0.7155
580,230,23.0,10.0,1.0,0.7105
590,226,22.6,10.0,1.0,0.7055
600,229,22.9,10.0,1.0,0.7005
610,232,23.2,10.0,1.0,0.6955
620,233,23.3,10.0,1.0,0.6905
630,233,23.3,10.0,1.0,0.6855
640,222,22.2,10.0,1.0,0.6805
650,233,23.3,10.0,1.0,0.6755
660,228,22.8,10.0,1.0,0.6705
670,226,22.6,10.0,1.0,0.6655
680,229,22.9,10.0,1.0,0.6605
690,230,23.0,10.0,1.0,0.6555
700,233,23.3,10.0,1.0,0.6505
710,226,22.6,10.0,1.0,0.6455
720,227,22.7,10.0,1.0,0.6405
730,223,22.3,10.0,1.0,0.6355
740,235,23.5,10.0,1.0,0.6305
750,233,23.3,10.0,1.0,0.6255
760,229,22.9,10.0,1.0,0.6205
770,233,23.3,10.0,1.0,0.6155
780,226,22.6,10.0,1.0,0.6105
790,222,22.2,10.0,1.0,0.6055
800,230,23.0,10.0,1.0,0.6005
810,229,22.9,10.0,1.0,0.5955
820,226,22.6,10.0,1.0,0.5905
830,227,22.7,10.0,1.0,0.5855
840,231,23.1,10.0,1.0,0.5805
850,227,22.7,10.0,1.0,0.5755
860,236,23.6,10.0,1.0,0.5705
870,238,23.8,10.0,1.0,0.5655
880,228,22.8,10.0,1.0,0.5605
890,232,23.2,10.0,1.0,0.5555
900,237,23.7,10.0,1.0,0.5505
910,246,24.6,10.0,1.0,0.5455
920,230,23.0,10.0,1.0,0.5405
930,232,23.2,10.0,1.0,0.5355
940,229,22.9,10.0,1.0,0.5305
950,227,22.7,10.0,1.0,0.5255
960,231,23.1,10.0,1.0,0.5205
970,232,23.2,10.0,1.0,0.5155
980,223,22.3,10.0,1.0,0.5105
