episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,909,90.9,1.0,0.1,1.0
10,910,91.0,1.0,0.1,0.9955
20,908,90.8,1.0,0.1,0.9905
30,905,90.5,1.0,0.1,0.9855
40,903,90.3,1.0,0.1,0.9805
50,903,90.3,1.0,0.1,0.9755
60,906,90.6,1.0,0.1,0.9705
70,903,90.3,1.0,0.1,0.9655
80,906,90.6,1.0,0.1,0.9605
90,838,83.8,2.0,0.2,0.9555
100,902,90.2,1.0,0.1,0.9505
110,904,90.4,1.0,0.1,0.9455
120,816,81.6,2.0,0.2,0.9405
130,816,81.6,2.0,0.2,0.9355
140,724,72.4,4.0,0.4,0.9305
150,737,73.7,3.0,0.3,0.9255
160,734,73.4,3.0,0.3,0.9205
170,735,73.5,3.0,0.3,0.9155
180,737,73.7,3.0,0.3,0.9105
190,711,71.1,4.0,0.4,0.9055
200,723,72.3,4.0,0.4,0.9005
210,628,62.8,6.0,0.6,0.8955
220,563,56.3,6.0,0.6,0.8905
230,571,57.1,6.0,0.6,0.8855
240,549,54.9,6.0,0.6,0.8805
250,587,58.7,5.0,0.5,0.8755
260,529,52.9,6.0,0.6,0.8705
270,575,57.5,6.0,0.6,0.8655
280,480,48.0,7.0,0.7,0.8605
290,498,49.8,8.0,0.8,0.8555
300,557,55.7,6.0,0.6,0.8505
310,378,37.8,9.0,0.9,0.8455
320,447,44.7,7.0,0.7,0.8405
330,454,45.4,7.0,0.7,0.8355
340,384,38.4,9.0,0.9,0.8305
350,294,29.4,10.0,1.0,0.8255
360,264,26.4,10.0,1.0,0.8205
370,280,28.0,10.0,1.0,0.8155
380,328,32.8,9.0,0.9,0.8105
390,271,27.1,10.0,1.0,0.8055
400,265,26.5,10.0,1.0,0.8005
410,256,25.6,10.0,1.0,0.7955
420,258,25.8,10.0,1.0,0.7905
430,260,26.0,10.0,1.0,0.7855
440,270,27.0,10.0,1.0,0.7805
450,267,26.7,10.0,1.0,0.7755
460,269,26.9,10.0,1.0,0.7705
470,259,25.9,10.0,1.0,0.7655
480,255,25.5,10.0,1.0,0.7605
490,271,27.1,10.0,1.0,0.7555
500,252,25.2,10.0,1.0,0.7505
510,248,24.8,10.0,1.0,0.7455
520,263,26.3,10.0,1.0,0.7405
530,251,25.1,10.0,1.0,0.7355
540,258,25.8,10.0,1.0,0.7305
550,259,25.9,10.0,1.0,0.7255
560,257,25.7,10.0,1.0,0.7205
570,252,25.2,10.0,1.0,0.7155
580,255,25.5,10.0,1.0,0.7105
590,252,25.2,10.0,1.0,0.7055
600,272,27.2,10.0,1.0,0.7005
610,256,25.6,10.0,1.0,0.6955
620,255,25.5,10.0,1.0,0.6905
630,250,25.0,10.0,1.0,0.6855
640,259,25.9,10.0,1.0,0.6805
650,261,26.1,10.0,1.0,0.6755
660,252,25.2,10.0,1.0,0.6705
670,254,25.4,10.0,1.0,0.6655
680,253,25.3,10.0,1.0,0.6605
690,249,24.9,10.0,1.0,0.6555
700,251,25.1,10.0,1.0,0.6505
710,264,26.4,10.0,1.0,0.6455
720,250,25.0,10.0,1.0,0.6405
730,251,25.1,10.0,1.0,0.6355
740,254,25.4,10.0,1.0,0.6305
750,270,27.0,10.0,1.0,0.6255
760,253,25.3,10.0,1.0,0.6205
770,253,25.3,10.0,1.0,0.6155
780,262,26.2,10.0,1.0,0.6105
790,260,26.0,10.0,1.0,0.6055
800,255,25.5,10.0,1.0,0.6005
810,259,25.9,10.0,1.0,0.5955
820,253,25.3,10.0,1.0,0.5905
830,256,25.6,10.0,1.0,0.5855
840,247,24.7,10.0,1.0,0.5805
850,252,25.2,10.0,1.0,0.5755
860,269,26.9,10.0,1.0,0.5705
870,256,25.6,10.0,1.0,0.5655
880,251,25.1,10.0,1.0,0.5605
890,249,24.9,10.0,1.0,0.5555
900,248,24.8,10.0,1.0,0.5505
910,255,25.5,10.0,1.0,0.5455
920,256,25.6,10.0,1.0,0.5405
930,266,26.6,10.0,1.0,0.5355
940,258,25.8,10.0,1.0,0.5305
950,265,26.5,10.0,1.0,0.5255
960,255,25.5,10.0,1.0,0.5205
970,251,25.1,10.0,1.0,0.5155
980,263,26.3,10.0,1.0,0.5105
990,265,26.5,10.0,1.0,0.5055
1000,254,25.4,10.0,1.0,0.5005
1010,261,26.1,10.0,1.0,0.4955
1020,261,26.1,10.0,1.0,0.4905
1030,256,25.6,10.0,1.0,0.4855
1040,250,25.0,10.0,1.0,0.4805
1050,246,24.6,10.0,1.0,0.4755
1060,249,24.9,10.0,1.0,0.4705
1070,249,24.9,10.0,1.0,0.4655
1080,248,24.8,10.0,1.0,0.4605
1090,254,25.4,10.0,1.0,0.4555
1100,256,25.6,10.0,1.0,0.4505
1110,256,25.6,10.0,1.0,0.4455
1120,251,25.1,10.0,1.0,0.4405
1130,259,25.9,10.0,1.0,0.4355
1140,251,25.1,10.0,1.0,0.4305
1150,251,25.1,10.0,1.0,0.4255
1160,259,25.9,10.0,1.0,0.4205
1170,251,25.1,10.0,1.0,0.4155
1180,253,25.3,10.0,1.0,0.4105
1190,251,25.1,10.0,1.0,0.4055
1200,252,25.2,10.0,1.0,0.4005
1210,249,24.9,10.0,1.0,0.3955
1220,253,25.3,10.0,1.0,0.3905
1230,254,25.4,10.0,1.0,0.3855
1240,253,25.3,10.0,1.0,0.3805
1250,250,25.0,10.0,1.0,0.3755
1260,256,25.6,10.0,1.0,0.3705
1270,253,25.3,10.0,1.0,0.3655
1280,260,26.0,10.0,1.0,0.3605
1290,259,25.9,10.0,1.0,0.3555
1300,252,25.2,10.0,1.0,0.3505
1310,255,25.5,10.0,1.0,0.3455
1320,253,25.3,10.0,1.0,0.3405
1330,262,26.2,10.0,1.0,0.3355
1340,257,25.7,10.0,1.0,0.3305
1350,269,26.9,10.0,1.0,0.3255
1360,259,25.9,10.0,1.0,0.3205
1370,261,26.1,10.0,1.0,0.3155
1380,250,25.0,10.0,1.0,0.3105
1390,253,25.3,10.0,1.0,0.3055
1400,257,25.7,10.0,1.0,0.3005
1410,250,25.0,10.0,1.0,0.2955
1420,259,25.9,10.0,1.0,0.2905
1430,264,26.4,10.0,1.0,0.2855
1440,253,25.3,10.0,1.0,0.2805
1450,254,25.4,10.0,1.0,0.2755
1460,252,25.2,10.0,1.0,0.2705
1470,247,24.7,10.0,1.0,0.2655
1480,260,26.0,10.0,1.0,0.2605
1490,264,26.4,10.0,1.0,0.2555
1500,259,25.9,10.0,1.0,0.2505
1510,251,25.1,10.0,1.0,0.2455
1520,264,26.4,10.0,1.0,0.2405
1530,258,25.8,10.0,1.0,0.2355
1540,251,25.1,10.0,1.0,0.2305
1550,258,25.8,10.0,1.0,0.2255
1560,253,25.3,10.0,1.0,0.2205
1570,255,25.5,10.0,1.0,0.2155
1580,254,25.4,10.0,1.0,0.2105
1590,259,25.9,10.0,1.0,0.2055
1600,256,25.6,10.0,1.0,0.2005
1610,258,25.8,10.0,1.0,0.1955
1620,259,25.9,10.0,1.0,0.1905
1630,252,25.2,10.0,1.0,0.1855
1640,253,25.3,10.0,1.0,0.1805
1650,251,25.1,10.0,1.0,0.1755
1660,252,25.2,10.0,1.0,0.1705
1670,250,25.0,10.0,1.0,0.1655
1680,259,25.9,10.0,1.0,0.1605
1690,252,25.2,10.0,1.0,0.1555
1700,251,25.1,10.0,1.0,0.1505
