episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,984,98.4,1.0,0.1,0.9955
20,1000,100.0,0,0.0,0.9905
30,907,90.7,1.0,0.1,0.9855
40,909,90.9,1.0,0.1,0.9805
50,902,90.2,1.0,0.1,0.9755
60,905,90.5,1.0,0.1,0.9705
70,904,90.4,1.0,0.1,0.9655
80,905,90.5,1.0,0.1,0.9605
90,884,88.4,2.0,0.2,0.9555
100,907,90.7,1.0,0.1,0.9505
110,912,91.2,1.0,0.1,0.9455
120,902,90.2,1.0,0.1,0.9405
130,913,91.3,1.0,0.1,0.9355
140,901,90.1,1.0,0.1,0.9305
150,901,90.1,1.0,0.1,0.9255
160,901,90.1,1.0,0.1,0.9205
170,901,90.1,1.0,0.1,0.9155
180,904,90.4,1.0,0.1,0.9105
190,896,89.6,2.0,0.2,0.9055
200,858,85.8,2.0,0.2,0.9005
210,878,87.8,2.0,0.2,0.8955
220,847,84.7,2.0,0.2,0.8905
230,821,82.1,2.0,0.2,0.8855
240,765,76.5,4.0,0.4,0.8805
250,813,81.3,3.0,0.3,0.8755
260,704,70.4,4.0,0.4,0.8705
270,759,75.9,3.0,0.3,0.8655
280,714,71.4,6.0,0.6,0.8605
290,726,72.6,4.0,0.4,0.8555
300,676,67.6,4.0,0.4,0.8505
310,600,60.0,5.0,0.5,0.8455
320,598,59.8,5.0,0.5,0.8405
330,684,68.4,5.0,0.5,0.8355
340,618,61.8,5.0,0.5,0.8305
350,615,61.5,5.0,0.5,0.8255
360,602,60.2,5.0,0.5,0.8205
370,609,60.9,5.0,0.5,0.8155
380,594,59.4,5.0,0.5,0.8105
390,572,57.2,5.0,0.5,0.8055
400,582,58.2,5.0,0.5,0.8005
410,584,58.4,5.0,0.5,0.7955
420,542,54.2,6.0,0.6,0.7905
430,544,54.4,7.0,0.7,0.7855
440,535,53.5,6.0,0.6,0.7805
450,507,50.7,7.0,0.7,0.7755
460,445,44.5,8.0,0.8,0.7705
470,509,50.9,6.0,0.6,0.7655
480,473,47.3,7.0,0.7,0.7605
490,528,52.8,6.0,0.6,0.7555
500,506,50.6,6.0,0.6,0.7505
510,487,48.7,7.0,0.7,0.7455
520,488,48.8,7.0,0.7,0.7405
530,419,41.9,9.0,0.9,0.7355
540,446,44.6,8.0,0.8,0.7305
550,408,40.8,8.0,0.8,0.7255
560,337,33.7,9.0,0.9,0.7205
570,439,43.9,8.0,0.8,0.7155
580,352,35.2,9.0,0.9,0.7105
590,347,34.7,9.0,0.9,0.7055
600,329,32.9,9.0,0.9,0.7005
610,343,34.3,9.0,0.9,0.6955
620,302,30.2,9.0,0.9,0.6905
630,306,30.6,9.0,0.9,0.6855
640,315,31.5,9.0,0.9,0.6805
650,356,35.6,9.0,0.9,0.6755
660,310,31.0,9.0,0.9,0.6705
670,319,31.9,9.0,0.9,0.6655
680,286,28.6,10.0,1.0,0.6605
