episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,910,91.0,1.0,0.1,0.9955
20,907,90.7,1.0,0.1,0.9905
30,922,92.2,1.0,0.1,0.9855
40,913,91.3,1.0,0.1,0.9805
50,935,93.5,1.0,0.1,0.9755
60,904,90.4,1.0,0.1,0.9705
70,911,91.1,1.0,0.1,0.9655
80,997,99.7,1.0,0.1,0.9605
90,921,92.1,1.0,0.1,0.9555
100,933,93.3,1.0,0.1,0.9505
110,905,90.5,1.0,0.1,0.9455
120,905,90.5,1.0,0.1,0.9405
130,906,90.6,1.0,0.1,0.9355
140,906,90.6,1.0,0.1,0.9305
150,902,90.2,2.0,0.2,0.9255
160,904,90.4,1.0,0.1,0.9205
170,781,78.1,3.0,0.3,0.9155
180,694,69.4,4.0,0.4,0.9105
190,697,69.7,4.0,0.4,0.9055
200,716,71.6,4.0,0.4,0.9005
210,753,75.3,3.0,0.3,0.8955
220,674,67.4,4.0,0.4,0.8905
230,684,68.4,4.0,0.4,0.8855
240,652,65.2,5.0,0.5,0.8805
250,646,64.6,5.0,0.5,0.8755
260,517,51.7,7.0,0.7,0.8705
270,549,54.9,7.0,0.7,0.8655
280,515,51.5,8.0,0.8,0.8605
290,504,50.4,7.0,0.7,0.8555
300,374,37.4,9.0,0.9,0.8505
310,374,37.4,9.0,0.9,0.8455
320,466,46.6,8.0,0.8,0.8405
330,479,47.9,7.0,0.7,0.8355
340,410,41.0,8.0,0.8,0.8305
350,314,31.4,10.0,1.0,0.8255
360,278,27.8,10.0,1.0,0.8205
370,357,35.7,9.0,0.9,0.8155
380,355,35.5,10.0,1.0,0.8105
390,329,32.9,9.0,0.9,0.8055
400,268,26.8,10.0,1.0,0.8005
410,268,26.8,10.0,1.0,0.7955
420,258,25.8,10.0,1.0,0.7905
430,270,27.0,10.0,1.0,0.7855
440,260,26.0,10.0,1.0,0.7805
450,262,26.2,10.0,1.0,0.7755
460,258,25.8,10.0,1.0,0.7705
470,252,25.2,10.0,1.0,0.7655
480,252,25.2,10.0,1.0,0.7605
490,262,26.2,10.0,1.0,0.7555
500,267,26.7,10.0,1.0,0.7505
510,257,25.7,10.0,1.0,0.7455
520,256,25.6,10.0,1.0,0.7405
530,248,24.8,10.0,1.0,0.7355
540,244,24.4,10.0,1.0,0.7305
550,250,25.0,10.0,1.0,0.7255
560,250,25.0,10.0,1.0,0.7205
570,261,26.1,10.0,1.0,0.7155
580,250,25.0,10.0,1.0,0.7105
590,301,30.1,10.0,1.0,0.7055
600,259,25.9,10.0,1.0,0.7005
610,252,25.2,10.0,1.0,0.6955
620,242,24.2,10.0,1.0,0.6905
630,237,23.7,10.0,1.0,0.6855
640,249,24.9,10.0,1.0,0.6805
650,250,25.0,10.0,1.0,0.6755
660,251,25.1,10.0,1.0,0.6705
670,245,24.5,10.0,1.0,0.6655
680,246,24.6,10.0,1.0,0.6605
690,257,25.7,10.0,1.0,0.6555
700,245,24.5,10.0,1.0,0.6505
710,250,25.0,10.0,1.0,0.6455
720,247,24.7,10.0,1.0,0.6405
730,252,25.2,10.0,1.0,0.6355
740,249,24.9,10.0,1.0,0.6305
750,254,25.4,10.0,1.0,0.6255
760,250,25.0,10.0,1.0,0.6205
770,255,25.5,10.0,1.0,0.6155
780,238,23.8,10.0,1.0,0.6105
790,250,25.0,10.0,1.0,0.6055
800,248,24.8,10.0,1.0,0.6005
810,249,24.9,10.0,1.0,0.5955
820,240,24.0,10.0,1.0,0.5905
830,252,25.2,10.0,1.0,0.5855
840,245,24.5,10.0,1.0,0.5805
850,244,24.4,10.0,1.0,0.5755
860,254,25.4,10.0,1.0,0.5705
870,250,25.0,10.0,1.0,0.5655
880,249,24.9,10.0,1.0,0.5605
890,245,24.5,10.0,1.0,0.5555
