episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,936,93.6,1.0,0.1,1.0,0
1,909,90.9,1.0,0.1,0.9995,100
2,925,92.5,1.0,0.1,0.999,200
3,909,90.9,1.0,0.1,0.9985,300
4,928,92.8,1.0,0.1,0.998,400
5,934,93.4,1.0,0.1,0.9975,500
6,916,91.6,1.0,0.1,0.997,600
7,949,94.9,1.0,0.1,0.9965,700
8,904,90.4,1.0,0.1,0.996,800
9,904,90.4,1.0,0.1,0.9955,900
10,916,91.6,1.0,0.1,0.995,1000
11,920,92.0,1.0,0.1,0.9945,1100
12,934,93.4,1.0,0.1,0.994,1200
13,914,91.4,1.0,0.1,0.9935,1300
14,915,91.5,1.0,0.1,0.993,1400
15,921,92.1,1.0,0.1,0.9925,1500
16,923,92.3,1.0,0.1,0.992,1600
17,965,96.5,1.0,0.1,0.9915,1700
18,914,91.4,1.0,0.1,0.991,1800
19,906,90.6,1.0,0.1,0.9905,1900
20,903,90.3,1.0,0.1,0.99,2000
21,929,92.9,1.0,0.1,0.9895,2100
22,1000,100.0,0,0.0,0.989,2200
23,910,91.0,1.0,0.1,0.9885,2223
24,903,90.3,1.0,0.1,0.988,2323
25,914,91.4,1.0,0.1,0.9875,2423
26,903,90.3,1.0,0.1,0.987,2523
27,911,91.1,1.0,0.1,0.9865,2623
28,947,94.7,1.0,0.1,0.986,2723
29,903,90.3,1.0,0.1,0.9855,2823
30,904,90.4,1.0,0.1,0.985,2923
31,922,92.2,1.0,0.1,0.9845,3023
32,904,90.4,1.0,0.1,0.984,3123
33,924,92.4,1.0,0.1,0.9835,3135
34,911,91.1,1.0,0.1,0.983,3235
35,925,92.5,1.0,0.1,0.9825,3335
36,908,90.8,1.0,0.1,0.982,3435
37,908,90.8,1.0,0.1,0.9815,3535
38,905,90.5,1.0,0.1,0.981,3635
39,915,91.5,1.0,0.1,0.9805,3735
40,942,94.2,1.0,0.1,0.9805,3835
41,907,90.7,1.0,0.1,0.98,3935
42,904,90.4,1.0,0.1,0.9795,4035
43,919,91.9,1.0,0.1,0.979,4135
44,903,90.3,1.0,0.1,0.9785,4235
45,930,93.0,1.0,0.1,0.978,4249
46,909,90.9,1.0,0.1,0.9775,4349
47,924,92.4,1.0,0.1,0.977,4350
48,912,91.2,1.0,0.1,0.9765,4450
49,906,90.6,1.0,0.1,0.976,4550
50,908,90.8,1.0,0.1,0.9755,4650
51,924,92.4,1.0,0.1,0.975,4750
52,908,90.8,1.0,0.1,0.9745,4850
53,903,90.3,1.0,0.1,0.974,4950
54,903,90.3,1.0,0.1,0.9735,5050
55,933,93.3,1.0,0.1,0.973,5150
56,912,91.2,1.0,0.1,0.9725,5250
57,904,90.4,1.0,0.1,0.972,5350
58,919,91.9,1.0,0.1,0.9715,5450
59,910,91.0,1.0,0.1,0.971,5455
60,922,92.2,1.0,0.1,0.9705,5555
61,940,94.0,1.0,0.1,0.97,5655
62,907,90.7,1.0,0.1,0.9695,5755
63,922,92.2,1.0,0.1,0.969,5855
64,906,90.6,1.0,0.1,0.9685,5955
65,907,90.7,1.0,0.1,0.968,6055
66,927,92.7,1.0,0.1,0.9675,6155
67,905,90.5,1.0,0.1,0.967,6232
68,917,91.7,1.0,0.1,0.9665,6233
69,928,92.8,1.0,0.1,0.966,6333
70,917,91.7,1.0,0.1,0.9655,6433
71,904,90.4,1.0,0.1,0.965,6533
72,909,90.9,1.0,0.1,0.9645,6633
73,908,90.8,1.0,0.1,0.964,6733
74,904,90.4,1.0,0.1,0.9635,6833
75,904,90.4,1.0,0.1,0.963,6933
76,911,91.1,1.0,0.1,0.9625,7033
77,906,90.6,1.0,0.1,0.962,7133
78,907,90.7,1.0,0.1,0.9615,7233
79,903,90.3,1.0,0.1,0.961,7333
80,912,91.2,1.0,0.1,0.961,7433
81,905,90.5,1.0,0.1,0.9605,7533
82,907,90.7,1.0,0.1,0.96,7633
83,908,90.8,1.0,0.1,0.9595,7733
84,909,90.9,1.0,0.1,0.959,7833
85,917,91.7,1.0,0.1,0.9585,7933
86,907,90.7,1.0,0.1,0.958,8033
87,909,90.9,1.0,0.1,0.9575,8133
88,908,90.8,1.0,0.1,0.957,8233
89,911,91.1,1.0,0.1,0.9565,8333
90,903,90.3,1.0,0.1,0.956,8433
91,907,90.7,1.0,0.1,0.9555,8533
92,904,90.4,1.0,0.1,0.955,8633
93,916,91.6,1.0,0.1,0.9545,8733
94,907,90.7,1.0,0.1,0.954,8833
95,922,92.2,1.0,0.1,0.9535,8933
96,922,92.2,1.0,0.1,0.953,9033
97,907,90.7,1.0,0.1,0.9525,9133
98,862,86.2,2.0,0.2,0.952,9233
99,912,91.2,1.0,0.1,0.9515,9333
100,916,91.6,1.0,0.1,0.951,9433
101,904,90.4,1.0,0.1,0.9505,9533
102,920,92.0,1.0,0.1,0.95,9633
103,905,90.5,1.0,0.1,0.9495,9733
104,913,91.3,1.0,0.1,0.949,9833
105,903,90.3,1.0,0.1,0.9485,9933
106,910,91.0,1.0,0.1,0.948,10033
107,922,92.2,1.0,0.1,0.9475,10133
108,904,90.4,2.0,0.2,0.947,10233
109,915,91.5,1.0,0.1,0.9465,10333
110,910,91.0,1.0,0.1,0.946,10433
111,907,90.7,1.0,0.1,0.9455,10533
112,903,90.3,1.0,0.1,0.945,10633
113,909,90.9,1.0,0.1,0.9445,10733
114,905,90.5,1.0,0.1,0.944,10833
115,912,91.2,1.0,0.1,0.9435,10933
116,912,91.2,1.0,0.1,0.943,11033
117,906,90.6,1.0,0.1,0.9425,11133
118,909,90.9,1.0,0.1,0.942,11233
119,911,91.1,1.0,0.1,0.9415,11333
120,913,91.3,1.0,0.1,0.9415,11433
121,916,91.6,1.0,0.1,0.941,11533
122,903,90.3,1.0,0.1,0.9405,11536
123,905,90.5,1.0,0.1,0.94,11636
124,908,90.8,1.0,0.1,0.9395,11736
125,904,90.4,1.0,0.1,0.939,11836
126,904,90.4,1.0,0.1,0.9385,11936
127,903,90.3,1.0,0.1,0.938,12036
128,904,90.4,1.0,0.1,0.9375,12136
129,904,90.4,1.0,0.1,0.937,12195
130,904,90.4,1.0,0.1,0.9365,12295
131,903,90.3,1.0,0.1,0.936,12306
132,903,90.3,1.0,0.1,0.9355,12354
133,903,90.3,1.0,0.1,0.935,12422
134,903,90.3,1.0,0.1,0.9345,12522
135,903,90.3,1.0,0.1,0.934,12622
136,903,90.3,1.0,0.1,0.9335,12722
137,849,84.9,2.0,0.2,0.933,12822
138,903,90.3,1.0,0.1,0.9325,12922
139,903,90.3,1.0,0.1,0.932,13022
140,903,90.3,1.0,0.1,0.9315,13122
141,899,89.9,2.0,0.2,0.931,13124
142,903,90.3,1.0,0.1,0.9305,13224
143,852,85.2,2.0,0.2,0.93,13324
144,903,90.3,1.0,0.1,0.9295,13424
145,903,90.3,1.0,0.1,0.929,13524
146,903,90.3,1.0,0.1,0.9285,13624
147,903,90.3,1.0,0.1,0.928,13724
148,903,90.3,1.0,0.1,0.9275,13824
149,903,90.3,1.0,0.1,0.927,13924
150,903,90.3,1.0,0.1,0.9265,14024
151,903,90.3,1.0,0.1,0.926,14124
152,903,90.3,1.0,0.1,0.9255,14224
153,903,90.3,1.0,0.1,0.925,14324
154,903,90.3,1.0,0.1,0.9245,14424
155,903,90.3,1.0,0.1,0.924,14524
156,903,90.3,1.0,0.1,0.9235,14624
157,903,90.3,1.0,0.1,0.923,14724
158,903,90.3,1.0,0.1,0.9225,14824
159,903,90.3,1.0,0.1,0.922,14924
160,903,90.3,1.0,0.1,0.922,15024
161,901,90.1,2.0,0.2,0.9215,15124
162,903,90.3,1.0,0.1,0.921,15224
163,903,90.3,1.0,0.1,0.9205,15324
164,903,90.3,1.0,0.1,0.92,15424
165,903,90.3,1.0,0.1,0.9195,15524
166,903,90.3,1.0,0.1,0.919,15544
167,903,90.3,1.0,0.1,0.9185,15644
168,903,90.3,1.0,0.1,0.918,15744
169,866,86.6,2.0,0.2,0.9175,15844
170,903,90.3,1.0,0.1,0.917,15944
171,903,90.3,1.0,0.1,0.9165,16044
172,903,90.3,1.0,0.1,0.916,16144
173,903,90.3,1.0,0.1,0.9155,16153
174,903,90.3,1.0,0.1,0.915,16253
175,903,90.3,1.0,0.1,0.9145,16353
176,903,90.3,1.0,0.1,0.914,16453
177,844,84.4,2.0,0.2,0.9135,16553
178,903,90.3,1.0,0.1,0.913,16599
179,903,90.3,1.0,0.1,0.9125,16699
180,853,85.3,2.0,0.2,0.912,16799
181,903,90.3,1.0,0.1,0.9115,16802
182,851,85.1,2.0,0.2,0.911,16902
183,829,82.9,2.0,0.2,0.9105,17002
184,903,90.3,1.0,0.1,0.91,17102
185,903,90.3,1.0,0.1,0.9095,17202
186,903,90.3,1.0,0.1,0.909,17302
187,879,87.9,2.0,0.2,0.9085,17366
188,864,86.4,2.0,0.2,0.908,17466
