episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,907,90.7,1.0,0.1,0.9955
20,901,90.1,1.0,0.1,0.9905
30,901,90.1,1.0,0.1,0.9855
40,953,95.3,1.0,0.1,0.9805
50,910,91.0,1.0,0.1,0.9755
60,936,93.6,1.0,0.1,0.9705
70,977,97.7,1.0,0.1,0.9655
80,905,90.5,1.0,0.1,0.9605
90,914,91.4,1.0,0.1,0.9555
100,902,90.2,1.0,0.1,0.9505
110,902,90.2,1.0,0.1,0.9455
120,902,90.2,1.0,0.1,0.9405
130,901,90.1,1.0,0.1,0.9355
140,902,90.2,1.0,0.1,0.9305
150,901,90.1,1.0,0.1,0.9255
160,903,90.3,1.0,0.1,0.9205
170,903,90.3,1.0,0.1,0.9155
180,858,85.8,3.0,0.3,0.9105
190,749,74.9,4.0,0.4,0.9055
200,661,66.1,5.0,0.5,0.9005
210,741,74.1,3.0,0.3,0.8955
220,654,65.4,4.0,0.4,0.8905
230,544,54.4,7.0,0.7,0.8855
240,668,66.8,4.0,0.4,0.8805
250,656,65.6,4.0,0.4,0.8755
260,557,55.7,6.0,0.6,0.8705
270,564,56.4,7.0,0.7,0.8655
280,577,57.7,7.0,0.7,0.8605
290,496,49.6,7.0,0.7,0.8555
300,518,51.8,6.0,0.6,0.8505
310,444,44.4,8.0,0.8,0.8455
320,484,48.4,7.0,0.7,0.8405
330,381,38.1,8.0,0.8,0.8355
340,371,37.1,8.0,0.8,0.8305
350,364,36.4,8.0,0.8,0.8255
360,381,38.1,8.0,0.8,0.8205
370,275,27.5,10.0,1.0,0.8155
380,370,37.0,9.0,0.9,0.8105
390,303,30.3,10.0,1.0,0.8055
400,268,26.8,10.0,1.0,0.8005
410,309,30.9,9.0,0.9,0.7955
420,359,35.9,8.0,0.8,0.7905
430,322,32.2,10.0,1.0,0.7855
440,301,30.1,10.0,1.0,0.7805
450,254,25.4,10.0,1.0,0.7755
460,252,25.2,10.0,1.0,0.7705
470,258,25.8,10.0,1.0,0.7655
480,266,26.6,10.0,1.0,0.7605
490,237,23.7,10.0,1.0,0.7555
500,246,24.6,10.0,1.0,0.7505
510,237,23.7,10.0,1.0,0.7455
520,241,24.1,10.0,1.0,0.7405
530,236,23.6,10.0,1.0,0.7355
540,307,30.7,9.0,0.9,0.7305
550,227,22.7,10.0,1.0,0.7255
560,234,23.4,10.0,1.0,0.7205
570,238,23.8,10.0,1.0,0.7155
580,236,23.6,10.0,1.0,0.7105
590,233,23.3,10.0,1.0,0.7055
600,229,22.9,10.0,1.0,0.7005
610,226,22.6,10.0,1.0,0.6955
620,231,23.1,10.0,1.0,0.6905
630,227,22.7,10.0,1.0,0.6855
640,225,22.5,10.0,1.0,0.6805
650,229,22.9,10.0,1.0,0.6755
660,223,22.3,10.0,1.0,0.6705
670,233,23.3,10.0,1.0,0.6655
680,235,23.5,10.0,1.0,0.6605
690,233,23.3,10.0,1.0,0.6555
700,229,22.9,10.0,1.0,0.6505
710,220,22.0,10.0,1.0,0.6455
720,227,22.7,10.0,1.0,0.6405
730,230,23.0,10.0,1.0,0.6355
740,229,22.9,10.0,1.0,0.6305
750,225,22.5,10.0,1.0,0.6255
760,238,23.8,10.0,1.0,0.6205
770,225,22.5,10.0,1.0,0.6155
780,238,23.8,10.0,1.0,0.6105
790,231,23.1,10.0,1.0,0.6055
800,230,23.0,10.0,1.0,0.6005
810,226,22.6,10.0,1.0,0.5955
820,231,23.1,10.0,1.0,0.5905
830,229,22.9,10.0,1.0,0.5855
840,226,22.6,10.0,1.0,0.5805
850,233,23.3,10.0,1.0,0.5755
