episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,923,92.3,1.0,0.1,1.0
10,901,90.1,1.0,0.1,0.9955
20,902,90.2,1.0,0.1,0.9905
30,916,91.6,1.0,0.1,0.9855
40,908,90.8,1.0,0.1,0.9805
50,909,90.9,2.0,0.2,0.9755
60,901,90.1,1.0,0.1,0.9705
70,902,90.2,1.0,0.1,0.9655
80,902,90.2,1.0,0.1,0.9605
90,901,90.1,1.0,0.1,0.9555
100,901,90.1,1.0,0.1,0.9505
110,901,90.1,1.0,0.1,0.9455
120,906,90.6,1.0,0.1,0.9405
130,901,90.1,1.0,0.1,0.9355
140,901,90.1,1.0,0.1,0.9305
150,903,90.3,1.0,0.1,0.9255
160,902,90.2,1.0,0.1,0.9205
170,902,90.2,1.0,0.1,0.9155
180,902,90.2,1.0,0.1,0.9105
190,871,87.1,2.0,0.2,0.9055
200,901,90.1,1.0,0.1,0.9005
210,819,81.9,3.0,0.3,0.8955
220,849,84.9,2.0,0.2,0.8905
230,760,76.0,4.0,0.4,0.8855
240,687,68.7,4.0,0.4,0.8805
250,771,77.1,3.0,0.3,0.8755
260,792,79.2,3.0,0.3,0.8705
270,750,75.0,3.0,0.3,0.8655
280,648,64.8,4.0,0.4,0.8605
290,618,61.8,5.0,0.5,0.8555
300,631,63.1,5.0,0.5,0.8505
310,602,60.2,5.0,0.5,0.8455
320,619,61.9,6.0,0.6,0.8405
330,672,67.2,4.0,0.4,0.8355
340,638,63.8,5.0,0.5,0.8305
350,646,64.6,4.0,0.4,0.8255
360,586,58.6,6.0,0.6,0.8205
370,524,52.4,7.0,0.7,0.8155
380,502,50.2,7.0,0.7,0.8105
390,574,57.4,5.0,0.5,0.8055
400,508,50.8,7.0,0.7,0.8005
410,502,50.2,6.0,0.6,0.7955
420,537,53.7,7.0,0.7,0.7905
430,550,55.0,6.0,0.6,0.7855
440,460,46.0,7.0,0.7,0.7805
450,464,46.4,8.0,0.8,0.7755
460,380,38.0,8.0,0.8,0.7705
470,411,41.1,8.0,0.8,0.7655
480,427,42.7,8.0,0.8,0.7605
490,320,32.0,9.0,0.9,0.7555
500,338,33.8,9.0,0.9,0.7505
510,338,33.8,9.0,0.9,0.7455
520,312,31.2,9.0,0.9,0.7405
530,324,32.4,10.0,1.0,0.7355
540,282,28.2,10.0,1.0,0.7305
550,324,32.4,9.0,0.9,0.7255
560,317,31.7,9.0,0.9,0.7205
570,270,27.0,10.0,1.0,0.7155
580,327,32.7,10.0,1.0,0.7105
590,236,23.6,10.0,1.0,0.7055
600,298,29.8,10.0,1.0,0.7005
610,232,23.2,10.0,1.0,0.6955
620,242,24.2,10.0,1.0,0.6905
630,266,26.6,10.0,1.0,0.6855
640,236,23.6,10.0,1.0,0.6805
650,243,24.3,10.0,1.0,0.6755
660,248,24.8,10.0,1.0,0.6705
670,231,23.1,10.0,1.0,0.6655
680,235,23.5,10.0,1.0,0.6605
690,243,24.3,10.0,1.0,0.6555
700,245,24.5,10.0,1.0,0.6505
710,234,23.4,10.0,1.0,0.6455
720,229,22.9,10.0,1.0,0.6405
730,237,23.7,10.0,1.0,0.6355
740,240,24.0,10.0,1.0,0.6305
750,233,23.3,10.0,1.0,0.6255
760,236,23.6,10.0,1.0,0.6205
770,236,23.6,10.0,1.0,0.6155
780,239,23.9,10.0,1.0,0.6105
790,225,22.5,10.0,1.0,0.6055
800,243,24.3,10.0,1.0,0.6005
810,238,23.8,10.0,1.0,0.5955
820,240,24.0,10.0,1.0,0.5905
830,230,23.0,10.0,1.0,0.5855
840,222,22.2,10.0,1.0,0.5805
850,231,23.1,10.0,1.0,0.5755
860,236,23.6,10.0,1.0,0.5705
870,233,23.3,10.0,1.0,0.5655
880,229,22.9,10.0,1.0,0.5605
890,271,27.1,10.0,1.0,0.5555
900,234,23.4,10.0,1.0,0.5505
910,241,24.1,10.0,1.0,0.5455
920,235,23.5,10.0,1.0,0.5405
930,232,23.2,10.0,1.0,0.5355
940,231,23.1,10.0,1.0,0.5305
950,236,23.6,10.0,1.0,0.5255
960,235,23.5,10.0,1.0,0.5205
970,232,23.2,10.0,1.0,0.5155
980,238,23.8,10.0,1.0,0.5105
990,239,23.9,10.0,1.0,0.5055
1000,234,23.4,10.0,1.0,0.5005
1010,233,23.3,10.0,1.0,0.4955
1020,231,23.1,10.0,1.0,0.4905
1030,237,23.7,10.0,1.0,0.4855
1040,228,22.8,10.0,1.0,0.4805
1050,229,22.9,10.0,1.0,0.4755
1060,234,23.4,10.0,1.0,0.4705
1070,230,23.0,10.0,1.0,0.4655
1080,220,22.0,10.0,1.0,0.4605
1090,227,22.7,10.0,1.0,0.4555
1100,226,22.6,10.0,1.0,0.4505
1110,226,22.6,10.0,1.0,0.4455
1120,229,22.9,10.0,1.0,0.4405
1130,228,22.8,10.0,1.0,0.4355
1140,234,23.4,10.0,1.0,0.4305
1150,235,23.5,10.0,1.0,0.4255
1160,238,23.8,10.0,1.0,0.4205
1170,240,24.0,10.0,1.0,0.4155
1180,226,22.6,10.0,1.0,0.4105
1190,231,23.1,10.0,1.0,0.4055
1200,229,22.9,10.0,1.0,0.4005
1210,228,22.8,10.0,1.0,0.3955
1220,228,22.8,10.0,1.0,0.3905
1230,231,23.1,10.0,1.0,0.3855
1240,230,23.0,10.0,1.0,0.3805
1250,234,23.4,10.0,1.0,0.3755
1260,231,23.1,10.0,1.0,0.3705
1270,224,22.4,10.0,1.0,0.3655
1280,234,23.4,10.0,1.0,0.3605
1290,233,23.3,10.0,1.0,0.3555
1300,231,23.1,10.0,1.0,0.3505
1310,221,22.1,10.0,1.0,0.3455
1320,232,23.2,10.0,1.0,0.3405
1330,228,22.8,10.0,1.0,0.3355
1340,229,22.9,10.0,1.0,0.3305
1350,233,23.3,10.0,1.0,0.3255
1360,225,22.5,10.0,1.0,0.3205
1370,237,23.7,10.0,1.0,0.3155
1380,232,23.2,10.0,1.0,0.3105
1390,232,23.2,10.0,1.0,0.3055
1400,221,22.1,10.0,1.0,0.3005
1410,224,22.4,10.0,1.0,0.2955
1420,224,22.4,10.0,1.0,0.2905
1430,233,23.3,10.0,1.0,0.2855
1440,237,23.7,10.0,1.0,0.2805
1450,227,22.7,10.0,1.0,0.2755
1460,234,23.4,10.0,1.0,0.2705
1470,226,22.6,10.0,1.0,0.2655
1480,226,22.6,10.0,1.0,0.2605
1490,234,23.4,10.0,1.0,0.2555
1500,234,23.4,10.0,1.0,0.2505
1510,232,23.2,10.0,1.0,0.2455
1520,228,22.8,10.0,1.0,0.2405
1530,236,23.6,10.0,1.0,0.2355
1540,233,23.3,10.0,1.0,0.2305
1550,231,23.1,10.0,1.0,0.2255
1560,239,23.9,10.0,1.0,0.2205
1570,226,22.6,10.0,1.0,0.2155
1580,231,23.1,10.0,1.0,0.2105
1590,228,22.8,10.0,1.0,0.2055
1600,225,22.5,10.0,1.0,0.2005
1610,233,23.3,10.0,1.0,0.1955
1620,237,23.7,10.0,1.0,0.1905
1630,228,22.8,10.0,1.0,0.1855
1640,234,23.4,10.0,1.0,0.1805
1650,227,22.7,10.0,1.0,0.1755
1660,230,23.0,10.0,1.0,0.1705
1670,240,24.0,10.0,1.0,0.1655
1680,231,23.1,10.0,1.0,0.1605
1690,244,24.4,10.0,1.0,0.1555
