episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,930,93.0,1.0,0.1,1.0
10,902,90.2,1.0,0.1,0.9955
20,901,90.1,1.0,0.1,0.9905
30,920,92.0,1.0,0.1,0.9855
40,913,91.3,1.0,0.1,0.9805
50,910,91.0,1.0,0.1,0.9755
60,908,90.8,1.0,0.1,0.9705
70,907,90.7,1.0,0.1,0.9655
80,917,91.7,1.0,0.1,0.9605
90,902,90.2,1.0,0.1,0.9555
100,901,90.1,1.0,0.1,0.9505
110,901,90.1,1.0,0.1,0.9455
120,901,90.1,1.0,0.1,0.9405
130,901,90.1,1.0,0.1,0.9355
140,901,90.1,1.0,0.1,0.9305
150,901,90.1,1.0,0.1,0.9255
160,901,90.1,1.0,0.1,0.9205
170,877,87.7,2.0,0.2,0.9155
180,871,87.1,3.0,0.3,0.9105
190,785,78.5,3.0,0.3,0.9055
200,808,80.8,3.0,0.3,0.9005
210,902,90.2,1.0,0.1,0.8955
220,842,84.2,2.0,0.2,0.8905
230,759,75.9,3.0,0.3,0.8855
240,818,81.8,2.0,0.2,0.8805
250,729,72.9,4.0,0.4,0.8755
260,742,74.2,3.0,0.3,0.8705
270,736,73.6,4.0,0.4,0.8655
280,796,79.6,4.0,0.4,0.8605
290,707,70.7,4.0,0.4,0.8555
300,672,67.2,4.0,0.4,0.8505
310,656,65.6,4.0,0.4,0.8455
320,638,63.8,6.0,0.6,0.8405
330,610,61.0,5.0,0.5,0.8355
340,546,54.6,6.0,0.6,0.8305
350,618,61.8,6.0,0.6,0.8255
360,600,60.0,6.0,0.6,0.8205
370,516,51.6,6.0,0.6,0.8155
380,527,52.7,7.0,0.7,0.8105
390,545,54.5,6.0,0.6,0.8055
400,483,48.3,7.0,0.7,0.8005
410,393,39.3,8.0,0.8,0.7955
420,455,45.5,8.0,0.8,0.7905
430,455,45.5,7.0,0.7,0.7855
440,379,37.9,8.0,0.8,0.7805
450,355,35.5,8.0,0.8,0.7755
460,385,38.5,8.0,0.8,0.7705
470,307,30.7,9.0,0.9,0.7655
480,330,33.0,9.0,0.9,0.7605
490,316,31.6,10.0,1.0,0.7555
500,302,30.2,10.0,1.0,0.7505
510,293,29.3,9.0,0.9,0.7455
520,311,31.1,9.0,0.9,0.7405
530,301,30.1,9.0,0.9,0.7355
540,355,35.5,9.0,0.9,0.7305
550,287,28.7,9.0,0.9,0.7255
560,294,29.4,9.0,0.9,0.7205
570,288,28.8,9.0,0.9,0.7155
580,288,28.8,9.0,0.9,0.7105
590,294,29.4,9.0,0.9,0.7055
600,298,29.8,9.0,0.9,0.7005
610,297,29.7,9.0,0.9,0.6955
620,289,28.9,9.0,0.9,0.6905
630,289,28.9,9.0,0.9,0.6855
640,293,29.3,9.0,0.9,0.6805
650,296,29.6,9.0,0.9,0.6755
660,290,29.0,9.0,0.9,0.6705
670,296,29.6,9.0,0.9,0.6655
680,291,29.1,9.0,0.9,0.6605
690,293,29.3,9.0,0.9,0.6555
700,287,28.7,9.0,0.9,0.6505
710,266,26.6,10.0,1.0,0.6455
720,284,28.4,10.0,1.0,0.6405
730,282,28.2,10.0,1.0,0.6355
740,242,24.2,10.0,1.0,0.6305
750,259,25.9,10.0,1.0,0.6255
760,258,25.8,10.0,1.0,0.6205
770,265,26.5,10.0,1.0,0.6155
780,243,24.3,10.0,1.0,0.6105
790,227,22.7,10.0,1.0,0.6055
800,254,25.4,10.0,1.0,0.6005
810,248,24.8,10.0,1.0,0.5955
820,232,23.2,10.0,1.0,0.5905
830,236,23.6,10.0,1.0,0.5855
840,234,23.4,10.0,1.0,0.5805
850,241,24.1,10.0,1.0,0.5755
860,229,22.9,10.0,1.0,0.5705
870,234,23.4,10.0,1.0,0.5655
880,228,22.8,10.0,1.0,0.5605
890,230,23.0,10.0,1.0,0.5555
900,231,23.1,10.0,1.0,0.5505
910,239,23.9,10.0,1.0,0.5455
920,228,22.8,10.0,1.0,0.5405
930,231,23.1,10.0,1.0,0.5355
940,223,22.3,10.0,1.0,0.5305
950,233,23.3,10.0,1.0,0.5255
960,225,22.5,10.0,1.0,0.5205
970,228,22.8,10.0,1.0,0.5155
980,233,23.3,10.0,1.0,0.5105
990,220,22.0,10.0,1.0,0.5055
1000,238,23.8,10.0,1.0,0.5005
1010,235,23.5,10.0,1.0,0.4955
1020,230,23.0,10.0,1.0,0.4905
1030,235,23.5,10.0,1.0,0.4855
1040,237,23.7,10.0,1.0,0.4805
1050,233,23.3,10.0,1.0,0.4755
1060,238,23.8,10.0,1.0,0.4705
1070,227,22.7,10.0,1.0,0.4655
1080,237,23.7,10.0,1.0,0.4605
1090,225,22.5,10.0,1.0,0.4555
1100,236,23.6,10.0,1.0,0.4505
1110,232,23.2,10.0,1.0,0.4455
1120,233,23.3,10.0,1.0,0.4405
1130,231,23.1,10.0,1.0,0.4355
1140,232,23.2,10.0,1.0,0.4305
1150,234,23.4,10.0,1.0,0.4255
1160,232,23.2,10.0,1.0,0.4205
1170,229,22.9,10.0,1.0,0.4155
1180,233,23.3,10.0,1.0,0.4105
1190,233,23.3,10.0,1.0,0.4055
1200,231,23.1,10.0,1.0,0.4005
1210,233,23.3,10.0,1.0,0.3955
1220,234,23.4,10.0,1.0,0.3905
1230,238,23.8,10.0,1.0,0.3855
1240,225,22.5,10.0,1.0,0.3805
1250,230,23.0,10.0,1.0,0.3755
1260,222,22.2,10.0,1.0,0.3705
1270,231,23.1,10.0,1.0,0.3655
1280,229,22.9,10.0,1.0,0.3605
1290,227,22.7,10.0,1.0,0.3555
