episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,915,91.5,1.0,0.1,1.0
10,909,90.9,1.0,0.1,0.9955
20,906,90.6,1.0,0.1,0.9905
30,903,90.3,1.0,0.1,0.9855
40,908,90.8,1.0,0.1,0.9805
50,912,91.2,1.0,0.1,0.9755
60,904,90.4,1.0,0.1,0.9705
70,921,92.1,1.0,0.1,0.9655
80,903,90.3,1.0,0.1,0.9605
90,908,90.8,1.0,0.1,0.9555
100,916,91.6,1.0,0.1,0.9505
110,905,90.5,1.0,0.1,0.9455
120,904,90.4,1.0,0.1,0.9405
130,907,90.7,1.0,0.1,0.9355
140,906,90.6,1.0,0.1,0.9305
150,904,90.4,1.0,0.1,0.9255
160,902,90.2,1.0,0.1,0.9205
170,907,90.7,1.0,0.1,0.9155
180,915,91.5,1.0,0.1,0.9105
190,812,81.2,4.0,0.4,0.9055
200,772,77.2,3.0,0.3,0.9005
210,692,69.2,4.0,0.4,0.8955
220,739,73.9,3.0,0.3,0.8905
230,692,69.2,4.0,0.4,0.8855
240,670,67.0,4.0,0.4,0.8805
250,623,62.3,5.0,0.5,0.8755
260,592,59.2,6.0,0.6,0.8705
270,595,59.5,5.0,0.5,0.8655
280,559,55.9,6.0,0.6,0.8605
290,566,56.6,6.0,0.6,0.8555
300,589,58.9,5.0,0.5,0.8505
310,554,55.4,6.0,0.6,0.8455
320,589,58.9,5.0,0.5,0.8405
330,459,45.9,7.0,0.7,0.8355
340,494,49.4,8.0,0.8,0.8305
350,487,48.7,7.0,0.7,0.8255
360,445,44.5,7.0,0.7,0.8205
370,458,45.8,7.0,0.7,0.8155
380,391,39.1,8.0,0.8,0.8105
390,361,36.1,9.0,0.9,0.8055
400,396,39.6,10.0,1.0,0.8005
410,422,42.2,8.0,0.8,0.7955
420,338,33.8,9.0,0.9,0.7905
430,297,29.7,10.0,1.0,0.7855
440,268,26.8,10.0,1.0,0.7805
450,253,25.3,10.0,1.0,0.7755
460,268,26.8,10.0,1.0,0.7705
470,260,26.0,10.0,1.0,0.7655
480,261,26.1,10.0,1.0,0.7605
490,319,31.9,9.0,0.9,0.7555
500,252,25.2,10.0,1.0,0.7505
510,258,25.8,10.0,1.0,0.7455
520,246,24.6,10.0,1.0,0.7405
530,261,26.1,10.0,1.0,0.7355
540,257,25.7,10.0,1.0,0.7305
550,254,25.4,10.0,1.0,0.7255
560,255,25.5,10.0,1.0,0.7205
570,255,25.5,10.0,1.0,0.7155
580,248,24.8,10.0,1.0,0.7105
