episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,921,92.1,1.0,0.1,1.0
10,1000,100.0,0,0.0,0.9955
20,918,91.8,1.0,0.1,0.9905
30,910,91.0,1.0,0.1,0.9855
40,904,90.4,1.0,0.1,0.9805
50,905,90.5,1.0,0.1,0.9755
60,910,91.0,1.0,0.1,0.9705
70,907,90.7,1.0,0.1,0.9655
80,907,90.7,1.0,0.1,0.9605
90,906,90.6,1.0,0.1,0.9555
100,905,90.5,1.0,0.1,0.9505
110,906,90.6,1.0,0.1,0.9455
120,904,90.4,1.0,0.1,0.9405
130,903,90.3,1.0,0.1,0.9355
140,906,90.6,1.0,0.1,0.9305
150,905,90.5,1.0,0.1,0.9255
160,903,90.3,1.0,0.1,0.9205
170,903,90.3,1.0,0.1,0.9155
180,902,90.2,1.0,0.1,0.9105
190,904,90.4,1.0,0.1,0.9055
200,903,90.3,1.0,0.1,0.9005
210,904,90.4,1.0,0.1,0.8955
220,902,90.2,1.0,0.1,0.8905
230,903,90.3,1.0,0.1,0.8855
240,902,90.2,1.0,0.1,0.8805
250,902,90.2,1.0,0.1,0.8755
260,902,90.2,1.0,0.1,0.8705
270,904,90.4,1.0,0.1,0.8655
280,903,90.3,1.0,0.1,0.8605
290,907,90.7,1.0,0.1,0.8555
300,904,90.4,1.0,0.1,0.8505
310,903,90.3,1.0,0.1,0.8455
320,902,90.2,1.0,0.1,0.8405
330,903,90.3,1.0,0.1,0.8355
340,904,90.4,1.0,0.1,0.8305
350,904,90.4,1.0,0.1,0.8255
360,902,90.2,1.0,0.1,0.8205
370,902,90.2,1.0,0.1,0.8155
380,859,85.9,2.0,0.2,0.8105
390,779,77.9,4.0,0.4,0.8055
400,828,82.8,2.0,0.2,0.8005
410,829,82.9,2.0,0.2,0.7955
420,825,82.5,2.0,0.2,0.7905
430,719,71.9,4.0,0.4,0.7855
440,760,76.0,3.0,0.3,0.7805
450,673,67.3,5.0,0.5,0.7755
460,572,57.2,6.0,0.6,0.7705
470,646,64.6,6.0,0.6,0.7655
480,540,54.0,6.0,0.6,0.7605
490,520,52.0,6.0,0.6,0.7555
500,498,49.8,7.0,0.7,0.7505
510,513,51.3,7.0,0.7,0.7455
520,402,40.2,8.0,0.8,0.7405
530,386,38.6,8.0,0.8,0.7355
540,388,38.8,8.0,0.8,0.7305
550,363,36.3,9.0,0.9,0.7255
560,331,33.1,9.0,0.9,0.7205
570,332,33.2,9.0,0.9,0.7155
580,327,32.7,9.0,0.9,0.7105
590,313,31.3,9.0,0.9,0.7055
600,272,27.2,10.0,1.0,0.7005
610,316,31.6,10.0,1.0,0.6955
620,257,25.7,10.0,1.0,0.6905
630,268,26.8,10.0,1.0,0.6855
640,264,26.4,10.0,1.0,0.6805
650,261,26.1,10.0,1.0,0.6755
660,280,28.0,10.0,1.0,0.6705
670,262,26.2,10.0,1.0,0.6655
680,264,26.4,10.0,1.0,0.6605
690,257,25.7,10.0,1.0,0.6555
700,252,25.2,10.0,1.0,0.6505
710,257,25.7,10.0,1.0,0.6455
720,257,25.7,10.0,1.0,0.6405
730,264,26.4,10.0,1.0,0.6355
740,262,26.2,10.0,1.0,0.6305
750,258,25.8,10.0,1.0,0.6255
760,334,33.4,9.0,0.9,0.6205
770,412,41.2,8.0,0.8,0.6155
780,252,25.2,10.0,1.0,0.6105
790,260,26.0,10.0,1.0,0.6055
800,252,25.2,10.0,1.0,0.6005
810,252,25.2,10.0,1.0,0.5955
820,253,25.3,10.0,1.0,0.5905
830,249,24.9,10.0,1.0,0.5855
840,264,26.4,10.0,1.0,0.5805
850,254,25.4,10.0,1.0,0.5755
860,255,25.5,10.0,1.0,0.5705
870,253,25.3,10.0,1.0,0.5655
880,261,26.1,10.0,1.0,0.5605
890,246,24.6,10.0,1.0,0.5555
900,255,25.5,10.0,1.0,0.5505
910,258,25.8,10.0,1.0,0.5455
920,250,25.0,10.0,1.0,0.5405
930,259,25.9,10.0,1.0,0.5355
940,268,26.8,10.0,1.0,0.5305
950,253,25.3,10.0,1.0,0.5255
960,250,25.0,10.0,1.0,0.5205
970,251,25.1,10.0,1.0,0.5155
980,262,26.2,10.0,1.0,0.5105
990,248,24.8,10.0,1.0,0.5055
1000,251,25.1,10.0,1.0,0.5005
1010,243,24.3,10.0,1.0,0.4955
1020,258,25.8,10.0,1.0,0.4905
1030,257,25.7,10.0,1.0,0.4855
1040,250,25.0,10.0,1.0,0.4805
1050,252,25.2,10.0,1.0,0.4755
1060,258,25.8,10.0,1.0,0.4705
1070,254,25.4,10.0,1.0,0.4655
1080,251,25.1,10.0,1.0,0.4605
1090,251,25.1,10.0,1.0,0.4555
1100,250,25.0,10.0,1.0,0.4505
1110,259,25.9,10.0,1.0,0.4455
1120,255,25.5,10.0,1.0,0.4405
1130,254,25.4,10.0,1.0,0.4355
1140,254,25.4,10.0,1.0,0.4305
1150,256,25.6,10.0,1.0,0.4255
1160,247,24.7,10.0,1.0,0.4205
1170,253,25.3,10.0,1.0,0.4155
1180,248,24.8,10.0,1.0,0.4105
1190,249,24.9,10.0,1.0,0.4055
1200,253,25.3,10.0,1.0,0.4005
1210,256,25.6,10.0,1.0,0.3955
1220,252,25.2,10.0,1.0,0.3905
1230,255,25.5,10.0,1.0,0.3855
