"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper"
900,21.78,21.4063063651,22.1536936349,1.0,1.0,1.0
910,21.46,21.0811684031,21.8388315969,1.0,1.0,1.0
920,21.51,21.2209903012,21.7990096988,1.0,1.0,1.0
930,21.36,20.845031351,21.874968649,1.0,1.0,1.0
940,21.36,20.9949264886,21.7250735114,1.0,1.0,1.0
950,21.38,21.0448069621,21.7151930379,1.0,1.0,1.0
960,21.28,21.0699453113,21.4900546887,1.0,1.0,1.0
970,21.43,21.1339924156,21.7260075844,1.0,1.0,1.0
980,21.48,21.0700284364,21.8899715636,1.0,1.0,1.0
990,21.67,21.1708993379,22.1691006621,1.0,1.0,1.0
1000,21.48,21.1622226053,21.7977773947,1.0,1.0,1.0
1010,21.48,20.9927164344,21.9672835656,1.0,1.0,1.0
1020,21.39,21.0308145239,21.7491854761,1.0,1.0,1.0
1030,21.36,21.0919134311,21.6280865689,1.0,1.0,1.0
1040,21.39,20.903125009,21.876874991,1.0,1.0,1.0
1050,21.51,21.2902871971,21.7297128029,1.0,1.0,1.0
1060,21.13,20.7746340615,21.4853659385,1.0,1.0,1.0
1070,21.23,21.0087399047,21.4512600953,1.0,1.0,1.0
1080,21.19,20.8107933593,21.5692066407,1.0,1.0,1.0
1090,21.28,20.847092489,21.712907511,1.0,1.0,1.0
1100,21.6,21.1183499597,22.0816500403,1.0,1.0,1.0
1110,21.46,21.2117346211,21.7082653789,1.0,1.0,1.0
1120,21.52,21.1270236612,21.9129763388,1.0,1.0,1.0
1130,21.39,20.9562395977,21.8237604023,1.0,1.0,1.0
1140,21.26,20.9487306816,21.5712693184,1.0,1.0,1.0
1150,21.56,21.1872204153,21.9327795847,1.0,1.0,1.0
1160,21.26,20.9190882539,21.6009117461,1.0,1.0,1.0
1170,21.29,21.0626560188,21.5173439812,1.0,1.0,1.0
1180,21.3,20.691128961,21.908871039,1.0,1.0,1.0
1190,21.56,21.2714825682,21.8485174318,1.0,1.0,1.0
1200,21.31,21.0728628122,21.5471371878,1.0,1.0,1.0
1210,21.36,21.1435462445,21.5764537555,1.0,1.0,1.0
1220,21.67,21.2541758299,22.0858241701,1.0,1.0,1.0
1230,21.44,21.0171923972,21.8628076028,1.0,1.0,1.0
1240,21.7,21.3199695659,22.0800304341,1.0,1.0,1.0
1250,21.59,21.3278108776,21.8521891224,1.0,1.0,1.0
1260,22.06,21.7157686844,22.4042313156,1.0,1.0,1.0
1270,21.76,21.4469093126,22.0730906874,1.0,1.0,1.0
1280,21.4,21.0184763168,21.7815236832,1.0,1.0,1.0
1290,21.44,21.198703236,21.681296764,1.0,1.0,1.0
1300,21.09,20.8343995973,21.3456004027,1.0,1.0,1.0
1310,21.29,21.0009903012,21.5790096988,1.0,1.0,1.0
1320,21.56,21.2487306816,21.8712693184,1.0,1.0,1.0
1330,21.65,21.3497962225,21.9502037775,1.0,1.0,1.0
1340,21.68,21.3414313177,22.0185686823,1.0,1.0,1.0
1350,21.35,21.0653514659,21.6346485341,1.0,1.0,1.0
1360,21.42,21.0986639569,21.7413360431,1.0,1.0,1.0
1370,21.51,21.0458441569,21.9741558431,1.0,1.0,1.0
1380,21.23,20.8827263324,21.5772736676,1.0,1.0,1.0
1390,21.46,21.1141208467,21.8058791533,1.0,1.0,1.0
1400,21.23,21.0061848535,21.4538151465,1.0,1.0,1.0
1410,21.72,21.3882169495,22.0517830505,1.0,1.0,1.0
1420,21.61,21.2075168123,22.0124831877,1.0,1.0,1.0
1430,21.85,21.478672263,22.221327737,1.0,1.0,1.0
1440,21.47,21.1877586849,21.7522413151,1.0,1.0,1.0
1450,21.62,21.2358030937,22.0041969063,1.0,1.0,1.0
1460,21.55,20.9874850053,22.1125149947,1.0,1.0,1.0
1470,21.6,21.2890962359,21.9109037641,1.0,1.0,1.0
1480,21.26,20.9344449223,21.5855550777,1.0,1.0,1.0
1490,21.45,20.9122913808,21.9877086192,1.0,1.0,1.0
1500,21.32,20.8910508853,21.7489491147,1.0,1.0,1.0
1510,21.31,20.848300675,21.771699325,1.0,1.0,1.0
1520,21.56,21.2309703834,21.8890296166,1.0,1.0,1.0
1530,21.35,21.0818074052,21.6181925948,1.0,1.0,1.0
1540,21.28,21.0493043297,21.5106956703,1.0,1.0,1.0
1550,21.5,21.030303437,21.969696563,1.0,1.0,1.0
1560,21.54,20.9826129623,22.0973870377,1.0,1.0,1.0
1570,21.44,20.9700613878,21.9099386122,1.0,1.0,1.0
1580,21.42,21.0848069621,21.7551930379,1.0,1.0,1.0
1590,21.57,21.1928984085,21.9471015915,1.0,1.0,1.0
1600,21.59,21.1484445373,22.0315554627,1.0,1.0,1.0
1610,21.34,20.9158497212,21.7641502788,1.0,1.0,1.0
1620,21.26,20.927532154,21.592467846,1.0,1.0,1.0
1630,21.55,21.2106764256,21.8893235744,1.0,1.0,1.0
1640,21.33,20.9778486544,21.6821513456,1.0,1.0,1.0
1650,21.36,20.9933723159,21.7266276841,1.0,1.0,1.0
1660,21.24,20.9144449223,21.5655550777,1.0,1.0,1.0
1670,21.53,21.0787640632,21.9812359368,1.0,1.0,1.0
1680,21.5,20.9448617364,22.0551382636,1.0,1.0,1.0
1690,21.58,21.2032755479,21.9567244521,1.0,1.0,1.0
1700,21.51,21.1233688756,21.8966311244,1.0,1.0,1.0
1710,21.41,21.0103522346,21.8096477654,1.0,1.0,1.0
1720,21.42,21.0198545853,21.8201454147,1.0,1.0,1.0
1730,21.69,21.2655147158,22.1144852842,1.0,1.0,1.0
1740,21.48,21.0081294635,21.9518705365,1.0,1.0,1.0
1750,21.44,21.0611684031,21.8188315969,1.0,1.0,1.0
1760,21.37,21.0517755979,21.6882244021,1.0,1.0,1.0
1770,21.47,21.1114482879,21.8285517121,1.0,1.0,1.0
1780,21.13,20.9578843422,21.3021156578,1.0,1.0,1.0
1790,21.44,21.0941208467,21.7858791533,1.0,1.0,1.0
1800,21.57,21.0230650576,22.1169349424,1.0,1.0,1.0
1810,21.29,20.8655147158,21.7144852842,1.0,1.0,1.0
1820,21.28,20.8798545853,21.6801454147,1.0,1.0,1.0
1830,21.62,21.2142105066,22.0257894934,1.0,1.0,1.0
1840,21.4,20.9148213408,21.8851786592,1.0,1.0,1.0
1850,21.38,21.0364300324,21.7235699676,1.0,1.0,1.0
1860,21.19,20.8063214284,21.5736785716,1.0,1.0,1.0
1870,21.18,20.8465075973,21.5134924027,1.0,1.0,1.0
1880,21.45,21.1157412408,21.7842587592,1.0,1.0,1.0
1890,21.6,21.2184763168,21.9815236832,1.0,1.0,1.0
1900,21.54,21.3107879185,21.7692120815,1.0,1.0,1.0
1910,21.25,20.9755207878,21.5244792122,1.0,1.0,1.0
1920,21.37,21.0739924156,21.6660075844,1.0,1.0,1.0
1930,21.25,20.9350082095,21.5649917905,1.0,1.0,1.0
1940,21.4,21.1499091158,21.6500908842,1.0,1.0,1.0
1950,21.42,21.2126698714,21.6273301286,1.0,1.0,1.0
1960,21.1,20.7627775206,21.4372224794,1.0,1.0,1.0
1970,21.29,20.8484445373,21.7315554627,1.0,1.0,1.0
1980,21.51,21.1754012012,21.8445987988,1.0,1.0,1.0
1990,21.44,21.0522674648,21.8277325352,1.0,1.0,1.0
2000,21.65,21.1985121168,22.1014878832,1.0,1.0,1.0
