"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper","effort_mean","effort_lower","effort_upper"
54,92.344,91.6683336943,93.0196663057,0.098,0.0909914308961,0.105008569104,5240.6,5209.10343478,5272.09656522
55,92.278,91.4899651257,93.0660348743,0.1,0.0900551816921,0.109944818308,5337.8,5306.4188846,5369.1811154
56,92.422,91.6667765466,93.1772234534,0.098,0.0909914308961,0.105008569104,5427.94,5396.01458207,5459.86541793
57,92.238,91.6499959905,92.8260040095,0.098,0.093980849531,0.102019150469,5526.28,5494.49835428,5558.06164572
58,92.472,91.7747261485,93.1692738515,0.096,0.0903743612294,0.101625638771,5621.24,5589.7386435,5652.7413565
59,92.852,91.9818759451,93.7221240549,0.1,0.0900551816921,0.109944818308,5716.4,5684.73963837,5748.06036163
60,92.068,91.255188477,92.880811523,0.106,0.0939425485931,0.118057451407,5814.84,5783.37263154,5846.30736846
61,92.184,91.5280851377,92.8399148623,0.102,0.0929398393349,0.111060160665,5909.54,5876.65179721,5942.42820279
62,91.966,91.2688781673,92.6631218327,0.102,0.0929398393349,0.111060160665,6004.82,5971.40266344,6038.23733656
63,92.38,91.7127824821,93.0472175179,0.1,0.0942583564729,0.105741643527,6102.38,6069.00974317,6135.75025683
64,91.95,91.1808072506,92.7191927494,0.102,0.0949914308961,0.109008569104,6201.24,6167.42695672,6235.05304328
65,91.698,91.2375040813,92.1584959187,0.106,0.0991821760617,0.112817823938,6296.14,6262.43068372,6329.84931628
66,91.76,91.1432074349,92.3767925651,0.102,0.0949914308961,0.109008569104,6391.86,6357.30236404,6426.41763596
67,92.0,91.3439936704,92.6560063296,0.1,0.0942583564729,0.105741643527,6486.98,6449.7500796,6524.2099204
68,91.766,91.1445056101,92.3874943899,0.098,0.0909914308961,0.105008569104,6584.16,6546.48994538,6621.83005462
69,91.488,90.6661495611,92.3098504389,0.108,0.0953683842404,0.12063161576,6681.6,6643.60402594,6719.59597406
70,91.802,91.1370966074,92.4669033926,0.1,0.0942583564729,0.105741643527,6777.62,6738.70847515,6816.53152485
71,91.778,91.1471950714,92.4088049286,0.102,0.0949914308961,0.109008569104,6875.64,6836.82955775,6914.45044225
72,91.312,90.7340403331,91.8899596669,0.11,0.101387534709,0.118612465291,6971.7,6933.28131423,7010.11868577
73,91.668,90.9468477444,92.3891522556,0.1,0.0918800898536,0.108119910146,7068.46,7030.64578637,7106.27421363
74,91.342,90.7419751754,91.9420248246,0.106,0.0970865722841,0.114913427716,7164.9,7125.67573837,7204.12426163
75,91.838,91.0718209661,92.6041790339,0.108,0.0909288665207,0.125071133479,7264.22,7224.75847767,7303.68152233
76,91.53,90.7010679256,92.3589320744,0.106,0.0953973746629,0.116602625337,7359.42,7318.77463457,7400.06536543
77,91.212,90.572234552,91.851765448,0.11,0.101387534709,0.118612465291,7457.88,7417.45419574,7498.30580426
78,91.078,90.5821436736,91.5738563264,0.11,0.101387534709,0.118612465291,7555.12,7514.72523671,7595.51476329
79,91.132,90.5871352726,91.6768647274,0.11,0.0996491049288,0.120350895071,7651.62,7611.85531974,7691.38468026
80,91.146,90.5874879896,91.7045120104,0.108,0.0983240103393,0.117675989661,7744.52,7704.40151168,7784.63848832
81,91.084,90.3919864041,91.7760135959,0.11,0.0968442419618,0.123155758038,7841.82,7801.6183794,7882.0216206
82,91.208,90.5716393729,91.8443606271,0.11,0.0981632986365,0.121836701363,7935.6,7894.66026981,7976.53973019
83,91.576,90.8169608061,92.3350391939,0.108,0.0953683842404,0.12063161576,8035.24,7994.29851603,8076.18148397
84,91.124,90.5291213952,91.7188786048,0.106,0.0970865722841,0.114913427716,8132.24,8090.55497362,8173.92502638
85,91.174,90.3599246407,91.9880753593,0.11,0.0956458911822,0.124354108818,8225.68,8182.52478055,8268.83521945
86,91.108,90.4823231175,91.7336768825,0.11,0.101387534709,0.118612465291,8325.68,8282.52478055,8368.83521945
87,91.326,90.7389240387,91.9130759613,0.104,0.095961699062,0.112038300938,8419.58,8375.50630915,8463.65369085
88,91.404,90.7306356743,92.0773643257,0.11,0.0981632986365,0.121836701363,8516.86,8472.65676449,8561.06323551
89,90.856,90.2610493573,91.4509506427,0.118,0.104304043789,0.131695956211,8612.82,8568.37308894,8657.26691106
90,91.362,90.7198621757,92.0041378243,0.11,0.0996491049288,0.120350895071,8707.9,8662.83474558,8752.96525442
91,90.668,89.7616667015,91.5743332985,0.12,0.102775069419,0.137224930581,8807.9,8762.83474558,8852.96525442
92,90.988,90.2756510611,91.7003489389,0.112,0.0996321213371,0.124367878663,8904.74,8859.61598517,8949.86401483
93,90.544,89.683516299,91.404483701,0.12,0.107161294771,0.132838705229,9002.22,8956.576668,9047.863332
94,90.656,89.609615436,91.702384564,0.114,0.0987981922966,0.129201807703,9100.26,9054.6937436,9145.8262564
95,90.468,89.5564620551,91.3795379449,0.12,0.103760179707,0.136239820293,9197.2,9151.92543872,9242.47456128
96,90.44,89.4914464293,91.3885535707,0.126,0.10995418641,0.14204581359,9294.04,9248.38476414,9339.69523586
97,90.108,89.1774490862,91.0385509138,0.13,0.110741942156,0.149258057844,9390.4,9343.72947873,9437.07052127
98,90.384,89.5120569926,91.2559430074,0.13,0.112537472945,0.147462527055,9484.66,9437.28971461,9532.03028539
99,90.676,89.5797586003,91.7722413997,0.12,0.105935903074,0.134064096926,9578.94,9531.21991568,9626.66008432
100,90.568,89.7304785998,91.4055214002,0.124,0.108213090354,0.139786909646,9675.38,9626.91464823,9723.84535177
101,90.498,89.6744895775,91.3215104225,0.12,0.102775069419,0.137224930581,9772.1,9724.16252855,9820.03747145
102,90.47,89.5021923753,91.4378076247,0.116,0.102707134195,0.129292865805,9869.28,9820.89688189,9917.66311811
103,90.324,89.4228809216,91.2251190784,0.122,0.101068578846,0.142931421154,9962.22,9914.41343718,10010.0265628
104,90.4,89.4791506359,91.3208493641,0.122,0.105468453201,0.138531546799,10059.86,10011.7844398,10107.9355602
105,90.326,88.9889388723,91.6630611277,0.124,0.103651563497,0.144348436503,10152.1,10103.6233459,10200.5766541
106,89.986,89.0043298965,90.9676701035,0.126,0.107122300327,0.144877699673,10250.26,10201.7082397,10298.8117603
107,89.878,88.9277573024,90.8282426976,0.128,0.10980705184,0.14619294816,10349.66,10301.0807888,10398.2392112
108,89.916,88.8407423792,90.9912576208,0.138,0.117385980417,0.158614019583,10447.5,10399.2590456,10495.7409544
109,89.674,88.7110490067,90.6369509933,0.134,0.112053698889,0.155946301111,10542.82,10494.0786308,10591.5613692
110,89.594,88.4706256177,90.7173743823,0.14,0.116326597273,0.163673402727,10641.28,10592.6650245,10689.8949755
111,89.054,87.6139091548,90.4940908452,0.152,0.12315431206,0.18084568794,10738.22,10690.0968988,10786.3431012
112,89.39,88.2289202804,90.5510797196,0.136,0.115490193511,0.156509806489,10833.58,10787.122933,10880.037067
113,89.404,88.2625393171,90.5454606829,0.132,0.111749002699,0.152250997301,10926.52,10879.3040931,10973.7359069
114,89.596,88.3019762064,90.8900237936,0.136,0.114701675357,0.157298324643,11021.3,10973.652652,11068.947348
115,90.202,89.1355449303,91.2684550697,0.126,0.108016644514,0.143983355486,11118.26,11070.8137728,11165.7062272
116,89.568,88.4000949449,90.7359050551,0.134,0.11281808172,0.15518191828,11215.26,11166.7032493,11263.8167507
117,89.624,88.4632282427,90.7847717573,0.134,0.112053698889,0.155946301111,11311.24,11262.3316586,11360.1483414
118,88.776,87.6376540451,89.9143459549,0.15,0.126854694993,0.173145305007,11406.46,11357.8244423,11455.0955577
119,88.744,87.116143711,90.371856289,0.15,0.126153163433,0.173846836567,11502.2,11453.0276919,11551.3723081
120,88.994,87.4903644096,90.4976355904,0.148,0.124160076561,0.171839923439,11595.68,11545.7793883,11645.5806117
121,88.732,87.1701733294,90.2938266706,0.15,0.122314797515,0.177685202485,11687.78,11638.5550148,11737.0049852
122,89.158,87.8458982698,90.4701017302,0.136,0.114701675357,0.157298324643,11786.18,11736.9229328,11835.4370672
123,88.948,87.6137472954,90.2822527046,0.148,0.12216898452,0.17383101548,11879.92,11830.4997947,11929.3402053
124,88.088,86.3506841694,89.8253158306,0.164,0.133748566677,0.194251433323,11973.42,11924.5307536,12022.3092464
125,88.91,87.5313567809,90.2886432191,0.148,0.124861817721,0.171138182279,12069.7,12020.3214234,12119.0785766
126,88.104,86.4429180171,89.7650819829,0.156,0.127200062586,0.184799937414,12164.54,12114.5403318,12214.5396682
127,88.24,86.7214465423,89.7585534577,0.162,0.136393299781,0.187606700219,12256.14,12206.7282948,12305.5517052
128,88.218,86.660916558,89.775083442,0.164,0.134858684359,0.193141315641,12351.24,12301.3895524,12401.0904476
129,87.704,86.1167500885,89.2912499115,0.164,0.134858684359,0.193141315641,12445.58,12394.6098846,12496.5501154
130,87.7,86.043558232,89.356441768,0.172,0.143848375744,0.200151624256,12536.76,12486.2563273,12587.2636727
131,88.182,86.6601970149,89.7038029851,0.154,0.127557253603,0.180442746397,12630.04,12579.2884842,12680.7915158
132,87.832,86.0625446984,89.6014553016,0.16,0.133069304713,0.186930695287,12725.6,12675.3847398,12775.8152602
133,87.806,86.047843405,89.564156595,0.164,0.131136926954,0.196863073046,12823.08,12772.390267,12873.769733
134,87.582,85.9622998649,89.2017001351,0.164,0.136608087578,0.191391912422,12920.08,12869.5112805,12970.6487195
135,87.49,85.713954103,89.266045897,0.164,0.136012800488,0.191987199512,13014.06,12963.1978068,13064.9221932
136,87.87,86.3513135797,89.3886864203,0.156,0.129588439775,0.182411560225,13109.54,13058.7731487,13160.3068513
137,87.2,85.2784957062,89.1215042938,0.166,0.132713319933,0.199286680067,13204.96,13156.0320343,13253.8879657
138,87.568,85.649874752,89.486125248,0.168,0.131941747238,0.204058252762,13299.78,13250.1327986,13349.4272014
139,86.704,84.8257894833,88.5822105167,0.17,0.140027740856,0.199972259144,13395.22,13346.1295089,13444.3104911
140,87.61,85.7255750127,89.4944249873,0.174,0.13777300473,0.21022699527,13491.14,13441.7940891,13540.4859109
141,87.292,85.3018860556,89.2821139444,0.168,0.136846623163,0.199153376837,13589.18,13539.9581157,13638.4018843
142,87.924,86.1571724828,89.6908275172,0.16,0.12855172323,0.19144827677,13685.68,13635.959441,13735.400559
143,87.3,85.5810608577,89.0189391423,0.174,0.141111857858,0.206888142142,13782.52,13731.8377337,13833.2022663
144,86.696,84.9467203112,88.4452796888,0.178,0.146400088795,0.209599911205,13876.18,13824.5552904,13927.8047096
145,87.016,84.9638594927,89.0681405073,0.178,0.144872159754,0.211127840246,13971.76,13918.7759356,14024.7440644
146,87.452,85.5269369496,89.3770630504,0.164,0.134298438632,0.193701561368,14068.2,14015.7830397,14120.6169603
147,86.146,83.7943556326,88.4976443674,0.184,0.142453346829,0.225546653171,14162.4,14109.8353554,14214.9646446
148,86.848,84.8201246599,88.8758753401,0.178,0.141555259747,0.214444740253,14262.4,14209.8353554,14314.9646446
149,86.274,84.2921362682,88.2558637318,0.18,0.149080303343,0.210919696657,14358.62,14305.8740146,14411.3659854
150,86.778,84.7823324805,88.7736675195,0.178,0.144378276818,0.211621723182,14451.02,14397.2784469,14504.7615531
151,86.296,84.2741100898,88.3178899102,0.188,0.152309323123,0.223690676877,14546.7,14492.6939212,14600.7060788
152,85.354,82.7693023101,87.9386976899,0.194,0.15283197548,0.23516802452,14642.18,14587.7677348,14696.5922652
153,85.12,82.6038561501,87.6361438499,0.202,0.162432618498,0.241567381502,14738.3,14683.79141,14792.80859
154,85.414,83.0241378021,87.8038621979,0.198,0.158851421373,0.237148578627,14834.94,14779.9380695,14889.9419305
155,85.58,83.3038239259,87.8561760741,0.188,0.151850437259,0.224149562741,14930.14,14875.170247,14985.109753
156,85.402,82.9363903203,87.8676096797,0.206,0.163260415018,0.248739584982,15028.34,14972.0127033,15084.6672967
157,84.996,82.5080393905,87.4839606095,0.204,0.166367041466,0.241632958534,15122.24,15065.4896244,15178.9903756
158,85.072,82.7369995808,87.4070004192,0.202,0.16501650562,0.23898349438,15220.42,15163.6081827,15277.2318173
159,85.296,82.8489484415,87.7430515585,0.202,0.165464915681,0.238535084319,15315.3,15257.9263487,15372.6736513
160,85.37,83.0119785828,87.7280214172,0.2,0.162349525543,0.237650474457,15408.66,15350.6756651,15466.6443349
161,85.668,83.3466964818,87.9893035182,0.196,0.159253481426,0.232746518574,15500.3,15443.2813385,15557.3186615
162,84.902,82.3278380647,87.4761619353,0.198,0.15679995679,0.23920004321,15592.84,15536.1926889,15649.4873111
163,84.972,82.5406255418,87.4033744582,0.204,0.16423730492,0.24376269508,15684.4,15628.7238479,15740.0761521
164,84.966,82.4662832546,87.4657167454,0.206,0.16483197548,0.24716802452,15782.18,15726.1081344,15838.2518656
165,84.412,81.7291490018,87.0948509982,0.204,0.163416692338,0.244583307662,15877.8,15821.3308264,15934.2691736
166,83.938,81.2878045624,86.5881954376,0.224,0.182771960834,0.265228039166,15970.62,15914.5787387,16026.6612613
167,84.182,81.2967930486,87.0672069514,0.206,0.162118665294,0.249881334706,16064.82,16008.2770627,16121.3629373
168,84.008,81.1724252985,86.8435747015,0.222,0.176684644537,0.267315355463,16163.68,16107.1388774,16220.2211226
169,84.662,81.9641796191,87.3598203809,0.198,0.155616713534,0.240383286466,16258.78,16202.3979584,16315.1620416
170,84.294,81.6370802194,86.9509197806,0.214,0.170269176232,0.257730823768,16354.32,16298.4545921,16410.1854079
171,84.166,81.4984667117,86.8335332883,0.214,0.171414961121,0.256585038879,16447.32,16390.5522616,16504.0877384
172,83.806,80.7825658225,86.8294341775,0.226,0.176671963554,0.275328036446,16543.6,16486.170217,16601.029783
173,83.708,80.885178666,86.530821334,0.222,0.176322347793,0.267677652207,16641.62,16583.8364153,16699.4035847
174,83.796,80.8098045962,86.7821954038,0.224,0.17751041193,0.27048958807,16735.06,16677.8443448,16792.2756552
175,84.338,81.5645193752,87.1114806248,0.212,0.171956409753,0.252043590247,16832.54,16774.82905,16890.25095
176,83.238,80.272515377,86.203484623,0.224,0.18120260411,0.26679739589,16925.68,16866.6836854,16984.6763146
177,82.744,79.7113730278,85.7766269722,0.248,0.198528485348,0.297471514652,17020.7,16960.7833363,17080.6166637
178,83.616,80.8243307261,86.4076692739,0.228,0.186184433645,0.269815566355,17118.7,17059.1361211,17178.2638789
179,83.206,80.2367851723,86.1752148277,0.24,0.189617282524,0.290382717476,17214.42,17156.1287409,17272.7112591
180,82.94,79.6069920052,86.2730079948,0.226,0.178719387088,0.273280612912,17309.82,17250.0544084,17369.5855916
181,82.072,79.0514968907,85.0925031093,0.256,0.205892850958,0.306107149042,17406.7,17347.146195,17466.253805
182,82.932,79.8433456369,86.0206543631,0.234,0.185753109174,0.282246890826,17504.76,17445.1197282,17564.4002718
183,82.84,79.8016504912,85.8783495088,0.244,0.193892850958,0.294107149042,17598.02,17537.9980304,17658.0419696
184,82.954,79.7902074402,86.1177925598,0.216,0.172514867579,0.259485132421,17696.28,17636.0531414,17756.5068586
185,83.286,80.0063150676,86.5656849324,0.222,0.172179867966,0.271820132034,17785.88,17723.965708,17847.794292
186,81.934,78.4176166366,85.4503833634,0.252,0.200248709633,0.303751290367,17876.42,17813.9514702,17938.8885298
187,81.708,78.2601115572,85.1558884428,0.244,0.195226436428,0.292773563572,17973.66,17910.7466341,18036.5733659
188,82.206,78.7925583479,85.6194416521,0.24,0.188325208256,0.291674791744,18066.54,18003.910348,18129.169652
189,81.836,78.4403444464,85.2316555536,0.242,0.191587846678,0.292412153322,18161.28,18095.9842577,18226.5757423
190,81.574,77.9778660145,85.1701339855,0.246,0.194258265775,0.297741734225,18257.66,18192.6877635,18322.6322365
191,81.64,78.0485021504,85.2314978496,0.254,0.200380918668,0.307619081332,18355.22,18289.5681465,18420.8718535
192,81.614,78.3460916963,84.8819083037,0.262,0.210360307998,0.313639692002,18449.12,18383.2229734,18515.0170266
193,81.186,77.6956378988,84.6763621012,0.26,0.203451369353,0.316548630647,18542.86,18477.6293446,18608.0906554
194,81.214,77.6041678921,84.8238321079,0.266,0.205070908173,0.326929091827,18633.84,18568.1409354,18699.5390646
195,80.446,76.8657217186,84.0262782814,0.262,0.208479381427,0.315520618573,18730.3,18664.7617547,18795.8382453
196,81.438,77.980310522,84.895689478,0.256,0.205239194984,0.306760805016,18823.52,18756.9903736,18890.0496264
197,79.814,76.3705548549,83.2574451451,0.282,0.229788914618,0.334211085382,18918.02,18851.8862232,18984.1537768
198,80.566,77.2718443718,83.8601556282,0.27,0.220193103921,0.319806896079,19013.5,18946.8797557,19080.1202443
199,80.38,76.7301568406,84.0298431594,0.262,0.210680497668,0.313319502332,19100.46,19034.3683653,19166.5516347
200,80.778,77.2109081774,84.3450918226,0.258,0.205348784484,0.310651215516,19196.44,19130.0025062,19262.8774938
201,79.108,75.429587317,82.786412683,0.292,0.238187596604,0.345812403396,19286.44,19217.9600947,19354.9199053
202,79.85,76.0250644183,83.6749355817,0.278,0.221366900981,0.334633099019,19382.42,19312.8765345,19451.9634655
203,80.196,76.4345136967,83.9574863033,0.266,0.208695636154,0.323304363846,19477.9,19408.2446049,19547.5553951
204,80.494,76.9344662083,84.0535337917,0.276,0.220463138638,0.331536861362,19576.18,19506.9176498,19645.4423502
205,78.474,74.6713549191,82.2766450809,0.296,0.239463030067,0.352536969933,19670.14,19600.6999543,19739.5800457
206,78.874,74.8652972762,82.8827027238,0.3,0.237103446461,0.362896553539,19758.44,19686.7494435,19830.1305565
207,79.412,75.7132421527,83.1107578473,0.296,0.234706778793,0.357293221207,19850.84,19779.2435387,19922.4364613
208,79.81,76.001124851,83.618875149,0.28,0.220331090153,0.339668909847,19950.48,19878.9782262,20021.9817738
209,78.82,74.9020360721,82.7379639279,0.288,0.230975333061,0.345024666939,20046.6,19975.047326,20118.152674
210,78.31,74.217455532,82.402544468,0.288,0.228707973532,0.347292026468,20141.2,20068.5700022,20213.8299978
211,78.988,75.2982551114,82.6777448886,0.29,0.237612418836,0.342387581164,20233.16,20160.518398,20305.801602
212,78.266,74.2855681583,82.2464318417,0.302,0.240833303793,0.363166696207,20331.68,20258.6568476,20404.7031524
213,78.034,74.0594113518,82.0085886482,0.304,0.243247008097,0.364752991903,20425.82,20352.4178831,20499.2221169
214,78.61,74.7763778823,82.4436221177,0.286,0.22944845455,0.34255154545,20520.34,20446.965511,20593.714489
215,77.266,73.1695008648,81.3624991352,0.322,0.260350147027,0.383649852973,20614.0,20539.8967996,20688.1032004
216,78.474,74.2799630056,82.6680369944,0.3,0.240886161843,0.359113838157,20709.22,20635.0525592,20783.3874408
217,77.502,73.3869777032,81.6170222968,0.31,0.249439948554,0.370560051446,20804.86,20731.447704,20878.272296
218,77.022,72.9335857708,81.1104142292,0.322,0.26088722367,0.38311277633,20899.34,20825.9482603,20972.7317397
219,77.728,73.381465721,82.074534279,0.308,0.245145391483,0.370854608517,20992.46,20917.4391001,21067.4808999
220,77.798,73.8450233722,81.7509766278,0.302,0.246187798938,0.357812201062,21090.88,21016.1048492,21165.6551508
221,77.01,72.6291739615,81.3908260385,0.326,0.259335092638,0.392664907362,21185.46,21110.4113552,21260.5086448
222,77.284,72.9764685611,81.5915314389,0.316,0.253009172283,0.378990827717,21281.66,21206.5267472,21356.7932528
223,77.244,72.882511521,81.605488479,0.318,0.256510777454,0.379489222546,21370.9,21295.4597145,21446.3402855
224,76.202,71.7667504353,80.6372495647,0.324,0.258898775483,0.389101224517,21467.76,21392.8124473,21542.7075527
225,76.222,72.0531267485,80.3908732515,0.32,0.260331090153,0.379668909847,21563.2,21488.1803352,21638.2196648
226,76.35,72.1715891903,80.5284108097,0.318,0.257866048381,0.378133951619,21660.24,21584.6163303,21735.8636697
227,75.754,71.246271502,80.261728498,0.332,0.265426639866,0.398573360134,21751.52,21674.7330952,21828.3069048
228,76.252,71.765493415,80.738506585,0.348,0.280005751656,0.415994248344,21843.1,21766.8922694,21919.3077306
229,75.422,71.0734932397,79.7705067603,0.334,0.269650032277,0.398349967723,21938.26,21861.999608,22014.520392
230,74.98,70.7411891338,79.2188108662,0.346,0.286827634656,0.405172365344,22031.52,21953.499573,22109.540427
231,76.326,72.0692661086,80.5827338914,0.33,0.26447227481,0.39552772519,22125.26,22045.4765046,22205.0434954
232,74.836,70.4388427586,79.2331572414,0.354,0.288734406925,0.419265593075,22220.4,22139.1902419,22301.6097581
233,74.21,69.7849646523,78.6350353477,0.358,0.294040565114,0.421959434886,22313.18,22230.3703375,22395.9896625
234,74.65,70.1019976262,79.1980023738,0.36,0.294033538129,0.425966461871,22407.46,22324.0540906,22490.8659094
235,73.74,69.2758804655,78.2041195345,0.374,0.306842403152,0.441157596848,22500.6,22416.2364781,22584.9635219
236,74.546,70.0417393506,79.0502606494,0.364,0.296854676329,0.431145323671,22596.88,22512.871835,22680.888165
237,74.604,70.1190377717,79.0889622283,0.358,0.294298800321,0.421701199679,22690.36,22605.7848549,22774.9351451
238,73.226,68.7192603716,77.7327396284,0.384,0.315976667354,0.452023332646,22786.5,22701.7701626,22871.2298374
239,73.506,68.985315556,78.026684444,0.362,0.296562894018,0.427437105982,22882.0,22797.6028398,22966.3971602
240,73.926,69.2242711845,78.6277288155,0.362,0.293366342409,0.430633657591,22970.92,22887.476103,23054.363897
241,73.38,68.6697521749,78.0902478251,0.366,0.295770991496,0.436229008504,23067.56,22984.3735286,23150.7464714
242,74.38,69.6505304709,79.1094695291,0.378,0.30530752763,0.45069247237,23162.8,23080.0776408,23245.5223592
