episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,936,93.6,1.0,0.1,1.0,0
1,1000,100.0,0,0.0,0.9995,100
2,929,92.9,1.0,0.1,0.999,189
3,925,92.5,1.0,0.1,0.9985,289
4,940,94.0,1.0,0.1,0.998,389
5,963,96.3,1.0,0.1,0.9975,489
6,949,94.9,1.0,0.1,0.997,589
7,946,94.6,1.0,0.1,0.9965,689
8,925,92.5,1.0,0.1,0.996,789
9,916,91.6,1.0,0.1,0.9955,889
10,911,91.1,1.0,0.1,0.995,989
11,977,97.7,1.0,0.1,0.9945,1089
12,921,92.1,1.0,0.1,0.994,1189
13,937,93.7,1.0,0.1,0.9935,1289
14,935,93.5,1.0,0.1,0.993,1389
15,974,97.4,1.0,0.1,0.9925,1489
16,930,93.0,1.0,0.1,0.992,1589
17,918,91.8,1.0,0.1,0.9915,1689
18,926,92.6,1.0,0.1,0.991,1789
19,911,91.1,1.0,0.1,0.9905,1889
20,913,91.3,1.0,0.1,0.99,1989
21,918,91.8,1.0,0.1,0.9895,2089
22,945,94.5,1.0,0.1,0.989,2189
23,915,91.5,1.0,0.1,0.9885,2289
24,911,91.1,1.0,0.1,0.988,2389
25,967,96.7,1.0,0.1,0.9875,2489
26,940,94.0,1.0,0.1,0.987,2589
27,952,95.2,1.0,0.1,0.9865,2689
28,930,93.0,1.0,0.1,0.986,2789
29,968,96.8,1.0,0.1,0.9855,2889
30,920,92.0,1.0,0.1,0.985,2989
31,926,92.6,1.0,0.1,0.9845,3089
32,926,92.6,1.0,0.1,0.984,3189
33,946,94.6,1.0,0.1,0.9835,3289
34,915,91.5,1.0,0.1,0.983,3389
35,954,95.4,1.0,0.1,0.9825,3489
36,912,91.2,1.0,0.1,0.982,3589
37,939,93.9,1.0,0.1,0.9815,3689
38,944,94.4,1.0,0.1,0.981,3789
39,994,99.4,1.0,0.1,0.9805,3889
40,955,95.5,1.0,0.1,0.98,3989
41,928,92.8,1.0,0.1,0.9795,4089
42,922,92.2,1.0,0.1,0.979,4189
43,920,92.0,1.0,0.1,0.9785,4289
44,968,96.8,1.0,0.1,0.978,4389
45,954,95.4,1.0,0.1,0.9775,4489
46,953,95.3,1.0,0.1,0.977,4589
47,964,96.4,1.0,0.1,0.9765,4689
48,968,96.8,1.0,0.1,0.976,4789
49,946,94.6,1.0,0.1,0.9755,4889
50,1000,100.0,0,0.0,0.975,4989
51,906,90.6,1.0,0.1,0.9745,5089
52,909,90.9,1.0,0.1,0.974,5189
53,919,91.9,1.0,0.1,0.9735,5289
54,909,90.9,1.0,0.1,0.973,5389
55,908,90.8,1.0,0.1,0.9725,5489
56,912,91.2,1.0,0.1,0.972,5589
57,909,90.9,1.0,0.1,0.9715,5689
58,918,91.8,1.0,0.1,0.971,5789
59,908,90.8,1.0,0.1,0.9705,5889
60,913,91.3,1.0,0.1,0.97,5989
61,908,90.8,1.0,0.1,0.9695,6009
62,908,90.8,1.0,0.1,0.969,6109
63,906,90.6,1.0,0.1,0.9685,6209
64,910,91.0,1.0,0.1,0.968,6309
65,915,91.5,1.0,0.1,0.9675,6409
66,908,90.8,1.0,0.1,0.967,6509
67,909,90.9,1.0,0.1,0.9665,6609
68,911,91.1,1.0,0.1,0.966,6709
69,918,91.8,1.0,0.1,0.9655,6809
70,908,90.8,1.0,0.1,0.965,6909
71,908,90.8,1.0,0.1,0.9645,7009
72,908,90.8,1.0,0.1,0.964,7109
73,911,91.1,1.0,0.1,0.9635,7209
74,916,91.6,1.0,0.1,0.963,7309
75,906,90.6,1.0,0.1,0.9625,7409
76,906,90.6,1.0,0.1,0.962,7509
77,920,92.0,1.0,0.1,0.9615,7609
78,912,91.2,1.0,0.1,0.961,7709
79,920,92.0,1.0,0.1,0.9605,7809
80,914,91.4,1.0,0.1,0.96,7909
81,909,90.9,1.0,0.1,0.9595,8009
82,914,91.4,1.0,0.1,0.959,8024
83,924,92.4,1.0,0.1,0.9585,8124
84,919,91.9,1.0,0.1,0.958,8224
85,915,91.5,1.0,0.1,0.9575,8324
86,908,90.8,1.0,0.1,0.957,8424
87,918,91.8,1.0,0.1,0.9565,8524
88,919,91.9,1.0,0.1,0.956,8537
89,907,90.7,1.0,0.1,0.9555,8637
90,906,90.6,1.0,0.1,0.955,8737
91,906,90.6,1.0,0.1,0.9545,8837
92,906,90.6,1.0,0.1,0.954,8937
93,907,90.7,1.0,0.1,0.9535,9037
94,906,90.6,1.0,0.1,0.953,9137
95,906,90.6,1.0,0.1,0.9525,9237
96,906,90.6,1.0,0.1,0.952,9337
97,908,90.8,1.0,0.1,0.9515,9437
98,907,90.7,1.0,0.1,0.951,9537
99,907,90.7,1.0,0.1,0.9505,9637
100,911,91.1,1.0,0.1,0.95,9737
101,908,90.8,1.0,0.1,0.9495,9837
102,907,90.7,1.0,0.1,0.949,9937
103,906,90.6,1.0,0.1,0.9485,10037
104,906,90.6,1.0,0.1,0.948,10137
105,911,91.1,1.0,0.1,0.9475,10237
