episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,917,91.7,1.0,0.1,1.0,0
1,1000,100.0,0,0.0,0.9995,100
2,926,92.6,1.0,0.1,0.999,102
3,918,91.8,1.0,0.1,0.9985,202
4,904,90.4,1.0,0.1,0.998,302
5,902,90.2,1.0,0.1,0.9975,402
6,907,90.7,1.0,0.1,0.997,502
7,917,91.7,1.0,0.1,0.9965,602
8,907,90.7,1.0,0.1,0.996,702
9,904,90.4,1.0,0.1,0.9955,802
10,904,90.4,1.0,0.1,0.995,902
11,902,90.2,1.0,0.1,0.9945,1002
12,904,90.4,1.0,0.1,0.994,1102
13,902,90.2,1.0,0.1,0.9935,1202
14,911,91.1,1.0,0.1,0.993,1302
15,903,90.3,1.0,0.1,0.9925,1402
16,904,90.4,1.0,0.1,0.992,1502
17,920,92.0,1.0,0.1,0.9915,1602
18,905,90.5,1.0,0.1,0.991,1702
19,902,90.2,1.0,0.1,0.9905,1802
20,902,90.2,1.0,0.1,0.99,1902
21,902,90.2,1.0,0.1,0.9895,2002
22,902,90.2,1.0,0.1,0.989,2102
23,902,90.2,1.0,0.1,0.9885,2202
24,922,92.2,1.0,0.1,0.988,2302
25,1000,100.0,0,0.0,0.9875,2402
26,902,90.2,1.0,0.1,0.987,2502
27,917,91.7,1.0,0.1,0.9865,2602
28,902,90.2,1.0,0.1,0.986,2702
29,911,91.1,1.0,0.1,0.9855,2802
30,904,90.4,1.0,0.1,0.985,2805
31,902,90.2,1.0,0.1,0.9845,2905
32,903,90.3,1.0,0.1,0.984,3005
33,902,90.2,1.0,0.1,0.9835,3105
34,902,90.2,1.0,0.1,0.983,3205
35,902,90.2,1.0,0.1,0.9825,3305
36,903,90.3,1.0,0.1,0.982,3405
37,904,90.4,1.0,0.1,0.9815,3505
38,902,90.2,1.0,0.1,0.981,3528
39,902,90.2,1.0,0.1,0.9805,3628
40,902,90.2,1.0,0.1,0.98,3728
41,902,90.2,1.0,0.1,0.9795,3828
42,902,90.2,1.0,0.1,0.979,3928
43,902,90.2,1.0,0.1,0.9785,4028
44,902,90.2,1.0,0.1,0.978,4128
45,902,90.2,1.0,0.1,0.9775,4228
46,902,90.2,1.0,0.1,0.977,4328
47,902,90.2,1.0,0.1,0.9765,4428
48,902,90.2,1.0,0.1,0.976,4528
49,902,90.2,1.0,0.1,0.9755,4628
50,902,90.2,1.0,0.1,0.975,4728
51,902,90.2,1.0,0.1,0.9745,4828
52,902,90.2,1.0,0.1,0.974,4928
