episode,omega2,omega3,omega4,omega
1,0,0,1,0
2,0,0,2,0
3,0,0,3,0
4,0,0,3,1
5,1,0,3,1
6,1,0,3,2
7,1,0,3,3
8,1,0,4,3
9,1,1,4,3
10,1,1,4,4
11,1,1,4,5
12,2,1,4,5
13,2,1,4,6
14,3,1,4,6
15,3,2,4,6
16,3,2,5,6
17,3,2,6,6
18,3,3,6,6
19,4,3,6,6
20,4,3,7,6
21,5,3,7,6
22,6,3,7,6
23,6,4,7,6
24,6,4,8,6
25,6,4,8,7
26,6,4,9,7
27,7,4,9,7
28,7,4,9,8
29,7,4,10,8
30,8,4,10,8
31,9,4,10,8
32,9,4,11,8
33,9,4,12,8
34,10,4,12,8
35,10,4,13,8
36,10,5,13,8
37,11,5,13,8
38,11,5,14,8
39,11,6,14,8
40,11,7,14,8
41,11,7,15,8
42,11,8,15,8
43,12,8,15,8
44,12,9,15,8
45,12,9,15,9
46,12,9,16,9
47,12,10,16,9
48,12,10,16,10
49,12,10,17,10
50,13,10,17,10
51,13,11,17,10
52,13,12,17,10
53,13,12,17,11
54,13,13,17,11
55,13,14,17,11
56,14,14,17,11
57,15,14,17,11
58,15,14,17,12
59,16,14,17,12
60,16,14,18,12
61,17,14,18,12
62,17,14,18,13
63,18,14,18,13
64,19,14,18,13
65,19,15,18,13
66,19,15,19,13
67,19,15,19,14
68,19,15,20,14
69,19,16,20,14
70,19,17,20,14
71,19,18,20,14
72,19,19,20,14
73,19,20,20,14
74,19,20,21,14
75,20,20,21,14
76,20,21,21,14
77,20,21,22,14
78,20,22,22,14
79,21,22,22,14
80,22,22,22,14
81,22,23,22,14
82,23,23,22,14
83,23,23,23,14
84,23,23,24,14
85,23,23,24,15
86,24,23,24,15
87,24,23,25,15
88,24,23,26,15
89,25,23,26,15
90,25,24,26,15
91,25,25,26,15
92,25,26,26,15
93,25,26,26,16
94,26,26,26,16
95,26,27,26,16
96,26,27,26,17
97,26,28,26,17
98,26,28,27,17
99,26,28,27,18
100,26,28,28,18
101,26,28,29,18
102,26,29,29,18
103,26,29,30,18
104,26,30,30,18
105,26,30,31,18
106,26,31,31,18
107,26,32,31,18
108,26,33,31,18
109,27,33,31,18
110,27,33,31,19
111,27,33,32,19
112,27,34,32,19
113,27,35,32,19
114,28,35,32,19
115,28,35,33,19
116,28,35,33,20
117,28,36,33,20
118,28,36,33,21
119,29,36,33,21
120,29,37,33,21
121,29,37,33,22
122,30,37,33,22
123,30,37,33,23
124,30,38,33,23
125,30,39,33,23
126,31,39,33,23
127,31,40,33,23
128,31,40,33,24
129,31,40,33,25
130,32,40,33,25
131,33,40,33,25
132,33,40,34,25
133,33,40,35,25
134,33,40,36,25
135,34,40,36,25
136,34,41,36,25
137,34,41,36,26
138,34,41,37,26
139,34,42,37,26
140,35,42,37,26
141,35,43,37,26
142,35,44,37,26
143,35,44,37,27
144,35,44,37,28
145,36,44,37,28
146,37,44,37,28
147,38,44,37,28
148,38,44,37,29
149,38,44,37,30
150,38,44,37,31
151,39,44,37,31
152,39,44,38,31
153,40,44,38,31
154,40,44,38,32
155,40,44,39,32
156,40,44,39,33
157,40,45,39,33
158,40,45,39,34
159,40,45,39,35
160,40,45,40,35
161,40,46,40,35
162,41,46,40,35
163,42,46,40,35
164,42,46,40,36
165,43,46,40,36
166,43,46,40,37
167,43,46,41,37
168,44,46,41,37
169,44,46,42,37
170,45,46,42,37
171,45,47,42,37
172,46,47,42,37
173,46,48,42,37
174,46,48,43,37
175,46,49,43,37
176,46,50,43,37
177,46,50,43,38
178,46,50,43,39
179,46,50,43,40
180,46,51,43,40
181,46,52,43,40
182,47,52,43,40
183,47,52,44,40
184,47,52,45,40
185,48,52,45,40
186,48,52,45,41
187,49,52,45,41
188,49,52,46,41
189,49,52,46,42
190,49,52,47,42
