episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,905,90.5,1.0,0.1,1.0
10,907,90.7,1.0,0.1,0.9955
20,908,90.8,1.0,0.1,0.9905
30,903,90.3,1.0,0.1,0.9855
40,902,90.2,1.0,0.1,0.9805
50,906,90.6,1.0,0.1,0.9755
60,904,90.4,1.0,0.1,0.9705
70,904,90.4,1.0,0.1,0.9655
80,903,90.3,1.0,0.1,0.9605
90,855,85.5,2.0,0.2,0.9555
100,902,90.2,1.0,0.1,0.9505
110,902,90.2,1.0,0.1,0.9455
120,905,90.5,1.0,0.1,0.9405
130,904,90.4,1.0,0.1,0.9355
140,815,81.5,3.0,0.3,0.9305
150,903,90.3,1.0,0.1,0.9255
160,819,81.9,2.0,0.2,0.9205
170,816,81.6,2.0,0.2,0.9155
180,817,81.7,2.0,0.2,0.9105
190,776,77.6,3.0,0.3,0.9055
200,747,74.7,3.0,0.3,0.9005
210,715,71.5,5.0,0.5,0.8955
220,732,73.2,4.0,0.4,0.8905
230,736,73.6,3.0,0.3,0.8855
240,733,73.3,3.0,0.3,0.8805
250,667,66.7,5.0,0.5,0.8755
260,733,73.3,4.0,0.4,0.8705
270,712,71.2,4.0,0.4,0.8655
280,721,72.1,4.0,0.4,0.8605
290,631,63.1,5.0,0.5,0.8555
300,567,56.7,6.0,0.6,0.8505
310,583,58.3,7.0,0.7,0.8455
320,595,59.5,5.0,0.5,0.8405
330,512,51.2,7.0,0.7,0.8355
340,564,56.4,7.0,0.7,0.8305
350,538,53.8,7.0,0.7,0.8255
360,546,54.6,6.0,0.6,0.8205
370,538,53.8,6.0,0.6,0.8155
380,558,55.8,7.0,0.7,0.8105
390,405,40.5,8.0,0.8,0.8055
400,458,45.8,9.0,0.9,0.8005
410,417,41.7,8.0,0.8,0.7955
420,326,32.6,9.0,0.9,0.7905
430,351,35.1,9.0,0.9,0.7855
440,356,35.6,9.0,0.9,0.7805
450,347,34.7,9.0,0.9,0.7755
460,325,32.5,9.0,0.9,0.7705
470,330,33.0,9.0,0.9,0.7655
480,335,33.5,9.0,0.9,0.7605
490,325,32.5,9.0,0.9,0.7555
500,318,31.8,10.0,1.0,0.7505
510,282,28.2,10.0,1.0,0.7455
520,271,27.1,10.0,1.0,0.7405
530,270,27.0,10.0,1.0,0.7355
540,283,28.3,10.0,1.0,0.7305
550,270,27.0,10.0,1.0,0.7255
560,287,28.7,10.0,1.0,0.7205
570,270,27.0,10.0,1.0,0.7155
580,273,27.3,10.0,1.0,0.7105
590,254,25.4,10.0,1.0,0.7055
600,263,26.3,10.0,1.0,0.7005
610,272,27.2,10.0,1.0,0.6955
620,258,25.8,10.0,1.0,0.6905
630,269,26.9,10.0,1.0,0.6855
640,261,26.1,10.0,1.0,0.6805
650,272,27.2,10.0,1.0,0.6755
660,262,26.2,10.0,1.0,0.6705
670,258,25.8,10.0,1.0,0.6655
680,266,26.6,10.0,1.0,0.6605
690,253,25.3,10.0,1.0,0.6555
700,255,25.5,10.0,1.0,0.6505
710,260,26.0,10.0,1.0,0.6455
720,262,26.2,10.0,1.0,0.6405
730,256,25.6,10.0,1.0,0.6355
740,259,25.9,10.0,1.0,0.6305
750,267,26.7,10.0,1.0,0.6255
760,263,26.3,10.0,1.0,0.6205
770,267,26.7,10.0,1.0,0.6155
780,253,25.3,10.0,1.0,0.6105
790,260,26.0,10.0,1.0,0.6055
800,267,26.7,10.0,1.0,0.6005
810,263,26.3,10.0,1.0,0.5955
820,262,26.2,10.0,1.0,0.5905
830,247,24.7,10.0,1.0,0.5855
