episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,1000,100.0,0,0.0,1.0,0
1,1000,100.0,0,0.0,0.9995,100
2,916,91.6,1.0,0.1,0.999,200
3,963,96.3,1.0,0.1,0.9985,300
4,940,94.0,1.0,0.1,0.998,400
5,924,92.4,1.0,0.1,0.9975,500
6,968,96.8,1.0,0.1,0.997,600
7,1000,100.0,0,0.0,0.9965,700
8,1000,100.0,0,0.0,0.996,800
9,929,92.9,1.0,0.1,0.9955,834
10,967,96.7,1.0,0.1,0.995,934
11,927,92.7,1.0,0.1,0.9945,1034
12,912,91.2,1.0,0.1,0.994,1134
13,918,91.8,1.0,0.1,0.9935,1234
14,920,92.0,1.0,0.1,0.993,1334
15,945,94.5,1.0,0.1,0.9925,1434
16,912,91.2,1.0,0.1,0.992,1534
17,919,91.9,1.0,0.1,0.9915,1634
18,918,91.8,1.0,0.1,0.991,1734
19,922,92.2,1.0,0.1,0.9905,1834
20,947,94.7,1.0,0.1,0.99,1842
21,910,91.0,1.0,0.1,0.9895,1942
22,958,95.8,1.0,0.1,0.989,2042
23,984,98.4,1.0,0.1,0.9885,2142
24,956,95.6,1.0,0.1,0.988,2242
25,934,93.4,1.0,0.1,0.9875,2342
26,1000,100.0,0,0.0,0.987,2442
27,906,90.6,1.0,0.1,0.9865,2542
28,922,92.2,1.0,0.1,0.986,2642
29,925,92.5,1.0,0.1,0.9855,2742
30,919,91.9,1.0,0.1,0.985,2842
31,918,91.8,1.0,0.1,0.9845,2942
32,921,92.1,1.0,0.1,0.984,3042
33,919,91.9,1.0,0.1,0.9835,3142
34,911,91.1,1.0,0.1,0.983,3242
35,914,91.4,1.0,0.1,0.9825,3342
36,953,95.3,1.0,0.1,0.982,3442
37,907,90.7,1.0,0.1,0.9815,3542
38,912,91.2,1.0,0.1,0.981,3642
39,938,93.8,1.0,0.1,0.9805,3742
40,916,91.6,1.0,0.1,0.98,3842
41,907,90.7,1.0,0.1,0.9795,3942
42,917,91.7,1.0,0.1,0.979,4042
43,911,91.1,1.0,0.1,0.9785,4142
44,909,90.9,1.0,0.1,0.978,4242
45,915,91.5,1.0,0.1,0.9775,4342
46,907,90.7,1.0,0.1,0.977,4442
47,925,92.5,1.0,0.1,0.9765,4542
48,913,91.3,1.0,0.1,0.976,4642
49,908,90.8,1.0,0.1,0.9755,4742
50,910,91.0,1.0,0.1,0.975,4842
51,916,91.6,1.0,0.1,0.9745,4942
52,914,91.4,1.0,0.1,0.974,4975
53,913,91.3,1.0,0.1,0.9735,5075
54,909,90.9,1.0,0.1,0.973,5175
55,915,91.5,1.0,0.1,0.9725,5275
56,908,90.8,1.0,0.1,0.972,5291
57,912,91.2,1.0,0.1,0.9715,5391
58,907,90.7,1.0,0.1,0.971,5491
59,911,91.1,1.0,0.1,0.9705,5558
60,908,90.8,1.0,0.1,0.97,5658
61,906,90.6,1.0,0.1,0.9695,5758
62,906,90.6,1.0,0.1,0.969,5804
63,906,90.6,1.0,0.1,0.9685,5904
64,906,90.6,1.0,0.1,0.968,6004
65,906,90.6,1.0,0.1,0.9675,6104
66,906,90.6,1.0,0.1,0.967,6204
67,906,90.6,1.0,0.1,0.9665,6304
68,906,90.6,1.0,0.1,0.966,6404
69,906,90.6,1.0,0.1,0.9655,6504
70,906,90.6,1.0,0.1,0.965,6604
71,906,90.6,1.0,0.1,0.9645,6704
72,906,90.6,1.0,0.1,0.964,6804
73,906,90.6,1.0,0.1,0.9635,6904
74,906,90.6,1.0,0.1,0.963,7004
75,906,90.6,1.0,0.1,0.9625,7104
76,906,90.6,1.0,0.1,0.962,7204
77,898,89.8,2.0,0.2,0.9615,7304
78,906,90.6,1.0,0.1,0.961,7404
79,906,90.6,1.0,0.1,0.9605,7504
80,906,90.6,1.0,0.1,0.96,7604
81,906,90.6,1.0,0.1,0.9595,7640
82,906,90.6,1.0,0.1,0.959,7740
83,906,90.6,1.0,0.1,0.9585,7840
84,906,90.6,1.0,0.1,0.958,7940
85,906,90.6,1.0,0.1,0.9575,8040
86,906,90.6,1.0,0.1,0.957,8062
87,906,90.6,1.0,0.1,0.9565,8162
88,906,90.6,1.0,0.1,0.956,8262
89,906,90.6,1.0,0.1,0.9555,8362
90,906,90.6,1.0,0.1,0.955,8462
91,906,90.6,1.0,0.1,0.9545,8562
92,881,88.1,2.0,0.2,0.954,8662
93,906,90.6,1.0,0.1,0.9535,8762
94,892,89.2,2.0,0.2,0.953,8835
95,906,90.6,1.0,0.1,0.9525,8935
96,906,90.6,1.0,0.1,0.952,9035
97,906,90.6,1.0,0.1,0.9515,9135
98,899,89.9,2.0,0.2,0.951,9235
99,877,87.7,2.0,0.2,0.9505,9335
100,906,90.6,1.0,0.1,0.95,9435
101,906,90.6,1.0,0.1,0.9495,9535
102,906,90.6,1.0,0.1,0.949,9635
103,906,90.6,1.0,0.1,0.9485,9735
104,906,90.6,1.0,0.1,0.948,9835
105,906,90.6,1.0,0.1,0.9475,9935
106,906,90.6,1.0,0.1,0.947,10035
107,906,90.6,1.0,0.1,0.9465,10048
108,829,82.9,2.0,0.2,0.946,10148
109,906,90.6,1.0,0.1,0.9455,10248
110,862,86.2,2.0,0.2,0.945,10348
111,906,90.6,1.0,0.1,0.9445,10448
112,906,90.6,1.0,0.1,0.944,10548
113,906,90.6,1.0,0.1,0.9435,10648
114,906,90.6,1.0,0.1,0.943,10748
115,906,90.6,1.0,0.1,0.9425,10848
116,906,90.6,1.0,0.1,0.942,10948
117,906,90.6,1.0,0.1,0.9415,11048
118,906,90.6,1.0,0.1,0.941,11148
119,906,90.6,1.0,0.1,0.9405,11248
120,862,86.2,2.0,0.2,0.94,11348
121,906,90.6,1.0,0.1,0.9395,11448
122,906,90.6,1.0,0.1,0.939,11452
123,902,90.2,2.0,0.2,0.9385,11552
124,906,90.6,1.0,0.1,0.938,11652
125,879,87.9,2.0,0.2,0.9375,11752
126,906,90.6,1.0,0.1,0.937,11852
127,906,90.6,1.0,0.1,0.9365,11952
128,906,90.6,1.0,0.1,0.936,12052
129,906,90.6,1.0,0.1,0.9355,12152
130,906,90.6,1.0,0.1,0.935,12252
131,906,90.6,1.0,0.1,0.9345,12352
132,906,90.6,1.0,0.1,0.934,12452
133,906,90.6,1.0,0.1,0.9335,12552
134,852,85.2,2.0,0.2,0.933,12652
135,876,87.6,2.0,0.2,0.9325,12752
136,906,90.6,1.0,0.1,0.932,12765
137,906,90.6,1.0,0.1,0.9315,12865
138,906,90.6,1.0,0.1,0.931,12965
139,906,90.6,1.0,0.1,0.9305,13065
140,876,87.6,2.0,0.2,0.93,13165
141,906,90.6,1.0,0.1,0.9295,13265
142,906,90.6,1.0,0.1,0.929,13365
143,906,90.6,1.0,0.1,0.9285,13465
144,906,90.6,1.0,0.1,0.928,13565
145,879,87.9,2.0,0.2,0.9275,13665
146,906,90.6,1.0,0.1,0.927,13765
147,906,90.6,1.0,0.1,0.9265,13865
148,906,90.6,1.0,0.1,0.926,13965
149,906,90.6,1.0,0.1,0.9255,14065
150,906,90.6,1.0,0.1,0.925,14165
151,873,87.3,2.0,0.2,0.9245,14265
152,906,90.6,1.0,0.1,0.924,14269
153,869,86.9,2.0,0.2,0.9235,14369
154,906,90.6,1.0,0.1,0.923,14469
155,895,89.5,2.0,0.2,0.9225,14569
156,906,90.6,1.0,0.1,0.922,14669
157,906,90.6,1.0,0.1,0.9215,14769
158,906,90.6,1.0,0.1,0.921,14869
159,906,90.6,1.0,0.1,0.9205,14969
160,906,90.6,1.0,0.1,0.92,15069
161,906,90.6,1.0,0.1,0.9195,15169
162,906,90.6,1.0,0.1,0.919,15269
163,906,90.6,1.0,0.1,0.9185,15369
164,906,90.6,1.0,0.1,0.918,15469
165,906,90.6,1.0,0.1,0.9175,15569
166,906,90.6,1.0,0.1,0.917,15669
167,906,90.6,1.0,0.1,0.9165,15689
168,906,90.6,1.0,0.1,0.916,15789
169,906,90.6,1.0,0.1,0.9155,15889
170,872,87.2,2.0,0.2,0.915,15989
171,857,85.7,2.0,0.2,0.9145,16089
172,906,90.6,1.0,0.1,0.914,16189
173,906,90.6,1.0,0.1,0.9135,16289
174,906,90.6,1.0,0.1,0.913,16389
175,906,90.6,1.0,0.1,0.9125,16489
176,845,84.5,2.0,0.2,0.912,16589
177,885,88.5,2.0,0.2,0.9115,16689
178,901,90.1,2.0,0.2,0.911,16781
179,906,90.6,1.0,0.1,0.9105,16881
180,860,86.0,2.0,0.2,0.91,16932
181,833,83.3,3.0,0.3,0.9095,17032
182,897,89.7,2.0,0.2,0.909,17132
183,860,86.0,2.0,0.2,0.9085,17164
184,861,86.1,2.0,0.2,0.908,17264
185,841,84.1,2.0,0.2,0.9075,17364
186,764,76.4,4.0,0.4,0.907,17464
187,825,82.5,2.0,0.2,0.9065,17525
188,757,75.7,4.0,0.4,0.906,17625
189,811,81.1,3.0,0.3,0.9055,17725
190,848,84.8,2.0,0.2,0.905,17825
191,840,84.0,3.0,0.3,0.9045,17925
192,727,72.7,4.0,0.4,0.904,17971
193,790,79.0,3.0,0.3,0.9035,18071
194,750,75.0,5.0,0.5,0.903,18171
195,722,72.2,4.0,0.4,0.9025,18271
196,809,80.9,3.0,0.3,0.902,18276
197,887,88.7,2.0,0.2,0.9015,18376
198,906,90.6,1.0,0.1,0.901,18476
199,828,82.8,4.0,0.4,0.9005,18576
200,719,71.9,4.0,0.4,0.9,18676
201,832,83.2,3.0,0.3,0.8995,18776
202,796,79.6,3.0,0.3,0.899,18876
203,762,76.2,3.0,0.3,0.8985,18976
204,727,72.7,4.0,0.4,0.898,19076
205,669,66.9,4.0,0.4,0.8975,19176
206,695,69.5,5.0,0.5,0.897,19276
207,745,74.5,3.0,0.3,0.8965,19376
208,767,76.7,3.0,0.3,0.896,19476
209,760,76.0,3.0,0.3,0.8955,19576
210,780,78.0,3.0,0.3,0.895,19676
211,745,74.5,3.0,0.3,0.8945,19776
212,678,67.8,4.0,0.4,0.894,19876
213,700,70.0,5.0,0.5,0.8935,19976
214,743,74.3,3.0,0.3,0.893,20076
215,743,74.3,3.0,0.3,0.8925,20176
216,744,74.4,4.0,0.4,0.892,20276
217,664,66.4,5.0,0.5,0.8915,20376
218,744,74.4,3.0,0.3,0.891,20476
219,710,71.0,4.0,0.4,0.8905,20576
220,719,71.9,4.0,0.4,0.89,20676
221,683,68.3,4.0,0.4,0.8895,20714
222,720,72.0,4.0,0.4,0.889,20814
223,708,70.8,4.0,0.4,0.8885,20914
224,663,66.3,5.0,0.5,0.888,21014
225,624,62.4,6.0,0.6,0.8875,21114
226,675,67.5,4.0,0.4,0.887,21214
227,662,66.2,5.0,0.5,0.8865,21314
228,640,64.0,5.0,0.5,0.886,21414
229,745,74.5,3.0,0.3,0.8855,21514
230,756,75.6,3.0,0.3,0.885,21551
