episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,951,95.1,1.0,0.1,0.2,2477
1,911,91.1,1.0,0.1,0.1995,2514
2,911,91.1,1.0,0.1,0.199,2614
3,913,91.3,1.0,0.1,0.1985,2714
4,910,91.0,1.0,0.1,0.198,2725
5,906,90.6,1.0,0.1,0.1975,2825
6,910,91.0,1.0,0.1,0.197,2895
7,908,90.8,1.0,0.1,0.1965,2933
8,912,91.2,1.0,0.1,0.196,2966
9,924,92.4,1.0,0.1,0.1955,3009
10,883,88.3,2.0,0.2,0.195,3040
11,903,90.3,1.0,0.1,0.1945,3097
12,917,91.7,1.0,0.1,0.194,3114
13,895,89.5,2.0,0.2,0.1935,3181
14,915,91.5,1.0,0.1,0.193,3254
15,879,87.9,2.0,0.2,0.1925,3297
16,894,89.4,2.0,0.2,0.192,3374
17,888,88.8,2.0,0.2,0.1915,3418
18,906,90.6,1.0,0.1,0.191,3480
19,902,90.2,2.0,0.2,0.1905,3508
20,851,85.1,2.0,0.2,0.19,3559
21,840,84.0,3.0,0.3,0.1895,3606
22,845,84.5,2.0,0.2,0.189,3681
23,875,87.5,2.0,0.2,0.1885,3771
24,811,81.1,3.0,0.3,0.188,3775
25,788,78.8,3.0,0.3,0.1875,3860
26,906,90.6,1.0,0.1,0.187,3914
27,789,78.9,4.0,0.4,0.1865,3967
28,864,86.4,2.0,0.2,0.186,4015
29,906,90.6,1.0,0.1,0.1855,4057
30,892,89.2,2.0,0.2,0.185,4097
31,863,86.3,3.0,0.3,0.1845,4138
32,809,80.9,3.0,0.3,0.184,4163
33,804,80.4,3.0,0.3,0.1835,4209
34,783,78.3,3.0,0.3,0.183,4288
35,885,88.5,2.0,0.2,0.1825,4382
36,859,85.9,2.0,0.2,0.182,4426
37,890,89.0,3.0,0.3,0.1815,4432
38,798,79.8,3.0,0.3,0.181,4495
39,803,80.3,4.0,0.4,0.1805,4527
40,840,84.0,3.0,0.3,0.1805,6879
41,804,80.4,3.0,0.3,0.18,6911
42,789,78.9,4.0,0.4,0.1795,6940
43,762,76.2,5.0,0.5,0.179,6981
44,723,72.3,5.0,0.5,0.1785,7023
45,835,83.5,3.0,0.3,0.178,7071
46,779,77.9,4.0,0.4,0.1775,7112
47,707,70.7,5.0,0.5,0.177,7154
48,871,87.1,2.0,0.2,0.1765,7180
49,722,72.2,5.0,0.5,0.176,7225
50,749,74.9,3.0,0.3,0.1755,7247
51,865,86.5,2.0,0.2,0.175,7272
52,662,66.2,5.0,0.5,0.1745,7311
53,672,67.2,5.0,0.5,0.174,7314
54,767,76.7,5.0,0.5,0.1735,7377
55,737,73.7,5.0,0.5,0.173,7401
56,697,69.7,6.0,0.6,0.1725,7448
57,690,69.0,5.0,0.5,0.172,7500
58,597,59.7,6.0,0.6,0.1715,7544
59,738,73.8,5.0,0.5,0.171,7589
60,791,79.1,5.0,0.5,0.1705,7622
61,676,67.6,6.0,0.6,0.17,7656
62,773,77.3,4.0,0.4,0.1695,7681
63,704,70.4,5.0,0.5,0.169,7711
64,709,70.9,4.0,0.4,0.1685,7736
65,736,73.6,6.0,0.6,0.168,7782
66,709,70.9,5.0,0.5,0.1675,7820
67,750,75.0,5.0,0.5,0.167,7837
68,519,51.9,7.0,0.7,0.1665,7864
69,635,63.5,5.0,0.5,0.166,7874
70,618,61.8,7.0,0.7,0.1655,7916
71,672,67.2,6.0,0.6,0.165,7974
72,613,61.3,6.0,0.6,0.1645,8011
73,719,71.9,5.0,0.5,0.164,8012
74,616,61.6,6.0,0.6,0.1635,8020
75,694,69.4,7.0,0.7,0.163,8035
76,597,59.7,6.0,0.6,0.1625,8049
77,500,50.0,8.0,0.8,0.162,8107
78,638,63.8,5.0,0.5,0.1615,8137
79,488,48.8,8.0,0.8,0.161,8174
80,712,71.2,5.0,0.5,0.161,11373
81,624,62.4,5.0,0.5,0.1605,11403
82,597,59.7,6.0,0.6,0.16,11454
83,592,59.2,9.0,0.9,0.1595,11511
84,577,57.7,8.0,0.8,0.159,11544
85,572,57.2,7.0,0.7,0.1585,11579
86,560,56.0,8.0,0.8,0.158,11613
87,678,67.8,4.0,0.4,0.1575,11640
88,566,56.6,7.0,0.7,0.157,11674
89,615,61.5,6.0,0.6,0.1565,11722
90,529,52.9,7.0,0.7,0.156,11755
91,518,51.8,8.0,0.8,0.1555,11786
92,582,58.2,6.0,0.6,0.155,11809
93,581,58.1,7.0,0.7,0.1545,11851
94,551,55.1,7.0,0.7,0.154,11890
95,619,61.9,7.0,0.7,0.1535,11946
96,517,51.7,8.0,0.8,0.153,11978
97,574,57.4,7.0,0.7,0.1525,11979
98,547,54.7,6.0,0.6,0.152,12011
99,505,50.5,8.0,0.8,0.1515,12048
100,512,51.2,8.0,0.8,0.151,12076
101,584,58.4,7.0,0.7,0.1505,12083
102,583,58.3,7.0,0.7,0.15,12125
103,548,54.8,8.0,0.8,0.1495,12197
104,571,57.1,8.0,0.8,0.149,12247
105,551,55.1,8.0,0.8,0.1485,12279
106,561,56.1,7.0,0.7,0.148,12309
107,622,62.2,6.0,0.6,0.1475,12311
108,555,55.5,7.0,0.7,0.147,12334
109,530,53.0,8.0,0.8,0.1465,12374
110,544,54.4,7.0,0.7,0.146,12375
111,525,52.5,7.0,0.7,0.1455,12399
112,476,47.6,8.0,0.8,0.145,12408
113,458,45.8,8.0,0.8,0.1445,12439
114,522,52.2,7.0,0.7,0.144,12469
115,478,47.8,9.0,0.9,0.1435,12514
116,597,59.7,7.0,0.7,0.143,12549
117,516,51.6,8.0,0.8,0.1425,12575
118,523,52.3,7.0,0.7,0.142,12611
119,523,52.3,9.0,0.9,0.1415,12638
120,606,60.6,6.0,0.6,0.1415,13902
121,506,50.6,8.0,0.8,0.141,13947
122,435,43.5,8.0,0.8,0.1405,13973
123,540,54.0,7.0,0.7,0.14,13994
124,428,42.8,9.0,0.9,0.1395,14045
125,522,52.2,7.0,0.7,0.139,14052
126,548,54.8,7.0,0.7,0.1385,14080
127,515,51.5,7.0,0.7,0.138,14086
128,434,43.4,8.0,0.8,0.1375,14116
129,492,49.2,8.0,0.8,0.137,14141
130,506,50.6,8.0,0.8,0.1365,14174
131,440,44.0,8.0,0.8,0.136,14191
132,485,48.5,8.0,0.8,0.1355,14217
133,536,53.6,7.0,0.7,0.135,14246
134,475,47.5,8.0,0.8,0.1345,14268
135,444,44.4,8.0,0.8,0.134,14270
136,578,57.8,7.0,0.7,0.1335,14286
137,460,46.0,8.0,0.8,0.133,14313
138,434,43.4,8.0,0.8,0.1325,14315
139,468,46.8,8.0,0.8,0.132,14348
140,495,49.5,7.0,0.7,0.1315,14350
141,417,41.7,8.0,0.8,0.131,14378
142,447,44.7,8.0,0.8,0.1305,14446
143,450,45.0,8.0,0.8,0.13,14468
144,449,44.9,9.0,0.9,0.1295,14495
145,512,51.2,8.0,0.8,0.129,14526
146,424,42.4,8.0,0.8,0.1285,14557
147,428,42.8,9.0,0.9,0.128,14558
148,492,49.2,7.0,0.7,0.1275,14586
149,436,43.6,8.0,0.8,0.127,14601
150,538,53.8,7.0,0.7,0.1265,14638
151,501,50.1,7.0,0.7,0.126,14660
152,456,45.6,8.0,0.8,0.1255,14687
153,420,42.0,9.0,0.9,0.125,14719
154,471,47.1,8.0,0.8,0.1245,14744
155,473,47.3,8.0,0.8,0.124,14791
156,467,46.7,7.0,0.7,0.1235,14807
157,465,46.5,8.0,0.8,0.123,14848
158,455,45.5,8.0,0.8,0.1225,14916
159,418,41.8,8.0,0.8,0.122,14948
160,431,43.1,9.0,0.9,0.122,15925
161,424,42.4,8.0,0.8,0.1215,15933
162,462,46.2,8.0,0.8,0.121,15976
163,471,47.1,7.0,0.7,0.1205,15996
164,479,47.9,8.0,0.8,0.12,16005
165,386,38.6,9.0,0.9,0.1195,16036
166,460,46.0,8.0,0.8,0.119,16042
167,480,48.0,8.0,0.8,0.1185,16068
168,512,51.2,8.0,0.8,0.118,16071
169,501,50.1,7.0,0.7,0.1175,16085
170,363,36.3,9.0,0.9,0.117,16121
171,450,45.0,8.0,0.8,0.1165,16122
172,396,39.6,8.0,0.8,0.116,16138
173,407,40.7,9.0,0.9,0.1155,16164
174,487,48.7,8.0,0.8,0.115,16206
175,439,43.9,9.0,0.9,0.1145,16240
176,441,44.1,8.0,0.8,0.114,16279
177,422,42.2,9.0,0.9,0.1135,16314
178,417,41.7,9.0,0.9,0.113,16350
179,375,37.5,10.0,1.0,0.1125,16386
180,447,44.7,9.0,0.9,0.112,16426
181,438,43.8,8.0,0.8,0.1115,16452
182,474,47.4,7.0,0.7,0.111,16482
183,477,47.7,7.0,0.7,0.1105,16483
184,420,42.0,8.0,0.8,0.11,16515
185,451,45.1,9.0,0.9,0.1095,16544
186,480,48.0,7.0,0.7,0.109,16566
187,417,41.7,9.0,0.9,0.1085,16618
188,466,46.6,8.0,0.8,0.108,16652
