episode,W_mean
1,0.0
2,0.0
3,0.04083843836805554
4,0.04083843836805554
5,0.04083843836805554
6,0.04083843836805554
7,0.03062882877604166
8,0.03062882877604166
9,0.024503063020833327
10,0.024503063020833327
11,0.02041921918402777
12,0.02041921918402777
13,0.02041921918402777
14,0.02041921918402777
15,0.017502187872023806
16,0.017502187872023806
17,0.017502187872023806
18,0.017502187872023806
19,0.017502187872023806
20,0.017502187872023806
21,0.017502187872023806
22,0.01531441438802083
23,0.01531441438802083
24,0.016250543065471596
25,0.02159943012956835
26,0.02159943012956835
27,0.020551927505977095
28,0.018850325907308115
29,0.018850325907308115
30,0.018102109747600077
31,0.016740828468664894
32,0.015627052876808833
33,0.015627052876808833
34,0.015627052876808833
35,0.014698906550262117
36,0.014698906550262117
37,0.014698906550262117
38,0.014698906550262117
39,0.014698906550262117
40,0.014698906550262117
41,0.014137744430481089
42,0.014137744430481089
43,0.014137744430481089
44,0.013352389846480019
45,0.013352389846480019
46,0.013352389846480019
47,0.014018496255271245
48,0.014018496255271245
49,0.01334533518327033
50,0.01334533518327033
51,0.012761928920869537
52,0.012302504796143693
53,0.012302504796143693
54,0.012302504796143693
55,0.011926612330458913
56,0.011926612330458913
57,0.01141613185085822
58,0.012556693056166112
59,0.019176931697136416
60,0.018575091820684567
61,0.018575091820684567
62,0.018575091820684567
63,0.02597355987192553
64,0.024941493193790187
65,0.02449106924120134
66,0.02411418571334321
67,0.02411418571334321
68,0.025620856273753698
69,0.025220479427008054
70,0.025094923546973846
71,0.024210294965714984
72,0.024210294965714984
73,0.02388725194183659
74,0.02388725194183659
75,0.02536038370767783
76,0.02500584051541155
77,0.02500584051541155
78,0.02489960092461338
79,0.024541369009104114
80,0.023774690905346434
81,0.023103847564558466
82,0.02251192696974555
83,0.022199094741275308
84,0.022108032234876868
85,0.02223520274510336
86,0.021965071894274393
87,0.021965071894274393
88,0.021965071894274393
89,0.021965071894274393
90,0.021965071894274393
91,0.021965071894274393
92,0.021721954128528325
93,0.02150199043571045
94,0.021039777813229823
95,0.02071736908927149
96,0.02071736908927149
97,0.02071736908927149
98,0.020517402095800694
99,0.020043269627667747
100,0.019964348788789103
101,0.019964348788789103
102,0.019672645657588705
103,0.019407460992861073
104,0.019407460992861073
105,0.019407460992861073
106,0.019165335864196713
107,0.020434948427731057
108,0.020434948427731057
109,0.020252369868475114
110,0.020085006189157165
111,0.01994532946516685
112,0.019791354880194338
113,0.02079762879902561
114,0.02062704450941107
115,0.02062601518047556
116,0.02062601518047556
117,0.021165814469989285
118,0.02073371048351753
119,0.02073371048351753
120,0.020529481712627976
121,0.02038331562290768
122,0.020161367588298684
123,0.019957175396458405
124,0.019590312311304255
125,0.02138844384244783
126,0.02210090162618382
127,0.021771740438051985
128,0.021771740438051985
129,0.023289285942522286
130,0.023289285942522286
131,0.023289285942522286
132,0.023289285942522286
133,0.02423516329540061
134,0.023814807527378846
135,0.023559358861681746
