episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,912,91.2,1.0,0.1,1.0,0
1,907,90.7,1.0,0.1,0.9995,100
2,953,95.3,1.0,0.1,0.999,200
3,909,90.9,1.0,0.1,0.9985,300
4,922,92.2,1.0,0.1,0.998,400
5,905,90.5,1.0,0.1,0.9975,500
6,922,92.2,1.0,0.1,0.997,600
7,914,91.4,1.0,0.1,0.9965,700
8,910,91.0,1.0,0.1,0.996,800
9,923,92.3,1.0,0.1,0.9955,900
10,930,93.0,1.0,0.1,0.995,1000
11,972,97.2,1.0,0.1,0.9945,1100
12,910,91.0,1.0,0.1,0.994,1200
13,909,90.9,1.0,0.1,0.9935,1300
14,916,91.6,1.0,0.1,0.993,1400
15,904,90.4,1.0,0.1,0.9925,1500
16,904,90.4,1.0,0.1,0.992,1600
17,1000,100.0,0,0.0,0.9915,1700
18,928,92.8,1.0,0.1,0.991,1800
19,933,93.3,1.0,0.1,0.9905,1876
20,906,90.6,1.0,0.1,0.99,1976
21,922,92.2,1.0,0.1,0.9895,2018
22,912,91.2,1.0,0.1,0.989,2118
23,903,90.3,1.0,0.1,0.9885,2218
24,904,90.4,1.0,0.1,0.988,2309
25,903,90.3,1.0,0.1,0.9875,2409
26,926,92.6,1.0,0.1,0.987,2509
27,936,93.6,1.0,0.1,0.9865,2609
28,905,90.5,1.0,0.1,0.986,2709
29,913,91.3,1.0,0.1,0.9855,2713
30,903,90.3,1.0,0.1,0.985,2813
31,909,90.9,1.0,0.1,0.9845,2913
32,917,91.7,1.0,0.1,0.984,3013
33,909,90.9,1.0,0.1,0.9835,3113
34,903,90.3,1.0,0.1,0.983,3213
35,903,90.3,1.0,0.1,0.9825,3313
36,903,90.3,1.0,0.1,0.982,3413
37,904,90.4,1.0,0.1,0.9815,3513
38,906,90.6,1.0,0.1,0.981,3613
39,910,91.0,1.0,0.1,0.9805,3713
40,912,91.2,1.0,0.1,0.98,3813
41,904,90.4,1.0,0.1,0.9795,3840
42,909,90.9,1.0,0.1,0.979,3900
43,904,90.4,1.0,0.1,0.9785,4000
44,909,90.9,1.0,0.1,0.978,4100
45,903,90.3,1.0,0.1,0.9775,4200
46,907,90.7,1.0,0.1,0.977,4300
47,913,91.3,1.0,0.1,0.9765,4400
48,904,90.4,1.0,0.1,0.976,4500
49,904,90.4,1.0,0.1,0.9755,4600
50,906,90.6,1.0,0.1,0.975,4700
51,908,90.8,1.0,0.1,0.9745,4800
52,909,90.9,1.0,0.1,0.974,4900
53,903,90.3,1.0,0.1,0.9735,5000
54,905,90.5,1.0,0.1,0.973,5100
55,913,91.3,1.0,0.1,0.9725,5200
56,899,89.9,2.0,0.2,0.972,5300
57,903,90.3,1.0,0.1,0.9715,5400
58,909,90.9,1.0,0.1,0.971,5500
59,910,91.0,1.0,0.1,0.9705,5600
60,903,90.3,1.0,0.1,0.97,5700
61,903,90.3,1.0,0.1,0.9695,5800
62,906,90.6,1.0,0.1,0.969,5900
63,904,90.4,1.0,0.1,0.9685,6000
64,904,90.4,1.0,0.1,0.968,6100
65,904,90.4,1.0,0.1,0.9675,6200
66,903,90.3,1.0,0.1,0.967,6300
67,905,90.5,1.0,0.1,0.9665,6400
68,903,90.3,1.0,0.1,0.966,6500
69,910,91.0,1.0,0.1,0.9655,6600
70,903,90.3,1.0,0.1,0.965,6700
71,921,92.1,1.0,0.1,0.9645,6800
72,907,90.7,1.0,0.1,0.964,6816
73,904,90.4,1.0,0.1,0.9635,6916
74,903,90.3,1.0,0.1,0.963,7016
75,910,91.0,1.0,0.1,0.9625,7116
76,904,90.4,1.0,0.1,0.962,7216
77,904,90.4,1.0,0.1,0.9615,7316
78,903,90.3,1.0,0.1,0.961,7416
79,882,88.2,2.0,0.2,0.9605,7516
80,906,90.6,1.0,0.1,0.96,7616
81,907,90.7,1.0,0.1,0.9595,7716
82,910,91.0,1.0,0.1,0.959,7816
83,903,90.3,1.0,0.1,0.9585,7916
84,909,90.9,1.0,0.1,0.958,8016
85,916,91.6,1.0,0.1,0.9575,8116
86,903,90.3,1.0,0.1,0.957,8216
87,916,91.6,1.0,0.1,0.9565,8316
88,906,90.6,1.0,0.1,0.956,8416
89,903,90.3,1.0,0.1,0.9555,8516
90,913,91.3,1.0,0.1,0.955,8616
91,911,91.1,1.0,0.1,0.9545,8716
92,921,92.1,1.0,0.1,0.954,8816
93,909,90.9,1.0,0.1,0.9535,8916
94,904,90.4,1.0,0.1,0.953,9016
95,906,90.6,1.0,0.1,0.9525,9116
96,909,90.9,1.0,0.1,0.952,9216
97,905,90.5,1.0,0.1,0.9515,9316
98,910,91.0,1.0,0.1,0.951,9416
99,908,90.8,1.0,0.1,0.9505,9516
100,903,90.3,1.0,0.1,0.95,9616
101,906,90.6,1.0,0.1,0.9495,9716
102,903,90.3,1.0,0.1,0.949,9816
103,903,90.3,1.0,0.1,0.9485,9916
104,904,90.4,1.0,0.1,0.948,10016
105,903,90.3,1.0,0.1,0.9475,10116
106,905,90.5,1.0,0.1,0.947,10216
107,903,90.3,1.0,0.1,0.9465,10316
108,903,90.3,1.0,0.1,0.946,10416
109,905,90.5,1.0,0.1,0.9455,10516
110,906,90.6,1.0,0.1,0.945,10616
111,903,90.3,1.0,0.1,0.9445,10716
112,915,91.5,1.0,0.1,0.944,10816
113,903,90.3,1.0,0.1,0.9435,10916
114,906,90.6,1.0,0.1,0.943,11016
115,924,92.4,1.0,0.1,0.9425,11022
116,903,90.3,1.0,0.1,0.942,11122
117,906,90.6,1.0,0.1,0.9415,11222
118,903,90.3,1.0,0.1,0.941,11322
119,903,90.3,1.0,0.1,0.9405,11422
120,904,90.4,1.0,0.1,0.94,11522
121,908,90.8,1.0,0.1,0.9395,11622
122,905,90.5,1.0,0.1,0.939,11722
123,905,90.5,1.0,0.1,0.9385,11822
124,903,90.3,1.0,0.1,0.938,11922
125,906,90.6,1.0,0.1,0.9375,12022
126,904,90.4,1.0,0.1,0.937,12122
127,908,90.8,1.0,0.1,0.9365,12222
128,908,90.8,1.0,0.1,0.936,12322
129,903,90.3,1.0,0.1,0.9355,12422
130,903,90.3,1.0,0.1,0.935,12522
131,903,90.3,1.0,0.1,0.9345,12622
132,905,90.5,1.0,0.1,0.934,12722
133,908,90.8,1.0,0.1,0.9335,12822
134,910,91.0,1.0,0.1,0.933,12922
135,914,91.4,1.0,0.1,0.9325,13022
136,904,90.4,1.0,0.1,0.932,13122
137,906,90.6,1.0,0.1,0.9315,13222
138,903,90.3,1.0,0.1,0.931,13322
139,909,90.9,1.0,0.1,0.9305,13422
140,905,90.5,1.0,0.1,0.93,13522
141,905,90.5,1.0,0.1,0.9295,13622
142,907,90.7,1.0,0.1,0.929,13670
143,904,90.4,1.0,0.1,0.9285,13770
144,908,90.8,1.0,0.1,0.928,13870
145,908,90.8,1.0,0.1,0.9275,13970
146,913,91.3,1.0,0.1,0.927,14070
147,906,90.6,1.0,0.1,0.9265,14170
148,905,90.5,1.0,0.1,0.926,14270
149,913,91.3,2.0,0.2,0.9255,14370
150,908,90.8,1.0,0.1,0.925,14470
151,903,90.3,1.0,0.1,0.9245,14570
152,903,90.3,1.0,0.1,0.924,14580
153,903,90.3,1.0,0.1,0.9235,14680
154,903,90.3,1.0,0.1,0.923,14780
155,907,90.7,1.0,0.1,0.9225,14880
156,904,90.4,1.0,0.1,0.922,14980
157,903,90.3,1.0,0.1,0.9215,15080
158,903,90.3,1.0,0.1,0.921,15180
159,905,90.5,1.0,0.1,0.9205,15280
160,904,90.4,1.0,0.1,0.92,15380
161,905,90.5,1.0,0.1,0.9195,15480
162,903,90.3,1.0,0.1,0.919,15580
163,905,90.5,1.0,0.1,0.9185,15680
164,903,90.3,1.0,0.1,0.918,15780
165,905,90.5,1.0,0.1,0.9175,15880
166,903,90.3,1.0,0.1,0.917,15980
167,866,86.6,2.0,0.2,0.9165,16080
168,903,90.3,1.0,0.1,0.916,16180
169,905,90.5,1.0,0.1,0.9155,16280
170,903,90.3,1.0,0.1,0.915,16380
171,903,90.3,1.0,0.1,0.9145,16480
172,904,90.4,1.0,0.1,0.914,16580
173,905,90.5,1.0,0.1,0.9135,16680
174,890,89.0,2.0,0.2,0.913,16780
175,903,90.3,1.0,0.1,0.9125,16880
176,906,90.6,1.0,0.1,0.912,16980
177,905,90.5,1.0,0.1,0.9115,17080
178,907,90.7,1.0,0.1,0.911,17180
179,904,90.4,1.0,0.1,0.9105,17280
180,903,90.3,1.0,0.1,0.91,17380
181,904,90.4,1.0,0.1,0.9095,17480
182,907,90.7,1.0,0.1,0.909,17555
183,903,90.3,1.0,0.1,0.9085,17655
184,904,90.4,1.0,0.1,0.908,17746
185,904,90.4,1.0,0.1,0.9075,17846
186,887,88.7,2.0,0.2,0.907,17946
187,906,90.6,1.0,0.1,0.9065,18046
188,908,90.8,1.0,0.1,0.906,18146
189,903,90.3,1.0,0.1,0.9055,18246
190,903,90.3,1.0,0.1,0.905,18346
191,903,90.3,1.0,0.1,0.9045,18446
192,905,90.5,1.0,0.1,0.904,18546
193,903,90.3,1.0,0.1,0.9035,18646
194,906,90.6,1.0,0.1,0.903,18746
195,904,90.4,1.0,0.1,0.9025,18846
196,910,91.0,1.0,0.1,0.902,18946
197,904,90.4,1.0,0.1,0.9015,19046
198,903,90.3,2.0,0.2,0.901,19146
199,903,90.3,1.0,0.1,0.9005,19246
200,903,90.3,1.0,0.1,0.9,19346
201,905,90.5,1.0,0.1,0.8995,19446
202,901,90.1,2.0,0.2,0.899,19546
203,903,90.3,1.0,0.1,0.8985,19646
204,866,86.6,2.0,0.2,0.898,19746
205,870,87.0,2.0,0.2,0.8975,19846
206,905,90.5,1.0,0.1,0.897,19946
207,903,90.3,1.0,0.1,0.8965,20046
208,903,90.3,1.0,0.1,0.896,20146
209,904,90.4,1.0,0.1,0.8955,20246
210,903,90.3,1.0,0.1,0.895,20346
211,903,90.3,2.0,0.2,0.8945,20446
