episode,omega2,omega3,omega4,omega
1,1,0,0,0
2,1,0,0,1
3,1,0,1,1
4,1,1,1,1
5,1,1,2,1
6,1,1,3,1
7,1,1,4,1
8,1,2,4,1
9,1,2,5,1
10,1,2,5,2
11,2,2,5,2
12,2,3,5,2
13,3,3,5,2
14,4,3,5,2
15,5,3,5,2
16,5,3,5,3
17,5,3,6,3
18,5,3,6,4
19,5,3,7,4
20,5,4,7,4
21,5,4,7,5
22,6,4,7,5
23,6,5,7,5
24,6,5,8,5
25,6,5,9,5
26,7,5,9,5
27,7,5,10,5
28,7,5,10,6
29,8,5,10,6
30,8,6,10,6
31,9,6,10,6
32,10,6,10,6
33,10,6,11,6
34,10,7,11,6
35,10,7,11,7
36,10,7,12,7
37,10,7,12,8
38,10,7,13,8
39,10,7,13,9
40,11,7,13,9
41,12,7,13,9
42,13,7,13,9
43,13,7,14,9
44,13,7,14,10
45,13,8,14,10
46,13,8,15,10
47,13,8,15,11
48,14,8,15,11
49,14,8,16,11
50,14,8,17,11
51,14,8,17,12
52,14,8,17,13
53,14,9,17,13
54,14,9,18,13
55,14,10,18,13
56,14,11,18,13
57,14,11,19,13
58,15,11,19,13
59,15,12,19,13
60,16,12,19,13
61,16,12,19,14
62,16,13,19,14
63,17,13,19,14
64,17,14,19,14
65,17,15,19,14
66,17,16,19,14
67,17,17,19,14
68,18,17,19,14
69,18,18,19,14
70,18,18,19,15
71,18,19,19,15
72,18,19,20,15
73,18,20,20,15
74,18,20,21,15
75,18,20,21,16
76,18,20,22,16
77,18,20,23,16
78,18,20,23,17
79,18,21,23,17
80,18,21,24,17
81,18,21,24,18
82,18,21,25,18
83,18,21,26,18
84,19,21,26,18
85,20,21,26,18
86,20,21,27,18
87,20,21,27,19
88,20,21,27,20
89,21,21,27,20
90,21,21,28,20
91,21,21,29,20
92,21,21,30,20
93,21,22,30,20
94,21,22,31,20
95,21,22,32,20
96,22,22,32,20
97,23,22,32,20
98,24,22,32,20
99,25,22,32,20
100,26,22,32,20
101,26,22,32,21
102,26,23,32,21
103,26,23,32,22
104,26,24,32,22
105,26,24,32,23
106,26,25,32,23
107,26,25,32,24
108,26,26,32,24
109,27,26,32,24
110,27,26,32,25
111,27,27,32,25
112,27,27,32,26
113,27,27,33,26
114,27,27,33,27
115,27,27,34,27
116,27,28,34,27
117,27,28,34,28
118,28,28,34,28
119,29,28,34,28
120,30,28,34,28
121,30,28,34,29
122,30,28,34,30
123,30,29,34,30
124,30,29,34,31
125,30,30,34,31
126,31,30,34,31
127,31,30,34,32
128,31,30,34,33
129,31,30,35,33
130,31,30,36,33
131,31,30,36,34
132,31,31,36,34
133,31,31,37,34
134,31,31,37,35
135,31,31,38,35
136,32,31,38,35
137,32,32,38,35
138,33,32,38,35
139,33,33,38,35
140,33,33,39,35
141,33,34,39,35
142,34,34,39,35
143,34,34,39,36
144,35,34,39,36
145,35,35,39,36
146,35,36,39,36
147,35,36,39,37
148,35,37,39,37
149,35,38,39,37
150,35,38,40,37
151,36,38,40,37
152,37,38,40,37
153,37,39,40,37
154,38,39,40,37
155,38,39,40,38
156,38,39,41,38
157,39,39,41,38
158,40,39,41,38
159,40,39,41,39
160,41,39,41,39
161,42,39,41,39
162,43,39,41,39
163,43,39,41,40
164,43,39,41,41
165,44,39,41,41
166,44,39,41,42
167,44,40,41,42
168,44,40,41,43
169,45,40,41,43
170,45,40,41,44
171,46,40,41,44
172,46,40,41,45
173,47,40,41,45
174,47,40,41,46
175,48,40,41,46
176,48,40,41,47
177,48,40,41,48
178,49,40,41,48
179,49,40,42,48
180,49,41,42,48
181,49,41,42,49
182,49,41,42,50
183,49,41,43,50
184,50,41,43,50
185,50,41,44,50
186,50,41,44,51
187,51,41,44,51
188,51,41,44,52
189,52,41,44,52
190,53,41,44,52
191,53,41,44,53
192,54,41,44,53
193,54,41,45,53
194,55,41,45,53
195,55,41,46,53
196,55,42,46,53
197,55,42,47,53
198,56,42,47,53
199,56,43,47,53
200,56,44,47,53
201,56,44,47,54
202,57,44,47,54
203,58,44,47,54
204,58,44,48,54
205,58,44,49,54
206,58,45,49,54
207,58,46,49,54
208,58,46,50,54
209,58,46,51,54
210,59,46,51,54
211,59,46,51,55
212,59,46,52,55
213,60,46,52,55
214,61,46,52,55
215,61,46,53,55
216,61,47,53,55
217,61,47,53,56
218,61,47,53,57
219,61,47,53,58
220,61,47,53,59
221,61,47,53,60
222,62,47,53,60
223,62,48,53,60
224,63,48,53,60
225,63,48,54,60
226,64,48,54,60
227,65,48,54,60
228,66,48,54,60
229,67,48,54,60
230,68,48,54,60
231,69,48,54,60
232,69,48,54,61
233,69,48,55,61
234,69,48,55,62
235,69,48,56,62
236,69,48,57,62
237,70,48,57,62
238,70,48,58,62
239,71,48,58,62
240,71,48,58,63
241,72,48,58,63
242,73,48,58,63
243,73,48,58,64
244,73,48,58,65
245,73,48,58,66
246,73,48,58,67
247,74,48,58,67
248,74,49,58,67
249,75,49,58,67
250,76,49,58,67
251,76,49,58,68
252,77,49,58,68
253,77,49,58,69
254,78,49,58,69
255,78,49,58,70
256,79,49,58,70
257,80,49,58,70
258,80,49,58,71
259,81,49,58,71
260,81,49,58,72
261,81,49,59,72
262,82,49,59,72
263,83,49,59,72
264,83,49,60,72
265,83,49,61,72
266,83,50,61,72
267,83,50,62,72
268,84,50,62,72
269,85,50,62,72
270,85,50,62,73
271,86,50,62,73
272,86,51,62,73
273,86,51,62,74
274,86,51,62,75
275,86,51,63,75
276,86,51,64,75
277,86,51,65,75
278,86,52,65,75
279,86,52,65,76
280,86,52,65,77
281,87,52,65,77
282,87,52,65,78
283,88,52,65,78
284,89,52,65,78
285,89,52,65,79
286,89,52,65,80
287,89,52,65,81
288,89,52,66,81
289,89,53,66,81
290,89,53,66,82
291,90,53,66,82
292,90,53,66,83
293,90,53,66,84
294,90,54,66,84
295,91,54,66,84
296,91,54,67,84
297,92,54,67,84
298,92,54,67,85
299,92,55,67,85
300,93,55,67,85
