episode,W_mean
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.008507811447267212
7,0.008507811447267212
8,0.008507811447267212
9,0.008507811447267212
10,0.008507811447267212
11,0.008507811447267212
12,0.004253905723633606
13,0.004253905723633606
14,0.004253905723633606
15,0.004253905723633606
16,0.004253905723633606
17,0.0028359371490890707
18,0.0028359371490890707
19,0.002126952861816803
20,0.002126952861816803
21,0.002126952861816803
22,0.002126952861816803
23,0.002126952861816803
24,0.002126952861816803
25,0.002126952861816803
26,0.002126952861816803
27,0.00734245473145128
28,0.006762954523714115
29,0.007581770612136271
30,0.007581770612136271
31,0.007581770612136271
32,0.007581770612136271
33,0.007156380039772911
34,0.007156380039772911
35,0.007156380039772911
36,0.007156380039772911
37,0.007156380039772911
38,0.007156380039772911
39,0.007156380039772911
40,0.006872786324864003
41,0.006670219385643356
42,0.0065182941812278695
43,0.0065182941812278695
44,0.006022401658471554
45,0.005753724625029288
46,0.005753724625029288
47,0.036382553401070945
48,0.03602176507844626
49,0.03602176507844626
50,0.03590360103056755
51,0.03590360103056755
52,0.03559435389688925
53,0.03549982265858628
54,0.03523180847606509
55,0.03523180847606509
56,0.03499729606635905
57,0.028871530311150712
58,0.02478768647434516
59,0.02478768647434516
60,0.02478768647434516
61,0.02478768647434516
62,0.030141947618893366
63,0.030141947618893366
64,0.030141947618893366
65,0.030141947618893366
66,0.030141947618893366
67,0.030141947618893366
68,0.0324569000079231
69,0.0324569000079231
70,0.03180151580189966
71,0.028884484489895695
72,0.028884484489895695
73,0.03198173692907827
74,0.03198173692907827
75,0.031250946068314016
76,0.031250946068314016
77,0.031250946068314016
78,0.03126433909919715
79,0.02947787227760885
80,0.028875256684574576
81,0.028668333970128065
82,0.028132675665208707
83,0.028132675665208707
84,0.028132675665208707
85,0.028132675665208707
86,0.027744707751662757
87,0.0273087965881586
88,0.04315519795292503
89,0.04733443018893426
90,0.047295773013738863
91,0.04712355689500473
92,0.04672916108040573
93,0.04672916108040573
94,0.046370619430770275
95,0.046370619430770275
96,0.04668697181849499
97,0.046359607703610445
98,0.04311039364440943
99,0.04281030987243193
100,0.042534232802212635
101,0.039826554419545114
102,0.039826554419545114
103,0.039826554419545114
104,0.037535441941903384
105,0.037535441941903384
106,0.04526813422297236
107,0.04501329385046224
108,0.04501329385046224
109,0.04501329385046224
110,0.04501329385046224
111,0.04503398482397586
112,0.044805709813752044
113,0.05301286256845628
114,0.05301286256845628
115,0.05029828789548915
116,0.05029828789548915
117,0.05013560968001585
118,0.05013560968001585
119,0.04992307777394541
120,0.04992307777394541
121,0.04992307777394541
122,0.052069935711128855
123,0.052069935711128855
124,0.052069935711128855
125,0.052069935711128855
126,0.050035965998360084
127,0.04818400534682063
128,0.04818400534682063
129,0.052683202442618184
130,0.052683202442618184
131,0.052683202442618184
132,0.052500300987667815
133,0.052500300987667815
134,0.0523524117008739
135,0.05355199712034209
136,0.053254627327779615
