episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,911,91.1,1.0,0.1,1.0,0
1,919,91.9,1.0,0.1,0.9995,100
2,1000,100.0,0,0.0,0.999,200
3,1000,100.0,0,0.0,0.9985,300
4,1000,100.0,0,0.0,0.998,400
5,1000,100.0,0,0.0,0.9975,500
6,1000,100.0,0,0.0,0.997,600
7,913,91.3,1.0,0.1,0.9965,700
8,982,98.2,1.0,0.1,0.996,800
9,938,93.8,1.0,0.1,0.9955,900
10,1000,100.0,0,0.0,0.995,1000
11,984,98.4,1.0,0.1,0.9945,1100
12,969,96.9,1.0,0.1,0.994,1200
13,1000,100.0,0,0.0,0.9935,1300
14,950,95.0,1.0,0.1,0.993,1400
15,949,94.9,1.0,0.1,0.9925,1500
16,999,99.9,1.0,0.1,0.992,1600
17,943,94.3,1.0,0.1,0.9915,1700
18,948,94.8,1.0,0.1,0.991,1800
19,942,94.2,1.0,0.1,0.9905,1900
20,943,94.3,1.0,0.1,0.99,2000
21,1000,100.0,0,0.0,0.9895,2100
22,939,93.9,1.0,0.1,0.989,2200
23,982,98.2,1.0,0.1,0.9885,2300
24,918,91.8,1.0,0.1,0.988,2400
25,921,92.1,1.0,0.1,0.9875,2500
26,949,94.9,1.0,0.1,0.987,2600
27,1000,100.0,0,0.0,0.9865,2700
28,921,92.1,1.0,0.1,0.986,2709
29,965,96.5,1.0,0.1,0.9855,2809
30,942,94.2,1.0,0.1,0.985,2909
31,928,92.8,1.0,0.1,0.9845,3009
32,986,98.6,1.0,0.1,0.984,3109
33,912,91.2,1.0,0.1,0.9835,3209
34,934,93.4,1.0,0.1,0.983,3309
35,917,91.7,1.0,0.1,0.9825,3409
36,968,96.8,1.0,0.1,0.982,3509
37,942,94.2,1.0,0.1,0.9815,3609
38,923,92.3,1.0,0.1,0.981,3709
39,915,91.5,1.0,0.1,0.9805,3809
40,911,91.1,1.0,0.1,0.98,3909
41,926,92.6,1.0,0.1,0.9795,4009
42,942,94.2,1.0,0.1,0.979,4109
43,927,92.7,1.0,0.1,0.9785,4209
44,923,92.3,1.0,0.1,0.978,4309
45,922,92.2,1.0,0.1,0.9775,4409
46,911,91.1,1.0,0.1,0.977,4441
47,931,93.1,1.0,0.1,0.9765,4448
48,928,92.8,1.0,0.1,0.976,4548
49,948,94.8,1.0,0.1,0.9755,4648
50,949,94.9,1.0,0.1,0.975,4748
51,954,95.4,1.0,0.1,0.9745,4848
52,923,92.3,1.0,0.1,0.974,4948
53,930,93.0,1.0,0.1,0.9735,5048
54,932,93.2,1.0,0.1,0.973,5148
55,916,91.6,1.0,0.1,0.9725,5248
56,915,91.5,1.0,0.1,0.972,5348
57,911,91.1,1.0,0.1,0.9715,5448
58,938,93.8,1.0,0.1,0.971,5548
59,959,95.9,1.0,0.1,0.9705,5648
60,935,93.5,1.0,0.1,0.97,5748
61,925,92.5,1.0,0.1,0.9695,5848
62,923,92.3,1.0,0.1,0.969,5930
63,909,90.9,1.0,0.1,0.9685,6030
64,926,92.6,1.0,0.1,0.968,6130
65,920,92.0,1.0,0.1,0.9675,6230
66,1000,100.0,0,0.0,0.967,6330
67,919,91.9,1.0,0.1,0.9665,6430
68,961,96.1,1.0,0.1,0.966,6530
69,927,92.7,1.0,0.1,0.9655,6554
70,908,90.8,1.0,0.1,0.965,6654
71,910,91.0,1.0,0.1,0.9645,6754
72,908,90.8,1.0,0.1,0.964,6854
73,930,93.0,1.0,0.1,0.9635,6954
74,911,91.1,1.0,0.1,0.963,7054
75,912,91.2,1.0,0.1,0.9625,7154
76,964,96.4,1.0,0.1,0.962,7254
77,886,88.6,2.0,0.2,0.9615,7354
78,907,90.7,1.0,0.1,0.961,7454
79,909,90.9,1.0,0.1,0.9605,7554
80,910,91.0,1.0,0.1,0.96,7654
81,919,91.9,1.0,0.1,0.9595,7754
82,907,90.7,1.0,0.1,0.959,7854
83,922,92.2,1.0,0.1,0.9585,7954
84,920,92.0,1.0,0.1,0.958,8054
85,924,92.4,1.0,0.1,0.9575,8154
86,915,91.5,1.0,0.1,0.957,8254
87,916,91.6,1.0,0.1,0.9565,8354
88,958,95.8,1.0,0.1,0.956,8454
89,907,90.7,1.0,0.1,0.9555,8554
90,933,93.3,1.0,0.1,0.955,8654
91,935,93.5,1.0,0.1,0.9545,8754
92,929,92.9,1.0,0.1,0.954,8854
93,908,90.8,1.0,0.1,0.9535,8954
94,908,90.8,1.0,0.1,0.953,9054
95,912,91.2,1.0,0.1,0.9525,9154
96,940,94.0,1.0,0.1,0.952,9254
97,872,87.2,2.0,0.2,0.9515,9352
98,925,92.5,1.0,0.1,0.951,9365
99,906,90.6,1.0,0.1,0.9505,9465
100,919,91.9,1.0,0.1,0.95,9565
101,915,91.5,1.0,0.1,0.9495,9665
102,910,91.0,1.0,0.1,0.949,9765
103,908,90.8,1.0,0.1,0.9485,9865
104,906,90.6,1.0,0.1,0.948,9965
105,906,90.6,2.0,0.2,0.9475,10065
106,927,92.7,1.0,0.1,0.947,10165
107,914,91.4,1.0,0.1,0.9465,10265
108,916,91.6,1.0,0.1,0.946,10365
109,913,91.3,1.0,0.1,0.9455,10465
110,919,91.9,1.0,0.1,0.945,10565
111,908,90.8,1.0,0.1,0.9445,10665
112,907,90.7,1.0,0.1,0.944,10765
113,916,91.6,1.0,0.1,0.9435,10865
114,941,94.1,1.0,0.1,0.943,10965
115,949,94.9,1.0,0.1,0.9425,11065
116,914,91.4,1.0,0.1,0.942,11165
117,890,89.0,2.0,0.2,0.9415,11265
118,919,91.9,1.0,0.1,0.941,11365
119,859,85.9,2.0,0.2,0.9405,11465
120,924,92.4,1.0,0.1,0.94,11565
121,924,92.4,1.0,0.1,0.9395,11665
122,907,90.7,1.0,0.1,0.939,11765
123,908,90.8,1.0,0.1,0.9385,11865
124,910,91.0,1.0,0.1,0.938,11965
125,926,92.6,1.0,0.1,0.9375,12065
126,923,92.3,1.0,0.1,0.937,12073
127,919,91.9,1.0,0.1,0.9365,12108
128,910,91.0,1.0,0.1,0.936,12208
129,911,91.1,1.0,0.1,0.9355,12308
130,908,90.8,1.0,0.1,0.935,12408
131,939,93.9,1.0,0.1,0.9345,12508
132,906,90.6,1.0,0.1,0.934,12608
133,906,90.6,1.0,0.1,0.9335,12708
134,913,91.3,1.0,0.1,0.933,12808
135,927,92.7,1.0,0.1,0.9325,12849
136,920,92.0,1.0,0.1,0.932,12949
137,916,91.6,1.0,0.1,0.9315,13049
138,911,91.1,1.0,0.1,0.931,13149
139,920,92.0,1.0,0.1,0.9305,13249
140,910,91.0,1.0,0.1,0.93,13349
141,931,93.1,1.0,0.1,0.9295,13449
142,916,91.6,1.0,0.1,0.929,13549
143,908,90.8,1.0,0.1,0.9285,13649
144,909,90.9,1.0,0.1,0.928,13749
145,928,92.8,1.0,0.1,0.9275,13849
146,915,91.5,1.0,0.1,0.927,13949
147,911,91.1,1.0,0.1,0.9265,14049
148,906,90.6,1.0,0.1,0.926,14149
149,910,91.0,1.0,0.1,0.9255,14249
150,912,91.2,1.0,0.1,0.925,14349
151,919,91.9,1.0,0.1,0.9245,14449
152,912,91.2,1.0,0.1,0.924,14549
153,911,91.1,1.0,0.1,0.9235,14649
154,912,91.2,1.0,0.1,0.923,14749
155,908,90.8,1.0,0.1,0.9225,14849
156,907,90.7,1.0,0.1,0.922,14949
157,907,90.7,1.0,0.1,0.9215,15049
158,932,93.2,1.0,0.1,0.921,15149
159,900,90.0,2.0,0.2,0.9205,15249
160,906,90.6,1.0,0.1,0.92,15349
