episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,935,93.5,1.0,0.1,1.0,0
1,908,90.8,1.0,0.1,0.9995,100
2,920,92.0,1.0,0.1,0.999,200
3,907,90.7,1.0,0.1,0.9985,300
4,911,91.1,1.0,0.1,0.998,400
5,1000,100.0,0,0.0,0.9975,500
6,922,92.2,1.0,0.1,0.997,600
7,905,90.5,1.0,0.1,0.9965,700
8,907,90.7,1.0,0.1,0.996,800
9,915,91.5,1.0,0.1,0.9955,900
10,906,90.6,1.0,0.1,0.995,1000
11,911,91.1,1.0,0.1,0.9945,1100
12,927,92.7,1.0,0.1,0.994,1200
13,928,92.8,1.0,0.1,0.9935,1300
14,924,92.4,1.0,0.1,0.993,1400
15,922,92.2,1.0,0.1,0.9925,1401
16,903,90.3,1.0,0.1,0.992,1501
17,929,92.9,1.0,0.1,0.9915,1601
18,929,92.9,1.0,0.1,0.991,1701
19,903,90.3,1.0,0.1,0.9905,1801
20,933,93.3,1.0,0.1,0.99,1901
21,906,90.6,1.0,0.1,0.9895,2001
22,928,92.8,1.0,0.1,0.989,2101
23,925,92.5,1.0,0.1,0.9885,2201
24,914,91.4,1.0,0.1,0.988,2301
25,956,95.6,1.0,0.1,0.9875,2401
26,903,90.3,1.0,0.1,0.987,2501
27,910,91.0,1.0,0.1,0.9865,2601
28,919,91.9,1.0,0.1,0.986,2701
29,1000,100.0,0,0.0,0.9855,2801
30,909,90.9,1.0,0.1,0.985,2901
31,935,93.5,1.0,0.1,0.9845,3001
32,935,93.5,1.0,0.1,0.984,3101
33,922,92.2,1.0,0.1,0.9835,3201
34,927,92.7,1.0,0.1,0.983,3301
35,909,90.9,1.0,0.1,0.9825,3401
36,922,92.2,1.0,0.1,0.982,3501
37,946,94.6,1.0,0.1,0.9815,3601
38,904,90.4,1.0,0.1,0.981,3701
39,903,90.3,1.0,0.1,0.9805,3801
40,934,93.4,1.0,0.1,0.98,3901
41,919,91.9,1.0,0.1,0.9795,4001
42,919,91.9,1.0,0.1,0.979,4101
43,904,90.4,1.0,0.1,0.9785,4201
44,910,91.0,1.0,0.1,0.978,4301
45,917,91.7,1.0,0.1,0.9775,4401
46,914,91.4,1.0,0.1,0.977,4501
47,917,91.7,1.0,0.1,0.9765,4601
48,903,90.3,1.0,0.1,0.976,4701
49,952,95.2,1.0,0.1,0.9755,4801
50,903,90.3,1.0,0.1,0.975,4901
51,948,94.8,1.0,0.1,0.9745,5001
52,922,92.2,1.0,0.1,0.974,5101
53,906,90.6,1.0,0.1,0.9735,5201
54,913,91.3,1.0,0.1,0.973,5301
55,925,92.5,1.0,0.1,0.9725,5401
56,904,90.4,1.0,0.1,0.972,5501
57,934,93.4,1.0,0.1,0.9715,5601
58,908,90.8,1.0,0.1,0.971,5701
59,906,90.6,1.0,0.1,0.9705,5801
60,909,90.9,1.0,0.1,0.97,5901
61,921,92.1,1.0,0.1,0.9695,6001
62,913,91.3,1.0,0.1,0.969,6101
63,937,93.7,1.0,0.1,0.9685,6201
64,930,93.0,1.0,0.1,0.968,6301
65,933,93.3,1.0,0.1,0.9675,6401
66,914,91.4,1.0,0.1,0.967,6501
67,905,90.5,1.0,0.1,0.9665,6538
68,906,90.6,1.0,0.1,0.966,6638
69,903,90.3,1.0,0.1,0.9655,6651
70,905,90.5,1.0,0.1,0.965,6751
71,903,90.3,1.0,0.1,0.9645,6851
72,903,90.3,1.0,0.1,0.964,6951
73,906,90.6,1.0,0.1,0.9635,7051
74,903,90.3,1.0,0.1,0.963,7151
75,903,90.3,1.0,0.1,0.9625,7251
76,905,90.5,1.0,0.1,0.962,7351
77,908,90.8,1.0,0.1,0.9615,7451
78,903,90.3,1.0,0.1,0.961,7551
79,903,90.3,1.0,0.1,0.9605,7651
80,903,90.3,1.0,0.1,0.96,7751
81,903,90.3,1.0,0.1,0.9595,7851
82,906,90.6,1.0,0.1,0.959,7951
83,903,90.3,1.0,0.1,0.9585,8051
84,907,90.7,1.0,0.1,0.958,8151
85,905,90.5,1.0,0.1,0.9575,8251
86,906,90.6,1.0,0.1,0.957,8351
87,903,90.3,1.0,0.1,0.9565,8451
88,904,90.4,1.0,0.1,0.956,8551
89,904,90.4,1.0,0.1,0.9555,8651
90,912,91.2,1.0,0.1,0.955,8751
91,903,90.3,1.0,0.1,0.9545,8851
92,904,90.4,1.0,0.1,0.954,8951
93,904,90.4,1.0,0.1,0.9535,9051
94,910,91.0,1.0,0.1,0.953,9151
95,903,90.3,1.0,0.1,0.9525,9251
96,903,90.3,1.0,0.1,0.952,9351
97,905,90.5,1.0,0.1,0.9515,9451
98,911,91.1,1.0,0.1,0.951,9551
99,903,90.3,1.0,0.1,0.9505,9651
100,906,90.6,1.0,0.1,0.95,9751
