episode,omega2,omega3,omega4,omega
1,0,0,0,1
2,0,1,0,1
3,0,1,1,1
4,1,1,1,1
5,1,1,2,1
6,1,1,2,2
7,1,2,2,2
8,1,3,2,2
9,1,3,2,3
10,2,3,2,3
11,2,3,2,4
12,2,4,2,4
13,2,4,3,4
14,3,4,3,4
15,3,5,3,4
16,3,6,3,4
17,3,7,3,4
18,3,8,3,4
19,4,8,3,4
20,4,8,3,5
21,4,9,3,5
22,4,10,3,5
23,5,10,3,5
24,5,10,4,5
25,6,10,4,5
26,6,10,4,6
27,6,10,4,7
28,7,10,4,7
29,7,10,5,7
30,7,10,5,8
31,7,11,5,8
32,7,11,6,8
33,7,11,6,9
34,7,11,6,10
35,8,11,6,10
36,8,11,7,10
37,8,11,8,10
38,8,11,9,10
39,9,11,9,10
40,9,12,9,10
41,9,12,9,11
42,9,12,9,12
43,9,13,9,12
44,9,13,10,12
45,9,13,11,12
46,9,13,11,13
47,9,13,12,13
48,9,14,12,13
49,9,15,12,13
50,9,15,12,14
51,9,15,13,14
52,9,16,13,14
53,9,17,13,14
54,9,18,13,14
55,9,19,13,14
56,9,20,13,14
57,9,20,14,14
58,9,20,15,14
59,9,20,15,15
60,9,20,15,16
61,9,20,16,16
62,9,20,17,16
63,9,20,18,16
64,9,21,18,16
65,9,21,19,16
66,9,21,19,17
67,9,21,19,18
68,9,21,20,18
69,10,21,20,18
70,11,21,20,18
71,11,21,21,18
72,11,21,22,18
73,12,21,22,18
74,12,21,23,18
75,12,21,24,18
76,12,21,24,19
77,12,22,24,19
78,12,22,24,20
79,12,22,24,21
80,12,22,25,21
81,13,22,25,21
82,13,22,26,21
83,13,23,26,21
84,13,24,26,21
85,13,25,26,21
86,14,25,26,21
87,14,25,26,22
88,14,25,27,22
89,14,25,27,23
90,14,25,27,24
91,15,25,27,24
92,15,25,28,24
93,15,26,28,24
94,16,26,28,24
95,16,26,29,24
96,16,26,30,24
97,17,26,30,24
98,17,26,30,25
99,17,27,30,25
100,17,28,30,25
101,17,28,30,26
102,17,28,31,26
103,17,29,31,26
104,18,29,31,26
105,18,29,32,26
106,18,30,32,26
107,18,31,32,26
108,18,31,33,26
109,18,32,33,26
110,19,32,33,26
111,19,33,33,26
112,19,33,33,27
113,19,33,34,27
114,19,33,34,28
115,19,33,34,29
116,19,34,34,29
117,20,34,34,29
118,20,34,34,30
119,20,34,34,31
120,20,34,34,32
121,20,34,34,33
122,20,34,34,34
123,21,34,34,34
124,21,35,34,34
125,21,35,34,35
126,21,35,35,35
127,21,35,35,36
128,21,35,35,37
129,22,35,35,37
130,23,35,35,37
131,23,35,36,37
132,23,35,37,37
133,23,35,38,37
134,23,36,38,37
135,23,37,38,37
136,23,38,38,37
137,23,38,38,38
138,24,38,38,38
139,24,39,38,38
140,24,39,39,38
141,24,39,39,39
142,24,39,40,39
143,24,40,40,39
144,25,40,40,39
145,26,40,40,39
146,26,40,40,40
147,27,40,40,40
148,28,40,40,40
149,28,40,41,40
150,28,40,41,41
151,29,40,41,41
152,29,40,42,41
153,30,40,42,41
154,30,41,42,41
155,30,42,42,41
156,31,42,42,41
157,31,43,42,41
158,31,43,43,41
159,32,43,43,41
160,32,43,43,42
161,33,43,43,42
162,33,43,43,43
163,34,43,43,43
164,34,43,44,43
165,34,43,44,44
166,35,43,44,44
167,35,44,44,44
168,36,44,44,44
169,36,44,44,45
170,36,45,44,45
171,36,46,44,45
172,36,47,44,45
173,36,48,44,45
174,36,48,45,45
175,36,49,45,45
176,36,49,46,45
177,36,49,46,46
178,36,49,46,47
179,37,49,46,47
180,37,50,46,47
181,38,50,46,47
182,38,50,47,47
183,38,50,47,48
184,39,50,47,48
185,39,50,48,48
186,39,51,48,48
187,39,51,48,49
188,39,51,48,50
189,39,51,48,51
190,40,51,48,51
191,40,51,48,52
192,40,51,48,53
193,40,51,49,53
194,41,51,49,53
195,41,51,49,54
196,41,52,49,54
197,41,52,49,55
198,42,52,49,55
199,42,53,49,55
200,42,54,49,55
201,42,55,49,55
202,42,56,49,55
203,42,56,50,55
204,42,56,50,56
