episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,908,90.8,1.0,0.1,1.0,0
1,962,96.2,1.0,0.1,0.9995,100
2,919,91.9,1.0,0.1,0.999,200
3,929,92.9,1.0,0.1,0.9985,300
4,932,93.2,1.0,0.1,0.998,400
5,943,94.3,1.0,0.1,0.9975,500
6,907,90.7,1.0,0.1,0.997,600
7,928,92.8,1.0,0.1,0.9965,700
8,912,91.2,1.0,0.1,0.996,800
9,908,90.8,1.0,0.1,0.9955,900
10,910,91.0,1.0,0.1,0.995,1000
11,947,94.7,1.0,0.1,0.9945,1100
12,917,91.7,1.0,0.1,0.994,1200
13,906,90.6,1.0,0.1,0.9935,1300
14,913,91.3,1.0,0.1,0.993,1400
15,1000,100.0,0,0.0,0.9925,1500
16,904,90.4,1.0,0.1,0.992,1600
17,907,90.7,1.0,0.1,0.9915,1700
18,925,92.5,1.0,0.1,0.991,1800
19,921,92.1,1.0,0.1,0.9905,1900
20,913,91.3,1.0,0.1,0.99,2000
21,918,91.8,1.0,0.1,0.9895,2100
22,932,93.2,1.0,0.1,0.989,2200
23,909,90.9,1.0,0.1,0.9885,2300
24,920,92.0,1.0,0.1,0.988,2400
25,905,90.5,1.0,0.1,0.9875,2500
26,955,95.5,1.0,0.1,0.987,2600
27,906,90.6,1.0,0.1,0.9865,2700
28,905,90.5,1.0,0.1,0.986,2800
29,929,92.9,1.0,0.1,0.9855,2900
30,916,91.6,1.0,0.1,0.985,3000
31,927,92.7,1.0,0.1,0.9845,3100
32,918,91.8,1.0,0.1,0.984,3200
33,924,92.4,1.0,0.1,0.9835,3300
34,910,91.0,1.0,0.1,0.983,3400
35,917,91.7,1.0,0.1,0.9825,3500
36,920,92.0,1.0,0.1,0.982,3600
37,933,93.3,1.0,0.1,0.9815,3700
38,943,94.3,1.0,0.1,0.981,3800
39,922,92.2,1.0,0.1,0.9805,3900
40,969,96.9,1.0,0.1,0.98,4000
41,923,92.3,1.0,0.1,0.9795,4100
42,909,90.9,1.0,0.1,0.979,4200
43,924,92.4,1.0,0.1,0.9785,4300
44,913,91.3,1.0,0.1,0.978,4400
45,914,91.4,1.0,0.1,0.9775,4500
46,914,91.4,1.0,0.1,0.977,4600
47,986,98.6,1.0,0.1,0.9765,4700
48,1000,100.0,0,0.0,0.976,4800
49,903,90.3,1.0,0.1,0.9755,4900
50,948,94.8,1.0,0.1,0.975,5000
51,905,90.5,1.0,0.1,0.9745,5100
52,906,90.6,1.0,0.1,0.974,5200
53,906,90.6,1.0,0.1,0.9735,5300
54,917,91.7,1.0,0.1,0.973,5400
55,909,90.9,1.0,0.1,0.9725,5500
56,931,93.1,1.0,0.1,0.972,5600
57,908,90.8,1.0,0.1,0.9715,5700
58,911,91.1,1.0,0.1,0.971,5800
59,910,91.0,1.0,0.1,0.9705,5900
60,940,94.0,1.0,0.1,0.97,6000
61,923,92.3,1.0,0.1,0.9695,6100
62,929,92.9,1.0,0.1,0.969,6200
63,915,91.5,1.0,0.1,0.9685,6300
64,915,91.5,1.0,0.1,0.968,6400
65,920,92.0,1.0,0.1,0.9675,6500
66,910,91.0,1.0,0.1,0.967,6600
67,909,90.9,1.0,0.1,0.9665,6700
68,939,93.9,1.0,0.1,0.966,6800
69,933,93.3,1.0,0.1,0.9655,6900
70,906,90.6,1.0,0.1,0.965,7000
71,922,92.2,1.0,0.1,0.9645,7100
72,913,91.3,1.0,0.1,0.964,7200
73,928,92.8,1.0,0.1,0.9635,7300
74,1000,100.0,0,0.0,0.963,7400
75,943,94.3,1.0,0.1,0.9625,7500
76,909,90.9,1.0,0.1,0.962,7600
77,937,93.7,1.0,0.1,0.9615,7700
78,912,91.2,1.0,0.1,0.961,7800
79,913,91.3,1.0,0.1,0.9605,7900
80,906,90.6,1.0,0.1,0.96,8000
81,971,97.1,1.0,0.1,0.9595,8100
82,914,91.4,1.0,0.1,0.959,8200
83,908,90.8,1.0,0.1,0.9585,8300
84,951,95.1,1.0,0.1,0.958,8400
85,955,95.5,1.0,0.1,0.9575,8500
86,911,91.1,1.0,0.1,0.957,8600
87,942,94.2,1.0,0.1,0.9565,8632
88,913,91.3,1.0,0.1,0.956,8732
89,905,90.5,1.0,0.1,0.9555,8832
90,903,90.3,1.0,0.1,0.955,8932
91,908,90.8,1.0,0.1,0.9545,9032
92,921,92.1,1.0,0.1,0.954,9132
93,903,90.3,1.0,0.1,0.9535,9232
94,904,90.4,1.0,0.1,0.953,9332
95,936,93.6,1.0,0.1,0.9525,9432
96,914,91.4,1.0,0.1,0.952,9528
97,924,92.4,1.0,0.1,0.9515,9628
98,953,95.3,1.0,0.1,0.951,9728
99,916,91.6,1.0,0.1,0.9505,9828
100,934,93.4,1.0,0.1,0.95,9928
101,905,90.5,1.0,0.1,0.9495,10028
102,910,91.0,1.0,0.1,0.949,10051
103,911,91.1,1.0,0.1,0.9485,10151
104,922,92.2,1.0,0.1,0.948,10251
105,932,93.2,1.0,0.1,0.9475,10351
106,914,91.4,2.0,0.2,0.947,10451
107,922,92.2,1.0,0.1,0.9465,10551
108,915,91.5,1.0,0.1,0.946,10651
109,910,91.0,1.0,0.1,0.9455,10751
110,908,90.8,1.0,0.1,0.945,10851
111,916,91.6,1.0,0.1,0.9445,10951
112,922,92.2,1.0,0.1,0.944,11051
113,914,91.4,1.0,0.1,0.9435,11151
114,906,90.6,1.0,0.1,0.943,11251
115,946,94.6,1.0,0.1,0.9425,11351
116,996,99.6,1.0,0.1,0.942,11451
117,907,90.7,1.0,0.1,0.9415,11551
118,915,91.5,1.0,0.1,0.941,11651
119,916,91.6,1.0,0.1,0.9405,11751
120,937,93.7,1.0,0.1,0.94,11851
121,904,90.4,1.0,0.1,0.9395,11951
122,913,91.3,1.0,0.1,0.939,12051
123,906,90.6,1.0,0.1,0.9385,12151
124,907,90.7,1.0,0.1,0.938,12216
125,918,91.8,1.0,0.1,0.9375,12316
126,911,91.1,1.0,0.1,0.937,12416
127,909,90.9,1.0,0.1,0.9365,12516
128,905,90.5,1.0,0.1,0.936,12616
129,901,90.1,2.0,0.2,0.9355,12685
130,914,91.4,1.0,0.1,0.935,12785
131,906,90.6,1.0,0.1,0.9345,12885
132,906,90.6,1.0,0.1,0.934,12910
133,905,90.5,2.0,0.2,0.9335,13010
134,904,90.4,1.0,0.1,0.933,13110
135,906,90.6,1.0,0.1,0.9325,13210
136,905,90.5,1.0,0.1,0.932,13310
137,903,90.3,1.0,0.1,0.9315,13410
138,903,90.3,1.0,0.1,0.931,13510
139,908,90.8,1.0,0.1,0.9305,13610
140,905,90.5,1.0,0.1,0.93,13710
141,913,91.3,1.0,0.1,0.9295,13810
142,906,90.6,1.0,0.1,0.929,13817
143,905,90.5,1.0,0.1,0.9285,13917
144,910,91.0,1.0,0.1,0.928,14017
145,904,90.4,1.0,0.1,0.9275,14117
146,903,90.3,1.0,0.1,0.927,14217
147,905,90.5,1.0,0.1,0.9265,14317
148,904,90.4,1.0,0.1,0.926,14417
149,903,90.3,1.0,0.1,0.9255,14517
150,903,90.3,1.0,0.1,0.925,14617
151,839,83.9,2.0,0.2,0.9245,14717
152,906,90.6,1.0,0.1,0.924,14817
153,910,91.0,1.0,0.1,0.9235,14917
154,906,90.6,1.0,0.1,0.923,15017
155,903,90.3,1.0,0.1,0.9225,15117
156,885,88.5,2.0,0.2,0.922,15217
157,903,90.3,1.0,0.1,0.9215,15317
158,905,90.5,1.0,0.1,0.921,15417
159,908,90.8,1.0,0.1,0.9205,15517
160,914,91.4,1.0,0.1,0.92,15617
161,905,90.5,1.0,0.1,0.9195,15717
162,904,90.4,1.0,0.1,0.919,15817
163,905,90.5,1.0,0.1,0.9185,15917
164,903,90.3,1.0,0.1,0.918,16017
165,903,90.3,1.0,0.1,0.9175,16117
166,905,90.5,1.0,0.1,0.917,16217
167,903,90.3,1.0,0.1,0.9165,16317
168,901,90.1,2.0,0.2,0.916,16417
169,905,90.5,1.0,0.1,0.9155,16517
170,904,90.4,1.0,0.1,0.915,16597
171,876,87.6,2.0,0.2,0.9145,16697
172,908,90.8,1.0,0.1,0.914,16797
173,903,90.3,1.0,0.1,0.9135,16897
174,903,90.3,2.0,0.2,0.913,16997
175,903,90.3,1.0,0.1,0.9125,17097
176,863,86.3,2.0,0.2,0.912,17197
177,906,90.6,1.0,0.1,0.9115,17297
178,905,90.5,1.0,0.1,0.911,17397
179,867,86.7,2.0,0.2,0.9105,17497
180,905,90.5,1.0,0.1,0.91,17597
181,903,90.3,1.0,0.1,0.9095,17697
182,903,90.3,1.0,0.1,0.909,17797
183,904,90.4,1.0,0.1,0.9085,17897
184,905,90.5,1.0,0.1,0.908,17997
185,903,90.3,1.0,0.1,0.9075,18097
186,903,90.3,1.0,0.1,0.907,18197
187,904,90.4,1.0,0.1,0.9065,18297
188,906,90.6,1.0,0.1,0.906,18397
189,887,88.7,2.0,0.2,0.9055,18497
190,903,90.3,1.0,0.1,0.905,18597
191,903,90.3,1.0,0.1,0.9045,18697
192,906,90.6,1.0,0.1,0.904,18797
193,905,90.5,1.0,0.1,0.9035,18806
194,904,90.4,1.0,0.1,0.903,18906
195,866,86.6,2.0,0.2,0.9025,19006
196,876,87.6,2.0,0.2,0.902,19106
197,904,90.4,1.0,0.1,0.9015,19206
198,903,90.3,2.0,0.2,0.901,19249
199,846,84.6,3.0,0.3,0.9005,19349
200,901,90.1,2.0,0.2,0.9,19449
201,907,90.7,1.0,0.1,0.8995,19505
202,903,90.3,1.0,0.1,0.899,19605
203,904,90.4,1.0,0.1,0.8985,19705
204,903,90.3,1.0,0.1,0.898,19805
205,903,90.3,1.0,0.1,0.8975,19905
206,857,85.7,2.0,0.2,0.897,20005
207,903,90.3,1.0,0.1,0.8965,20027
208,900,90.0,2.0,0.2,0.896,20127
209,857,85.7,2.0,0.2,0.8955,20227
210,903,90.3,1.0,0.1,0.895,20327
211,850,85.0,3.0,0.3,0.8945,20427
212,813,81.3,4.0,0.4,0.894,20527
213,874,87.4,2.0,0.2,0.8935,20627
214,797,79.7,4.0,0.4,0.893,20680
215,790,79.0,4.0,0.4,0.8925,20780
216,757,75.7,4.0,0.4,0.892,20880
217,793,79.3,4.0,0.4,0.8915,20980
218,729,72.9,4.0,0.4,0.891,21080
219,788,78.8,3.0,0.3,0.8905,21180
220,755,75.5,4.0,0.4,0.89,21280
221,756,75.6,3.0,0.3,0.8895,21380
222,771,77.1,3.0,0.3,0.889,21460
223,819,81.9,4.0,0.4,0.8885,21560
224,747,74.7,3.0,0.3,0.888,21660
225,785,78.5,3.0,0.3,0.8875,21760
226,759,75.9,3.0,0.3,0.887,21860
227,739,73.9,4.0,0.4,0.8865,21960
228,792,79.2,3.0,0.3,0.886,22060
229,773,77.3,3.0,0.3,0.8855,22160
230,757,75.7,3.0,0.3,0.885,22180
231,779,77.9,3.0,0.3,0.8845,22280
232,769,76.9,4.0,0.4,0.884,22380
233,752,75.2,3.0,0.3,0.8835,22480
234,733,73.3,4.0,0.4,0.883,22580
235,756,75.6,4.0,0.4,0.8825,22680
236,700,70.0,4.0,0.4,0.882,22780
237,678,67.8,4.0,0.4,0.8815,22880
238,768,76.8,3.0,0.3,0.881,22980
239,749,74.9,3.0,0.3,0.8805,22990
240,774,77.4,5.0,0.5,0.88,23090
241,704,70.4,4.0,0.4,0.8795,23190
242,611,61.1,6.0,0.6,0.879,23290
243,722,72.2,4.0,0.4,0.8785,23390
244,722,72.2,4.0,0.4,0.878,23490
245,789,78.9,4.0,0.4,0.8775,23590
246,784,78.4,4.0,0.4,0.877,23594
247,756,75.6,4.0,0.4,0.8765,23694
248,694,69.4,6.0,0.6,0.876,23794
249,773,77.3,4.0,0.4,0.8755,23894
250,842,84.2,2.0,0.2,0.875,23994
251,768,76.8,3.0,0.3,0.8745,24094
252,723,72.3,4.0,0.4,0.874,24194
253,743,74.3,4.0,0.4,0.8735,24294
