episode,W_mean
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.046231595520305625
11,0.02372153581928721
12,0.02372153581928721
13,0.10288820248595387
14,0.0949810238795248
15,0.0949810238795248
16,0.0949810238795248
17,0.0949810238795248
18,0.06859213499063592
19,0.06859213499063592
20,0.06859213499063592
21,0.06859213499063592
22,0.06463854568742138
23,0.06463854568742138
24,0.06226639210549265
25,0.060684956384206845
26,0.05955535944043127
27,0.05955535944043127
28,0.05955535944043127
29,0.05955535944043127
30,0.046360914995986824
31,0.046360914995986824
32,0.046360914995986824
33,0.038444248329320155
34,0.038444248329320155
35,0.038444248329320155
36,0.038444248329320155
37,0.03759705062148847
38,0.03231927284371069
39,0.03421197646090114
40,0.04236247032482273
41,0.0388272712615628
42,0.038168339711027045
43,0.038168339711027045
44,0.038168339711027045
45,0.038168339711027045
46,0.038168339711027045
47,0.038168339711027045
48,0.038168339711027045
49,0.037814674553224036
50,0.037814674553224036
51,0.037814674553224036
52,0.03699962516683188
53,0.0342500258954075
54,0.032050346478267995
55,0.032050346478267995
56,0.032050346478267995
57,0.03425213270925131
58,0.033585274120385
59,0.033585274120385
60,0.031785536415452675
61,0.03127879607040554
62,0.03072308057968361
63,0.03072308057968361
64,0.03025285977984198
65,0.02984981337997773
66,0.029500506500095374
67,0.028000725079318445
68,0.02769508155942138
69,0.026426035741840898
70,0.0261563502831082
71,0.0261563502831082
72,0.02506859672518207
73,0.024828876317419674
74,0.02461438963679016
75,0.023671669886587515
76,0.02347863187402095
77,0.02347863187402095
78,0.02347863187402095
79,0.02347863187402095
80,0.022653752092593637
81,0.02247909865265246
82,0.022320322798160482
83,0.022175353539711284
84,0.022042465052799515
85,0.021314629951540123
86,0.020667665417087328
87,0.020667665417087328
88,0.020667665417087328
89,0.0240994586085041
90,0.02397720120054528
91,0.023864348208583287
92,0.023864348208583287
93,0.023759854697507368
94,0.02415318439510045
95,0.023435711086255025
96,0.023379521129456012
97,0.02924883260411228
98,0.02908040309957453
99,0.028285199335011862
100,0.028285199335011862
101,0.028285199335011862
102,0.028102267955195135
103,0.028102267955195135
104,0.02800523826633893
105,0.028385523864439325
106,0.028295185878262855
107,0.027723672026064492
108,0.02721939509765417
109,0.026496482584415382
110,0.026496482584415382
111,0.026416768657871553
112,0.026416768657871553
113,0.027480101328793614
114,0.02741633018755855
115,0.027332014733793847
116,0.02727983834551061
117,0.02727983834551061
118,0.02693975190492591
119,0.026896271581356546
120,0.026260095221022472
121,0.026260095221022472
122,0.032976487372620704
123,0.032897611625550494
124,0.03282366561267217
125,0.03275420117633193
126,0.03275420117633193
127,0.03268882288330582
128,0.032101583166074366
129,0.03155784268715635
130,0.03155784268715635
131,0.031496200296588873
132,0.031496200296588873
133,0.031496200296588873
134,0.03323745081935136
135,0.032689916234019255
136,0.032029766564025425
137,0.03384162503559978
138,0.03380483399257955
139,0.033746616179265825
