episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,905,90.5,1.0,0.1,1.0
10,928,92.8,1.0,0.1,0.9955
20,903,90.3,1.0,0.1,0.9905
30,926,92.6,1.0,0.1,0.9855
40,904,90.4,1.0,0.1,0.9805
50,942,94.2,1.0,0.1,0.9755
60,903,90.3,1.0,0.1,0.9705
70,902,90.2,1.0,0.1,0.9655
80,900,90.0,2.0,0.2,0.9605
90,898,89.8,2.0,0.2,0.9555
100,905,90.5,1.0,0.1,0.9505
110,847,84.7,2.0,0.2,0.9455
120,904,90.4,1.0,0.1,0.9405
130,836,83.6,3.0,0.3,0.9355
140,903,90.3,1.0,0.1,0.9305
150,839,83.9,2.0,0.2,0.9255
160,828,82.8,2.0,0.2,0.9205
170,728,72.8,4.0,0.4,0.9155
180,812,81.2,4.0,0.4,0.9105
190,752,75.2,5.0,0.5,0.9055
200,723,72.3,4.0,0.4,0.9005
210,671,67.1,5.0,0.5,0.8955
220,664,66.4,4.0,0.4,0.8905
230,677,67.7,4.0,0.4,0.8855
240,652,65.2,5.0,0.5,0.8805
250,612,61.2,5.0,0.5,0.8755
260,553,55.3,6.0,0.6,0.8705
270,528,52.8,8.0,0.8,0.8655
280,532,53.2,6.0,0.6,0.8605
290,521,52.1,7.0,0.7,0.8555
300,475,47.5,8.0,0.8,0.8505
310,522,52.2,6.0,0.6,0.8455
320,490,49.0,7.0,0.7,0.8405
330,452,45.2,8.0,0.8,0.8355
340,351,35.1,9.0,0.9,0.8305
350,462,46.2,8.0,0.8,0.8255
360,420,42.0,9.0,0.9,0.8205
370,267,26.7,10.0,1.0,0.8155
380,332,33.2,9.0,0.9,0.8105
390,338,33.8,9.0,0.9,0.8055
400,262,26.2,10.0,1.0,0.8005
410,259,25.9,10.0,1.0,0.7955
420,297,29.7,10.0,1.0,0.7905
430,323,32.3,9.0,0.9,0.7855
440,317,31.7,9.0,0.9,0.7805
450,315,31.5,9.0,0.9,0.7755
