"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper"
790,25.56,25.0699239555,26.0500760445,1.0,1.0,1.0
800,25.59,25.2355953778,25.9444046222,1.0,1.0,1.0
810,25.74,25.2873172864,26.1926827136,1.0,1.0,1.0
820,25.26,24.9637044238,25.5562955762,1.0,1.0,1.0
830,25.47,25.0026699873,25.9373300127,1.0,1.0,1.0
840,25.34,25.0058263047,25.6741736953,1.0,1.0,1.0
850,25.57,25.2499938124,25.8900061876,1.0,1.0,1.0
860,25.41,24.8513392825,25.9686607175,1.0,1.0,1.0
870,25.41,25.0805386425,25.7394613575,1.0,1.0,1.0
880,25.59,25.2292349847,25.9507650153,1.0,1.0,1.0
890,25.33,25.0890569573,25.5709430427,1.0,1.0,1.0
900,25.4,24.9668298821,25.8331701179,1.0,1.0,1.0
910,25.29,24.9728494741,25.6071505259,1.0,1.0,1.0
920,25.77,25.3624627619,26.1775372381,1.0,1.0,1.0
930,25.48,25.0129742585,25.9470257415,1.0,1.0,1.0
940,25.56,25.1174798094,26.0025201906,1.0,1.0,1.0
950,25.77,25.4429637327,26.0970362673,1.0,1.0,1.0
960,25.16,24.8815105775,25.4384894225,1.0,1.0,1.0
970,25.19,25.0008846233,25.3791153767,1.0,1.0,1.0
980,25.74,25.4783536005,26.0016463995,1.0,1.0,1.0
990,25.46,25.0187665821,25.9012334179,1.0,1.0,1.0
1000,25.43,25.0210699443,25.8389300557,1.0,1.0,1.0
1010,25.35,25.024357607,25.675642393,1.0,1.0,1.0
1020,25.12,24.7128117107,25.5271882893,1.0,1.0,1.0
1030,25.5,25.2118769873,25.7881230127,1.0,1.0,1.0
1040,25.5,25.0801613989,25.9198386011,1.0,1.0,1.0
1050,25.31,24.9204387001,25.6995612999,1.0,1.0,1.0
1060,25.36,24.9252575716,25.7947424284,1.0,1.0,1.0
1070,25.58,25.0312487688,26.1287512312,1.0,1.0,1.0
1080,25.41,25.0805386425,25.7394613575,1.0,1.0,1.0
1090,25.37,25.0036050215,25.7363949785,1.0,1.0,1.0
1100,25.64,25.4209351277,25.8590648723,1.0,1.0,1.0
1110,25.46,25.1561253079,25.7638746921,1.0,1.0,1.0
1120,25.23,24.8323490596,25.6276509404,1.0,1.0,1.0
1130,25.25,25.008585444,25.491414556,1.0,1.0,1.0
1140,25.3,24.9661667772,25.6338332228,1.0,1.0,1.0
1150,25.13,24.75592617,25.50407383,1.0,1.0,1.0
1160,25.52,25.1698727621,25.8701272379,1.0,1.0,1.0
1170,25.34,25.1427897107,25.5372102893,1.0,1.0,1.0
1180,25.39,25.0339946261,25.7460053739,1.0,1.0,1.0
1190,25.71,25.2219585603,26.1980414397,1.0,1.0,1.0
1200,25.25,24.9040386609,25.5959613391,1.0,1.0,1.0
1210,25.55,25.1756222919,25.9243777081,1.0,1.0,1.0
1220,25.69,25.4702871971,25.9097128029,1.0,1.0,1.0
1230,25.17,24.7824874965,25.5575125035,1.0,1.0,1.0
1240,25.37,25.1130683362,25.6269316638,1.0,1.0,1.0
1250,25.58,25.2347790379,25.9252209621,1.0,1.0,1.0
1260,25.27,24.9412297001,25.5987702999,1.0,1.0,1.0
1270,25.31,25.0209903012,25.5990096988,1.0,1.0,1.0
1280,25.39,25.019899289,25.760100711,1.0,1.0,1.0
1290,25.48,25.2258496658,25.7341503342,1.0,1.0,1.0
1300,25.53,25.2339924156,25.8260075844,1.0,1.0,1.0
1310,25.4,24.9616107767,25.8383892233,1.0,1.0,1.0
1320,25.45,25.1796956199,25.7203043801,1.0,1.0,1.0
1330,25.35,24.8506715421,25.8493284579,1.0,1.0,1.0
1340,25.31,25.0269540038,25.5930459962,1.0,1.0,1.0
1350,25.6,25.1774614444,26.0225385556,1.0,1.0,1.0
1360,25.35,25.0839359515,25.6160640485,1.0,1.0,1.0
1370,25.27,24.8766621041,25.6633378959,1.0,1.0,1.0
1380,25.3,24.8500890964,25.7499109036,1.0,1.0,1.0
1390,25.36,25.0059966968,25.7140033032,1.0,1.0,1.0
1400,25.16,24.8898008171,25.4301991829,1.0,1.0,1.0
1410,25.77,25.2335618105,26.3064381895,1.0,1.0,1.0
1420,25.33,24.9714482879,25.6885517121,1.0,1.0,1.0
1430,25.44,25.0733723159,25.8066276841,1.0,1.0,1.0
1440,25.65,25.2943142001,26.0056857999,1.0,1.0,1.0
1450,25.85,25.29665706,26.40334294,1.0,1.0,1.0
1460,25.44,25.1917346211,25.6882653789,1.0,1.0,1.0
1470,25.52,24.9967072009,26.0432927991,1.0,1.0,1.0
1480,25.61,25.1184758227,26.1015241773,1.0,1.0,1.0
1490,25.25,24.7935023892,25.7064976108,1.0,1.0,1.0
1500,25.57,25.300116655,25.839883345,1.0,1.0,1.0
1510,25.54,25.2269093126,25.8530906874,1.0,1.0,1.0
1520,25.55,25.1352711868,25.9647288132,1.0,1.0,1.0
1530,25.37,25.0210928631,25.7189071369,1.0,1.0,1.0
1540,25.32,24.8937102358,25.7462897642,1.0,1.0,1.0
1550,25.55,25.1394047998,25.9605952002,1.0,1.0,1.0
1560,25.54,25.2269093126,25.8530906874,1.0,1.0,1.0
1570,25.42,25.015614141,25.824385859,1.0,1.0,1.0
1580,25.71,25.4289700266,25.9910299734,1.0,1.0,1.0
1590,25.67,25.2328446722,26.1071553278,1.0,1.0,1.0
1600,25.5,25.1479293953,25.8520706047,1.0,1.0,1.0
1610,25.51,25.1555953778,25.8644046222,1.0,1.0,1.0
1620,25.51,25.1338041783,25.8861958217,1.0,1.0,1.0
1630,25.49,25.2702871971,25.7097128029,1.0,1.0,1.0
1640,25.37,24.9447117795,25.7952882205,1.0,1.0,1.0
1650,25.57,25.076628415,26.063371585,1.0,1.0,1.0
1660,25.35,25.0296386445,25.6703613555,1.0,1.0,1.0
1670,25.29,25.0528628122,25.5271371878,1.0,1.0,1.0
1680,25.39,25.0339946261,25.7460053739,1.0,1.0,1.0
1690,25.1,24.6707858564,25.5292141436,1.0,1.0,1.0
1700,25.18,24.7604323499,25.5995676501,1.0,1.0,1.0
1710,25.33,25.0378594345,25.6221405655,1.0,1.0,1.0
1720,25.5,25.0911394725,25.9088605275,1.0,1.0,1.0
1730,25.68,25.1039513529,26.2560486471,1.0,1.0,1.0
1740,25.46,25.1637044238,25.7562955762,1.0,1.0,1.0
1750,25.46,25.0737367105,25.8462632895,1.0,1.0,1.0
1760,25.52,25.2362517798,25.8037482202,1.0,1.0,1.0
1770,25.41,24.8827561313,25.9372438687,1.0,1.0,1.0
1780,25.33,25.0686797752,25.5913202248,1.0,1.0,1.0
1790,25.48,25.1825552446,25.7774447554,1.0,1.0,1.0
1800,25.11,24.8499885659,25.3700114341,1.0,1.0,1.0
1810,25.08,24.7465075973,25.4134924027,1.0,1.0,1.0
1820,25.45,25.1123562556,25.7876437444,1.0,1.0,1.0
1830,25.61,25.2307933593,25.9892066407,1.0,1.0,1.0
1840,25.14,24.9343219306,25.3456780694,1.0,1.0,1.0
1850,25.63,25.319004807,25.940995193,1.0,1.0,1.0
1860,25.48,25.1586639569,25.8013360431,1.0,1.0,1.0
1870,25.61,25.123125009,26.096874991,1.0,1.0,1.0
1880,25.82,25.4270236612,26.2129763388,1.0,1.0,1.0
1890,25.41,25.0771048722,25.7428951278,1.0,1.0,1.0
1900,25.2,24.7488270718,25.6511729282,1.0,1.0,1.0
1910,25.17,24.8210928631,25.5189071369,1.0,1.0,1.0
1920,25.65,24.9941477911,26.3058522089,1.0,1.0,1.0
1930,25.67,25.1629873759,26.1770126241,1.0,1.0,1.0
1940,25.43,25.1099938124,25.7500061876,1.0,1.0,1.0
1950,25.35,25.1062415584,25.5937584416,1.0,1.0,1.0
1960,25.07,24.9116489986,25.2283510014,1.0,1.0,1.0
1970,25.67,25.3098659691,26.0301340309,1.0,1.0,1.0
1980,25.47,25.2243825539,25.7156174461,1.0,1.0,1.0
1990,25.32,24.9555500134,25.6844499866,1.0,1.0,1.0
2000,25.31,25.0801685927,25.5398314073,1.0,1.0,1.0
