episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,924,92.4,1.0,0.1,1.0,0
1,910,91.0,1.0,0.1,0.9995,100
2,957,95.7,1.0,0.1,0.999,200
3,905,90.5,1.0,0.1,0.9985,213
4,902,90.2,1.0,0.1,0.998,313
5,902,90.2,1.0,0.1,0.9975,413
6,904,90.4,1.0,0.1,0.997,513
7,906,90.6,1.0,0.1,0.9965,613
8,906,90.6,1.0,0.1,0.996,713
9,904,90.4,1.0,0.1,0.9955,813
10,908,90.8,1.0,0.1,0.995,872
11,902,90.2,1.0,0.1,0.9945,972
12,916,91.6,1.0,0.1,0.994,1072
13,902,90.2,1.0,0.1,0.9935,1172
14,903,90.3,1.0,0.1,0.993,1272
15,914,91.4,1.0,0.1,0.9925,1372
16,911,91.1,1.0,0.1,0.992,1472
17,902,90.2,1.0,0.1,0.9915,1487
18,902,90.2,1.0,0.1,0.991,1505
19,902,90.2,1.0,0.1,0.9905,1605
20,902,90.2,1.0,0.1,0.99,1705
21,902,90.2,1.0,0.1,0.9895,1719
22,880,88.0,2.0,0.2,0.989,1819
23,902,90.2,1.0,0.1,0.9885,1919
24,902,90.2,1.0,0.1,0.988,2019
25,902,90.2,1.0,0.1,0.9875,2021
26,902,90.2,1.0,0.1,0.987,2121
27,902,90.2,1.0,0.1,0.9865,2221
28,902,90.2,1.0,0.1,0.986,2321
29,902,90.2,1.0,0.1,0.9855,2421
30,902,90.2,1.0,0.1,0.985,2521
31,902,90.2,1.0,0.1,0.9845,2621
32,902,90.2,1.0,0.1,0.984,2671
33,902,90.2,1.0,0.1,0.9835,2771
34,902,90.2,1.0,0.1,0.983,2871
35,902,90.2,1.0,0.1,0.9825,2971
36,902,90.2,1.0,0.1,0.982,3071
37,902,90.2,1.0,0.1,0.9815,3171
38,902,90.2,1.0,0.1,0.981,3271
39,902,90.2,1.0,0.1,0.9805,3371
40,902,90.2,1.0,0.1,0.98,3471
41,902,90.2,1.0,0.1,0.9795,3571
42,861,86.1,2.0,0.2,0.979,3671
43,902,90.2,1.0,0.1,0.9785,3771
44,902,90.2,1.0,0.1,0.978,3871
45,902,90.2,1.0,0.1,0.9775,3971
46,902,90.2,1.0,0.1,0.977,4071
47,839,83.9,2.0,0.2,0.9765,4171
48,902,90.2,1.0,0.1,0.976,4271
49,902,90.2,1.0,0.1,0.9755,4371
50,902,90.2,1.0,0.1,0.975,4471
51,902,90.2,1.0,0.1,0.9745,4571
52,902,90.2,1.0,0.1,0.974,4671
53,902,90.2,1.0,0.1,0.9735,4771
54,902,90.2,1.0,0.1,0.973,4871
55,902,90.2,1.0,0.1,0.9725,4971
56,902,90.2,1.0,0.1,0.972,5071
57,902,90.2,1.0,0.1,0.9715,5171
58,902,90.2,1.0,0.1,0.971,5271
59,902,90.2,1.0,0.1,0.9705,5371
60,902,90.2,1.0,0.1,0.97,5471
61,902,90.2,1.0,0.1,0.9695,5571
62,893,89.3,2.0,0.2,0.969,5671
63,902,90.2,1.0,0.1,0.9685,5771
64,902,90.2,1.0,0.1,0.968,5871
