episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,999,99.9,1.0,0.1,1.0,0
1,979,97.9,1.0,0.1,0.9995,100
2,917,91.7,1.0,0.1,0.999,151
3,949,94.9,1.0,0.1,0.9985,251
4,1000,100.0,0,0.0,0.998,351
5,920,92.0,1.0,0.1,0.9975,451
6,913,91.3,1.0,0.1,0.997,460
7,976,97.6,1.0,0.1,0.9965,560
8,912,91.2,1.0,0.1,0.996,660
9,913,91.3,1.0,0.1,0.9955,760
10,924,92.4,1.0,0.1,0.995,860
11,988,98.8,1.0,0.1,0.9945,960
12,922,92.2,1.0,0.1,0.994,1060
13,916,91.6,1.0,0.1,0.9935,1160
14,937,93.7,1.0,0.1,0.993,1260
15,949,94.9,1.0,0.1,0.9925,1360
16,911,91.1,1.0,0.1,0.992,1460
17,938,93.8,1.0,0.1,0.9915,1560
18,958,95.8,1.0,0.1,0.991,1660
19,951,95.1,1.0,0.1,0.9905,1760
20,983,98.3,1.0,0.1,0.99,1860
21,934,93.4,1.0,0.1,0.9895,1960
22,912,91.2,1.0,0.1,0.989,2060
23,913,91.3,1.0,0.1,0.9885,2160
24,906,90.6,1.0,0.1,0.988,2260
25,916,91.6,1.0,0.1,0.9875,2360
26,909,90.9,1.0,0.1,0.987,2460
27,916,91.6,1.0,0.1,0.9865,2560
28,916,91.6,1.0,0.1,0.986,2660
29,918,91.8,1.0,0.1,0.9855,2760
30,908,90.8,1.0,0.1,0.985,2858
31,907,90.7,1.0,0.1,0.9845,2958
32,906,90.6,1.0,0.1,0.984,3058
33,912,91.2,1.0,0.1,0.9835,3158
34,906,90.6,1.0,0.1,0.983,3258
35,910,91.0,1.0,0.1,0.9825,3358
36,906,90.6,1.0,0.1,0.982,3458
37,906,90.6,1.0,0.1,0.9815,3558
38,906,90.6,1.0,0.1,0.981,3600
39,906,90.6,1.0,0.1,0.9805,3700
40,906,90.6,1.0,0.1,0.98,3800
41,906,90.6,1.0,0.1,0.9795,3900
42,906,90.6,1.0,0.1,0.979,4000
43,906,90.6,1.0,0.1,0.9785,4042
44,906,90.6,1.0,0.1,0.978,4142
45,906,90.6,1.0,0.1,0.9775,4242
46,906,90.6,1.0,0.1,0.977,4342
47,906,90.6,1.0,0.1,0.9765,4348
48,898,89.8,2.0,0.2,0.976,4448
49,865,86.5,2.0,0.2,0.9755,4548
50,894,89.4,2.0,0.2,0.975,4648
51,906,90.6,1.0,0.1,0.9745,4748
52,906,90.6,1.0,0.1,0.974,4848
53,906,90.6,1.0,0.1,0.9735,4948
54,906,90.6,1.0,0.1,0.973,5045
55,867,86.7,2.0,0.2,0.9725,5145
56,906,90.6,1.0,0.1,0.972,5165
57,831,83.1,2.0,0.2,0.9715,5265
58,856,85.6,2.0,0.2,0.971,5365
59,879,87.9,2.0,0.2,0.9705,5465
60,832,83.2,2.0,0.2,0.97,5565
61,894,89.4,3.0,0.3,0.9695,5649
62,759,75.9,4.0,0.4,0.969,5749
63,832,83.2,2.0,0.2,0.9685,5849
64,732,73.2,4.0,0.4,0.968,5866
65,906,90.6,1.0,0.1,0.9675,5966
66,860,86.0,2.0,0.2,0.967,6066
67,849,84.9,2.0,0.2,0.9665,6120
68,825,82.5,3.0,0.3,0.966,6220
69,906,90.6,1.0,0.1,0.9655,6320
70,888,88.8,2.0,0.2,0.965,6420
71,900,90.0,2.0,0.2,0.9645,6499
72,833,83.3,3.0,0.3,0.964,6599
73,817,81.7,3.0,0.3,0.9635,6699
74,776,77.6,3.0,0.3,0.963,6767
75,792,79.2,4.0,0.4,0.9625,6867
76,798,79.8,3.0,0.3,0.962,6967
77,775,77.5,5.0,0.5,0.9615,7040
78,845,84.5,5.0,0.5,0.961,7042
79,748,74.8,5.0,0.5,0.9605,7142
80,853,85.3,2.0,0.2,0.96,7242
81,830,83.0,2.0,0.2,0.9595,7342
82,770,77.0,4.0,0.4,0.959,7442
83,837,83.7,2.0,0.2,0.9585,7542
84,815,81.5,3.0,0.3,0.958,7642
85,643,64.3,5.0,0.5,0.9575,7742
86,812,81.2,4.0,0.4,0.957,7842
87,851,85.1,2.0,0.2,0.9565,7853
88,763,76.3,3.0,0.3,0.956,7953
89,811,81.1,3.0,0.3,0.9555,8053
90,671,67.1,4.0,0.4,0.955,8067
91,691,69.1,4.0,0.4,0.9545,8103
92,759,75.9,3.0,0.3,0.954,8203
93,686,68.6,4.0,0.4,0.9535,8303
94,769,76.9,3.0,0.3,0.953,8403
95,831,83.1,2.0,0.2,0.9525,8503
96,767,76.7,4.0,0.4,0.952,8603
97,747,74.7,3.0,0.3,0.9515,8703
98,716,71.6,5.0,0.5,0.951,8803
99,701,70.1,4.0,0.4,0.9505,8903
100,625,62.5,5.0,0.5,0.95,9003
101,790,79.0,5.0,0.5,0.9495,9054
102,759,75.9,4.0,0.4,0.949,9154
103,825,82.5,2.0,0.2,0.9485,9254
104,840,84.0,2.0,0.2,0.948,9354
105,743,74.3,4.0,0.4,0.9475,9454
106,713,71.3,5.0,0.5,0.947,9502
107,767,76.7,4.0,0.4,0.9465,9602
108,746,74.6,5.0,0.5,0.946,9662
