episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,926,92.6,1.0,0.1,0.9955
20,996,99.6,1.0,0.1,0.9905
30,1000,100.0,0,0.0,0.9855
40,968,96.8,1.0,0.1,0.9805
50,918,91.8,2.0,0.2,0.9755
60,952,95.2,1.0,0.1,0.9705
70,937,93.7,1.0,0.1,0.9655
80,980,98.0,1.0,0.1,0.9605
90,931,93.1,1.0,0.1,0.9555
100,949,94.9,1.0,0.1,0.9505
110,783,78.3,4.0,0.4,0.9455
120,835,83.5,2.0,0.2,0.9405
130,659,65.9,4.0,0.4,0.9355
140,738,73.8,4.0,0.4,0.9305
150,680,68.0,5.0,0.5,0.9255
160,717,71.7,4.0,0.4,0.9205
170,608,60.8,5.0,0.5,0.9155
180,589,58.9,7.0,0.7,0.9105
190,500,50.0,7.0,0.7,0.9055
200,512,51.2,7.0,0.7,0.9005
210,462,46.2,8.0,0.8,0.8955
220,463,46.3,8.0,0.8,0.8905
230,519,51.9,7.0,0.7,0.8855
240,396,39.6,9.0,0.9,0.8805
250,376,37.6,10.0,1.0,0.8755
260,384,38.4,8.0,0.8,0.8705
270,313,31.3,10.0,1.0,0.8655
280,345,34.5,9.0,0.9,0.8605
290,282,28.2,10.0,1.0,0.8555
300,251,25.1,10.0,1.0,0.8505
310,228,22.8,10.0,1.0,0.8455
320,248,24.8,10.0,1.0,0.8405
330,248,24.8,10.0,1.0,0.8355
340,218,21.8,10.0,1.0,0.8305
350,210,21.0,10.0,1.0,0.8255
360,218,21.8,10.0,1.0,0.8205
370,221,22.1,10.0,1.0,0.8155
380,213,21.3,10.0,1.0,0.8105
390,220,22.0,10.0,1.0,0.8055
400,219,21.9,10.0,1.0,0.8005
410,211,21.1,10.0,1.0,0.7955
420,207,20.7,10.0,1.0,0.7905
430,214,21.4,10.0,1.0,0.7855
440,213,21.3,10.0,1.0,0.7805
450,225,22.5,10.0,1.0,0.7755
460,209,20.9,10.0,1.0,0.7705
470,217,21.7,10.0,1.0,0.7655
480,215,21.5,10.0,1.0,0.7605
490,210,21.0,10.0,1.0,0.7555
500,215,21.5,10.0,1.0,0.7505
510,218,21.8,10.0,1.0,0.7455
520,217,21.7,10.0,1.0,0.7405
530,206,20.6,10.0,1.0,0.7355
540,217,21.7,10.0,1.0,0.7305
550,215,21.5,10.0,1.0,0.7255
560,217,21.7,10.0,1.0,0.7205
570,222,22.2,10.0,1.0,0.7155
580,211,21.1,10.0,1.0,0.7105
590,208,20.8,10.0,1.0,0.7055
600,213,21.3,10.0,1.0,0.7005
610,203,20.3,10.0,1.0,0.6955
620,209,20.9,10.0,1.0,0.6905
630,210,21.0,10.0,1.0,0.6855
640,217,21.7,10.0,1.0,0.6805
650,215,21.5,10.0,1.0,0.6755
660,221,22.1,10.0,1.0,0.6705
670,227,22.7,10.0,1.0,0.6655
680,213,21.3,10.0,1.0,0.6605
690,223,22.3,10.0,1.0,0.6555
700,226,22.6,10.0,1.0,0.6505
710,211,21.1,10.0,1.0,0.6455
720,210,21.0,10.0,1.0,0.6405
730,211,21.1,10.0,1.0,0.6355
740,215,21.5,10.0,1.0,0.6305
750,211,21.1,10.0,1.0,0.6255
760,217,21.7,10.0,1.0,0.6205
770,217,21.7,10.0,1.0,0.6155
780,207,20.7,10.0,1.0,0.6105
790,226,22.6,10.0,1.0,0.6055
800,215,21.5,10.0,1.0,0.6005
810,217,21.7,10.0,1.0,0.5955
820,211,21.1,10.0,1.0,0.5905
830,214,21.4,10.0,1.0,0.5855
840,211,21.1,10.0,1.0,0.5805
850,216,21.6,10.0,1.0,0.5755
860,218,21.8,10.0,1.0,0.5705
870,212,21.2,10.0,1.0,0.5655
880,214,21.4,10.0,1.0,0.5605
890,214,21.4,10.0,1.0,0.5555
900,221,22.1,10.0,1.0,0.5505
910,221,22.1,10.0,1.0,0.5455
920,216,21.6,10.0,1.0,0.5405
930,202,20.2,10.0,1.0,0.5355
940,210,21.0,10.0,1.0,0.5305
950,218,21.8,10.0,1.0,0.5255
960,210,21.0,10.0,1.0,0.5205
970,213,21.3,10.0,1.0,0.5155
980,207,20.7,10.0,1.0,0.5105
990,229,22.9,10.0,1.0,0.5055
1000,218,21.8,10.0,1.0,0.5005
1010,208,20.8,10.0,1.0,0.4955
1020,215,21.5,10.0,1.0,0.4905
1030,213,21.3,10.0,1.0,0.4855
1040,210,21.0,10.0,1.0,0.4805
1050,212,21.2,10.0,1.0,0.4755
1060,216,21.6,10.0,1.0,0.4705
1070,214,21.4,10.0,1.0,0.4655
1080,214,21.4,10.0,1.0,0.4605
1090,221,22.1,10.0,1.0,0.4555
1100,226,22.6,10.0,1.0,0.4505
1110,217,21.7,10.0,1.0,0.4455
1120,209,20.9,10.0,1.0,0.4405
1130,203,20.3,10.0,1.0,0.4355
1140,214,21.4,10.0,1.0,0.4305
1150,218,21.8,10.0,1.0,0.4255
1160,205,20.5,10.0,1.0,0.4205
1170,208,20.8,10.0,1.0,0.4155
1180,200,20.0,10.0,1.0,0.4105
1190,217,21.7,10.0,1.0,0.4055
1200,212,21.2,10.0,1.0,0.4005
1210,214,21.4,10.0,1.0,0.3955
1220,211,21.1,10.0,1.0,0.3905
1230,224,22.4,10.0,1.0,0.3855
1240,219,21.9,10.0,1.0,0.3805
1250,219,21.9,10.0,1.0,0.3755
1260,216,21.6,10.0,1.0,0.3705
1270,219,21.9,10.0,1.0,0.3655
1280,212,21.2,10.0,1.0,0.3605
1290,215,21.5,10.0,1.0,0.3555
1300,214,21.4,10.0,1.0,0.3505
1310,216,21.6,10.0,1.0,0.3455
1320,217,21.7,10.0,1.0,0.3405
1330,221,22.1,10.0,1.0,0.3355
1340,215,21.5,10.0,1.0,0.3305
1350,220,22.0,10.0,1.0,0.3255
1360,219,21.9,10.0,1.0,0.3205
1370,216,21.6,10.0,1.0,0.3155
1380,208,20.8,10.0,1.0,0.3105
1390,216,21.6,10.0,1.0,0.3055
1400,211,21.1,10.0,1.0,0.3005
1410,212,21.2,10.0,1.0,0.2955
1420,216,21.6,10.0,1.0,0.2905
1430,223,22.3,10.0,1.0,0.2855
1440,216,21.6,10.0,1.0,0.2805
1450,221,22.1,10.0,1.0,0.2755
1460,208,20.8,10.0,1.0,0.2705
1470,220,22.0,10.0,1.0,0.2655
1480,211,21.1,10.0,1.0,0.2605
1490,208,20.8,10.0,1.0,0.2555
1500,217,21.7,10.0,1.0,0.2505
1510,211,21.1,10.0,1.0,0.2455
1520,223,22.3,10.0,1.0,0.2405
1530,216,21.6,10.0,1.0,0.2355
1540,211,21.1,10.0,1.0,0.2305
1550,219,21.9,10.0,1.0,0.2255
1560,204,20.4,10.0,1.0,0.2205
1570,213,21.3,10.0,1.0,0.2155
1580,223,22.3,10.0,1.0,0.2105
1590,221,22.1,10.0,1.0,0.2055
1600,220,22.0,10.0,1.0,0.2005
1610,214,21.4,10.0,1.0,0.1955
1620,217,21.7,10.0,1.0,0.1905
1630,210,21.0,10.0,1.0,0.1855
1640,212,21.2,10.0,1.0,0.1805
1650,224,22.4,10.0,1.0,0.1755
1660,216,21.6,10.0,1.0,0.1705
1670,211,21.1,10.0,1.0,0.1655
1680,222,22.2,10.0,1.0,0.1605
1690,218,21.8,10.0,1.0,0.1555
1700,209,20.9,10.0,1.0,0.1505
1710,213,21.3,10.0,1.0,0.1455
1720,215,21.5,10.0,1.0,0.1405
1730,225,22.5,10.0,1.0,0.1355
1740,206,20.6,10.0,1.0,0.1305
1750,208,20.8,10.0,1.0,0.1255
1760,208,20.8,10.0,1.0,0.1205
1770,219,21.9,10.0,1.0,0.1155
1780,208,20.8,10.0,1.0,0.1105
1790,213,21.3,10.0,1.0,0.1055
1800,232,23.2,10.0,1.0,0.1005
1810,211,21.1,10.0,1.0,0.0955
1820,206,20.6,10.0,1.0,0.0905
1830,218,21.8,10.0,1.0,0.0855
1840,206,20.6,10.0,1.0,0.0805
1850,205,20.5,10.0,1.0,0.0755
1860,203,20.3,10.0,1.0,0.0705
1870,206,20.6,10.0,1.0,0.0655
1880,216,21.6,10.0,1.0,0.0605
1890,215,21.5,10.0,1.0,0.0555
1900,218,21.8,10.0,1.0,0.0505
1910,206,20.6,10.0,1.0,0.0455
1920,217,21.7,10.0,1.0,0.0405
1930,213,21.3,10.0,1.0,0.0355
1940,213,21.3,10.0,1.0,0.0305
1950,211,21.1,10.0,1.0,0.0255
1960,207,20.7,10.0,1.0,0.0205
1970,211,21.1,10.0,1.0,0.0155
1980,216,21.6,10.0,1.0,0.0105
1990,218,21.8,10.0,1.0,0.0055
2000,219,21.9,10.0,1.0,0.0005
