episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,906,90.6,1.0,0.1,1.0
10,904,90.4,1.0,0.1,0.9955
20,904,90.4,1.0,0.1,0.9905
30,920,92.0,1.0,0.1,0.9855
40,902,90.2,1.0,0.1,0.9805
50,905,90.5,1.0,0.1,0.9755
60,906,90.6,1.0,0.1,0.9705
70,910,91.0,1.0,0.1,0.9655
80,904,90.4,1.0,0.1,0.9605
90,926,92.6,1.0,0.1,0.9555
100,960,96.0,1.0,0.1,0.9505
110,968,96.8,1.0,0.1,0.9455
120,973,97.3,1.0,0.1,0.9405
130,852,85.2,2.0,0.2,0.9355
140,984,98.4,1.0,0.1,0.9305
150,922,92.2,1.0,0.1,0.9255
160,917,91.7,1.0,0.1,0.9205
170,918,91.8,1.0,0.1,0.9155
180,903,90.3,1.0,0.1,0.9105
190,904,90.4,1.0,0.1,0.9055
200,818,81.8,2.0,0.2,0.9005
210,905,90.5,1.0,0.1,0.8955
220,837,83.7,2.0,0.2,0.8905
230,757,75.7,3.0,0.3,0.8855
240,817,81.7,2.0,0.2,0.8805
250,745,74.5,3.0,0.3,0.8755
260,742,74.2,3.0,0.3,0.8705
270,816,81.6,2.0,0.2,0.8655
280,814,81.4,2.0,0.2,0.8605
290,819,81.9,2.0,0.2,0.8555
300,723,72.3,4.0,0.4,0.8505
310,818,81.8,3.0,0.3,0.8455
320,803,80.3,3.0,0.3,0.8405
330,752,75.2,3.0,0.3,0.8355
340,743,74.3,4.0,0.4,0.8305
350,742,74.2,3.0,0.3,0.8255
360,737,73.7,3.0,0.3,0.8205
370,662,66.2,4.0,0.4,0.8155
380,666,66.6,4.0,0.4,0.8105
390,627,62.7,7.0,0.7,0.8055
400,589,58.9,7.0,0.7,0.8005
410,554,55.4,7.0,0.7,0.7955
420,427,42.7,9.0,0.9,0.7905
430,434,43.4,9.0,0.9,0.7855
440,450,45.0,8.0,0.8,0.7805
450,390,39.0,9.0,0.9,0.7755
460,388,38.8,9.0,0.9,0.7705
470,283,28.3,10.0,1.0,0.7655
480,276,27.6,10.0,1.0,0.7605
490,300,30.0,10.0,1.0,0.7555
500,285,28.5,10.0,1.0,0.7505
510,265,26.5,10.0,1.0,0.7455
520,267,26.7,10.0,1.0,0.7405
530,257,25.7,10.0,1.0,0.7355
540,263,26.3,10.0,1.0,0.7305
550,255,25.5,10.0,1.0,0.7255
560,264,26.4,10.0,1.0,0.7205
570,247,24.7,10.0,1.0,0.7155
580,261,26.1,10.0,1.0,0.7105
590,264,26.4,10.0,1.0,0.7055
600,260,26.0,10.0,1.0,0.7005
610,258,25.8,10.0,1.0,0.6955
620,265,26.5,10.0,1.0,0.6905
630,263,26.3,10.0,1.0,0.6855
640,257,25.7,10.0,1.0,0.6805
650,246,24.6,10.0,1.0,0.6755
660,262,26.2,10.0,1.0,0.6705
670,259,25.9,10.0,1.0,0.6655
680,251,25.1,10.0,1.0,0.6605
690,269,26.9,10.0,1.0,0.6555
700,268,26.8,10.0,1.0,0.6505
710,263,26.3,10.0,1.0,0.6455
720,264,26.4,10.0,1.0,0.6405
730,263,26.3,10.0,1.0,0.6355
740,262,26.2,10.0,1.0,0.6305
750,259,25.9,10.0,1.0,0.6255
760,257,25.7,10.0,1.0,0.6205
770,269,26.9,10.0,1.0,0.6155
780,263,26.3,10.0,1.0,0.6105
