episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,929,92.9,1.0,0.1,1.0,0
1,940,94.0,1.0,0.1,0.9995,100
2,904,90.4,1.0,0.1,0.999,200
3,913,91.3,1.0,0.1,0.9985,300
4,926,92.6,1.0,0.1,0.998,400
5,921,92.1,1.0,0.1,0.9975,500
6,1000,100.0,0,0.0,0.997,600
7,935,93.5,1.0,0.1,0.9965,700
8,904,90.4,1.0,0.1,0.996,800
9,925,92.5,1.0,0.1,0.9955,900
10,981,98.1,1.0,0.1,0.995,1000
11,908,90.8,1.0,0.1,0.9945,1100
12,912,91.2,1.0,0.1,0.994,1200
13,1000,100.0,0,0.0,0.9935,1300
14,907,90.7,1.0,0.1,0.993,1400
15,1000,100.0,0,0.0,0.9925,1500
16,1000,100.0,0,0.0,0.992,1600
17,915,91.5,1.0,0.1,0.9915,1700
18,916,91.6,1.0,0.1,0.991,1800
19,913,91.3,1.0,0.1,0.9905,1900
20,905,90.5,1.0,0.1,0.99,2000
21,906,90.6,1.0,0.1,0.9895,2100
22,917,91.7,1.0,0.1,0.989,2200
23,940,94.0,1.0,0.1,0.9885,2300
24,906,90.6,1.0,0.1,0.988,2308
25,910,91.0,1.0,0.1,0.9875,2408
26,911,91.1,1.0,0.1,0.987,2508
27,914,91.4,1.0,0.1,0.9865,2608
28,1000,100.0,0,0.0,0.986,2708
29,915,91.5,1.0,0.1,0.9855,2808
30,910,91.0,1.0,0.1,0.985,2908
31,910,91.0,1.0,0.1,0.9845,3008
32,931,93.1,1.0,0.1,0.984,3108
33,906,90.6,1.0,0.1,0.9835,3208
34,903,90.3,1.0,0.1,0.983,3308
35,911,91.1,1.0,0.1,0.9825,3408
36,911,91.1,1.0,0.1,0.982,3420
37,903,90.3,1.0,0.1,0.9815,3520
38,903,90.3,1.0,0.1,0.981,3620
39,903,90.3,1.0,0.1,0.9805,3720
40,903,90.3,1.0,0.1,0.98,3820
41,903,90.3,1.0,0.1,0.9795,3920
42,903,90.3,1.0,0.1,0.979,4020
43,903,90.3,1.0,0.1,0.9785,4120
44,843,84.3,2.0,0.2,0.978,4220
45,903,90.3,1.0,0.1,0.9775,4320
46,903,90.3,1.0,0.1,0.977,4420
47,903,90.3,1.0,0.1,0.9765,4520
48,903,90.3,1.0,0.1,0.976,4620
49,903,90.3,1.0,0.1,0.9755,4720
50,903,90.3,1.0,0.1,0.975,4820
