episode,omega2,omega3,omega4,omega
1,0,0,1,0
2,1,0,1,0
3,2,0,1,0
4,2,0,2,0
5,2,0,3,0
6,2,0,4,0
7,2,1,4,0
8,3,1,4,0
9,3,1,4,1
10,3,2,4,1
11,3,2,5,1
12,3,2,6,1
13,3,3,6,1
14,3,4,6,1
15,3,5,6,1
16,3,5,7,1
17,3,6,7,1
18,3,7,7,1
19,3,7,8,1
20,4,7,8,1
21,4,7,9,1
22,4,7,9,2
23,5,7,9,2
24,5,7,9,3
25,6,7,9,3
26,6,7,9,4
27,6,7,10,4
28,6,7,11,4
29,6,7,12,4
30,6,7,12,5
31,6,7,13,5
32,6,7,14,5
33,6,7,15,5
34,7,7,15,5
35,7,7,16,5
36,7,7,16,6
37,7,7,17,6
38,8,7,17,6
39,9,7,17,6
40,9,7,18,6
41,9,8,18,6
42,9,8,18,7
43,10,8,18,7
44,10,8,18,8
45,10,8,18,9
46,11,8,18,9
47,11,8,18,10
48,11,8,18,11
49,11,9,18,11
50,11,9,19,11
51,11,10,19,11
52,12,10,19,11
53,12,10,20,11
54,12,10,20,12
55,12,10,20,13
56,12,10,21,13
57,12,10,21,14
58,13,10,21,14
59,13,10,22,14
60,13,11,22,14
61,13,12,22,14
62,13,12,23,14
63,13,13,23,14
64,13,13,23,15
65,13,13,23,16
66,14,13,23,16
67,14,13,24,16
68,14,13,24,17
69,14,13,25,17
70,14,13,25,18
71,14,14,25,18
72,14,14,25,19
73,15,14,25,19
74,15,14,26,19
75,16,14,26,19
76,16,15,26,19
77,16,15,27,19
78,16,16,27,19
79,16,17,27,19
80,16,17,28,19
81,16,17,29,19
82,16,17,29,20
83,16,17,29,21
84,17,17,29,21
85,18,17,29,21
86,18,17,30,21
87,19,17,30,21
88,20,17,30,21
89,20,17,30,22
90,20,17,31,22
91,20,18,31,22
92,20,18,32,22
93,20,18,32,23
94,21,18,32,23
95,21,18,32,24
96,21,19,32,24
97,22,19,32,24
98,23,19,32,24
99,23,20,32,24
100,23,21,32,24
101,23,21,32,25
102,23,22,32,25
103,24,22,32,25
104,25,22,32,25
105,25,22,33,25
106,26,22,33,25
107,27,22,33,25
108,27,22,34,25
