episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,922,92.2,1.0,0.1,1.0,0
1,906,90.6,1.0,0.1,0.9995,100
2,911,91.1,1.0,0.1,0.999,200
3,911,91.1,1.0,0.1,0.9985,300
4,908,90.8,1.0,0.1,0.998,400
5,912,91.2,1.0,0.1,0.9975,500
6,913,91.3,1.0,0.1,0.997,600
7,903,90.3,1.0,0.1,0.9965,700
8,906,90.6,1.0,0.1,0.996,800
9,912,91.2,1.0,0.1,0.9955,900
10,935,93.5,1.0,0.1,0.995,1000
11,951,95.1,1.0,0.1,0.9945,1100
12,905,90.5,1.0,0.1,0.994,1200
13,909,90.9,1.0,0.1,0.9935,1300
14,912,91.2,1.0,0.1,0.993,1400
15,913,91.3,1.0,0.1,0.9925,1500
16,928,92.8,1.0,0.1,0.992,1600
17,916,91.6,1.0,0.1,0.9915,1700
18,928,92.8,1.0,0.1,0.991,1800
19,919,91.9,1.0,0.1,0.9905,1900
20,926,92.6,1.0,0.1,0.99,2000
21,923,92.3,1.0,0.1,0.9895,2100
22,965,96.5,1.0,0.1,0.989,2200
23,915,91.5,1.0,0.1,0.9885,2300
24,907,90.7,1.0,0.1,0.988,2400
25,914,91.4,1.0,0.1,0.9875,2500
26,1000,100.0,0,0.0,0.987,2600
27,905,90.5,1.0,0.1,0.9865,2700
28,1000,100.0,0,0.0,0.986,2800
29,915,91.5,1.0,0.1,0.9855,2900
30,931,93.1,1.0,0.1,0.985,3000
31,921,92.1,1.0,0.1,0.9845,3100
32,917,91.7,1.0,0.1,0.984,3200
33,923,92.3,1.0,0.1,0.9835,3300
34,922,92.2,1.0,0.1,0.983,3400
35,911,91.1,1.0,0.1,0.9825,3500
36,911,91.1,1.0,0.1,0.982,3600
37,940,94.0,1.0,0.1,0.9815,3700
38,910,91.0,1.0,0.1,0.981,3800
39,923,92.3,1.0,0.1,0.9805,3900
40,999,99.9,1.0,0.1,0.98,4000
41,919,91.9,1.0,0.1,0.9795,4100
42,905,90.5,1.0,0.1,0.979,4200
43,915,91.5,1.0,0.1,0.9785,4300
44,905,90.5,1.0,0.1,0.978,4400
45,902,90.2,2.0,0.2,0.9775,4500
46,915,91.5,1.0,0.1,0.977,4600
47,911,91.1,1.0,0.1,0.9765,4700
48,905,90.5,1.0,0.1,0.976,4800
49,915,91.5,1.0,0.1,0.9755,4807
50,912,91.2,1.0,0.1,0.975,4907
51,921,92.1,1.0,0.1,0.9745,5007
52,909,90.9,1.0,0.1,0.974,5107
53,916,91.6,1.0,0.1,0.9735,5207
54,915,91.5,1.0,0.1,0.973,5307
55,907,90.7,1.0,0.1,0.9725,5407
56,909,90.9,1.0,0.1,0.972,5507
57,971,97.1,1.0,0.1,0.9715,5607
58,904,90.4,1.0,0.1,0.971,5621
59,929,92.9,1.0,0.1,0.9705,5721
60,931,93.1,1.0,0.1,0.97,5821
61,929,92.9,1.0,0.1,0.9695,5921
62,916,91.6,1.0,0.1,0.969,6021
63,909,90.9,1.0,0.1,0.9685,6121
64,910,91.0,1.0,0.1,0.968,6221
65,949,94.9,2.0,0.2,0.9675,6321
66,896,89.6,2.0,0.2,0.967,6421
67,910,91.0,1.0,0.1,0.9665,6521
68,907,90.7,1.0,0.1,0.966,6621
69,906,90.6,1.0,0.1,0.9655,6721
70,903,90.3,1.0,0.1,0.965,6821
71,908,90.8,1.0,0.1,0.9645,6921
72,920,92.0,1.0,0.1,0.964,7021
73,929,92.9,1.0,0.1,0.9635,7080
74,911,91.1,1.0,0.1,0.963,7180
75,906,90.6,1.0,0.1,0.9625,7280
76,905,90.5,1.0,0.1,0.962,7380
77,905,90.5,1.0,0.1,0.9615,7480
78,907,90.7,1.0,0.1,0.961,7580
79,911,91.1,1.0,0.1,0.9605,7680
80,910,91.0,1.0,0.1,0.96,7780
81,906,90.6,1.0,0.1,0.9595,7880
82,905,90.5,1.0,0.1,0.959,7980
83,909,90.9,1.0,0.1,0.9585,8080
84,904,90.4,1.0,0.1,0.958,8180
