episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,953,95.3,1.0,0.1,1.0,0
1,915,91.5,1.0,0.1,0.9995,100
2,916,91.6,1.0,0.1,0.999,200
3,909,90.9,1.0,0.1,0.9985,300
4,921,92.1,1.0,0.1,0.998,400
5,917,91.7,1.0,0.1,0.9975,500
6,925,92.5,1.0,0.1,0.997,600
7,933,93.3,1.0,0.1,0.9965,700
8,914,91.4,1.0,0.1,0.996,800
9,921,92.1,1.0,0.1,0.9955,900
10,907,90.7,1.0,0.1,0.995,1000
11,909,90.9,1.0,0.1,0.9945,1100
12,911,91.1,1.0,0.1,0.994,1200
13,914,91.4,1.0,0.1,0.9935,1300
14,926,92.6,1.0,0.1,0.993,1400
15,953,95.3,1.0,0.1,0.9925,1500
16,926,92.6,1.0,0.1,0.992,1600
17,909,90.9,1.0,0.1,0.9915,1700
18,909,90.9,1.0,0.1,0.991,1800
19,913,91.3,1.0,0.1,0.9905,1900
20,910,91.0,1.0,0.1,0.99,2000
21,920,92.0,1.0,0.1,0.9895,2100
22,1000,100.0,0,0.0,0.989,2200
23,914,91.4,1.0,0.1,0.9885,2300
24,906,90.6,1.0,0.1,0.988,2400
25,917,91.7,1.0,0.1,0.9875,2500
26,918,91.8,1.0,0.1,0.987,2600
27,914,91.4,1.0,0.1,0.9865,2700
28,932,93.2,1.0,0.1,0.986,2800
29,917,91.7,1.0,0.1,0.9855,2900
30,918,91.8,1.0,0.1,0.985,3000
31,912,91.2,1.0,0.1,0.9845,3100
32,923,92.3,1.0,0.1,0.984,3200
33,947,94.7,1.0,0.1,0.9835,3300
34,906,90.6,1.0,0.1,0.983,3400
35,923,92.3,1.0,0.1,0.9825,3500
36,973,97.3,1.0,0.1,0.982,3600
37,935,93.5,1.0,0.1,0.9815,3700
38,904,90.4,1.0,0.1,0.981,3800
39,929,92.9,1.0,0.1,0.9805,3827
40,914,91.4,1.0,0.1,0.9805,3927
41,908,90.8,1.0,0.1,0.98,4027
42,913,91.3,1.0,0.1,0.9795,4127
43,914,91.4,1.0,0.1,0.979,4227
44,907,90.7,1.0,0.1,0.9785,4327
45,907,90.7,1.0,0.1,0.978,4427
46,904,90.4,1.0,0.1,0.9775,4527
47,913,91.3,1.0,0.1,0.977,4627
48,906,90.6,1.0,0.1,0.9765,4727
49,912,91.2,1.0,0.1,0.976,4827
50,903,90.3,1.0,0.1,0.9755,4927
51,956,95.6,1.0,0.1,0.975,5027
52,906,90.6,1.0,0.1,0.9745,5127
53,1000,100.0,0,0.0,0.974,5227
54,1000,100.0,0,0.0,0.9735,5327
55,908,90.8,1.0,0.1,0.973,5427
56,907,90.7,1.0,0.1,0.9725,5527
57,923,92.3,1.0,0.1,0.972,5627
58,915,91.5,1.0,0.1,0.9715,5727
59,906,90.6,1.0,0.1,0.971,5827
60,904,90.4,1.0,0.1,0.9705,5927
61,903,90.3,1.0,0.1,0.97,5946
62,905,90.5,1.0,0.1,0.9695,6046
63,903,90.3,1.0,0.1,0.969,6146
64,909,90.9,1.0,0.1,0.9685,6246
65,906,90.6,1.0,0.1,0.968,6346
66,903,90.3,1.0,0.1,0.9675,6446
67,905,90.5,1.0,0.1,0.967,6546
68,912,91.2,1.0,0.1,0.9665,6646
69,903,90.3,1.0,0.1,0.966,6746
70,910,91.0,1.0,0.1,0.9655,6846
71,905,90.5,1.0,0.1,0.965,6946
72,905,90.5,1.0,0.1,0.9645,7046
73,903,90.3,1.0,0.1,0.964,7146
74,906,90.6,1.0,0.1,0.9635,7246
75,904,90.4,1.0,0.1,0.963,7346
76,905,90.5,1.0,0.1,0.9625,7446
77,916,91.6,1.0,0.1,0.962,7546
78,910,91.0,1.0,0.1,0.9615,7646
79,905,90.5,1.0,0.1,0.961,7746
80,905,90.5,1.0,0.1,0.961,7846
81,903,90.3,1.0,0.1,0.9605,7946
82,903,90.3,1.0,0.1,0.96,8012
83,903,90.3,1.0,0.1,0.9595,8112
84,903,90.3,1.0,0.1,0.959,8117
85,903,90.3,1.0,0.1,0.9585,8217
86,903,90.3,1.0,0.1,0.958,8317
87,903,90.3,1.0,0.1,0.9575,8417
88,903,90.3,1.0,0.1,0.957,8517
89,903,90.3,1.0,0.1,0.9565,8617
90,903,90.3,1.0,0.1,0.956,8717
91,903,90.3,1.0,0.1,0.9555,8817
92,903,90.3,1.0,0.1,0.955,8917
