episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,951,95.1,1.0,0.1,1.0
10,933,93.3,1.0,0.1,0.9955
20,948,94.8,1.0,0.1,0.9905
30,904,90.4,1.0,0.1,0.9855
40,930,93.0,1.0,0.1,0.9805
50,904,90.4,1.0,0.1,0.9755
60,905,90.5,1.0,0.1,0.9705
70,904,90.4,1.0,0.1,0.9655
80,905,90.5,1.0,0.1,0.9605
90,906,90.6,1.0,0.1,0.9555
100,904,90.4,1.0,0.1,0.9505
110,904,90.4,1.0,0.1,0.9455
120,904,90.4,1.0,0.1,0.9405
130,905,90.5,1.0,0.1,0.9355
140,849,84.9,2.0,0.2,0.9305
150,905,90.5,1.0,0.1,0.9255
160,867,86.7,3.0,0.3,0.9205
170,904,90.4,1.0,0.1,0.9155
180,907,90.7,1.0,0.1,0.9105
190,826,82.6,4.0,0.4,0.9055
200,848,84.8,3.0,0.3,0.9005
210,702,70.2,4.0,0.4,0.8955
220,733,73.3,5.0,0.5,0.8905
230,742,74.2,5.0,0.5,0.8855
240,675,67.5,4.0,0.4,0.8805
250,680,68.0,4.0,0.4,0.8755
260,606,60.6,5.0,0.5,0.8705
270,537,53.7,6.0,0.6,0.8655
280,529,52.9,6.0,0.6,0.8605
290,431,43.1,8.0,0.8,0.8555
300,562,56.2,7.0,0.7,0.8505
310,549,54.9,6.0,0.6,0.8455
320,557,55.7,7.0,0.7,0.8405
330,296,29.6,9.0,0.9,0.8355
340,443,44.3,8.0,0.8,0.8305
350,375,37.5,8.0,0.8,0.8255
360,428,42.8,7.0,0.7,0.8205
370,326,32.6,9.0,0.9,0.8155
380,426,42.6,7.0,0.7,0.8105
390,330,33.0,9.0,0.9,0.8055
400,342,34.2,9.0,0.9,0.8005
410,299,29.9,10.0,1.0,0.7955
420,313,31.3,9.0,0.9,0.7905
430,292,29.2,9.0,0.9,0.7855
440,279,27.9,9.0,0.9,0.7805
450,290,29.0,9.0,0.9,0.7755
460,324,32.4,9.0,0.9,0.7705
470,296,29.6,9.0,0.9,0.7655
480,294,29.4,9.0,0.9,0.7605
490,314,31.4,9.0,0.9,0.7555
500,267,26.7,9.0,0.9,0.7505
510,283,28.3,9.0,0.9,0.7455
520,209,20.9,10.0,1.0,0.7405
530,264,26.4,10.0,1.0,0.7355
540,267,26.7,9.0,0.9,0.7305
550,271,27.1,9.0,0.9,0.7255
560,213,21.3,10.0,1.0,0.7205
570,198,19.8,10.0,1.0,0.7155
580,271,27.1,9.0,0.9,0.7105
590,219,21.9,10.0,1.0,0.7055
600,270,27.0,9.0,0.9,0.7005
610,209,20.9,10.0,1.0,0.6955
620,209,20.9,10.0,1.0,0.6905
630,204,20.4,10.0,1.0,0.6855
640,242,24.2,10.0,1.0,0.6805
