episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,1000,100.0,0,0.0,1.0,0
1,919,91.9,1.0,0.1,0.9995,100
2,932,93.2,1.0,0.1,0.999,200
3,914,91.4,1.0,0.1,0.9985,300
4,1000,100.0,0,0.0,0.998,400
5,1000,100.0,0,0.0,0.9975,500
6,960,96.0,1.0,0.1,0.997,600
7,1000,100.0,0,0.0,0.9965,700
8,943,94.3,1.0,0.1,0.996,800
9,927,92.7,1.0,0.1,0.9955,900
10,972,97.2,1.0,0.1,0.995,1000
11,920,92.0,1.0,0.1,0.9945,1100
12,926,92.6,1.0,0.1,0.994,1200
13,919,91.9,1.0,0.1,0.9935,1300
14,926,92.6,1.0,0.1,0.993,1400
15,1000,100.0,0,0.0,0.9925,1500
16,910,91.0,1.0,0.1,0.992,1600
17,932,93.2,1.0,0.1,0.9915,1700
18,1000,100.0,0,0.0,0.991,1800
19,1000,100.0,0,0.0,0.9905,1900
20,956,95.6,1.0,0.1,0.99,2000
21,929,92.9,2.0,0.2,0.9895,2100
22,923,92.3,1.0,0.1,0.989,2200
23,1000,100.0,0,0.0,0.9885,2300
24,917,91.7,1.0,0.1,0.988,2400
25,936,93.6,1.0,0.1,0.9875,2500
26,1000,100.0,0,0.0,0.987,2600
27,944,94.4,1.0,0.1,0.9865,2700
28,938,93.8,1.0,0.1,0.986,2800
29,943,94.3,1.0,0.1,0.9855,2900
30,939,93.9,1.0,0.1,0.985,3000
31,1000,100.0,0,0.0,0.9845,3100
32,934,93.4,1.0,0.1,0.984,3200
33,916,91.6,1.0,0.1,0.9835,3300
34,952,95.2,1.0,0.1,0.983,3400
35,955,95.5,1.0,0.1,0.9825,3500
36,947,94.7,1.0,0.1,0.982,3600
37,1000,100.0,0,0.0,0.9815,3700
38,915,91.5,1.0,0.1,0.981,3800
39,1000,100.0,0,0.0,0.9805,3900
40,948,94.8,1.0,0.1,0.98,4000
41,965,96.5,1.0,0.1,0.9795,4002
42,911,91.1,1.0,0.1,0.979,4102
43,970,97.0,1.0,0.1,0.9785,4202
44,921,92.1,1.0,0.1,0.978,4302
45,1000,100.0,0,0.0,0.9775,4402
46,939,93.9,1.0,0.1,0.977,4502
47,920,92.0,1.0,0.1,0.9765,4602
48,908,90.8,1.0,0.1,0.976,4702
49,985,98.5,1.0,0.1,0.9755,4802
50,949,94.9,1.0,0.1,0.975,4902
51,940,94.0,1.0,0.1,0.9745,5002
52,957,95.7,1.0,0.1,0.974,5102
53,968,96.8,1.0,0.1,0.9735,5202
54,993,99.3,1.0,0.1,0.973,5302
55,985,98.5,1.0,0.1,0.9725,5402
56,939,93.9,1.0,0.1,0.972,5502
57,931,93.1,1.0,0.1,0.9715,5602
58,911,91.1,1.0,0.1,0.971,5702
59,917,91.7,1.0,0.1,0.9705,5802
60,930,93.0,1.0,0.1,0.97,5902
61,924,92.4,1.0,0.1,0.9695,6002
62,936,93.6,1.0,0.1,0.969,6102
63,974,97.4,1.0,0.1,0.9685,6202
64,957,95.7,1.0,0.1,0.968,6302
65,1000,100.0,0,0.0,0.9675,6402
66,939,93.9,1.0,0.1,0.967,6502
67,956,95.6,1.0,0.1,0.9665,6602
68,908,90.8,1.0,0.1,0.966,6702
69,933,93.3,1.0,0.1,0.9655,6802
70,923,92.3,1.0,0.1,0.965,6902
71,949,94.9,1.0,0.1,0.9645,7002
72,943,94.3,1.0,0.1,0.964,7102
73,1000,100.0,0,0.0,0.9635,7202
74,970,97.0,1.0,0.1,0.963,7302
75,947,94.7,1.0,0.1,0.9625,7402
76,899,89.9,2.0,0.2,0.962,7502
77,933,93.3,1.0,0.1,0.9615,7602
78,908,90.8,1.0,0.1,0.961,7702
79,923,92.3,1.0,0.1,0.9605,7802
80,931,93.1,1.0,0.1,0.96,7902
81,925,92.5,1.0,0.1,0.9595,7950
82,910,91.0,1.0,0.1,0.959,8050
83,913,91.3,1.0,0.1,0.9585,8150
84,910,91.0,1.0,0.1,0.958,8250
85,916,91.6,1.0,0.1,0.9575,8350
86,911,91.1,1.0,0.1,0.957,8450
87,922,92.2,1.0,0.1,0.9565,8550
88,922,92.2,1.0,0.1,0.956,8650
89,917,91.7,1.0,0.1,0.9555,8750
90,923,92.3,1.0,0.1,0.955,8850
91,922,92.2,1.0,0.1,0.9545,8933
92,911,91.1,1.0,0.1,0.954,9033
93,907,90.7,1.0,0.1,0.9535,9133
94,918,91.8,1.0,0.1,0.953,9233
95,913,91.3,1.0,0.1,0.9525,9333
96,936,93.6,1.0,0.1,0.952,9433
97,912,91.2,1.0,0.1,0.9515,9533
98,920,92.0,1.0,0.1,0.951,9633
99,917,91.7,1.0,0.1,0.9505,9733
100,916,91.6,1.0,0.1,0.95,9833
101,910,91.0,1.0,0.1,0.9495,9933
102,912,91.2,1.0,0.1,0.949,10033
103,912,91.2,1.0,0.1,0.9485,10133
104,918,91.8,1.0,0.1,0.948,10233
105,906,90.6,1.0,0.1,0.9475,10333
106,906,90.6,1.0,0.1,0.947,10433
107,906,90.6,1.0,0.1,0.9465,10533
108,906,90.6,1.0,0.1,0.946,10633
109,906,90.6,1.0,0.1,0.9455,10733
110,906,90.6,1.0,0.1,0.945,10833
111,906,90.6,1.0,0.1,0.9445,10933
112,906,90.6,1.0,0.1,0.944,11033
113,899,89.9,2.0,0.2,0.9435,11133
114,906,90.6,1.0,0.1,0.943,11233
115,906,90.6,1.0,0.1,0.9425,11333
116,906,90.6,1.0,0.1,0.942,11433
117,906,90.6,1.0,0.1,0.9415,11533
118,906,90.6,1.0,0.1,0.941,11633
119,906,90.6,1.0,0.1,0.9405,11733
120,906,90.6,1.0,0.1,0.94,11833
121,906,90.6,1.0,0.1,0.9395,11933
122,906,90.6,1.0,0.1,0.939,12033
123,906,90.6,1.0,0.1,0.9385,12133
124,906,90.6,1.0,0.1,0.938,12145
125,906,90.6,1.0,0.1,0.9375,12245
126,906,90.6,1.0,0.1,0.937,12345
127,906,90.6,1.0,0.1,0.9365,12445
128,906,90.6,1.0,0.1,0.936,12545
129,906,90.6,1.0,0.1,0.9355,12645
130,906,90.6,1.0,0.1,0.935,12745
131,906,90.6,1.0,0.1,0.9345,12845
132,906,90.6,1.0,0.1,0.934,12945
133,906,90.6,1.0,0.1,0.9335,13045
134,906,90.6,1.0,0.1,0.933,13145
135,906,90.6,1.0,0.1,0.9325,13245
136,906,90.6,1.0,0.1,0.932,13345
137,906,90.6,1.0,0.1,0.9315,13445
138,906,90.6,1.0,0.1,0.931,13545
139,906,90.6,1.0,0.1,0.9305,13645
140,906,90.6,1.0,0.1,0.93,13745
141,906,90.6,1.0,0.1,0.9295,13845
142,906,90.6,1.0,0.1,0.929,13945
143,906,90.6,1.0,0.1,0.9285,14045
144,906,90.6,1.0,0.1,0.928,14145
145,904,90.4,2.0,0.2,0.9275,14245
146,906,90.6,1.0,0.1,0.927,14345
147,906,90.6,1.0,0.1,0.9265,14445
148,906,90.6,1.0,0.1,0.926,14545
149,906,90.6,1.0,0.1,0.9255,14645
150,906,90.6,1.0,0.1,0.925,14745
151,906,90.6,1.0,0.1,0.9245,14845
152,906,90.6,1.0,0.1,0.924,14847
153,906,90.6,1.0,0.1,0.9235,14947
154,906,90.6,1.0,0.1,0.923,15047
155,906,90.6,1.0,0.1,0.9225,15147
156,906,90.6,1.0,0.1,0.922,15178
157,906,90.6,1.0,0.1,0.9215,15278
158,906,90.6,1.0,0.1,0.921,15378
159,906,90.6,1.0,0.1,0.9205,15478
160,906,90.6,1.0,0.1,0.92,15578
161,906,90.6,1.0,0.1,0.9195,15678
162,906,90.6,1.0,0.1,0.919,15778
163,892,89.2,2.0,0.2,0.9185,15878
164,906,90.6,1.0,0.1,0.918,15978
165,906,90.6,1.0,0.1,0.9175,16078
166,877,87.7,2.0,0.2,0.917,16178
167,906,90.6,1.0,0.1,0.9165,16278
168,906,90.6,1.0,0.1,0.916,16378
169,906,90.6,1.0,0.1,0.9155,16478
170,906,90.6,1.0,0.1,0.915,16578
171,906,90.6,1.0,0.1,0.9145,16595
172,906,90.6,1.0,0.1,0.914,16605
173,859,85.9,2.0,0.2,0.9135,16705
174,904,90.4,2.0,0.2,0.913,16805
175,876,87.6,2.0,0.2,0.9125,16905
176,906,90.6,1.0,0.1,0.912,17005
177,906,90.6,1.0,0.1,0.9115,17105
178,884,88.4,2.0,0.2,0.911,17205
179,783,78.3,3.0,0.3,0.9105,17305
180,834,83.4,3.0,0.3,0.91,17405
181,905,90.5,2.0,0.2,0.9095,17505
182,906,90.6,1.0,0.1,0.909,17605
183,906,90.6,1.0,0.1,0.9085,17705
184,906,90.6,1.0,0.1,0.908,17805
185,792,79.2,4.0,0.4,0.9075,17905
186,906,90.6,1.0,0.1,0.907,18005
187,849,84.9,2.0,0.2,0.9065,18105
188,906,90.6,1.0,0.1,0.906,18205
189,896,89.6,2.0,0.2,0.9055,18305
190,906,90.6,1.0,0.1,0.905,18405
191,894,89.4,2.0,0.2,0.9045,18505
192,906,90.6,1.0,0.1,0.904,18605
193,906,90.6,1.0,0.1,0.9035,18705
194,906,90.6,1.0,0.1,0.903,18805
195,827,82.7,2.0,0.2,0.9025,18905
196,904,90.4,2.0,0.2,0.902,19005
197,887,88.7,2.0,0.2,0.9015,19105
198,886,88.6,2.0,0.2,0.901,19205
199,853,85.3,2.0,0.2,0.9005,19305
200,865,86.5,3.0,0.3,0.9,19405
201,827,82.7,2.0,0.2,0.8995,19463
202,775,77.5,4.0,0.4,0.899,19532
203,902,90.2,2.0,0.2,0.8985,19632
204,763,76.3,4.0,0.4,0.898,19732
205,783,78.3,3.0,0.3,0.8975,19832
206,855,85.5,2.0,0.2,0.897,19932
207,839,83.9,2.0,0.2,0.8965,20032
208,767,76.7,3.0,0.3,0.896,20132
209,805,80.5,4.0,0.4,0.8955,20232
210,797,79.7,3.0,0.3,0.895,20332
211,873,87.3,2.0,0.2,0.8945,20432
212,778,77.8,4.0,0.4,0.894,20532
213,856,85.6,4.0,0.4,0.8935,20632
214,821,82.1,3.0,0.3,0.893,20732
215,821,82.1,4.0,0.4,0.8925,20832
216,861,86.1,3.0,0.3,0.892,20932
217,899,89.9,3.0,0.3,0.8915,21032
218,824,82.4,3.0,0.3,0.891,21132
219,817,81.7,4.0,0.4,0.8905,21226
220,831,83.1,2.0,0.2,0.89,21326
221,828,82.8,2.0,0.2,0.8895,21426
222,762,76.2,3.0,0.3,0.889,21526
223,733,73.3,4.0,0.4,0.8885,21626
224,823,82.3,3.0,0.3,0.888,21726
225,769,76.9,4.0,0.4,0.8875,21826
