episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,1000,100.0,0,0.0,0.9955
20,1000,100.0,0,0.0,0.9905
30,1000,100.0,0,0.0,0.9855
40,956,95.6,1.0,0.1,0.9805
50,781,78.1,4.0,0.4,0.9755
60,887,88.7,2.0,0.2,0.9705
70,785,78.5,4.0,0.4,0.9655
80,706,70.6,4.0,0.4,0.9605
90,739,73.9,5.0,0.5,0.9555
100,586,58.6,5.0,0.5,0.9505
110,691,69.1,6.0,0.6,0.9455
120,542,54.2,6.0,0.6,0.9405
130,572,57.2,6.0,0.6,0.9355
140,577,57.7,6.0,0.6,0.9305
150,671,67.1,5.0,0.5,0.9255
160,559,55.9,6.0,0.6,0.9205
170,414,41.4,9.0,0.9,0.9155
180,479,47.9,8.0,0.8,0.9105
190,468,46.8,8.0,0.8,0.9055
200,440,44.0,7.0,0.7,0.9005
210,394,39.4,10.0,1.0,0.8955
220,332,33.2,9.0,0.9,0.8905
230,305,30.5,9.0,0.9,0.8855
240,249,24.9,10.0,1.0,0.8805
250,286,28.6,9.0,0.9,0.8755
260,249,24.9,10.0,1.0,0.8705
270,224,22.4,10.0,1.0,0.8655
280,217,21.7,10.0,1.0,0.8605
290,214,21.4,10.0,1.0,0.8555
300,266,26.6,10.0,1.0,0.8505
310,214,21.4,10.0,1.0,0.8455
320,212,21.2,10.0,1.0,0.8405
330,209,20.9,10.0,1.0,0.8355
340,214,21.4,10.0,1.0,0.8305
350,208,20.8,10.0,1.0,0.8255
360,205,20.5,10.0,1.0,0.8205
370,215,21.5,10.0,1.0,0.8155
380,208,20.8,10.0,1.0,0.8105
390,211,21.1,10.0,1.0,0.8055
400,211,21.1,10.0,1.0,0.8005
410,215,21.5,10.0,1.0,0.7955
420,220,22.0,10.0,1.0,0.7905
430,207,20.7,10.0,1.0,0.7855
440,208,20.8,10.0,1.0,0.7805
450,213,21.3,10.0,1.0,0.7755
460,207,20.7,10.0,1.0,0.7705
470,211,21.1,10.0,1.0,0.7655
480,209,20.9,10.0,1.0,0.7605
490,216,21.6,10.0,1.0,0.7555
500,214,21.4,10.0,1.0,0.7505
510,215,21.5,10.0,1.0,0.7455
520,206,20.6,10.0,1.0,0.7405
530,210,21.0,10.0,1.0,0.7355
540,211,21.1,10.0,1.0,0.7305
550,218,21.8,10.0,1.0,0.7255
560,213,21.3,10.0,1.0,0.7205
570,206,20.6,10.0,1.0,0.7155
580,223,22.3,10.0,1.0,0.7105
590,205,20.5,10.0,1.0,0.7055
600,207,20.7,10.0,1.0,0.7005
610,220,22.0,10.0,1.0,0.6955
620,222,22.2,10.0,1.0,0.6905
630,213,21.3,10.0,1.0,0.6855
640,213,21.3,10.0,1.0,0.6805
650,216,21.6,10.0,1.0,0.6755
660,208,20.8,10.0,1.0,0.6705
670,205,20.5,10.0,1.0,0.6655
680,213,21.3,10.0,1.0,0.6605
690,210,21.0,10.0,1.0,0.6555
700,220,22.0,10.0,1.0,0.6505
710,212,21.2,10.0,1.0,0.6455
720,214,21.4,10.0,1.0,0.6405
730,220,22.0,10.0,1.0,0.6355
740,210,21.0,10.0,1.0,0.6305
750,216,21.6,10.0,1.0,0.6255
760,210,21.0,10.0,1.0,0.6205
770,215,21.5,10.0,1.0,0.6155
780,214,21.4,10.0,1.0,0.6105
790,216,21.6,10.0,1.0,0.6055
800,248,24.8,10.0,1.0,0.6005
810,224,22.4,10.0,1.0,0.5955
820,217,21.7,10.0,1.0,0.5905
830,208,20.8,10.0,1.0,0.5855
840,226,22.6,10.0,1.0,0.5805
850,217,21.7,10.0,1.0,0.5755
860,218,21.8,10.0,1.0,0.5705
870,205,20.5,10.0,1.0,0.5655
880,221,22.1,10.0,1.0,0.5605
890,208,20.8,10.0,1.0,0.5555
900,210,21.0,10.0,1.0,0.5505
910,217,21.7,10.0,1.0,0.5455
