episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,911,91.1,1.0,0.1,0.2,2260
1,957,95.7,1.0,0.1,0.1995,2304
2,930,93.0,1.0,0.1,0.199,2352
3,916,91.6,1.0,0.1,0.1985,2392
4,915,91.5,1.0,0.1,0.198,2454
5,907,90.7,1.0,0.1,0.1975,2488
6,910,91.0,1.0,0.1,0.197,2541
7,920,92.0,1.0,0.1,0.1965,2564
8,929,92.9,1.0,0.1,0.196,2629
9,911,91.1,1.0,0.1,0.1955,2635
10,923,92.3,1.0,0.1,0.195,2718
11,911,91.1,1.0,0.1,0.1945,2794
12,913,91.3,1.0,0.1,0.194,2821
13,830,83.0,3.0,0.3,0.1935,2893
14,919,91.9,1.0,0.1,0.193,2944
15,852,85.2,2.0,0.2,0.1925,2966
16,913,91.3,1.0,0.1,0.192,2974
17,846,84.6,2.0,0.2,0.1915,3009
18,821,82.1,3.0,0.3,0.191,3070
19,867,86.7,3.0,0.3,0.1905,3136
20,873,87.3,2.0,0.2,0.19,3191
21,879,87.9,2.0,0.2,0.1895,3245
22,904,90.4,1.0,0.1,0.189,3286
23,851,85.1,2.0,0.2,0.1885,3329
24,901,90.1,2.0,0.2,0.188,3381
25,917,91.7,2.0,0.2,0.1875,3412
26,848,84.8,3.0,0.3,0.187,3459
27,842,84.2,2.0,0.2,0.1865,3527
28,902,90.2,2.0,0.2,0.186,3587
29,780,78.0,3.0,0.3,0.1855,3614
30,845,84.5,3.0,0.3,0.185,3670
31,832,83.2,3.0,0.3,0.1845,3695
32,787,78.7,3.0,0.3,0.184,3724
33,819,81.9,3.0,0.3,0.1835,3764
34,815,81.5,3.0,0.3,0.183,3812
35,850,85.0,2.0,0.2,0.1825,3840
36,756,75.6,4.0,0.4,0.182,3898
37,784,78.4,3.0,0.3,0.1815,3954
38,808,80.8,3.0,0.3,0.181,3980
39,790,79.0,3.0,0.3,0.1805,4014
40,792,79.2,4.0,0.4,0.1805,6355
41,756,75.6,5.0,0.5,0.18,6402
42,846,84.6,3.0,0.3,0.1795,6455
43,736,73.6,4.0,0.4,0.179,6517
44,718,71.8,5.0,0.5,0.1785,6573
45,776,77.6,4.0,0.4,0.178,6625
46,831,83.1,3.0,0.3,0.1775,6669
47,844,84.4,2.0,0.2,0.177,6704
48,799,79.9,4.0,0.4,0.1765,6757
49,770,77.0,5.0,0.5,0.176,6777
50,859,85.9,3.0,0.3,0.1755,6801
51,812,81.2,4.0,0.4,0.175,6802
52,730,73.0,6.0,0.6,0.1745,6854
53,691,69.1,5.0,0.5,0.174,6903
54,817,81.7,4.0,0.4,0.1735,6961
55,770,77.0,4.0,0.4,0.173,7021
56,741,74.1,4.0,0.4,0.1725,7044
57,749,74.9,5.0,0.5,0.172,7101
58,796,79.6,3.0,0.3,0.1715,7148
59,718,71.8,5.0,0.5,0.171,7167
60,744,74.4,5.0,0.5,0.1705,7209
61,784,78.4,4.0,0.4,0.17,7240
62,793,79.3,5.0,0.5,0.1695,7285
63,679,67.9,5.0,0.5,0.169,7303
64,782,78.2,4.0,0.4,0.1685,7332
65,752,75.2,4.0,0.4,0.168,7363
66,702,70.2,5.0,0.5,0.1675,7396
67,660,66.0,6.0,0.6,0.167,7449
68,735,73.5,5.0,0.5,0.1665,7488
69,797,79.7,3.0,0.3,0.166,7552
70,691,69.1,5.0,0.5,0.1655,7594
71,692,69.2,5.0,0.5,0.165,7646
72,631,63.1,7.0,0.7,0.1645,7663
73,685,68.5,7.0,0.7,0.164,7685
74,657,65.7,7.0,0.7,0.1635,7702
75,756,75.6,5.0,0.5,0.163,7753
76,677,67.7,5.0,0.5,0.1625,7816
77,580,58.0,6.0,0.6,0.162,7823
78,805,80.5,4.0,0.4,0.1615,7856
79,695,69.5,5.0,0.5,0.161,7885
80,646,64.6,7.0,0.7,0.161,11323
81,726,72.6,6.0,0.6,0.1605,11358
82,742,74.2,5.0,0.5,0.16,11400
83,585,58.5,7.0,0.7,0.1595,11444
84,696,69.6,4.0,0.4,0.159,11469
85,563,56.3,7.0,0.7,0.1585,11499
86,685,68.5,5.0,0.5,0.158,11516
87,566,56.6,8.0,0.8,0.1575,11541
88,627,62.7,8.0,0.8,0.157,11574
89,594,59.4,7.0,0.7,0.1565,11606
90,604,60.4,7.0,0.7,0.156,11645
91,690,69.0,8.0,0.8,0.1555,11657
92,615,61.5,6.0,0.6,0.155,11689
93,590,59.0,7.0,0.7,0.1545,11708
94,605,60.5,8.0,0.8,0.154,11717
95,655,65.5,8.0,0.8,0.1535,11766
96,589,58.9,7.0,0.7,0.153,11797
97,492,49.2,8.0,0.8,0.1525,11829
98,614,61.4,7.0,0.7,0.152,11852
99,485,48.5,8.0,0.8,0.1515,11901
100,625,62.5,6.0,0.6,0.151,11929
101,536,53.6,7.0,0.7,0.1505,11972
102,584,58.4,7.0,0.7,0.15,11998
103,603,60.3,6.0,0.6,0.1495,12036
104,566,56.6,8.0,0.8,0.149,12067
105,666,66.6,7.0,0.7,0.1485,12090
106,633,63.3,7.0,0.7,0.148,12112
107,689,68.9,6.0,0.6,0.1475,12141
108,597,59.7,6.0,0.6,0.147,12142
109,653,65.3,7.0,0.7,0.1465,12162
110,684,68.4,6.0,0.6,0.146,12201
111,563,56.3,7.0,0.7,0.1455,12217
112,551,55.1,8.0,0.8,0.145,12256
113,542,54.2,8.0,0.8,0.1445,12259
114,673,67.3,6.0,0.6,0.144,12290
115,645,64.5,6.0,0.6,0.1435,12333
116,581,58.1,7.0,0.7,0.143,12362
117,498,49.8,9.0,0.9,0.1425,12400
118,699,69.9,5.0,0.5,0.142,12418
119,629,62.9,5.0,0.5,0.1415,12443
120,630,63.0,8.0,0.8,0.1415,13605
121,464,46.4,8.0,0.8,0.141,13627
122,563,56.3,8.0,0.8,0.1405,13670
123,491,49.1,7.0,0.7,0.14,13673
124,478,47.8,8.0,0.8,0.1395,13697
125,529,52.9,7.0,0.7,0.139,13726
126,498,49.8,7.0,0.7,0.1385,13758
127,548,54.8,9.0,0.9,0.138,13793
128,526,52.6,8.0,0.8,0.1375,13857
129,524,52.4,8.0,0.8,0.137,13876
130,426,42.6,9.0,0.9,0.1365,13904
131,541,54.1,8.0,0.8,0.136,13934
132,425,42.5,9.0,0.9,0.1355,13980
133,478,47.8,8.0,0.8,0.135,14004
134,441,44.1,9.0,0.9,0.1345,14024
135,554,55.4,8.0,0.8,0.134,14093
136,442,44.2,9.0,0.9,0.1335,14124
137,404,40.4,9.0,0.9,0.133,14159
138,422,42.2,10.0,1.0,0.1325,14200
139,514,51.4,8.0,0.8,0.132,14250
140,472,47.2,9.0,0.9,0.1315,14266
141,570,57.0,7.0,0.7,0.131,14295
142,439,43.9,9.0,0.9,0.1305,14317
143,451,45.1,9.0,0.9,0.13,14374
144,454,45.4,9.0,0.9,0.1295,14405
145,432,43.2,9.0,0.9,0.129,14425
146,451,45.1,9.0,0.9,0.1285,14456
147,462,46.2,9.0,0.9,0.128,14489
148,403,40.3,9.0,0.9,0.1275,14517
149,468,46.8,8.0,0.8,0.127,14557
150,471,47.1,8.0,0.8,0.1265,14597
151,438,43.8,8.0,0.8,0.126,14632
152,448,44.8,8.0,0.8,0.1255,14652
153,423,42.3,9.0,0.9,0.125,14689
154,371,37.1,10.0,1.0,0.1245,14722
155,521,52.1,7.0,0.7,0.124,14754
156,427,42.7,9.0,0.9,0.1235,14775
157,362,36.2,9.0,0.9,0.123,14782
158,512,51.2,8.0,0.8,0.1225,14804
159,448,44.8,8.0,0.8,0.122,14828
160,413,41.3,9.0,0.9,0.122,15806
161,386,38.6,10.0,1.0,0.1215,15825
162,356,35.6,10.0,1.0,0.121,15844
163,416,41.6,10.0,1.0,0.1205,15854
164,304,30.4,10.0,1.0,0.12,15866
165,456,45.6,9.0,0.9,0.1195,15896
166,456,45.6,9.0,0.9,0.119,15915
167,376,37.6,9.0,0.9,0.1185,15950
168,370,37.0,9.0,0.9,0.118,16050
169,418,41.8,9.0,0.9,0.1175,16078
170,397,39.7,9.0,0.9,0.117,16112
171,359,35.9,9.0,0.9,0.1165,16140
172,436,43.6,9.0,0.9,0.116,16152
173,404,40.4,10.0,1.0,0.1155,16185
174,455,45.5,10.0,1.0,0.115,16217
175,327,32.7,10.0,1.0,0.1145,16235
176,454,45.4,9.0,0.9,0.114,16255
177,379,37.9,9.0,0.9,0.1135,16291
178,423,42.3,9.0,0.9,0.113,16358
179,373,37.3,10.0,1.0,0.1125,16384
180,394,39.4,10.0,1.0,0.112,16420
181,367,36.7,9.0,0.9,0.1115,16447
182,412,41.2,10.0,1.0,0.111,16482
