"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper","effort_mean","effort_lower","effort_upper"
54,95.144,93.7057422488,96.5822577512,0.086,0.0645090658603,0.10749093414,5153.88,5120.42229279,5187.33770721
55,96.206,94.9142270524,97.4977729476,0.074,0.0526630143619,0.0953369856381,5245.26,5210.56209283,5279.95790717
56,94.976,93.6792200973,96.2727799027,0.082,0.0632273718277,0.100772628172,5341.5,5307.58665066,5375.41334934
57,95.406,94.2604534769,96.5515465231,0.078,0.0614684532014,0.0945315467986,5434.76,5399.8469093,5469.6730907
58,95.516,94.2507866699,96.7812133301,0.082,0.0623689521704,0.10163104783,5529.56,5493.40076462,5565.71923538
59,94.472,92.9139392506,96.0300607494,0.092,0.0714259999067,0.112574000093,5625.82,5588.51121345,5663.12878655
60,95.038,93.6468400579,96.4291599421,0.084,0.0622422768922,0.105757723108,5720.6,5682.77424592,5758.42575408
61,96.026,94.791696067,97.260303933,0.07,0.0507419421562,0.0892580578438,5816.08,5777.51735756,5854.64264244
62,94.664,93.4680036629,95.8599963371,0.092,0.0739891680186,0.110010831981,5909.42,5870.98905244,5947.85094756
63,94.796,93.344374887,96.247625113,0.086,0.0645090658603,0.10749093414,6001.96,5962.53957315,6041.38042685
64,95.716,94.278806182,97.153193818,0.076,0.0548570262612,0.0971429737388,6097.18,6057.5129844,6136.8470156
65,94.952,93.4514278627,96.4525721373,0.09,0.0707419421562,0.109258057844,6194.88,6155.33926234,6234.42073766
66,94.55,93.1930363139,95.9069636861,0.102,0.0809116694451,0.123088330555,6286.26,6245.65558533,6326.86441467
67,94.964,93.4073287243,96.5206712757,0.088,0.0645785980921,0.111421401908,6375.96,6333.00893876,6418.91106124
68,95.29,93.9126606154,96.6673393846,0.078,0.0595819387465,0.0964180612535,6473.98,6430.35988766,6517.60011234
69,94.782,93.2324401858,96.3315598142,0.1,0.0730693047131,0.126930695287,6564.18,6521.07200615,6607.28799385
70,94.172,92.5366690458,95.8073309542,0.094,0.0714608494227,0.116539150577,6656.7,6613.20644391,6700.19355609
71,94.778,93.2431942461,96.3128057539,0.092,0.0651674132188,0.118832586781,6754.26,6709.32369499,6799.19630501
72,93.77,92.3497786207,95.1902213793,0.106,0.0820428246754,0.129957175325,6848.16,6802.27301052,6894.04698948
73,94.676,92.8352272943,96.5167727057,0.084,0.0593978782134,0.108602121787,6941.16,6894.85784156,6987.46215844
74,94.424,92.7697134263,96.0782865737,0.092,0.0677487766948,0.116251223305,7039.16,6992.55279937,7085.76720063
75,94.272,92.5123474632,96.0316525368,0.098,0.0690118070535,0.126988192946,7133.74,7086.82522749,7180.65477251
76,94.044,92.509657516,95.578342484,0.098,0.0726520906592,0.123347909341,7233.44,7186.58371534,7280.29628466
77,93.988,92.4869292432,95.4890707568,0.12,0.0924640449771,0.147535955023,7324.28,7276.30125731,7372.25874269
78,94.208,92.6741874456,95.7418125544,0.098,0.076144013269,0.119855986731,7414.12,7363.79006022,7464.44993978
79,93.53,91.7985517258,95.2614482742,0.12,0.0930693047131,0.146930695287,7510.32,7460.16331963,7560.47668037
80,92.95,91.3259443857,94.5740556143,0.112,0.0859149861242,0.138085013876,7599.86,7547.59312768,7652.12687232
81,92.886,91.1182076318,94.6537923682,0.11,0.0811485983459,0.138851401654,7693.42,7641.49544145,7745.34455855
82,93.616,92.0965528234,95.1354471766,0.11,0.0891001020888,0.130899897911,7781.34,7727.95439702,7834.72560298
83,93.406,91.8362677364,94.9757322636,0.098,0.0785376069095,0.11746239309,7880.1,7826.89710417,7933.30289583
84,93.168,91.364205869,94.971794131,0.118,0.0906502429041,0.145349757096,7968.98,7916.20378558,8021.75621442
85,93.614,91.9483492128,95.2796507872,0.114,0.0870631847959,0.140936815204,8068.14,8015.30667632,8120.97332368
86,93.006,91.3727228136,94.6392771864,0.118,0.0906502429041,0.145349757096,8156.88,8103.20233796,8210.55766204
87,93.688,92.0710300357,95.3049699643,0.11,0.0848086412622,0.135191358738,8254.86,8201.38140598,8308.33859402
88,93.614,91.9350918883,95.2929081117,0.108,0.0811674132188,0.134832586781,8351.32,8297.26772627,8405.37227373
89,93.602,91.5140736926,95.6899263074,0.106,0.0743375559277,0.137662444072,8449.1,8395.06072449,8503.13927551
90,92.726,91.051675217,94.400324783,0.118,0.0931777653779,0.142822234622,8547.4,8492.57629328,8602.22370672
91,92.082,90.1651792455,93.9988207545,0.122,0.0937023752617,0.150297624738,8645.5,8590.51264086,8700.48735914
92,92.296,90.710422919,93.881577081,0.126,0.0968304165126,0.155169583487,8741.68,8686.27735146,8797.08264854
93,92.022,90.3308613995,93.7131386005,0.122,0.0974448224711,0.146555177529,8836.02,8781.66405481,8890.37594519
94,91.914,89.7822103357,94.0457896643,0.13,0.0949571544803,0.16504284552,8930.98,8876.85613942,8985.10386058
95,91.932,90.0302636514,93.8337363486,0.134,0.105516586645,0.162483413355,9025.32,8970.45822985,9080.18177015
96,92.64,90.6590497727,94.6209502273,0.122,0.0898827015679,0.154117298432,9112.56,9056.94329324,9168.17670676
97,92.34,90.0142870635,94.6657129365,0.124,0.0912373951588,0.156762604841,9208.98,9154.0639338,9263.8960662
98,91.522,89.540315259,93.503684741,0.132,0.101923431918,0.162076568082,9300.72,9245.69375152,9355.74624848
99,91.732,89.663410538,93.800589462,0.134,0.101212249246,0.166787750754,9398.06,9342.42177338,9453.69822662
100,91.394,89.3220429082,93.4659570918,0.136,0.1036423873,0.1683576127,9489.94,9436.45519876,9543.42480124
101,91.59,89.3002699227,93.8797300773,0.128,0.0960112638421,0.159988736158,9588.0,9534.90985036,9641.09014964
102,91.204,89.0911691099,93.3168308901,0.14,0.107016769064,0.172983230936,9681.66,9627.13241189,9736.18758811
103,91.59,89.5518681814,93.6281318186,0.128,0.0949967852813,0.161003214719,9779.24,9724.41119554,9834.06880446
104,90.376,88.0676053697,92.6843946303,0.144,0.108069971047,0.179930028953,9874.04,9817.98432631,9930.09567369
105,90.368,88.1958561939,92.5401438061,0.158,0.123507103391,0.192492896609,9973.16,9917.04230406,10029.2776959
106,90.632,88.4339293749,92.8300706251,0.15,0.114028706405,0.185971293595,10068.28,10011.1908514,10125.3691486
107,89.978,87.6345069243,92.3214930757,0.148,0.110683733984,0.185316266016,10159.5,10101.3801514,10217.6198486
108,90.29,87.8887279111,92.6912720889,0.156,0.122442070555,0.189557929445,10256.24,10197.563337,10314.916663
109,89.318,87.1314083796,91.5045916204,0.156,0.123949489592,0.188050510408,10350.8,10292.4673318,10409.1326682
110,89.484,87.4439676334,91.5240323666,0.178,0.140661654658,0.215338345342,10447.42,10389.3461185,10505.4938815
111,89.902,87.5816336285,92.2223663715,0.15,0.117903236927,0.182096763073,10541.14,10482.9348265,10599.3451735
112,89.396,86.8882096902,91.9037903098,0.166,0.128963061236,0.203036938764,10636.46,10577.4903242,10695.4296758
113,89.208,86.5214823554,91.8945176446,0.166,0.12765115068,0.20434884932,10734.5,10675.8806806,10793.1193194
114,89.298,86.9795808651,91.6164191349,0.152,0.116494538057,0.187505461943,10832.44,10773.7422833,10891.1377167
115,89.73,87.3369448997,92.1230551003,0.152,0.115577880778,0.188422119222,10929.08,10869.6593752,10988.5006248
116,89.142,86.885964466,91.398035534,0.17,0.133573355448,0.206426644552,11022.04,10961.5911011,11082.4888989
117,89.728,87.5601053368,91.8958946632,0.162,0.130609431352,0.193390568648,11114.64,11054.4911727,11174.7888273
118,89.004,86.7486888541,91.2593111459,0.152,0.120952623391,0.183047376609,11206.98,11147.6073111,11266.3526889
119,89.352,86.7216050199,91.9823949801,0.162,0.123530988368,0.200469011632,11301.62,11242.9935208,11360.2464792
120,88.478,86.0363206738,90.9196793262,0.184,0.14448681185,0.22351318815,11394.96,11335.1688675,11454.7511325
121,88.494,85.8595151432,91.1284848568,0.164,0.12309305637,0.20490694363,11484.46,11423.2187783,11545.7012217
122,88.464,86.0338209065,90.8941790935,0.172,0.135217613659,0.208782386341,11578.34,11516.767181,11639.912819
123,88.652,86.3265759634,90.9774240366,0.172,0.134772182238,0.209227817762,11677.16,11615.7155781,11738.6044219
124,88.51,85.8837126884,91.1362873116,0.16,0.123235543169,0.196764456831,11767.42,11706.0345509,11828.8054491
125,88.088,85.4157189427,90.7602810573,0.186,0.140786607857,0.231213392143,11863.4,11803.2125935,11923.5874065
126,87.686,84.9856444959,90.3863555041,0.188,0.144788648679,0.231211351321,11955.86,11894.8987502,12016.8212498
127,87.334,84.9086152566,89.7593847434,0.18,0.142349525543,0.217650474457,12049.6,11988.630396,12110.569604
128,87.944,85.34647793,90.54152207,0.174,0.134299534644,0.213700465356,12148.12,12086.3181045,12209.9218955
129,87.388,84.655052227,90.120947773,0.184,0.144906195281,0.223093804719,12241.96,12181.475227,12302.444773
130,86.208,83.4947357,88.9212643,0.21,0.168896087685,0.251103912315,12338.02,12277.1423988,12398.8976012
131,87.356,84.782826482,89.929173518,0.192,0.152287080898,0.231712919102,12429.44,12366.3660621,12492.5139379
132,87.588,85.0027830637,90.1732169363,0.18,0.142789897118,0.217210102882,12526.3,12462.1389062,12590.4610938
133,86.726,84.0641873746,89.3878126254,0.204,0.160666754639,0.247333245361,12621.36,12557.2648485,12685.4551515
134,86.922,84.1181767432,89.7258232568,0.192,0.148333300474,0.235666699526,12717.72,12652.7196238,12782.7203762
135,86.528,83.7385299323,89.3174700677,0.192,0.151060833487,0.232939166513,12812.64,12747.8612886,12877.4187114
136,85.81,82.3945894891,89.2254105109,0.206,0.157142020906,0.254857979094,12907.26,12843.3450411,12971.1749589
137,86.516,83.7575280078,89.2744719922,0.202,0.158845905032,0.245154094968,13003.4,12939.9592818,13066.8407182
138,86.01,82.9226277261,89.0973722739,0.208,0.161058772055,0.254941227945,13098.24,13035.0500746,13161.4299254
139,84.956,82.0703504952,87.8416495048,0.226,0.180495890237,0.271504109763,13191.1,13126.012595,13256.187405
140,85.476,82.5796236118,88.3723763882,0.222,0.17420620612,0.26979379388,13283.66,13218.1820593,13349.1379407
141,85.214,82.2724847417,88.1555152583,0.222,0.17386255923,0.27013744077,13379.32,13313.444969,13445.195031
142,85.83,83.1451308057,88.5148691943,0.212,0.170739988717,0.253260011283,13477.82,13411.4848641,13544.1551359
143,84.838,81.9353229752,87.7406770248,0.214,0.171414961121,0.256585038879,13568.2,13500.9724153,13635.4275847
144,83.88,80.8777023409,86.8822976591,0.234,0.190420206984,0.277579793016,13662.74,13595.0110947,13730.4689053
145,84.428,81.1894838003,87.6665161997,0.228,0.174741807085,0.281258192915,13755.26,13686.917248,13823.602752
146,85.28,82.2470695359,88.3129304641,0.214,0.167705829306,0.260294170694,13849.2,13780.758983,13917.641017
147,84.172,81.2148192446,87.1291807554,0.234,0.1860959709,0.2819040291,13944.42,13875.3396982,14013.5003018
148,82.596,79.4554786537,85.7365213463,0.252,0.202196413459,0.301803586541,14041.38,13971.7713891,14110.9886109
149,83.494,80.3497992021,86.6382007979,0.24,0.192653194546,0.287346805454,14129.38,14055.8744738,14202.8855262
150,83.368,80.2043573343,86.5316426657,0.256,0.205239194984,0.306760805016,14219.38,14145.7370281,14293.0229719
151,83.48,80.4129786934,86.5470213066,0.23,0.185804260717,0.274195739283,14315.34,14240.3981866,14390.2818134
152,82.886,79.4532845287,86.3187154713,0.254,0.197975562064,0.310024437936,14409.5,14333.0048168,14485.9951832
153,82.742,79.34299024,86.14100976,0.256,0.205239194984,0.306760805016,14505.88,14429.1397684,14582.6202316
154,82.982,79.6788743962,86.2851256038,0.242,0.19291314513,0.29108685487,14599.88,14521.5989779,14678.1610221
155,82.61,79.0124754362,86.2075245638,0.246,0.195222961396,0.296777038604,14694.26,14614.8555442,14773.6644558
156,82.35,78.9134105045,85.7865894955,0.252,0.19898998268,0.30501001732,14787.18,14705.6654905,14868.6945095
157,81.874,78.4266902109,85.3213097891,0.26,0.209291177389,0.310708822611,14885.04,14803.607827,14966.472173
158,80.794,76.9372845332,84.6507154668,0.27,0.213963794696,0.326036205304,14978.16,14896.291263,15060.028737
159,82.712,79.3064761906,86.1175238094,0.24,0.189945512191,0.290054487809,15073.1,14990.3227778,15155.8772222
160,81.044,77.7152470197,84.3727529803,0.284,0.234822563426,0.333177436574,15168.28,15085.8624312,15250.6975688
161,80.474,76.9188152671,84.0291847329,0.274,0.222385850076,0.325614149924,15263.8,15179.499376,15348.100624
162,81.038,77.2885226179,84.7874773821,0.278,0.222246897007,0.333753102993,15354.76,15267.9257788,15441.5942212
163,80.18,76.718646021,83.641353979,0.29,0.238245524644,0.341754475356,15440.22,15355.4935274,15524.9464726
164,80.506,76.7086703464,84.3033296536,0.28,0.225228211589,0.334771788411,15534.78,15448.9909822,15620.5690178
165,80.84,77.2819687802,84.3980312198,0.284,0.231264324767,0.336735675233,15627.8,15541.0956694,15714.5043306
166,79.476,75.628299546,83.323700454,0.298,0.240443066363,0.355556933637,15721.24,15634.1486251,15808.3313749
167,79.028,74.9642464234,83.0917535766,0.304,0.243792084537,0.364207915463,15819.06,15731.5244233,15906.5955767
168,78.388,74.496403811,82.279596189,0.306,0.246771948247,0.365228051753,15910.66,15822.407659,15998.912341
169,78.352,74.2564721894,82.4475278106,0.308,0.249773959304,0.366226040696,15998.94,15909.5890974,16088.2909026
170,79.51,75.5646374734,83.4553625266,0.292,0.234057741287,0.349942258713,16090.06,16000.1368542,16179.9831458
171,79.308,75.3359036195,83.2800963805,0.294,0.232854866038,0.355145133962,16184.54,16093.8109456,16275.2690544
172,78.336,74.0741657022,82.5978342978,0.308,0.245937109311,0.370062890689,16272.44,16179.6954619,16365.1845381
173,79.62,75.9453660853,83.2946339147,0.31,0.249986777371,0.370013222629,16365.96,16272.2842991,16459.6357009
174,78.096,73.9710778135,82.2209221865,0.32,0.258160606685,0.381839393315,16459.96,16366.1024268,16553.8175732
175,78.412,74.4547509811,82.3692490189,0.32,0.263451369353,0.376548630647,16554.38,16460.1067086,16648.6532914
176,77.726,73.7827873256,81.6692126744,0.32,0.262871368222,0.377128631778,16641.14,16546.2862067,16735.9937933
177,77.296,73.114774654,81.477225346,0.314,0.254052732027,0.373947267973,16736.56,16642.0345995,16831.0854005
178,77.722,73.7145290505,81.7294709495,0.324,0.266710020141,0.381289979859,16832.56,16739.0435874,16926.0764126
179,76.572,72.1541791814,80.9898208186,0.34,0.278160606685,0.401839393315,16923.3,16828.4642943,17018.1357057
180,77.374,73.4073311847,81.3406688153,0.324,0.268167129392,0.379832870608,17015.6,16919.4059293,17111.7940707
181,78.004,73.7134247264,82.2945752736,0.318,0.25388612324,0.38211387676,17111.98,17016.3471315,17207.6128685
182,77.144,72.8031346154,81.4848653846,0.314,0.253778397498,0.374221602502,17208.16,17110.5125628,17305.8074372
183,76.196,71.878559095,80.513440905,0.342,0.278040565114,0.405959434886,17293.98,17195.0267842,17392.9332158
184,76.5,72.33388862,80.66611138,0.336,0.274492015622,0.397507984378,17380.14,17280.0714053,17480.2085947
185,77.136,73.0455725563,81.2264274437,0.33,0.270538634816,0.389461365184,17471.42,17370.7713785,17572.0686215
186,76.308,71.7884663279,80.8275336721,0.326,0.264747130717,0.387252869283,17557.92,17457.4550382,17658.3849618
187,75.842,71.504135725,80.179864275,0.328,0.26614994564,0.38985005436,17653.16,17552.5033497,17753.8166503
188,75.51,70.7283992237,80.2916007763,0.356,0.287541885572,0.424458114428,17748.58,17648.4388384,17848.7211616
189,76.028,71.8685922159,80.1874077841,0.336,0.276674622807,0.395325377193,17838.86,17738.3870291,17939.3329709
190,75.576,71.0781833577,80.0738166423,0.34,0.275294963567,0.404705036433,17929.28,17827.7863356,18030.7736644
191,75.346,70.8340573417,79.8579426583,0.362,0.293606926637,0.430393073363,18017.8,17915.838385,18119.761615
192,74.802,70.0540895712,79.5499104288,0.35,0.282246173524,0.417753826476,18110.26,18008.4525191,18212.0674809
193,74.866,70.3811162384,79.3508837616,0.342,0.28040364396,0.40359635604,18205.6,18103.8023928,18307.3976072
194,74.738,70.0668213768,79.4091786232,0.352,0.285476177309,0.418523822691,18298.84,18197.7928262,18399.8871738
195,75.152,70.4647568472,79.8392431528,0.35,0.285742312393,0.414257687607,18392.76,18291.6680389,18493.8519611
196,74.218,69.4374319848,78.9985680152,0.364,0.295879809363,0.432120190637,18486.86,18384.706528,18589.013472
197,75.04,70.2456073225,79.8343926775,0.35,0.280327101644,0.419672898356,18580.98,18479.2136891,18682.7463109
198,74.5,69.8482162275,79.1517837725,0.372,0.300738824741,0.443261175259,18674.82,18573.7752514,18775.8647486
199,72.872,68.1283910242,77.6156089758,0.374,0.310371293987,0.437628706013,18769.58,18668.8056816,18870.3543184
200,73.17,68.4687499584,77.8712500416,0.362,0.298610071177,0.425389928823,18859.38,18758.0595951,18960.7004049
201,73.594,69.0670630328,78.1209369672,0.364,0.299101646729,0.428898353271,18954.78,18852.6884067,19056.8715933
202,72.872,68.1053809104,77.6386190896,0.376,0.310646072008,0.441353927992,19052.02,18950.5008012,19153.5391988
203,74.582,69.7851714484,79.3788285516,0.342,0.275265897134,0.408734102866,19138.98,19037.4053685,19240.5546315
204,72.4,67.5568905012,77.2431094988,0.38,0.312795785521,0.447204214479,19234.68,19133.2697267,19336.0902733
205,72.024,67.2485899245,76.7994100755,0.388,0.319667205045,0.456332794955,19327.28,19225.8859235,19428.6740765
206,72.28,67.3123865611,77.2476134389,0.38,0.313784136627,0.446215863373,19423.38,19321.8462316,19524.9137684
207,71.844,67.0032423051,76.6847576949,0.392,0.327081331075,0.456918668925,19518.76,19417.7976668,19619.7223332
208,70.938,65.8718140878,76.0041859122,0.388,0.319426409334,0.456573590666,19605.52,19505.280733,19705.759267
209,70.61,65.6875217071,75.5324782929,0.408,0.339618978068,0.476381021932,19698.0,19598.6211565,19797.3788435
210,70.47,65.383654808,75.556345192,0.4,0.333288130719,0.466711869281,19778.5,19676.4715882,19880.5284118
211,71.148,66.3184714366,75.9775285634,0.406,0.340936765658,0.471063234342,19867.72,19765.1539465,19970.2860535
212,70.878,65.967359588,75.788640412,0.406,0.338695299595,0.473304700405,19963.96,19860.7383116,20067.1816884
213,71.556,66.6127811642,76.4992188358,0.398,0.330675710072,0.465324289928,20055.88,19952.0217523,20159.7382477
214,71.394,66.7382442938,76.0497557062,0.4,0.334033538129,0.465966461871,20152.42,20047.2109962,20257.6290038
215,71.808,66.9049697772,76.7110302228,0.388,0.323386736574,0.452613263426,20240.38,20135.1384011,20345.6215989
216,71.402,66.6132576402,76.1907423598,0.398,0.331662272177,0.464337727823,20328.3,20221.8923146,20434.7076854
217,70.082,65.1100327803,75.0539672197,0.422,0.35448012744,0.48951987256,20418.26,20310.5995629,20525.9204371
218,69.448,64.3127193516,74.5832806484,0.418,0.350139214202,0.485860785798,20511.72,20404.2013045,20619.2386955
219,69.428,64.5523707598,74.3036292402,0.434,0.366891509328,0.501108490672,20599.14,20491.2857517,20706.9942483
220,69.616,64.6529100505,74.5790899495,0.42,0.351821760617,0.488178239383,20687.84,20581.1162774,20794.5637226
221,70.3,65.1313184102,75.4686815898,0.408,0.339860454286,0.476139545714,20777.44,20672.3805659,20882.4994341
222,69.394,64.3728041821,74.4151958179,0.428,0.362273853907,0.493726146093,20866.4,20760.5690023,20972.2309977
223,68.852,63.7920245841,73.9119754159,0.434,0.364716179711,0.503283820289,20963.12,20857.1864491,21069.0535509
224,67.742,62.3947260033,73.0892739967,0.456,0.381988455492,0.530011544508,21053.02,20948.5425564,21157.4974436
225,68.852,63.776165515,73.927834485,0.422,0.353510591533,0.490489408467,21142.82,21036.1169394,21249.5230606
226,68.778,63.742201244,73.813798756,0.428,0.361525751667,0.494474248333,21230.06,21122.9728929,21337.1471071
227,67.304,62.3202733952,72.2877266048,0.446,0.377771008478,0.514228991522,21319.88,21211.1651427,21428.5948573
228,67.036,61.9123439039,72.1596560961,0.446,0.376573581137,0.515426418863,21405.86,21296.4585156,21515.2614844
229,66.89,61.7806106581,71.9993893419,0.454,0.382699513331,0.525300486669,21500.6,21391.2527996,21609.9472004
230,67.05,61.7274801917,72.3725198083,0.448,0.376231752605,0.519768247395,21585.96,21478.6270427,21693.2929573
231,66.888,61.6017431715,72.1742568285,0.47,0.39574609658,0.54425390342,21681.4,21573.1720908,21789.6279092
232,66.856,61.880147286,71.831852714,0.458,0.390773714768,0.525226285232,21766.1,21655.9807817,21876.2192183
233,65.842,60.7340502032,70.9499497968,0.458,0.386266211842,0.529733788158,21861.52,21751.282235,21971.757765
234,67.602,62.4720431608,72.7319568392,0.442,0.372602077411,0.511397922589,21953.62,21843.4287371,22063.8112629
235,66.088,60.6700248958,71.5059751042,0.46,0.38760062989,0.53239937011,22048.12,21937.7709493,22158.4690507
236,66.94,61.6870205743,72.1929794257,0.45,0.377771584957,0.522228415043,22141.4,22031.5366105,22251.2633895
237,66.758,61.6107259681,71.9052740319,0.436,0.367638264776,0.504361735224,22232.22,22123.0999584,22341.3400416
238,65.7,60.5171369814,70.8828630186,0.472,0.403330327473,0.540669672527,22323.48,22215.2068936,22431.7531064
239,66.518,61.3328804214,71.7031195786,0.462,0.388945623733,0.535054376267,22415.06,22306.4666154,22523.6533846
240,67.008,61.7825433799,72.2334566201,0.464,0.393035515804,0.534964484196,22505.52,22396.4299479,22614.6100521
241,65.244,60.0493381423,70.4386618577,0.484,0.414064990545,0.553935009455,22601.9,22491.299696,22712.500304
