episode,W_mean
1,0.0
2,0.0
3,0.0
4,0.0
5,0.15041666666666667
6,0.15041666666666667
7,0.07520833333333334
8,0.07520833333333334
9,0.07520833333333334
10,0.07520833333333334
11,0.05013888888888889
12,0.05013888888888889
13,0.05013888888888889
14,0.0529610168587249
15,0.05202030753544623
16,0.03948558531322401
17,0.03948558531322401
18,0.03948558531322401
19,0.03901523065158468
20,0.03901523065158468
21,0.03901523065158468
22,0.03901523065158468
23,0.03901523065158468
24,0.03901523065158468
25,0.03901523065158468
26,0.03901523065158468
27,0.03873301785460108
28,0.03873301785460108
29,0.03873301785460108
30,0.03873301785460108
31,0.031212184521267745
32,0.031212184521267745
33,0.031212184521267745
34,0.031212184521267745
35,0.031024042656612006
36,0.031024042656612006
37,0.031024042656612006
38,0.031024042656612006
39,0.026010153767723115
40,0.022428804561373913
41,0.022428804561373913
42,0.04491346513423886
43,0.057299708285241745
44,0.05332064016889213
45,0.050634628264130226
46,0.050634628264130226
47,0.04745137377105054
48,0.04484689282216716
49,0.04484689282216716
50,0.04484689282216716
51,0.04484689282216716
52,0.04275777245179679
53,0.040587371661060634
54,0.040587371661060634
55,0.038985488733080165
56,0.038985488733080165
57,0.038985488733080165
58,0.03731419243678386
59,0.03731419243678386
60,0.03750770552521377
61,0.03750770552521377
62,0.03765988103628886
63,0.03764817522774462
64,0.03764817522774462
65,0.037824922697394354
66,0.03718213094323247
67,0.03718213094323247
68,0.03718213094323247
69,0.03718213094323247
70,0.03718213094323247
71,0.03718213094323247
72,0.03718213094323247
73,0.03718213094323247
74,0.045714011332541736
75,0.04434658709011748
76,0.04432543927863878
77,0.04432543927863878
78,0.04318591907661858
79,0.04318591907661858
80,0.042194389134024714
81,0.042194389134024714
82,0.04056307815896357
83,0.043606484859167675
84,0.043606484859167675
85,0.043606484859167675
86,0.043587980524123805
87,0.043587980524123805
88,0.04357165316967334
89,0.04357165316967334
90,0.04434444828187644
91,0.04434444828187644
92,0.04434444828187644
93,0.04434444828187644
94,0.04434444828187644
95,0.04432993507792046
96,0.04431694957964407
97,0.04431694957964407
98,0.04430526263119531
99,0.043045522278676605
100,0.04264233794799127
101,0.04264233794799127
102,0.04264233794799127
103,0.041532853337002
104,0.041532853337002
105,0.0405686439352926
106,0.04055807002955325
107,0.04055807002955325
108,0.04054845738797202
109,0.04269032666405707
110,0.04269032666405707
111,0.04268154990435247
112,0.046587351404765526
113,0.04821425397199064
114,0.04820620860892808
115,0.046886640025778414
116,0.04687923829176086
117,0.04565741552958524
118,0.04483095032812004
119,0.050654633703903496
120,0.05102945873856376
121,0.05102945873856376
122,0.050313188897293915
123,0.050313188897293915
124,0.04917863918955941
125,0.04917863918955941
126,0.04917863918955941
127,0.048551903078448304
128,0.048551903078448304
129,0.0479989006274679
130,0.0479989006274679
131,0.04750734289326312
132,0.0470675280784483
133,0.05959817646857037
134,0.06366419521728604
135,0.06688737398484484
136,0.06688737398484484
