episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,940,94.0,1.0,0.1,1.0,0
1,919,91.9,1.0,0.1,0.9995,100
2,990,99.0,1.0,0.1,0.999,200
3,1000,100.0,0,0.0,0.9985,300
4,967,96.7,1.0,0.1,0.998,400
5,1000,100.0,0,0.0,0.9975,500
6,946,94.6,1.0,0.1,0.997,600
7,994,99.4,1.0,0.1,0.9965,700
8,917,91.7,1.0,0.1,0.996,800
9,939,93.9,1.0,0.1,0.9955,900
10,944,94.4,1.0,0.1,0.995,1000
11,922,92.2,1.0,0.1,0.9945,1100
12,949,94.9,1.0,0.1,0.994,1200
13,937,93.7,1.0,0.1,0.9935,1300
14,907,90.7,1.0,0.1,0.993,1400
15,927,92.7,1.0,0.1,0.9925,1500
16,919,91.9,1.0,0.1,0.992,1600
17,936,93.6,1.0,0.1,0.9915,1700
18,911,91.1,1.0,0.1,0.991,1800
19,944,94.4,1.0,0.1,0.9905,1900
20,939,93.9,1.0,0.1,0.99,2000
21,1000,100.0,0,0.0,0.9895,2100
22,1000,100.0,1.0,0.1,0.989,2200
23,907,90.7,1.0,0.1,0.9885,2300
24,1000,100.0,0,0.0,0.988,2400
25,974,97.4,1.0,0.1,0.9875,2500
26,993,99.3,1.0,0.1,0.987,2600
27,1000,100.0,0,0.0,0.9865,2700
28,983,98.3,1.0,0.1,0.986,2800
29,913,91.3,1.0,0.1,0.9855,2900
30,929,92.9,1.0,0.1,0.985,3000
31,1000,100.0,0,0.0,0.9845,3100
32,989,98.9,1.0,0.1,0.984,3200
33,1000,100.0,0,0.0,0.9835,3300
34,920,92.0,1.0,0.1,0.983,3400
35,977,97.7,1.0,0.1,0.9825,3500
36,918,91.8,1.0,0.1,0.982,3600
37,907,90.7,1.0,0.1,0.9815,3700
38,928,92.8,1.0,0.1,0.981,3800
39,965,96.5,1.0,0.1,0.9805,3900
40,1000,100.0,0,0.0,0.98,4000
41,1000,100.0,0,0.0,0.9795,4100
42,909,90.9,1.0,0.1,0.979,4200
43,1000,100.0,0,0.0,0.9785,4300
44,961,96.1,1.0,0.1,0.978,4400
45,934,93.4,1.0,0.1,0.9775,4500
46,990,99.0,1.0,0.1,0.977,4600
47,974,97.4,1.0,0.1,0.9765,4700
48,936,93.6,1.0,0.1,0.976,4800
49,974,97.4,1.0,0.1,0.9755,4900
50,938,93.8,1.0,0.1,0.975,4948
51,940,94.0,1.0,0.1,0.9745,5048
52,914,91.4,1.0,0.1,0.974,5148
53,914,91.4,1.0,0.1,0.9735,5248
54,929,92.9,1.0,0.1,0.973,5348
55,998,99.8,1.0,0.1,0.9725,5448
56,928,92.8,1.0,0.1,0.972,5548
57,1000,100.0,0,0.0,0.9715,5648
58,975,97.5,1.0,0.1,0.971,5748
59,919,91.9,1.0,0.1,0.9705,5848
60,910,91.0,1.0,0.1,0.97,5948
61,920,92.0,1.0,0.1,0.9695,6048
62,937,93.7,1.0,0.1,0.969,6148
63,935,93.5,1.0,0.1,0.9685,6248
64,921,92.1,1.0,0.1,0.968,6348
65,943,94.3,1.0,0.1,0.9675,6382
66,918,91.8,1.0,0.1,0.967,6482
67,945,94.5,1.0,0.1,0.9665,6582
68,938,93.8,1.0,0.1,0.966,6682
69,991,99.1,1.0,0.1,0.9655,6782
70,911,91.1,1.0,0.1,0.965,6882
71,932,93.2,1.0,0.1,0.9645,6902
72,998,99.8,1.0,0.1,0.964,7002
73,911,91.1,1.0,0.1,0.9635,7102
74,921,92.1,1.0,0.1,0.963,7202
75,926,92.6,1.0,0.1,0.9625,7302
76,909,90.9,1.0,0.1,0.962,7402
77,911,91.1,1.0,0.1,0.9615,7502
78,1000,100.0,0,0.0,0.961,7602
79,970,97.0,1.0,0.1,0.9605,7702
80,921,92.1,1.0,0.1,0.96,7802
81,915,91.5,1.0,0.1,0.9595,7902
82,952,95.2,1.0,0.1,0.959,8002
83,931,93.1,1.0,0.1,0.9585,8102
84,929,92.9,1.0,0.1,0.958,8202
85,949,94.9,1.0,0.1,0.9575,8302
86,916,91.6,1.0,0.1,0.957,8402
87,935,93.5,1.0,0.1,0.9565,8502
88,924,92.4,1.0,0.1,0.956,8602
89,910,91.0,1.0,0.1,0.9555,8702
90,954,95.4,1.0,0.1,0.955,8802
91,958,95.8,1.0,0.1,0.9545,8902
92,912,91.2,1.0,0.1,0.954,9002
93,944,94.4,1.0,0.1,0.9535,9102
94,907,90.7,1.0,0.1,0.953,9202
95,1000,100.0,0,0.0,0.9525,9302
96,935,93.5,1.0,0.1,0.952,9402
97,923,92.3,1.0,0.1,0.9515,9502
98,923,92.3,1.0,0.1,0.951,9602
99,926,92.6,1.0,0.1,0.9505,9702
100,959,95.9,1.0,0.1,0.95,9802
101,932,93.2,1.0,0.1,0.9495,9902
102,937,93.7,1.0,0.1,0.949,10002
103,916,91.6,1.0,0.1,0.9485,10102
104,930,93.0,1.0,0.1,0.948,10202
105,921,92.1,1.0,0.1,0.9475,10236
106,919,91.9,1.0,0.1,0.947,10336
107,985,98.5,1.0,0.1,0.9465,10420
108,919,91.9,1.0,0.1,0.946,10520
109,908,90.8,1.0,0.1,0.9455,10620
110,909,90.9,1.0,0.1,0.945,10720
111,920,92.0,1.0,0.1,0.9445,10820
112,911,91.1,1.0,0.1,0.944,10920
113,919,91.9,1.0,0.1,0.9435,11020
114,907,90.7,1.0,0.1,0.943,11120
115,910,91.0,1.0,0.1,0.9425,11220
116,906,90.6,1.0,0.1,0.942,11320
117,906,90.6,1.0,0.1,0.9415,11420
118,909,90.9,1.0,0.1,0.941,11520
119,909,90.9,1.0,0.1,0.9405,11620
120,907,90.7,1.0,0.1,0.94,11720
121,914,91.4,1.0,0.1,0.9395,11820
122,877,87.7,2.0,0.2,0.939,11920
123,908,90.8,1.0,0.1,0.9385,12020
124,907,90.7,1.0,0.1,0.938,12120
125,914,91.4,1.0,0.1,0.9375,12220
126,910,91.0,1.0,0.1,0.937,12320
127,913,91.3,1.0,0.1,0.9365,12420
128,908,90.8,1.0,0.1,0.936,12520
129,906,90.6,1.0,0.1,0.9355,12550
130,908,90.8,1.0,0.1,0.935,12650
131,903,90.3,2.0,0.2,0.9345,12750
132,906,90.6,1.0,0.1,0.934,12850
133,907,90.7,1.0,0.1,0.9335,12950
134,910,91.0,1.0,0.1,0.933,13050
135,907,90.7,1.0,0.1,0.9325,13150
136,910,91.0,1.0,0.1,0.932,13250
137,906,90.6,1.0,0.1,0.9315,13350
138,906,90.6,1.0,0.1,0.931,13450
139,911,91.1,1.0,0.1,0.9305,13550
140,907,90.7,1.0,0.1,0.93,13650
141,896,89.6,2.0,0.2,0.9295,13750
142,889,88.9,2.0,0.2,0.929,13850
143,913,91.3,1.0,0.1,0.9285,13931
144,910,91.0,1.0,0.1,0.928,14031
145,906,90.6,1.0,0.1,0.9275,14131
146,896,89.6,2.0,0.2,0.927,14231
147,906,90.6,1.0,0.1,0.9265,14331
148,906,90.6,1.0,0.1,0.926,14431
149,909,90.9,1.0,0.1,0.9255,14531
150,907,90.7,1.0,0.1,0.925,14631
151,884,88.4,2.0,0.2,0.9245,14731
152,894,89.4,2.0,0.2,0.924,14831
153,906,90.6,1.0,0.1,0.9235,14854
154,906,90.6,1.0,0.1,0.923,14954
155,906,90.6,1.0,0.1,0.9225,15054
156,910,91.0,1.0,0.1,0.922,15154
157,906,90.6,1.0,0.1,0.9215,15254
158,907,90.7,1.0,0.1,0.921,15354
159,881,88.1,2.0,0.2,0.9205,15454
160,760,76.0,4.0,0.4,0.92,15554
161,823,82.3,3.0,0.3,0.9195,15654
162,863,86.3,2.0,0.2,0.919,15754
163,844,84.4,3.0,0.3,0.9185,15854
164,850,85.0,2.0,0.2,0.918,15954
165,869,86.9,2.0,0.2,0.9175,16054
166,852,85.2,2.0,0.2,0.917,16154
167,921,92.1,1.0,0.1,0.9165,16254
168,886,88.6,2.0,0.2,0.916,16354
169,906,90.6,1.0,0.1,0.9155,16454
170,813,81.3,4.0,0.4,0.915,16554
171,840,84.0,2.0,0.2,0.9145,16654
172,867,86.7,2.0,0.2,0.914,16754
173,771,77.1,6.0,0.6,0.9135,16854
174,788,78.8,3.0,0.3,0.913,16954
175,849,84.9,2.0,0.2,0.9125,17054
176,829,82.9,2.0,0.2,0.912,17154
177,802,80.2,3.0,0.3,0.9115,17254
178,826,82.6,3.0,0.3,0.911,17354
179,908,90.8,1.0,0.1,0.9105,17454
180,846,84.6,3.0,0.3,0.91,17554
181,908,90.8,1.0,0.1,0.9095,17654
182,697,69.7,4.0,0.4,0.909,17754
183,830,83.0,2.0,0.2,0.9085,17854
184,813,81.3,3.0,0.3,0.908,17954
185,801,80.1,3.0,0.3,0.9075,18054
186,857,85.7,3.0,0.3,0.907,18139
187,783,78.3,4.0,0.4,0.9065,18239
188,864,86.4,3.0,0.3,0.906,18339
189,756,75.6,3.0,0.3,0.9055,18439
190,827,82.7,2.0,0.2,0.905,18539
191,692,69.2,4.0,0.4,0.9045,18639
192,731,73.1,4.0,0.4,0.904,18739
193,772,77.2,3.0,0.3,0.9035,18839
194,783,78.3,3.0,0.3,0.903,18939
195,712,71.2,4.0,0.4,0.9025,19039
196,753,75.3,3.0,0.3,0.902,19139
197,719,71.9,4.0,0.4,0.9015,19239
198,774,77.4,4.0,0.4,0.901,19253
199,894,89.4,2.0,0.2,0.9005,19353
200,746,74.6,4.0,0.4,0.9,19453
201,695,69.5,5.0,0.5,0.8995,19553
202,818,81.8,3.0,0.3,0.899,19653
203,841,84.1,4.0,0.4,0.8985,19753
204,831,83.1,2.0,0.2,0.898,19853
205,641,64.1,5.0,0.5,0.8975,19953
206,767,76.7,4.0,0.4,0.897,20053
207,728,72.8,5.0,0.5,0.8965,20153
208,739,73.9,4.0,0.4,0.896,20253
209,803,80.3,3.0,0.3,0.8955,20353
210,799,79.9,3.0,0.3,0.895,20453
211,736,73.6,4.0,0.4,0.8945,20553
212,695,69.5,4.0,0.4,0.894,20653
213,782,78.2,4.0,0.4,0.8935,20753
214,811,81.1,3.0,0.3,0.893,20853
215,811,81.1,3.0,0.3,0.8925,20953
216,711,71.1,4.0,0.4,0.892,21053
217,789,78.9,4.0,0.4,0.8915,21153
218,659,65.9,5.0,0.5,0.891,21253
219,824,82.4,3.0,0.3,0.8905,21353
220,735,73.5,4.0,0.4,0.89,21453
221,662,66.2,5.0,0.5,0.8895,21553
222,730,73.0,4.0,0.4,0.889,21653
223,809,80.9,3.0,0.3,0.8885,21668
224,794,79.4,3.0,0.3,0.888,21768
225,696,69.6,6.0,0.6,0.8875,21868
226,809,80.9,4.0,0.4,0.887,21968
227,805,80.5,3.0,0.3,0.8865,22068
228,730,73.0,4.0,0.4,0.886,22168
229,814,81.4,3.0,0.3,0.8855,22268
230,776,77.6,4.0,0.4,0.885,22368
231,709,70.9,5.0,0.5,0.8845,22468
232,784,78.4,4.0,0.4,0.884,22568
233,809,80.9,3.0,0.3,0.8835,22668
234,678,67.8,4.0,0.4,0.883,22768
235,685,68.5,5.0,0.5,0.8825,22868
236,778,77.8,4.0,0.4,0.882,22968
237,699,69.9,5.0,0.5,0.8815,23068
238,683,68.3,5.0,0.5,0.881,23168
239,768,76.8,3.0,0.3,0.8805,23175
240,675,67.5,4.0,0.4,0.88,23275
241,719,71.9,4.0,0.4,0.8795,23375
242,751,75.1,3.0,0.3,0.879,23420
243,748,74.8,3.0,0.3,0.8785,23520
244,716,71.6,5.0,0.5,0.878,23608
245,696,69.6,5.0,0.5,0.8775,23708
246,681,68.1,5.0,0.5,0.877,23808
247,649,64.9,5.0,0.5,0.8765,23829
248,752,75.2,4.0,0.4,0.876,23929
249,718,71.8,4.0,0.4,0.8755,24029
250,724,72.4,4.0,0.4,0.875,24129
251,666,66.6,5.0,0.5,0.8745,24207
252,744,74.4,3.0,0.3,0.874,24307
253,573,57.3,6.0,0.6,0.8735,24407
254,685,68.5,5.0,0.5,0.873,24507
255,742,74.2,4.0,0.4,0.8725,24607
256,667,66.7,4.0,0.4,0.872,24707
257,744,74.4,3.0,0.3,0.8715,24807
258,685,68.5,4.0,0.4,0.871,24907
259,698,69.8,4.0,0.4,0.8705,25007
