episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,1000,100.0,0,0.0,0.9955
20,1000,100.0,0,0.0,0.9905
30,1000,100.0,0,0.0,0.9855
40,1000,100.0,0,0.0,0.9805
50,1000,100.0,0,0.0,0.9755
60,1000,100.0,0,0.0,0.9705
70,929,92.9,1.0,0.1,0.9655
80,1000,100.0,0,0.0,0.9605
90,923,92.3,1.0,0.1,0.9555
100,945,94.5,1.0,0.1,0.9505
110,1000,100.0,0,0.0,0.9455
120,945,94.5,1.0,0.1,0.9405
130,1000,100.0,0,0.0,0.9355
140,1000,100.0,0,0.0,0.9305
150,1000,100.0,0,0.0,0.9255
160,1000,100.0,0,0.0,0.9205
170,1000,100.0,0,0.0,0.9155
180,1000,100.0,0,0.0,0.9105
190,1000,100.0,0,0.0,0.9055
200,1000,100.0,0,0.0,0.9005
210,1000,100.0,0,0.0,0.8955
220,1000,100.0,0,0.0,0.8905
230,1000,100.0,0,0.0,0.8855
240,1000,100.0,0,0.0,0.8805
250,1000,100.0,0,0.0,0.8755
260,1000,100.0,0,0.0,0.8705
270,981,98.1,2.0,0.2,0.8655
280,940,94.0,1.0,0.1,0.8605
290,957,95.7,2.0,0.2,0.8555
300,899,89.9,2.0,0.2,0.8505
310,927,92.7,1.0,0.1,0.8455
320,804,80.4,4.0,0.4,0.8405
330,890,89.0,2.0,0.2,0.8355
340,804,80.4,3.0,0.3,0.8305
350,794,79.4,3.0,0.3,0.8255
360,799,79.9,4.0,0.4,0.8205
370,759,75.9,3.0,0.3,0.8155
380,740,74.0,4.0,0.4,0.8105
390,684,68.4,4.0,0.4,0.8055
400,613,61.3,5.0,0.5,0.8005
410,558,55.8,7.0,0.7,0.7955
420,567,56.7,6.0,0.6,0.7905
430,520,52.0,6.0,0.6,0.7855
440,467,46.7,7.0,0.7,0.7805
450,414,41.4,8.0,0.8,0.7755
460,444,44.4,8.0,0.8,0.7705
470,332,33.2,9.0,0.9,0.7655
480,397,39.7,9.0,0.9,0.7605
490,437,43.7,7.0,0.7,0.7555
500,313,31.3,9.0,0.9,0.7505
510,290,29.0,9.0,0.9,0.7455
520,305,30.5,9.0,0.9,0.7405
530,294,29.4,9.0,0.9,0.7355
540,231,23.1,10.0,1.0,0.7305
550,302,30.2,9.0,0.9,0.7255
560,268,26.8,10.0,1.0,0.7205
570,301,30.1,9.0,0.9,0.7155
580,284,28.4,9.0,0.9,0.7105
590,284,28.4,9.0,0.9,0.7055
600,276,27.6,10.0,1.0,0.7005
610,221,22.1,10.0,1.0,0.6955
620,242,24.2,10.0,1.0,0.6905
630,233,23.3,10.0,1.0,0.6855
640,214,21.4,10.0,1.0,0.6805
650,221,22.1,10.0,1.0,0.6755
660,291,29.1,9.0,0.9,0.6705
670,263,26.3,10.0,1.0,0.6655
680,221,22.1,10.0,1.0,0.6605
690,274,27.4,10.0,1.0,0.6555
700,215,21.5,10.0,1.0,0.6505
710,235,23.5,10.0,1.0,0.6455
720,244,24.4,10.0,1.0,0.6405
730,289,28.9,10.0,1.0,0.6355
740,228,22.8,10.0,1.0,0.6305
750,212,21.2,10.0,1.0,0.6255
760,223,22.3,10.0,1.0,0.6205
770,210,21.0,10.0,1.0,0.6155
780,216,21.6,10.0,1.0,0.6105
790,205,20.5,10.0,1.0,0.6055
800,212,21.2,10.0,1.0,0.6005
810,208,20.8,10.0,1.0,0.5955
820,228,22.8,10.0,1.0,0.5905
830,209,20.9,10.0,1.0,0.5855
840,209,20.9,10.0,1.0,0.5805
850,212,21.2,10.0,1.0,0.5755
860,209,20.9,10.0,1.0,0.5705
870,208,20.8,10.0,1.0,0.5655
880,214,21.4,10.0,1.0,0.5605
890,212,21.2,10.0,1.0,0.5555
900,210,21.0,10.0,1.0,0.5505
910,217,21.7,10.0,1.0,0.5455
920,210,21.0,10.0,1.0,0.5405
