episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,906,90.6,1.0,0.1,1.0,0
1,913,91.3,1.0,0.1,0.9995,100
2,916,91.6,1.0,0.1,0.999,142
3,914,91.4,1.0,0.1,0.9985,242
4,911,91.1,1.0,0.1,0.998,342
5,904,90.4,1.0,0.1,0.9975,442
6,923,92.3,1.0,0.1,0.997,542
7,907,90.7,1.0,0.1,0.9965,642
8,918,91.8,1.0,0.1,0.996,742
9,910,91.0,1.0,0.1,0.9955,842
10,915,91.5,1.0,0.1,0.995,942
11,910,91.0,1.0,0.1,0.9945,1042
12,914,91.4,1.0,0.1,0.994,1142
13,903,90.3,1.0,0.1,0.9935,1242
14,914,91.4,1.0,0.1,0.993,1342
15,917,91.7,1.0,0.1,0.9925,1442
16,907,90.7,1.0,0.1,0.992,1542
17,924,92.4,1.0,0.1,0.9915,1642
18,911,91.1,1.0,0.1,0.991,1742
19,908,90.8,1.0,0.1,0.9905,1842
20,1000,100.0,0,0.0,0.99,1942
21,908,90.8,1.0,0.1,0.9895,2042
22,906,90.6,1.0,0.1,0.989,2142
23,918,91.8,1.0,0.1,0.9885,2242
24,948,94.8,1.0,0.1,0.988,2342
25,935,93.5,1.0,0.1,0.9875,2442
26,913,91.3,1.0,0.1,0.987,2542
27,972,97.2,1.0,0.1,0.9865,2642
28,910,91.0,1.0,0.1,0.986,2742
29,908,90.8,1.0,0.1,0.9855,2842
30,921,92.1,1.0,0.1,0.985,2942
31,909,90.9,1.0,0.1,0.9845,3042
32,907,90.7,1.0,0.1,0.984,3142
33,912,91.2,1.0,0.1,0.9835,3242
34,937,93.7,1.0,0.1,0.983,3342
35,924,92.4,1.0,0.1,0.9825,3442
36,908,90.8,1.0,0.1,0.982,3542
37,913,91.3,1.0,0.1,0.9815,3642
38,906,90.6,1.0,0.1,0.981,3742
39,914,91.4,1.0,0.1,0.9805,3842
40,930,93.0,1.0,0.1,0.9805,3942
41,910,91.0,1.0,0.1,0.98,4042
42,919,91.9,1.0,0.1,0.9795,4142
43,920,92.0,1.0,0.1,0.979,4242
44,980,98.0,1.0,0.1,0.9785,4342
45,911,91.1,1.0,0.1,0.978,4442
46,922,92.2,1.0,0.1,0.9775,4542
47,907,90.7,1.0,0.1,0.977,4642
48,910,91.0,1.0,0.1,0.9765,4742
49,916,91.6,1.0,0.1,0.976,4842
50,911,91.1,1.0,0.1,0.9755,4942
51,904,90.4,1.0,0.1,0.975,5042
52,911,91.1,1.0,0.1,0.9745,5142
53,903,90.3,1.0,0.1,0.974,5178
54,903,90.3,1.0,0.1,0.9735,5278
55,904,90.4,1.0,0.1,0.973,5378
56,903,90.3,1.0,0.1,0.9725,5478
57,903,90.3,1.0,0.1,0.972,5578
58,911,91.1,1.0,0.1,0.9715,5678
59,904,90.4,1.0,0.1,0.971,5778
60,910,91.0,1.0,0.1,0.9705,5878
61,928,92.8,1.0,0.1,0.97,5978
62,928,92.8,1.0,0.1,0.9695,6078
63,907,90.7,1.0,0.1,0.969,6178
64,903,90.3,1.0,0.1,0.9685,6195
65,918,91.8,1.0,0.1,0.968,6295
66,903,90.3,1.0,0.1,0.9675,6297
67,910,91.0,1.0,0.1,0.967,6304
68,906,90.6,1.0,0.1,0.9665,6404
69,905,90.5,1.0,0.1,0.966,6504
70,903,90.3,1.0,0.1,0.9655,6604
71,903,90.3,1.0,0.1,0.965,6704
72,903,90.3,1.0,0.1,0.9645,6804
73,905,90.5,1.0,0.1,0.964,6904
74,907,90.7,1.0,0.1,0.9635,7004
75,914,91.4,1.0,0.1,0.963,7104
76,907,90.7,1.0,0.1,0.9625,7204
77,906,90.6,1.0,0.1,0.962,7304
78,905,90.5,1.0,0.1,0.9615,7404
79,908,90.8,1.0,0.1,0.961,7504
80,910,91.0,1.0,0.1,0.961,7604
81,903,90.3,1.0,0.1,0.9605,7704
82,906,90.6,1.0,0.1,0.96,7804
83,903,90.3,1.0,0.1,0.9595,7904
84,908,90.8,1.0,0.1,0.959,8004
85,906,90.6,1.0,0.1,0.9585,8104
86,905,90.5,1.0,0.1,0.958,8204
87,903,90.3,1.0,0.1,0.9575,8304
88,906,90.6,2.0,0.2,0.957,8404
89,907,90.7,1.0,0.1,0.9565,8504
90,903,90.3,1.0,0.1,0.956,8604
91,904,90.4,1.0,0.1,0.9555,8704
92,904,90.4,1.0,0.1,0.955,8804
93,903,90.3,1.0,0.1,0.9545,8904
94,903,90.3,1.0,0.1,0.954,9004
95,904,90.4,1.0,0.1,0.9535,9104
96,902,90.2,2.0,0.2,0.953,9204
97,903,90.3,1.0,0.1,0.9525,9304
98,903,90.3,1.0,0.1,0.952,9404
99,905,90.5,1.0,0.1,0.9515,9504
100,915,91.5,1.0,0.1,0.951,9604
101,907,90.7,1.0,0.1,0.9505,9704
102,903,90.3,1.0,0.1,0.95,9804
103,903,90.3,1.0,0.1,0.9495,9904
104,915,91.5,1.0,0.1,0.949,9913
105,904,90.4,1.0,0.1,0.9485,10013
106,903,90.3,1.0,0.1,0.948,10016
107,908,90.8,1.0,0.1,0.9475,10116
108,906,90.6,1.0,0.1,0.947,10216
109,905,90.5,1.0,0.1,0.9465,10316
110,904,90.4,1.0,0.1,0.946,10416
111,867,86.7,2.0,0.2,0.9455,10433
112,903,90.3,1.0,0.1,0.945,10533
113,903,90.3,1.0,0.1,0.9445,10633
114,903,90.3,1.0,0.1,0.944,10635
115,903,90.3,1.0,0.1,0.9435,10735
116,903,90.3,1.0,0.1,0.943,10835
117,903,90.3,1.0,0.1,0.9425,10935
118,903,90.3,1.0,0.1,0.942,10969
119,903,90.3,1.0,0.1,0.9415,11069
120,903,90.3,1.0,0.1,0.9415,11169
121,903,90.3,1.0,0.1,0.941,11269
122,903,90.3,1.0,0.1,0.9405,11302
123,903,90.3,1.0,0.1,0.94,11402
124,903,90.3,1.0,0.1,0.9395,11415
125,903,90.3,1.0,0.1,0.939,11515
126,903,90.3,1.0,0.1,0.9385,11615
127,903,90.3,1.0,0.1,0.938,11621
128,886,88.6,2.0,0.2,0.9375,11721
129,903,90.3,1.0,0.1,0.937,11727
130,903,90.3,1.0,0.1,0.9365,11827
131,903,90.3,1.0,0.1,0.936,11927
132,903,90.3,1.0,0.1,0.9355,12027
133,903,90.3,1.0,0.1,0.935,12127
134,903,90.3,1.0,0.1,0.9345,12227
135,903,90.3,1.0,0.1,0.934,12327
136,903,90.3,1.0,0.1,0.9335,12427
137,903,90.3,1.0,0.1,0.933,12527
138,903,90.3,1.0,0.1,0.9325,12627
139,903,90.3,1.0,0.1,0.932,12727
140,903,90.3,1.0,0.1,0.9315,12827
141,903,90.3,1.0,0.1,0.931,12927
142,903,90.3,1.0,0.1,0.9305,13027
143,903,90.3,1.0,0.1,0.93,13127
