episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,936,93.6,1.0,0.1,1.0
10,934,93.4,1.0,0.1,0.9955
20,907,90.7,1.0,0.1,0.9905
30,903,90.3,1.0,0.1,0.9855
40,903,90.3,1.0,0.1,0.9805
50,903,90.3,1.0,0.1,0.9755
60,910,91.0,1.0,0.1,0.9705
70,904,90.4,1.0,0.1,0.9655
80,903,90.3,2.0,0.2,0.9605
90,903,90.3,1.0,0.1,0.9555
100,903,90.3,1.0,0.1,0.9505
110,771,77.1,4.0,0.4,0.9455
120,724,72.4,4.0,0.4,0.9405
130,707,70.7,5.0,0.5,0.9355
140,662,66.2,4.0,0.4,0.9305
150,541,54.1,7.0,0.7,0.9255
160,691,69.1,4.0,0.4,0.9205
170,458,45.8,8.0,0.8,0.9155
180,483,48.3,8.0,0.8,0.9105
190,391,39.1,9.0,0.9,0.9055
200,489,48.9,9.0,0.9,0.9005
210,378,37.8,9.0,0.9,0.8955
220,378,37.8,8.0,0.8,0.8905
230,322,32.2,9.0,0.9,0.8855
240,272,27.2,9.0,0.9,0.8805
250,276,27.6,9.0,0.9,0.8755
260,276,27.6,9.0,0.9,0.8705
270,315,31.5,9.0,0.9,0.8655
280,227,22.7,10.0,1.0,0.8605
290,220,22.0,10.0,1.0,0.8555
300,228,22.8,10.0,1.0,0.8505
310,205,20.5,10.0,1.0,0.8455
320,205,20.5,10.0,1.0,0.8405
330,228,22.8,10.0,1.0,0.8355
340,205,20.5,10.0,1.0,0.8305
350,203,20.3,10.0,1.0,0.8255
360,200,20.0,10.0,1.0,0.8205
370,203,20.3,10.0,1.0,0.8155
380,196,19.6,10.0,1.0,0.8105
390,202,20.2,10.0,1.0,0.8055
400,207,20.7,10.0,1.0,0.8005
410,210,21.0,10.0,1.0,0.7955
420,208,20.8,10.0,1.0,0.7905
430,212,21.2,10.0,1.0,0.7855
440,211,21.1,10.0,1.0,0.7805
450,207,20.7,10.0,1.0,0.7755
460,196,19.6,10.0,1.0,0.7705
470,199,19.9,10.0,1.0,0.7655
480,208,20.8,10.0,1.0,0.7605
490,204,20.4,10.0,1.0,0.7555
500,195,19.5,10.0,1.0,0.7505
510,215,21.5,10.0,1.0,0.7455
520,196,19.6,10.0,1.0,0.7405
530,203,20.3,10.0,1.0,0.7355
540,196,19.6,10.0,1.0,0.7305
550,205,20.5,10.0,1.0,0.7255
560,199,19.9,10.0,1.0,0.7205
570,210,21.0,10.0,1.0,0.7155
580,211,21.1,10.0,1.0,0.7105
590,200,20.0,10.0,1.0,0.7055
600,202,20.2,10.0,1.0,0.7005
610,201,20.1,10.0,1.0,0.6955
620,203,20.3,10.0,1.0,0.6905
630,203,20.3,10.0,1.0,0.6855
640,212,21.2,10.0,1.0,0.6805
650,211,21.1,10.0,1.0,0.6755
660,201,20.1,10.0,1.0,0.6705
670,204,20.4,10.0,1.0,0.6655
680,194,19.4,10.0,1.0,0.6605
690,206,20.6,10.0,1.0,0.6555
700,197,19.7,10.0,1.0,0.6505
710,194,19.4,10.0,1.0,0.6455
720,196,19.6,10.0,1.0,0.6405
730,207,20.7,10.0,1.0,0.6355
740,212,21.2,10.0,1.0,0.6305
750,207,20.7,10.0,1.0,0.6255
760,202,20.2,10.0,1.0,0.6205
770,208,20.8,10.0,1.0,0.6155
780,196,19.6,10.0,1.0,0.6105
790,198,19.8,10.0,1.0,0.6055
800,203,20.3,10.0,1.0,0.6005
810,201,20.1,10.0,1.0,0.5955
820,203,20.3,10.0,1.0,0.5905
830,200,20.0,10.0,1.0,0.5855
840,197,19.7,10.0,1.0,0.5805
850,210,21.0,10.0,1.0,0.5755
860,190,19.0,10.0,1.0,0.5705
870,198,19.8,10.0,1.0,0.5655
880,198,19.8,10.0,1.0,0.5605
890,209,20.9,10.0,1.0,0.5555
900,203,20.3,10.0,1.0,0.5505
910,197,19.7,10.0,1.0,0.5455
920,198,19.8,10.0,1.0,0.5405
930,207,20.7,10.0,1.0,0.5355
940,198,19.8,10.0,1.0,0.5305
950,204,20.4,10.0,1.0,0.5255
960,202,20.2,10.0,1.0,0.5205
970,200,20.0,10.0,1.0,0.5155
980,223,22.3,10.0,1.0,0.5105
990,209,20.9,10.0,1.0,0.5055
1000,197,19.7,10.0,1.0,0.5005
1010,202,20.2,10.0,1.0,0.4955
1020,196,19.6,10.0,1.0,0.4905
1030,216,21.6,10.0,1.0,0.4855
1040,197,19.7,10.0,1.0,0.4805
1050,190,19.0,10.0,1.0,0.4755
1060,202,20.2,10.0,1.0,0.4705
1070,202,20.2,10.0,1.0,0.4655
1080,206,20.6,10.0,1.0,0.4605
1090,206,20.6,10.0,1.0,0.4555
1100,201,20.1,10.0,1.0,0.4505
1110,207,20.7,10.0,1.0,0.4455
1120,199,19.9,10.0,1.0,0.4405
1130,200,20.0,10.0,1.0,0.4355
1140,205,20.5,10.0,1.0,0.4305
1150,203,20.3,10.0,1.0,0.4255
1160,197,19.7,10.0,1.0,0.4205
1170,202,20.2,10.0,1.0,0.4155
1180,199,19.9,10.0,1.0,0.4105
1190,204,20.4,10.0,1.0,0.4055
1200,198,19.8,10.0,1.0,0.4005
1210,201,20.1,10.0,1.0,0.3955
1220,197,19.7,10.0,1.0,0.3905
1230,203,20.3,10.0,1.0,0.3855
1240,212,21.2,10.0,1.0,0.3805
1250,199,19.9,10.0,1.0,0.3755
1260,205,20.5,10.0,1.0,0.3705
1270,197,19.7,10.0,1.0,0.3655
1280,193,19.3,10.0,1.0,0.3605
1290,202,20.2,10.0,1.0,0.3555
1300,203,20.3,10.0,1.0,0.3505
1310,201,20.1,10.0,1.0,0.3455
1320,203,20.3,10.0,1.0,0.3405
1330,204,20.4,10.0,1.0,0.3355
1340,201,20.1,10.0,1.0,0.3305
1350,199,19.9,10.0,1.0,0.3255
1360,208,20.8,10.0,1.0,0.3205
1370,202,20.2,10.0,1.0,0.3155
1380,199,19.9,10.0,1.0,0.3105
1390,203,20.3,10.0,1.0,0.3055
1400,200,20.0,10.0,1.0,0.3005
1410,200,20.0,10.0,1.0,0.2955
1420,196,19.6,10.0,1.0,0.2905
1430,194,19.4,10.0,1.0,0.2855
1440,200,20.0,10.0,1.0,0.2805
1450,199,19.9,10.0,1.0,0.2755
1460,203,20.3,10.0,1.0,0.2705
1470,204,20.4,10.0,1.0,0.2655
1480,194,19.4,10.0,1.0,0.2605
1490,211,21.1,10.0,1.0,0.2555
1500,197,19.7,10.0,1.0,0.2505
1510,201,20.1,10.0,1.0,0.2455
1520,204,20.4,10.0,1.0,0.2405
1530,203,20.3,10.0,1.0,0.2355
1540,203,20.3,10.0,1.0,0.2305
1550,201,20.1,10.0,1.0,0.2255
1560,193,19.3,10.0,1.0,0.2205
1570,203,20.3,10.0,1.0,0.2155
1580,198,19.8,10.0,1.0,0.2105
1590,203,20.3,10.0,1.0,0.2055
1600,207,20.7,10.0,1.0,0.2005
1610,200,20.0,10.0,1.0,0.1955
1620,197,19.7,10.0,1.0,0.1905
1630,210,21.0,10.0,1.0,0.1855
1640,207,20.7,10.0,1.0,0.1805
1650,204,20.4,10.0,1.0,0.1755
1660,202,20.2,10.0,1.0,0.1705
1670,198,19.8,10.0,1.0,0.1655
1680,202,20.2,10.0,1.0,0.1605
1690,209,20.9,10.0,1.0,0.1555
1700,210,21.0,10.0,1.0,0.1505
1710,202,20.2,10.0,1.0,0.1455
1720,192,19.2,10.0,1.0,0.1405
1730,201,20.1,10.0,1.0,0.1355
1740,200,20.0,10.0,1.0,0.1305
1750,206,20.6,10.0,1.0,0.1255
1760,204,20.4,10.0,1.0,0.1205
1770,205,20.5,10.0,1.0,0.1155
1780,193,19.3,10.0,1.0,0.1105
1790,203,20.3,10.0,1.0,0.1055
1800,212,21.2,10.0,1.0,0.1005
1810,197,19.7,10.0,1.0,0.0955
1820,205,20.5,10.0,1.0,0.0905
1830,191,19.1,10.0,1.0,0.0855
1840,213,21.3,10.0,1.0,0.0805
