episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,920,92.0,1.0,0.1,1.0
10,905,90.5,1.0,0.1,0.9955
20,919,91.9,1.0,0.1,0.9905
30,904,90.4,1.0,0.1,0.9855
40,905,90.5,1.0,0.1,0.9805
50,904,90.4,1.0,0.1,0.9755
60,904,90.4,1.0,0.1,0.9705
70,908,90.8,1.0,0.1,0.9655
80,902,90.2,1.0,0.1,0.9605
90,906,90.6,1.0,0.1,0.9555
100,904,90.4,1.0,0.1,0.9505
110,905,90.5,1.0,0.1,0.9455
120,903,90.3,1.0,0.1,0.9405
130,906,90.6,1.0,0.1,0.9355
140,903,90.3,1.0,0.1,0.9305
150,902,90.2,1.0,0.1,0.9255
160,904,90.4,1.0,0.1,0.9205
170,903,90.3,1.0,0.1,0.9155
180,904,90.4,1.0,0.1,0.9105
190,879,87.9,2.0,0.2,0.9055
200,903,90.3,1.0,0.1,0.9005
210,905,90.5,1.0,0.1,0.8955
220,903,90.3,1.0,0.1,0.8905
230,903,90.3,1.0,0.1,0.8855
240,904,90.4,1.0,0.1,0.8805
250,903,90.3,1.0,0.1,0.8755
260,903,90.3,1.0,0.1,0.8705
270,902,90.2,1.0,0.1,0.8655
280,902,90.2,1.0,0.1,0.8605
290,905,90.5,1.0,0.1,0.8555
300,902,90.2,1.0,0.1,0.8505
310,902,90.2,1.0,0.1,0.8455
320,905,90.5,2.0,0.2,0.8405
330,888,88.8,2.0,0.2,0.8355
340,903,90.3,1.0,0.1,0.8305
350,862,86.2,2.0,0.2,0.8255
360,765,76.5,3.0,0.3,0.8205
370,724,72.4,4.0,0.4,0.8155
380,780,78.0,4.0,0.4,0.8105
390,809,80.9,3.0,0.3,0.8055
400,693,69.3,4.0,0.4,0.8005
410,608,60.8,5.0,0.5,0.7955
420,606,60.6,5.0,0.5,0.7905
430,557,55.7,6.0,0.6,0.7855
440,623,62.3,6.0,0.6,0.7805
450,534,53.4,7.0,0.7,0.7755
460,536,53.6,6.0,0.6,0.7705
470,526,52.6,6.0,0.6,0.7655
480,352,35.2,9.0,0.9,0.7605
490,436,43.6,8.0,0.8,0.7555
500,388,38.8,8.0,0.8,0.7505
510,362,36.2,9.0,0.9,0.7455
520,422,42.2,8.0,0.8,0.7405
530,386,38.6,9.0,0.9,0.7355
540,406,40.6,8.0,0.8,0.7305
550,357,35.7,9.0,0.9,0.7255
560,335,33.5,9.0,0.9,0.7205
570,385,38.5,8.0,0.8,0.7155
580,351,35.1,9.0,0.9,0.7105
590,286,28.6,10.0,1.0,0.7055
600,344,34.4,9.0,0.9,0.7005
610,260,26.0,10.0,1.0,0.6955
620,255,25.5,10.0,1.0,0.6905
630,259,25.9,10.0,1.0,0.6855
640,253,25.3,10.0,1.0,0.6805
650,259,25.9,10.0,1.0,0.6755
660,258,25.8,10.0,1.0,0.6705
670,260,26.0,10.0,1.0,0.6655
680,250,25.0,10.0,1.0,0.6605
690,264,26.4,10.0,1.0,0.6555
700,255,25.5,10.0,1.0,0.6505
710,260,26.0,10.0,1.0,0.6455
720,258,25.8,10.0,1.0,0.6405
730,252,25.2,10.0,1.0,0.6355
740,254,25.4,10.0,1.0,0.6305
750,254,25.4,10.0,1.0,0.6255
760,256,25.6,10.0,1.0,0.6205
770,252,25.2,10.0,1.0,0.6155
780,257,25.7,10.0,1.0,0.6105
790,250,25.0,10.0,1.0,0.6055
800,253,25.3,10.0,1.0,0.6005
810,249,24.9,10.0,1.0,0.5955
820,261,26.1,10.0,1.0,0.5905
830,246,24.6,10.0,1.0,0.5855
840,250,25.0,10.0,1.0,0.5805
850,251,25.1,10.0,1.0,0.5755
